reconstructed_claim_id,policy_number,residual_amount,unexplained_residual,gap_direction,expected_net_payment,payout_total,clearing_total,decomposition_status,residual_explained_by,confidence_level
RC-9015000171-1-DEATH_CLAIM-C0-20210810,9015000171,1549.11,1549.11,PAYOUT_SHORTFALL,5000.0,3450.89,1609.29,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,-1548.51,-1548.51,PAYOUT_EXCESS,8602.03,10150.54,3786.6,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010443109-2-DEATH_CLAIM-C0-20210514,9010443109,1541.93,1541.93,PAYOUT_SHORTFALL,1541.93,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010488274-1-DEATH_CLAIM-C0-20180422,9010488274,-1490.37,-1490.37,PAYOUT_EXCESS,9999.05,11489.42,4587.02,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010928495-1-DEATH_CLAIM-C0-20241003,9010928495,1483.59,1483.59,PAYOUT_SHORTFALL,22809.29,21325.7,1483.59,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010834690-1-DEATH_CLAIM-C0-20240928,9010834690,1474.04,1474.04,PAYOUT_SHORTFALL,11957.2,10483.16,1518.04,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010858489-1-DEATH_CLAIM-C0-20240901,9010858489,-1449.23,-1449.23,PAYOUT_EXCESS,63000.0,64449.23,1449.23,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-901ML8804-1-DEATH_CLAIM-C1-20250903,901ML8804,-1400.02,-1400.02,PAYOUT_EXCESS,0.0,1400.02,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-901ML8804-1-DEATH_CLAIM-C0-20241011,901ML8804,-1399.97,-1399.97,PAYOUT_EXCESS,0.03,1400.0,2100.03,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010817639-1-DEATH_CLAIM-C0-20231215,9010817639,1396.95,1396.95,PAYOUT_SHORTFALL,12132.29,10735.34,1450.57,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011178455-1-DEATH_CLAIM-C0-20180227,9011178455,1382.21,1382.21,PAYOUT_SHORTFALL,10000.0,8617.79,1388.17,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010449075-1-DEATH_CLAIM-C0-20181127,9010449075,-1364.19,-1364.19,PAYOUT_EXCESS,1750.0,3114.19,0.67,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010449075-2-DEATH_CLAIM-C0-20181127,9010449075,1363.52,1363.52,PAYOUT_SHORTFALL,1363.52,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011154752-1-DEATH_CLAIM-C0-20200219,9011154752,1357.86,1357.86,PAYOUT_SHORTFALL,5000.0,3642.14,1373.38,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-901ML8438-1-DEATH_CLAIM-C1-20231031,901ML8438,-1340.41,-1340.41,PAYOUT_EXCESS,0.0,1340.41,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,-1311.67,-1311.67,PAYOUT_EXCESS,2243.24,3554.91,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,1311.67,1311.67,PAYOUT_SHORTFALL,1311.67,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010858488-1-DEATH_CLAIM-C0-20190715,9010858488,-1307.56,-1307.56,PAYOUT_EXCESS,63000.0,64307.56,1307.56,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010439527-1-DEATH_CLAIM-C0-20200223,9010439527,-1304.83,-1304.83,PAYOUT_EXCESS,4831.0,6135.83,7.24,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010439527-3-DEATH_CLAIM-C0-20200223,9010439527,1297.59,1297.59,PAYOUT_SHORTFALL,1297.59,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011141382-1-DEATH_CLAIM-C0-20240621,9011141382,1240.0,1240.0,PAYOUT_SHORTFALL,5000.0,3760.0,1294.54,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010486964-1-DEATH_CLAIM-C0-20220313,9010486964,1218.23,1218.23,PAYOUT_SHORTFALL,6854.97,5636.74,4587.38,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-901ML8251-1-DEATH_CLAIM-C0-20231027,901ML8251,-1207.06,-1207.06,PAYOUT_EXCESS,0.01,1207.07,2215.44,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-901ML8209-1-DEATH_CLAIM-C1-20240528,901ML8209,-1185.05,-1185.05,PAYOUT_EXCESS,175.06,1360.11,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010397945-1-DEATH_CLAIM-C0-20211113,9010397945,-1179.56,-1179.56,PAYOUT_EXCESS,4188.0,5367.56,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010397945-2-DEATH_CLAIM-C0-20211113,9010397945,1179.56,1179.56,PAYOUT_SHORTFALL,1179.56,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8557-1-DEATH_CLAIM-C0-20220120,901ML8557,-1175.82,-1175.82,PAYOUT_EXCESS,164.6,1340.42,2183.73,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-901ML8438-2-DEATH_CLAIM-C0-20201123,901ML8438,1174.41,1174.41,PAYOUT_SHORTFALL,1174.41,0.0,36.39,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011177870-1-DEATH_CLAIM-C0-20210916,9011177870,-1173.6,-1173.6,PAYOUT_EXCESS,5000.0,6173.6,1173.6,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-901ML4096-1-DEATH_CLAIM-C0-20251201,901ML4096,-1164.75,-1164.75,PAYOUT_EXCESS,0.01,1164.76,0.01,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML4096-2-DEATH_CLAIM-C0-20251201,901ML4096,1158.0,1158.0,PAYOUT_SHORTFALL,1158.0,0.0,6.76,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8195-1-DEATH_CLAIM-C0-20201005,901ML8195,-1133.59,-1133.59,PAYOUT_EXCESS,3.01,1136.6,0.01,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-901ML8195-2-DEATH_CLAIM-C0-20201005,901ML8195,1125.0,1125.0,PAYOUT_SHORTFALL,1125.0,0.0,8.6,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML4134-1-DEATH_CLAIM-C0-20200523,901ML4134,-1119.76,-1119.76,PAYOUT_EXCESS,5.72,1125.48,0.01,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010391359-2-DEATH_CLAIM-C0-20211119,9010391359,1118.65,1118.65,PAYOUT_SHORTFALL,1118.65,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML4134-2-DEATH_CLAIM-C0-20200523,901ML4134,1109.0,1109.0,PAYOUT_SHORTFALL,1109.0,0.0,10.77,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8151-1-DEATH_CLAIM-C0-20220401,901ML8151,-1101.59,-1101.59,PAYOUT_EXCESS,6.15,1107.74,0.01,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-901ML8123-2-DEATH_CLAIM-C0-20220623,901ML8123,1094.95,1094.95,PAYOUT_SHORTFALL,1094.95,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8123-1-DEATH_CLAIM-C0-20220623,901ML8123,-1094.94,-1094.94,PAYOUT_EXCESS,9.28,1104.22,0.01,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011210149-1-DEATH_CLAIM-C0-20200623,9011210149,1093.5,1093.5,PAYOUT_SHORTFALL,25031.57,23938.07,1149.14,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-901ML8151-2-DEATH_CLAIM-C0-20220401,901ML8151,1092.0,1092.0,PAYOUT_SHORTFALL,1092.0,0.0,9.6,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901FG8563-1-DEATH_CLAIM-C0-20240123,901FG8563,-1077.4,-1077.4,PAYOUT_EXCESS,151.24,1228.64,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9018163-1-DEATH_CLAIM-C0-20250105,9018163,-1072.49,-1072.49,PAYOUT_EXCESS,5.28,1077.77,2130.2,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011098238-1-DEATH_CLAIM-C0-20240108,9011098238,-1062.25,-1062.25,PAYOUT_EXCESS,36000.0,37062.25,1062.25,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9018163-2-DEATH_CLAIM-C0-20250105,9018163,1057.0,1057.0,PAYOUT_SHORTFALL,1057.0,0.0,0.71,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901185D536-1-DEATH_CLAIM-C1-20251023,901185D536,-1043.78,-1043.78,PAYOUT_EXCESS,0.0,1043.78,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-901FG8563-2-DEATH_CLAIM-C0-20240123,901FG8563,1042.0,1042.0,PAYOUT_SHORTFALL,1042.0,0.0,35.4,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8487-1-DEATH_CLAIM-C0-20240403,901ML8487,-1016.41,-1016.41,PAYOUT_EXCESS,72.91,1089.32,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8211-1-DEATH_CLAIM-C0-20200807,901ML8211,-1005.67,-1005.67,PAYOUT_EXCESS,8.29,1013.96,0.01,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-901ML8250-1-DEATH_CLAIM-C0-20250814,901ML8250,-1001.78,-1001.78,PAYOUT_EXCESS,11.9,1013.68,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010768069-1-DEATH_CLAIM-C2-20240926,9010768069,-1001.28,-1001.28,PAYOUT_EXCESS,0.0,1001.28,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-901ML8251-2-DEATH_CLAIM-C0-20231027,901ML8251,1000.0,1000.0,PAYOUT_SHORTFALL,1000.0,0.0,8.38,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8250-2-DEATH_CLAIM-C0-20250814,901ML8250,1000.0,1000.0,PAYOUT_SHORTFALL,1000.0,0.0,1.78,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8214-2-DEATH_CLAIM-C0-20191113,901ML8214,1000.0,1000.0,PAYOUT_SHORTFALL,1000.0,0.0,2.53,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8211-2-DEATH_CLAIM-C0-20200807,901ML8211,1000.0,1000.0,PAYOUT_SHORTFALL,1000.0,0.0,5.68,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8209-2-DEATH_CLAIM-C0-20220819,901ML8209,1000.0,1000.0,PAYOUT_SHORTFALL,1000.0,0.0,29.56,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8487-2-DEATH_CLAIM-C0-20240403,901ML8487,1000.0,1000.0,PAYOUT_SHORTFALL,1000.0,0.0,16.41,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8557-2-DEATH_CLAIM-C0-20220120,901ML8557,1000.0,1000.0,PAYOUT_SHORTFALL,1000.0,0.0,7.91,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,-999.48,-999.48,PAYOUT_EXCESS,11000.33,11999.81,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011083028-1-DEATH_CLAIM-C0-20221110,9011083028,-997.78,-997.78,PAYOUT_EXCESS,100190.56,101188.34,997.78,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010464869-1-DEATH_CLAIM-C0-20200415,9010464869,944.72,944.72,PAYOUT_SHORTFALL,5661.34,4716.62,3740.31,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010892327-1-DEATH_CLAIM-C0-20180418,9010892327,936.7,936.7,PAYOUT_SHORTFALL,11025.24,10088.54,975.76,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,9010476803,932.21,932.21,PAYOUT_SHORTFALL,5791.48,4859.27,4982.68,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,-910.01,-910.01,PAYOUT_EXCESS,4188.0,5098.01,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,910.01,910.01,PAYOUT_SHORTFALL,910.01,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8367-2-DEATH_CLAIM-C0-20181006,901ML8367,905.94,905.94,PAYOUT_SHORTFALL,905.94,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8367-1-DEATH_CLAIM-C0-20181006,901ML8367,-905.94,-905.94,PAYOUT_EXCESS,1.13,907.07,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010367438-1-DEATH_CLAIM-C0-20211110,9010367438,-889.37,-889.37,PAYOUT_EXCESS,3580.0,4469.37,1575.62,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9018270-2-DEATH_CLAIM-C0-20221125,9018270,852.42,852.42,PAYOUT_SHORTFALL,852.42,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9018270-1-DEATH_CLAIM-C0-20221125,9018270,-852.41,-852.41,PAYOUT_EXCESS,7.19,859.6,0.01,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9018236C-2-DEATH_CLAIM-C0-20230202,9018236C,850.58,850.58,PAYOUT_SHORTFALL,850.58,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9018236C-1-DEATH_CLAIM-C0-20230202,9018236C,-850.57,-850.57,PAYOUT_EXCESS,8.79,859.36,0.01,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010443109-1-DEATH_CLAIM-C0-20210514,9010443109,-817.9,-817.9,PAYOUT_EXCESS,4686.46,5504.36,735.65,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011136690-1-DEATH_CLAIM-C0-20230728,9011136690,-795.38,-795.38,PAYOUT_EXCESS,119000.0,119795.38,795.38,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9015000181-1-DEATH_CLAIM-C0-20191005,9015000181,786.27,786.27,PAYOUT_SHORTFALL,5000.0,4213.73,856.85,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010464870-1-DEATH_CLAIM-C0-20240121,9010464870,783.48,783.48,PAYOUT_SHORTFALL,3743.18,2959.7,3382.9,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011128643-1-DEATH_CLAIM-C0-20250214,9011128643,-759.5,-759.5,PAYOUT_EXCESS,50000.0,50759.5,759.5,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,739.94,739.94,PAYOUT_SHORTFALL,2000.0,1260.06,1860.21,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,-730.58,-730.58,PAYOUT_EXCESS,5000.0,5730.58,730.58,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010810504-1-DEATH_CLAIM-C0-20220824,9010810504,715.84,715.84,PAYOUT_SHORTFALL,25000.0,24284.16,737.02,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010917600-1-DEATH_CLAIM-C0-20190718,9010917600,685.38,685.38,PAYOUT_SHORTFALL,25000.0,24314.62,694.12,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011175414-1-DEATH_CLAIM-C0-20250222,9011175414,-680.21,-680.21,PAYOUT_EXCESS,25803.54,26483.75,680.21,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011201621-1-DEATH_CLAIM-C0-20201017,9011201621,-677.15,-677.15,PAYOUT_EXCESS,25000.0,25677.15,455.88,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9011101578-1-DEATH_CLAIM-C0-20180628,9011101578,671.31,671.31,PAYOUT_SHORTFALL,3000.0,2328.69,704.41,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9011114950-1-DEATH_CLAIM-C0-20220125,9011114950,664.21,664.21,PAYOUT_SHORTFALL,5000.0,4335.79,771.91,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9011221309-1-DEATH_CLAIM-C0-20200927,9011221309,-639.54,-639.54,PAYOUT_EXCESS,11131.35,11770.89,639.54,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010432782-1-DEATH_CLAIM-C0-20190307,9010432782,-634.13,-634.13,PAYOUT_EXCESS,9760.2,10394.33,16.13,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010432782-3-DEATH_CLAIM-C0-20190307,9010432782,618.0,618.0,PAYOUT_SHORTFALL,618.0,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010774109-1-DEATH_CLAIM-C0-20201120,9010774109,598.22,598.22,PAYOUT_SHORTFALL,10540.71,9942.49,648.66,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011197715-1-DEATH_CLAIM-C0-20201207,9011197715,588.39,588.39,PAYOUT_SHORTFALL,10000.0,9411.61,598.89,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010927885-1-DEATH_CLAIM-C0-20210608,9010927885,-584.06,-584.06,PAYOUT_EXCESS,25000.0,25584.06,584.06,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,-568.26,-568.26,PAYOUT_EXCESS,4348.0,4916.26,4916.26,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,568.26,568.26,PAYOUT_SHORTFALL,568.26,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010769714-1-DEATH_CLAIM-C0-20230404,9010769714,554.27,554.27,PAYOUT_SHORTFALL,50000.0,49445.73,576.95,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9011145715-1-DEATH_CLAIM-C0-20240718,9011145715,-547.14,-547.14,PAYOUT_EXCESS,15046.96,15594.1,547.14,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9014130-2-DEATH_CLAIM-C0-20180825,9014130,502.0,502.0,PAYOUT_SHORTFALL,502.0,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9014130-1-DEATH_CLAIM-C0-20180825,9014130,-501.99,-501.99,PAYOUT_EXCESS,0.01,502.0,0.01,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9014048-1-DEATH_CLAIM-C0-20051003,9014048,-501.91,-501.91,PAYOUT_EXCESS,344.05,845.96,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9014048-2-DEATH_CLAIM-C0-20051003,9014048,501.91,501.91,PAYOUT_SHORTFALL,501.91,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9014100B-2-DEATH_CLAIM-C0-20181223,9014100B,499.3,499.3,PAYOUT_SHORTFALL,499.3,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9014100B-1-DEATH_CLAIM-C0-20181223,9014100B,-499.29,-499.29,PAYOUT_EXCESS,2.08,501.37,0.01,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9011266421-1-DEATH_CLAIM-C0-20250327,9011266421,-492.61,-492.61,PAYOUT_EXCESS,13008.9,13501.51,492.61,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011105951-1-DEATH_CLAIM-C0-20180612,9011105951,-488.87,-488.87,PAYOUT_EXCESS,30031.63,30520.5,488.87,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011142178-1-DEATH_CLAIM-C0-20180807,9011142178,-478.02,-478.02,PAYOUT_EXCESS,15016.46,15494.48,318.68,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9014098A-2-DEATH_CLAIM-C0-20210907,9014098A,475.0,475.0,PAYOUT_SHORTFALL,475.0,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9014098A-1-DEATH_CLAIM-C0-20210907,9014098A,-474.99,-474.99,PAYOUT_EXCESS,61.98,536.97,0.01,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9011077201-1-DEATH_CLAIM-C0-20200229,9011077201,-458.46,-458.46,PAYOUT_EXCESS,27059.7,27518.16,305.64,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010749041-1-DEATH_CLAIM-C0-20181212,9010749041,-443.33,-443.33,PAYOUT_EXCESS,25000.0,25443.33,443.33,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-901ML8378A-2-DEATH_CLAIM-C0-20190817,901ML8378A,426.0,426.0,PAYOUT_SHORTFALL,426.0,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011103202-1-DEATH_CLAIM-C0-20200924,9011103202,-420.22,-420.22,PAYOUT_EXCESS,25000.0,25420.22,420.22,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011244378-1-DEATH_CLAIM-C0-20230118,9011244378,408.67,408.67,PAYOUT_SHORTFALL,30000.0,29591.33,675.05,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010829154-1-DEATH_CLAIM-C0-20220414,9010829154,-401.37,-401.37,PAYOUT_EXCESS,25043.13,25444.5,401.37,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011192032-1-DEATH_CLAIM-C0-20200711,9011192032,-398.32,-398.32,PAYOUT_EXCESS,8000.0,8398.32,398.32,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010968814-1-DEATH_CLAIM-C0-20250814,9010968814,-370.66,-370.66,PAYOUT_EXCESS,25000.0,25370.66,370.66,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011085842-1-DEATH_CLAIM-C0-20230915,9011085842,-368.79,-368.79,PAYOUT_EXCESS,25000.0,25368.79,368.79,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9018907-2-DEATH_CLAIM-C0-20191113,9018907,365.0,365.0,PAYOUT_SHORTFALL,365.0,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9018907-1-DEATH_CLAIM-C0-20191113,9018907,-364.99,-364.99,PAYOUT_EXCESS,0.39,365.38,0.01,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010952069-1-DEATH_CLAIM-C0-20201203,9010952069,-363.01,-363.01,PAYOUT_EXCESS,16844.72,17207.73,363.01,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010919258-1-DEATH_CLAIM-C0-20190920,9010919258,-357.27,-357.27,PAYOUT_EXCESS,49805.29,50162.56,357.27,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010454002-1-DEATH_CLAIM-C0-20230424,9010454002,355.06,355.06,PAYOUT_SHORTFALL,14033.95,13678.89,2396.42,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011115690-1-DEATH_CLAIM-C0-20180120,9011115690,-354.58,-354.58,PAYOUT_EXCESS,5644.57,5999.15,354.58,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-901ML8209-1-DEATH_CLAIM-C0-20220819,901ML8209,350.52,350.52,PAYOUT_SHORTFALL,350.52,0.0,4054.34,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9011195087-1-DEATH_CLAIM-C0-20221217,9011195087,-347.28,-347.28,PAYOUT_EXCESS,50000.0,50347.28,347.28,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010756034-1-DEATH_CLAIM-C0-20180911,9010756034,-342.8,-342.8,PAYOUT_EXCESS,22014.71,22357.51,342.8,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011104828-1-DEATH_CLAIM-C0-20190131,9011104828,-342.59,-342.59,PAYOUT_EXCESS,6020.36,6362.95,342.59,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9018495A-2-DEATH_CLAIM-C0-20180414,9018495A,335.0,335.0,PAYOUT_SHORTFALL,335.0,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9018495A-1-DEATH_CLAIM-C0-20180414,9018495A,-334.99,-334.99,PAYOUT_EXCESS,7.03,342.02,0.01,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9011216680-1-DEATH_CLAIM-C0-20210926,9011216680,-331.67,-331.67,PAYOUT_EXCESS,15000.0,15331.67,331.67,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9011197222-1-DEATH_CLAIM-C0-20190610,9011197222,-327.44,-327.44,PAYOUT_EXCESS,44938.71,45266.15,344.81,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011064372-1-DEATH_CLAIM-C0-20240918,9011064372,-327.39,-327.39,PAYOUT_EXCESS,100085.14,100412.53,327.39,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010867962-1-DEATH_CLAIM-C0-20241123,9010867962,-323.14,-323.14,PAYOUT_EXCESS,41359.44,41682.58,323.14,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010859462-1-DEATH_CLAIM-C0-20201118,9010859462,-322.58,-322.58,PAYOUT_EXCESS,16554.56,16877.14,322.58,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9018237D-2-DEATH_CLAIM-C0-20211005,9018237D,320.0,320.0,PAYOUT_SHORTFALL,320.0,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9018237D-1-DEATH_CLAIM-C0-20211005,9018237D,-319.99,-319.99,PAYOUT_EXCESS,0.01,320.0,0.01,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
