reconstructed_claim_id,policy_number,layer_name,layer_label,layer_codes,layer_total,event_count,codes_present,exclude_from_financial_rollup,decomposition_status
RC-9010502820-1-DEATH_CLAIM-C0-20241123,9010502820,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010502820-1-DEATH_CLAIM-C0-20241123,9010502820,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,funding,Funding Layer,0530|0519,5383.59,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,clearing,Clearing/Lifecycle Layer,0038,730.58,3,0038,Y,RESIDUAL_REMAINS
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,funding,Funding Layer,0530|0519,5000.0,1,0530,N,RESIDUAL_REMAINS
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,payout,Payout Layer,0094|0567|1900,5730.58,1,0094,N,RESIDUAL_REMAINS
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010506789-1-DEATH_CLAIM-C0-20210116,9010506789,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9010506789-1-DEATH_CLAIM-C0-20210116,9010506789,funding,Funding Layer,0530|0519,6477.25,1,0530,N,FULLY_DECOMPOSED
RC-9010506789-1-DEATH_CLAIM-C0-20210116,9010506789,interest,Interest Layer,0630,550.41,1,0630,N,FULLY_DECOMPOSED
RC-9010506789-1-DEATH_CLAIM-C0-20210116,9010506789,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9010506789-1-DEATH_CLAIM-C0-20210116,9010506789,payout,Payout Layer,0094|0567|1900,7027.66,1,0094,N,FULLY_DECOMPOSED
RC-9010506789-1-DEATH_CLAIM-C0-20210116,9010506789,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9010506789-1-DEATH_CLAIM-C0-20210116,9010506789,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,funding,Funding Layer,0530|0519,2243.24,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,payout,Payout Layer,0094|0567|1900,3554.91,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,funding,Funding Layer,0530|0519,1311.67,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,clearing,Clearing/Lifecycle Layer,0038,5.81,1,0038,Y,PARTIAL_DECOMPOSITION
RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,funding,Funding Layer,0530|0519,4188.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,payout,Payout Layer,0094|0567|1900,6877.62,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,funding,Funding Layer,0530|0519,2683.81,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,clearing,Clearing/Lifecycle Layer,0038,4083.81,2,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,funding,Funding Layer,0530|0519,5000.0,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,interest,Interest Layer,0630,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,payout,Payout Layer,0094|0567|1900,9083.81,2,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,funding,Funding Layer,0530|0519,7488.43,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,interest,Interest Layer,0630,26.11,1,0630,N,PARTIAL_DECOMPOSITION
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,payout,Payout Layer,0094|0567|1900,12056.64,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,funding,Funding Layer,0530|0519,4542.1,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,clearing,Clearing/Lifecycle Layer,0038,14.98,2,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,funding,Funding Layer,0530|0519,4497.54,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,interest,Interest Layer,0630,19.08,1,0630,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,payout,Payout Layer,0094|0567|1900,8443.85,4,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,funding,Funding Layer,0530|0519,3912.25,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,clearing,Clearing/Lifecycle Layer,0038,8.71,1,0038,Y,PARTIAL_DECOMPOSITION
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,funding,Funding Layer,0530|0519,5987.29,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,interest,Interest Layer,0630,44.66,1,0630,N,PARTIAL_DECOMPOSITION
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,payout,Payout Layer,0094|0567|1900,10680.15,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,funding,Funding Layer,0530|0519,4639.49,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,clearing,Clearing/Lifecycle Layer,0038,214.03,2,0038,Y,PARTIAL_DECOMPOSITION
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,funding,Funding Layer,0530|0519,10000.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,payout,Payout Layer,0094|0567|1900,14934.6,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,funding,Funding Layer,0530|0519,5131.33,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,clearing,Clearing/Lifecycle Layer,0038,1876.33,2,0038,Y,CLEARING_ONLY_DISTORTION
RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,funding,Funding Layer,0530|0519,2000.0,1,0530,N,CLEARING_ONLY_DISTORTION
RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,interest,Interest Layer,0630,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,offset,Offset Layer,0411|0412,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,payout,Payout Layer,0094|0567|1900,3877.32,1,0094,N,CLEARING_ONLY_DISTORTION
RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,withholding,Withholding Layer,0810|0820,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,clearing,Clearing/Lifecycle Layer,0038,0.99,1,0038,Y,CLEARING_ONLY_DISTORTION
RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,funding,Funding Layer,0530|0519,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,interest,Interest Layer,0630,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,offset,Offset Layer,0411|0412,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,payout,Payout Layer,0094|0567|1900,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,withholding,Withholding Layer,0810|0820,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,clearing,Clearing/Lifecycle Layer,0038,3786.6,1,0038,Y,CLEARING_ONLY_DISTORTION
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,funding,Funding Layer,0530|0519,8567.65,1,0530,N,CLEARING_ONLY_DISTORTION
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,interest,Interest Layer,0630,34.38,1,0630,N,CLEARING_ONLY_DISTORTION
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,offset,Offset Layer,0411|0412,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,payout,Payout Layer,0094|0567|1900,10150.54,1,0094,N,CLEARING_ONLY_DISTORTION
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,withholding,Withholding Layer,0810|0820,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,funding,Funding Layer,0530|0519,5335.11,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,clearing,Clearing/Lifecycle Layer,0038,217.97,1,0038,Y,PARTIAL_DECOMPOSITION
RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,funding,Funding Layer,0530|0519,10992.45,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,interest,Interest Layer,0630,112.37,1,0630,N,PARTIAL_DECOMPOSITION
RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,payout,Payout Layer,0094|0567|1900,19070.01,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,funding,Funding Layer,0530|0519,7747.22,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010544182-1-DEATH_CLAIM-C0-20201005,9010544182,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9010544182-1-DEATH_CLAIM-C0-20201005,9010544182,funding,Funding Layer,0530|0519,4388.64,1,0530,N,FULLY_DECOMPOSED
RC-9010544182-1-DEATH_CLAIM-C0-20201005,9010544182,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
RC-9010544182-1-DEATH_CLAIM-C0-20201005,9010544182,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9010544182-1-DEATH_CLAIM-C0-20201005,9010544182,payout,Payout Layer,0094|0567|1900,4388.64,1,0094,N,FULLY_DECOMPOSED
RC-9010544182-1-DEATH_CLAIM-C0-20201005,9010544182,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9010544182-1-DEATH_CLAIM-C0-20201005,9010544182,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9010545196-1-DEATH_CLAIM-C0-20230823,9010545196,clearing,Clearing/Lifecycle Layer,0038,4.84,1,0038,Y,RESIDUAL_REMAINS
RC-9010545196-1-DEATH_CLAIM-C0-20230823,9010545196,funding,Funding Layer,0530|0519,2860.0,1,0530,N,RESIDUAL_REMAINS
RC-9010545196-1-DEATH_CLAIM-C0-20230823,9010545196,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9010545196-1-DEATH_CLAIM-C0-20230823,9010545196,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010545196-1-DEATH_CLAIM-C0-20230823,9010545196,payout,Payout Layer,0094|0567|1900,3061.4,1,0094,N,RESIDUAL_REMAINS
RC-9010545196-1-DEATH_CLAIM-C0-20230823,9010545196,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010545196-1-DEATH_CLAIM-C0-20230823,9010545196,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010545196-2-DEATH_CLAIM-C0-20230823,9010545196,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010545196-2-DEATH_CLAIM-C0-20230823,9010545196,funding,Funding Layer,0530|0519,196.56,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010545196-2-DEATH_CLAIM-C0-20230823,9010545196,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010545196-2-DEATH_CLAIM-C0-20230823,9010545196,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010545196-2-DEATH_CLAIM-C0-20230823,9010545196,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010545196-2-DEATH_CLAIM-C0-20230823,9010545196,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010545196-2-DEATH_CLAIM-C0-20230823,9010545196,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
