INVENTORY_ID,SOURCE_FULL_PATH,SOURCE_RELATIVE_PATH,FILENAME,EXTENSION,FILE_SIZE_BYTES,LAST_MODIFIED_UTC,SOURCE_SHA256,CATEGORY,PROBABLE_PURPOSE,PROBABLE_SOURCE_AUTHORITY,ORIGINAL_OR_GENERATED,CURRENT_OR_HISTORICAL,APPROVAL_STATUS,PROPOSED_DESTINATION_RELATIVE_PATH,MIGRATION_ACTION,CLASSIFICATION_CONFIDENCE,CLASSIFICATION_BASIS,DUPLICATE_GROUP_ID,CASE_COLLISION_STATUS,FILENAME_COLLISION_STATUS,PATH_LENGTH_RISK,HARDCODED_PATH_INDICATOR,CSO_REFERENCE_INDICATOR,QLA_CORE_REFERENCE_INDICATOR,SENSITIVE_DATA_INDICATOR,DEPENDS_ON,RISK,COPY_APPROVED,NOTES,STAGE2B_REVIEW_STATUS,STAGE2B_DECISION,CANONICAL_FILE_INDICATOR,FINAL_DESTINATION_RELATIVE_PATH,COPY_RESULT,DESTINATION_SHA256,COPY_VERIFICATION_STATUS,COPY_TIMESTAMP_UTC
CIT-INV-00137,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BW_PlanCode_Rates_full.txt,docs/_ocr_extract/BW_PlanCode_Rates_full.txt,BW_PlanCode_Rates_full.txt,.txt,862,2026-07-12T02:16:32Z,9b0ad7908bdf61dcd3c1ba71a38b3bfcfc716b07bfe42a920d3cf6b1b696f205,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_full.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_full.txt,ALREADY_PRESENT_VERIFIED,9b0ad7908bdf61dcd3c1ba71a38b3bfcfc716b07bfe42a920d3cf6b1b696f205,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00138,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BW_PlanCode_Rates_p1.png,docs/_ocr_extract/BW_PlanCode_Rates_p1.png,BW_PlanCode_Rates_p1.png,.png,25195,2026-07-12T02:15:21Z,ec87525574ef14165520bb40d867621bbdaf1f33c8e5950c5328543414528211,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_p1.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_p1.png,ALREADY_PRESENT_VERIFIED,ec87525574ef14165520bb40d867621bbdaf1f33c8e5950c5328543414528211,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00139,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BW_PlanCode_Rates_p1.txt,docs/_ocr_extract/BW_PlanCode_Rates_p1.txt,BW_PlanCode_Rates_p1.txt,.txt,102,2026-07-12T02:15:42Z,9f1535dc848185183c57a799ce8918275b51a0c73eb5958ee1eb03999823ce45,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_p1.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_p1.txt,ALREADY_PRESENT_VERIFIED,9f1535dc848185183c57a799ce8918275b51a0c73eb5958ee1eb03999823ce45,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00140,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BW_PlanCode_Rates_p2.png,docs/_ocr_extract/BW_PlanCode_Rates_p2.png,BW_PlanCode_Rates_p2.png,.png,274466,2026-07-12T02:15:42Z,766ce2fcb17b907d778ac771f792a8e5686850840bfec1c87f517058abe57562,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_p2.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_p2.png,ALREADY_PRESENT_VERIFIED,766ce2fcb17b907d778ac771f792a8e5686850840bfec1c87f517058abe57562,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00141,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BW_PlanCode_Rates_p2.txt,docs/_ocr_extract/BW_PlanCode_Rates_p2.txt,BW_PlanCode_Rates_p2.txt,.txt,756,2026-07-12T02:16:32Z,526a3d7a49aa0f2e99160fda89118ce68c5969e0c1ced145a3534dcf3d4717f5,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_p2.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BW_PlanCode_Rates_p2.txt,ALREADY_PRESENT_VERIFIED,526a3d7a49aa0f2e99160fda89118ce68c5969e0c1ced145a3534dcf3d4717f5,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00142,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BWB_971_PlanCode_Rates_full.txt,docs/_ocr_extract/BWB_971_PlanCode_Rates_full.txt,BWB_971_PlanCode_Rates_full.txt,.txt,4440,2026-07-12T02:20:10Z,45714a23ba1ae56a77cd8c9e997969ebcf4b905f17324645a49b8979c79a5c98,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_full.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_full.txt,ALREADY_PRESENT_VERIFIED,45714a23ba1ae56a77cd8c9e997969ebcf4b905f17324645a49b8979c79a5c98,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00143,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BWB_971_PlanCode_Rates_p1.png,docs/_ocr_extract/BWB_971_PlanCode_Rates_p1.png,BWB_971_PlanCode_Rates_p1.png,.png,70720,2026-07-12T02:16:32Z,8081c81d01aa45387c52e3cd944a7eb2671dbdde67fdca1319bb84a2d2aefe84,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p1.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p1.png,ALREADY_PRESENT_VERIFIED,8081c81d01aa45387c52e3cd944a7eb2671dbdde67fdca1319bb84a2d2aefe84,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00144,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BWB_971_PlanCode_Rates_p1.txt,docs/_ocr_extract/BWB_971_PlanCode_Rates_p1.txt,BWB_971_PlanCode_Rates_p1.txt,.txt,374,2026-07-12T02:17:06Z,cb1ef9375166b08936465e8e20812df5a3db82913b20938b95bab2f7afdc0cfb,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p1.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p1.txt,ALREADY_PRESENT_VERIFIED,cb1ef9375166b08936465e8e20812df5a3db82913b20938b95bab2f7afdc0cfb,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00145,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BWB_971_PlanCode_Rates_p2.png,docs/_ocr_extract/BWB_971_PlanCode_Rates_p2.png,BWB_971_PlanCode_Rates_p2.png,.png,465338,2026-07-12T02:17:06Z,d2ec9c388caf34859dfaae263cf53eabda97fda135309563d2afa28b7bbd5fc8,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p2.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p2.png,ALREADY_PRESENT_VERIFIED,d2ec9c388caf34859dfaae263cf53eabda97fda135309563d2afa28b7bbd5fc8,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00146,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BWB_971_PlanCode_Rates_p2.txt,docs/_ocr_extract/BWB_971_PlanCode_Rates_p2.txt,BWB_971_PlanCode_Rates_p2.txt,.txt,2408,2026-07-12T02:18:49Z,61ce92a8c0024ecdace83b890ed8696b99dc7d57808ef365a1d21b556542591b,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p2.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p2.txt,ALREADY_PRESENT_VERIFIED,61ce92a8c0024ecdace83b890ed8696b99dc7d57808ef365a1d21b556542591b,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00147,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BWB_971_PlanCode_Rates_p3.png,docs/_ocr_extract/BWB_971_PlanCode_Rates_p3.png,BWB_971_PlanCode_Rates_p3.png,.png,282465,2026-07-12T02:18:50Z,7ebdd153d4681990aa711c5cb4f1e3ab467a21da87f175e232539d42e2b55816,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p3.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p3.png,ALREADY_PRESENT_VERIFIED,7ebdd153d4681990aa711c5cb4f1e3ab467a21da87f175e232539d42e2b55816,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00148,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\BWB_971_PlanCode_Rates_p3.txt,docs/_ocr_extract/BWB_971_PlanCode_Rates_p3.txt,BWB_971_PlanCode_Rates_p3.txt,.txt,1650,2026-07-12T02:20:10Z,45eabea07acf9f08cdec2e4010fe98207a1f4ec5dfba7e2d8faa7b34b78b34b6,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p3.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/BWB_971_PlanCode_Rates_p3.txt,ALREADY_PRESENT_VERIFIED,45eabea07acf9f08cdec2e4010fe98207a1f4ec5dfba7e2d8faa7b34b78b34b6,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00149,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_full.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_full.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_full.txt,.txt,24948,2026-07-12T02:40:42Z,6e86d452167319b3df587fb9ecf7860e4f96d26db34fcf6d03cff1f37dc9d322,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_full.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_full.txt,ALREADY_PRESENT_VERIFIED,6e86d452167319b3df587fb9ecf7860e4f96d26db34fcf6d03cff1f37dc9d322,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00150,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.png,.png,2320641,2026-07-12T02:20:10Z,d10f22389b984867e84f244a1566928f3a188baca314ece25af9449541459897,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.png,ALREADY_PRESENT_VERIFIED,d10f22389b984867e84f244a1566928f3a188baca314ece25af9449541459897,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00151,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.txt,.txt,2080,2026-07-12T02:21:50Z,13189cb5e283579dabe9d3901987f4171be8d39f1d130a9d14d4faf6e8f56d0c,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p1.txt,ALREADY_PRESENT_VERIFIED,13189cb5e283579dabe9d3901987f4171be8d39f1d130a9d14d4faf6e8f56d0c,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00152,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.png,.png,448823,2026-07-12T02:34:04Z,135b858865e98360455266faad2ea9bf3ace29712b509555d31b86c2ab8a8331,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.png,ALREADY_PRESENT_VERIFIED,135b858865e98360455266faad2ea9bf3ace29712b509555d31b86c2ab8a8331,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00153,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.txt,.txt,1801,2026-07-12T02:35:29Z,d8efcbaf348e575aa95fddf0e2d5f4a74038ced9a998dd167f1ab09eaa9b08ed,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p10.txt,ALREADY_PRESENT_VERIFIED,d8efcbaf348e575aa95fddf0e2d5f4a74038ced9a998dd167f1ab09eaa9b08ed,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00154,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.png,.png,442236,2026-07-12T02:35:30Z,053a40e6e7a9940f179e0e8d7d2234ba57f29bc44b57a435d8e9713f1a909579,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.png,ALREADY_PRESENT_VERIFIED,053a40e6e7a9940f179e0e8d7d2234ba57f29bc44b57a435d8e9713f1a909579,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00155,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.txt,.txt,1747,2026-07-12T02:37:15Z,e9ebf84f86a61a5eea3d84c744f9ad60c6aff0e26d96c9c3c6a8516a8c3ceb2f,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p11.txt,ALREADY_PRESENT_VERIFIED,e9ebf84f86a61a5eea3d84c744f9ad60c6aff0e26d96c9c3c6a8516a8c3ceb2f,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00156,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.png,.png,378333,2026-07-12T02:37:16Z,d078bcab489256666b55328e50de2fa4c51cc584734c80ed2873406e523c5d92,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.png,ALREADY_PRESENT_VERIFIED,d078bcab489256666b55328e50de2fa4c51cc584734c80ed2873406e523c5d92,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00157,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.txt,.txt,1767,2026-07-12T02:38:59Z,99dd1bc93f47e36f62f995621743dfed64ff42d330e5cf20b7c97ff1e266627b,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p12.txt,ALREADY_PRESENT_VERIFIED,99dd1bc93f47e36f62f995621743dfed64ff42d330e5cf20b7c97ff1e266627b,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00158,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.png,.png,374903,2026-07-12T02:38:59Z,5bd41364198aa44290587416de2f9b3829fa6c84da7cc5499b2f27e578d92f52,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.png,ALREADY_PRESENT_VERIFIED,5bd41364198aa44290587416de2f9b3829fa6c84da7cc5499b2f27e578d92f52,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00159,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.txt,.txt,1733,2026-07-12T02:40:42Z,5d59e21180e2b58f27ee52587479e97e6451d4724b1e7eb304ad07c4e1fa2aa1,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.txt,ALREADY_PRESENT_VERIFIED,5d59e21180e2b58f27ee52587479e97e6451d4724b1e7eb304ad07c4e1fa2aa1,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00160,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.png,.png,1038312,2026-07-12T02:21:50Z,38723333f0511a53f1f71d76b5650a7e37ce38b95d7794cfe51f24cb99af95ed,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.png,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.png,ALREADY_PRESENT_VERIFIED,38723333f0511a53f1f71d76b5650a7e37ce38b95d7794cfe51f24cb99af95ed,VERIFIED,2026-07-12T14:57:10Z
CIT-INV-00161,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.txt,.txt,2094,2026-07-12T02:23:35Z,669911cc38b20e88e4fe7bbab5fdcf12c5c7782841b818a93c2fe8fd9f0aaa8c,Generated output,OCR text/image extract,derived,generated,historical,unknown,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.txt,COPY_TO_ARCHIVE,HIGH,OCR output not authoritative,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY_TO_ARCHIVE per Stage 2B decisions,N,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.txt,ALREADY_PRESENT_VERIFIED,669911cc38b20e88e4fe7bbab5fdcf12c5c7782841b818a93c2fe8fd9f0aaa8c,VERIFIED,2026-07-12T14:57:10Z
