reconstructed_claim_id,claim_family,revised_net_payment,revised_balancing_difference,revised_balancing_status,applied_balancing_profile,lifecycle_only_amount_excluded,excluded_transaction_codes,optional_components_missing,balancing_confidence,balancing_notes
RC-9010761673-2-SURRENDER_CLAIM-C7-20250901,SURRENDER_CLAIM,187.0,187.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010761804-1-DISBURSEMENT_CLAIM-C0-20220823,DISBURSEMENT_CLAIM,14834.64,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010761804-1-DISBURSEMENT_CLAIM-C1-20230313,DISBURSEMENT_CLAIM,29669.28,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010761870-2-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,150.25,150.25,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010761870-2-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,150.25,150.25,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010761870-2-SURRENDER_CLAIM-C2-20200901,SURRENDER_CLAIM,7565.83,7565.83,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010761874-1-DEATH_CLAIM-C0-20210731,DEATH_CLAIM,7000.0,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,HIGH,Optional components absent (not forced)
RC-9010761874-2-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,253.34,253.34,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010761874-2-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,253.34,253.34,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010761874-2-SURRENDER_CLAIM-C2-20200901,SURRENDER_CLAIM,253.34,253.34,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010761882-1-DEATH_CLAIM-C0-20200722,DEATH_CLAIM,60000.0,-118.74,UNBALANCED,DEATH_CLAIM,20415.59,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 20415.59; Optional components absent (not forced)
RC-9010761882-1-DEATH_CLAIM-C1-20201119,DEATH_CLAIM,20000.0,20000.0,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010761882-1-SURRENDER_CLAIM-C0-20200825,SURRENDER_CLAIM,369.89,369.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010761882-2-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,548.0,548.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010761943-1-DEATH_CLAIM-C0-20200109,DEATH_CLAIM,8975.78,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,HIGH,Optional components absent (not forced)
RC-9010761966-1-DISBURSEMENT_CLAIM-C0-20190916,DISBURSEMENT_CLAIM,212.37,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010761966-1-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010761966-1-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762047-1-SURRENDER_CLAIM-C0-20180110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762047-1-SURRENDER_CLAIM-C1-20180810,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762047-1-SURRENDER_CLAIM-C2-20181116,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762047-1-SURRENDER_CLAIM-C3-20200224,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762047-1-SURRENDER_CLAIM-C4-20211110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762068-2-SURRENDER_CLAIM-C0-20180826,SURRENDER_CLAIM,287.89,287.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762068-2-SURRENDER_CLAIM-C1-20190826,SURRENDER_CLAIM,287.89,287.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762068-2-SURRENDER_CLAIM-C2-20200826,SURRENDER_CLAIM,287.89,287.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762068-2-SURRENDER_CLAIM-C3-20210826,SURRENDER_CLAIM,287.89,287.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762068-2-SURRENDER_CLAIM-C4-20220826,SURRENDER_CLAIM,287.89,287.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762068-2-SURRENDER_CLAIM-C5-20230826,SURRENDER_CLAIM,287.89,287.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762068-2-SURRENDER_CLAIM-C6-20240826,SURRENDER_CLAIM,287.89,287.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762068-2-SURRENDER_CLAIM-C7-20250826,SURRENDER_CLAIM,287.89,287.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762076-1-DISBURSEMENT_CLAIM-C0-20180301,DISBURSEMENT_CLAIM,911.23,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010762076-1-SURRENDER_CLAIM-C0-20180228,SURRENDER_CLAIM,911.23,911.23,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762319-1-DEATH_CLAIM-C0-20240625,DEATH_CLAIM,25018.86,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020,HIGH,Optional components absent (not forced)
RC-9010762319-1-DISBURSEMENT_CLAIM-C0-20211213,DISBURSEMENT_CLAIM,55.21,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010762319-1-DISBURSEMENT_CLAIM-C1-20220715,DISBURSEMENT_CLAIM,110.42,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010762319-3-SURRENDER_CLAIM-C0-20210827,SURRENDER_CLAIM,399.5,399.5,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762331-1-SURRENDER_CLAIM-C0-20180828,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762331-1-SURRENDER_CLAIM-C1-20190828,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762331-1-SURRENDER_CLAIM-C2-20200828,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762331-1-SURRENDER_CLAIM-C3-20201221,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010762331-2-SURRENDER_CLAIM-C0-20201221,SURRENDER_CLAIM,7404.0,7404.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762332-2-SURRENDER_CLAIM-C0-20201221,SURRENDER_CLAIM,6110.28,6110.28,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010762678-1-DEATH_CLAIM-C0-20190626,DEATH_CLAIM,9049.49,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,HIGH,Optional components absent (not forced)
RC-9010763006-1-DEATH_CLAIM-C0-20231228,DEATH_CLAIM,90290.87,15016.39,UNBALANCED,DEATH_CLAIM,60154.81,0038,0810|0820|0411|0412|1020,LOW,Excluded lifecycle-only amount 60154.81; Optional components absent (not forced)
RC-9010763006-1-DISBURSEMENT_CLAIM-C0-20240207,DISBURSEMENT_CLAIM,5016.39,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010763006-2-SURRENDER_CLAIM-C0-20180907,SURRENDER_CLAIM,424.6,424.6,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763006-2-SURRENDER_CLAIM-C1-20190907,SURRENDER_CLAIM,424.6,424.6,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763006-2-SURRENDER_CLAIM-C2-20200907,SURRENDER_CLAIM,424.6,424.6,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763006-2-SURRENDER_CLAIM-C3-20210907,SURRENDER_CLAIM,424.6,424.6,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763006-2-SURRENDER_CLAIM-C4-20220907,SURRENDER_CLAIM,424.6,424.6,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763006-2-SURRENDER_CLAIM-C5-20230907,SURRENDER_CLAIM,424.6,424.6,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763012-2-SURRENDER_CLAIM-C0-20210726,SURRENDER_CLAIM,9762.45,9762.45,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763063-1-SURRENDER_CLAIM-C0-20180915,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010763063-1-SURRENDER_CLAIM-C1-20190915,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010763063-1-SURRENDER_CLAIM-C2-20200915,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010763063-1-SURRENDER_CLAIM-C3-20210915,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010763063-1-SURRENDER_CLAIM-C4-20220915,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010763063-1-SURRENDER_CLAIM-C5-20230915,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010763063-1-SURRENDER_CLAIM-C6-20231208,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010763378-1-SURRENDER_CLAIM-C0-20250729,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010763378-2-SURRENDER_CLAIM-C0-20180919,SURRENDER_CLAIM,121.0,121.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763378-2-SURRENDER_CLAIM-C1-20190919,SURRENDER_CLAIM,121.0,121.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763378-2-SURRENDER_CLAIM-C2-20200919,SURRENDER_CLAIM,121.0,121.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763378-2-SURRENDER_CLAIM-C3-20210919,SURRENDER_CLAIM,121.0,121.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763378-2-SURRENDER_CLAIM-C4-20220919,SURRENDER_CLAIM,121.0,121.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763378-2-SURRENDER_CLAIM-C5-20230919,SURRENDER_CLAIM,121.0,121.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763378-2-SURRENDER_CLAIM-C6-20240919,SURRENDER_CLAIM,121.0,121.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763450-1-DEATH_CLAIM-C0-20230825,DEATH_CLAIM,5015.1,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020,HIGH,Optional components absent (not forced)
RC-9010763450-2-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,188.1,188.1,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763450-2-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,188.1,188.1,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763450-2-SURRENDER_CLAIM-C2-20200901,SURRENDER_CLAIM,188.1,188.1,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763450-2-SURRENDER_CLAIM-C3-20210901,SURRENDER_CLAIM,188.1,188.1,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010763450-2-SURRENDER_CLAIM-C4-20220901,SURRENDER_CLAIM,188.1,188.1,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764120-1-DEATH_CLAIM-C0-20230821,DEATH_CLAIM,9042.65,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020,HIGH,Optional components absent (not forced)
RC-9010764120-2-SURRENDER_CLAIM-C0-20181001,SURRENDER_CLAIM,260.35,260.35,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764120-2-SURRENDER_CLAIM-C1-20191001,SURRENDER_CLAIM,260.35,260.35,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764120-2-SURRENDER_CLAIM-C2-20201001,SURRENDER_CLAIM,260.35,260.35,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764120-2-SURRENDER_CLAIM-C3-20211001,SURRENDER_CLAIM,260.35,260.35,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764121-1-DEATH_CLAIM-C0-20240817,DEATH_CLAIM,12774.89,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,HIGH,Optional components absent (not forced)
RC-9010764121-2-SURRENDER_CLAIM-C0-20181001,SURRENDER_CLAIM,367.64,367.64,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764121-2-SURRENDER_CLAIM-C1-20191001,SURRENDER_CLAIM,367.64,367.64,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764121-2-SURRENDER_CLAIM-C2-20201001,SURRENDER_CLAIM,367.64,367.64,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764121-2-SURRENDER_CLAIM-C3-20211001,SURRENDER_CLAIM,367.64,367.64,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764121-2-SURRENDER_CLAIM-C4-20221001,SURRENDER_CLAIM,367.64,367.64,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764121-2-SURRENDER_CLAIM-C5-20231001,SURRENDER_CLAIM,367.64,367.64,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764319-2-SURRENDER_CLAIM-C0-20180915,SURRENDER_CLAIM,154.75,154.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764319-2-SURRENDER_CLAIM-C1-20190915,SURRENDER_CLAIM,154.75,154.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764319-2-SURRENDER_CLAIM-C2-20200915,SURRENDER_CLAIM,154.75,154.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764319-2-SURRENDER_CLAIM-C3-20210915,SURRENDER_CLAIM,154.75,154.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764319-2-SURRENDER_CLAIM-C4-20220915,SURRENDER_CLAIM,154.75,154.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764319-2-SURRENDER_CLAIM-C5-20230915,SURRENDER_CLAIM,154.75,154.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764319-2-SURRENDER_CLAIM-C6-20240915,SURRENDER_CLAIM,154.75,154.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764319-2-SURRENDER_CLAIM-C7-20250915,SURRENDER_CLAIM,154.75,154.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764339-1-DEATH_CLAIM-C0-20180217,DEATH_CLAIM,50000.0,-108.68,UNBALANCED,DEATH_CLAIM,108.68,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 108.68; Optional components absent (not forced)
RC-9010764348-1-DEATH_CLAIM-C0-20180920,DEATH_CLAIM,29501.03,33.69,MINOR_VARIANCE,DEATH_CLAIM,201.15,0038,0810|0820|0411|0412|1020|0630,MEDIUM,Excluded lifecycle-only amount 201.15; Optional components absent (not forced)
RC-9010764348-1-SURRENDER_CLAIM-C0-20180920,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010764368-2-SURRENDER_CLAIM-C0-20181001,SURRENDER_CLAIM,609.4,609.4,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764368-2-SURRENDER_CLAIM-C1-20191001,SURRENDER_CLAIM,609.4,609.4,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764368-2-SURRENDER_CLAIM-C2-20201001,SURRENDER_CLAIM,609.4,609.4,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764368-2-SURRENDER_CLAIM-C3-20211001,SURRENDER_CLAIM,609.4,609.4,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764368-2-SURRENDER_CLAIM-C4-20221001,SURRENDER_CLAIM,609.4,609.4,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764368-2-SURRENDER_CLAIM-C5-20231001,SURRENDER_CLAIM,609.4,609.4,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764368-2-SURRENDER_CLAIM-C6-20241001,SURRENDER_CLAIM,609.4,609.4,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764368-2-SURRENDER_CLAIM-C7-20251001,SURRENDER_CLAIM,609.4,609.4,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764369-2-SURRENDER_CLAIM-C0-20181001,SURRENDER_CLAIM,350.2,350.2,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764369-2-SURRENDER_CLAIM-C1-20191001,SURRENDER_CLAIM,350.2,350.2,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764369-2-SURRENDER_CLAIM-C2-20201001,SURRENDER_CLAIM,350.2,350.2,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764369-2-SURRENDER_CLAIM-C3-20211001,SURRENDER_CLAIM,350.2,350.2,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764369-2-SURRENDER_CLAIM-C4-20221001,SURRENDER_CLAIM,350.2,350.2,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764369-2-SURRENDER_CLAIM-C5-20231001,SURRENDER_CLAIM,350.2,350.2,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764369-2-SURRENDER_CLAIM-C6-20241001,SURRENDER_CLAIM,350.2,350.2,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764369-2-SURRENDER_CLAIM-C7-20251001,SURRENDER_CLAIM,350.2,350.2,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764374-1-DEATH_CLAIM-C0-20191206,DEATH_CLAIM,9000.0,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,HIGH,Optional components absent (not forced)
RC-9010764374-2-SURRENDER_CLAIM-C0-20181001,SURRENDER_CLAIM,260.35,260.35,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764374-2-SURRENDER_CLAIM-C1-20191001,SURRENDER_CLAIM,260.35,260.35,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764376-1-DEATH_CLAIM-C0-20230217,DEATH_CLAIM,30148.73,-14.84,MINOR_VARIANCE,DEATH_CLAIM,14.84,0038,0810|0820|0411|0412|1020,MEDIUM,Excluded lifecycle-only amount 14.84; Optional components absent (not forced)
RC-9010764379-1-SURRENDER_CLAIM-C0-20181008,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010764379-1-SURRENDER_CLAIM-C1-20191010,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010764379-1-SURRENDER_CLAIM-C2-20200729,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010764385-2-SURRENDER_CLAIM-C0-20181001,SURRENDER_CLAIM,256.53,256.53,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764385-2-SURRENDER_CLAIM-C1-20191001,SURRENDER_CLAIM,256.53,256.53,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764385-2-SURRENDER_CLAIM-C2-20201001,SURRENDER_CLAIM,256.53,256.53,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010764385-2-SURRENDER_CLAIM-C3-20210628,SURRENDER_CLAIM,5764.56,5764.56,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900,LOW,Optional components absent (not forced)
RC-9010764400-1-DEATH_CLAIM-C0-20181116,DEATH_CLAIM,10576.61,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,HIGH,Optional components absent (not forced)
