reconstructed_claim_id,payout_codes_detected,payout_total,linked_gross_components,linked_offset_components,linked_interest_components,chain_balancing_status,payout_chain_confidence
RC-9010776651-2-SURRENDER_CLAIM-C7-20250115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776651-2-SURRENDER_CLAIM-C8-20260115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776653-1-DEATH_CLAIM-C0-20190302,0094,30663.38,0530,,,UNBALANCED,LOW
RC-9010776653-1-SURRENDER_CLAIM-C0-20180115,,0.0,,0412,,BALANCED,HIGH
RC-9010776653-1-SURRENDER_CLAIM-C1-20190115,,0.0,,0412,,BALANCED,HIGH
RC-9010776672-1-DEATH_CLAIM-C0-20240610,0094,11801.28,0530,,,BALANCED,HIGH
RC-9010776672-1-DISBURSEMENT_CLAIM-C0-20190813,0090,95.55,,,,BALANCED,HIGH
RC-9010776672-2-SURRENDER_CLAIM-C0-20190115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776672-2-SURRENDER_CLAIM-C1-20200115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776672-2-SURRENDER_CLAIM-C2-20210115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776672-2-SURRENDER_CLAIM-C3-20220115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776672-2-SURRENDER_CLAIM-C4-20230115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776672-2-SURRENDER_CLAIM-C5-20240115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776811-1-SURRENDER_CLAIM-C0-20180108,,0.0,,0412,,BALANCED,HIGH
RC-9010776811-1-SURRENDER_CLAIM-C1-20190108,,0.0,,0412,,BALANCED,HIGH
RC-9010776811-1-SURRENDER_CLAIM-C2-20200108,,0.0,,0412,,BALANCED,HIGH
RC-9010776811-1-SURRENDER_CLAIM-C3-20210108,,0.0,,0412,,BALANCED,HIGH
RC-9010776811-1-SURRENDER_CLAIM-C4-20210315,,0.0,,0412,,BALANCED,HIGH
RC-9010776813-2-SURRENDER_CLAIM-C0-20180115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776813-2-SURRENDER_CLAIM-C1-20190115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776813-2-SURRENDER_CLAIM-C2-20200115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776813-2-SURRENDER_CLAIM-C3-20210115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776813-2-SURRENDER_CLAIM-C4-20220115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776813-2-SURRENDER_CLAIM-C5-20230115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776814-1-DEATH_CLAIM-C0-20201029,0094,7955.12,0530,,0630,BALANCED,HIGH
RC-9010776814-2-SURRENDER_CLAIM-C0-20180115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776814-2-SURRENDER_CLAIM-C1-20190115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776814-2-SURRENDER_CLAIM-C2-20200115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776831-2-SURRENDER_CLAIM-C0-20180115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776831-2-SURRENDER_CLAIM-C1-20190115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776831-2-SURRENDER_CLAIM-C2-20200115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776831-2-SURRENDER_CLAIM-C3-20210115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776831-2-SURRENDER_CLAIM-C4-20220115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776831-2-SURRENDER_CLAIM-C5-20230115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776831-2-SURRENDER_CLAIM-C6-20240115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776831-2-SURRENDER_CLAIM-C7-20250115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776831-2-SURRENDER_CLAIM-C8-20260115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776832-2-SURRENDER_CLAIM-C0-20180115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776832-2-SURRENDER_CLAIM-C1-20190115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776832-2-SURRENDER_CLAIM-C2-20200115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776832-2-SURRENDER_CLAIM-C3-20210115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776832-2-SURRENDER_CLAIM-C4-20220115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776832-2-SURRENDER_CLAIM-C5-20230115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776832-2-SURRENDER_CLAIM-C6-20240115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776832-2-SURRENDER_CLAIM-C7-20250115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776832-2-SURRENDER_CLAIM-C8-20260115,,0.0,0561,,,UNBALANCED,LOW
RC-9010776908-2-SURRENDER_CLAIM-C0-20180514,,0.0,0560,,,UNBALANCED,LOW
RC-9010777043-1-DEATH_CLAIM-C0-20191019,0094,25003.82,0530,,,MINOR_VARIANCE,LOW
RC-9010777059-2-SURRENDER_CLAIM-C0-20180205,,0.0,0561,,,UNBALANCED,LOW
RC-9010777059-2-SURRENDER_CLAIM-C1-20190205,,0.0,0561,,,UNBALANCED,LOW
RC-9010777059-2-SURRENDER_CLAIM-C2-20200205,,0.0,0561,,,UNBALANCED,LOW
RC-9010777059-2-SURRENDER_CLAIM-C3-20210205,,0.0,0561,,,UNBALANCED,LOW
RC-9010777059-2-SURRENDER_CLAIM-C4-20220205,,0.0,0561,,,UNBALANCED,LOW
RC-9010777059-2-SURRENDER_CLAIM-C5-20230205,,0.0,0561,,,UNBALANCED,LOW
RC-9010777059-2-SURRENDER_CLAIM-C6-20240205,,0.0,0561,,,UNBALANCED,LOW
RC-9010777124-1-DEATH_CLAIM-C0-20231120,0094,7745.28,0530,,,MINOR_VARIANCE,LOW
RC-9010777546-1-DEATH_CLAIM-C0-20231209,0094,25132.78,0530,,0630,MINOR_VARIANCE,LOW
RC-9010777788-1-DEATH_CLAIM-C0-20181209,0094,7400.0,0530,,,BALANCED,HIGH
RC-9010777793-1-DEATH_CLAIM-C0-20230429,0094,14724.31,0530,,,BALANCED,HIGH
RC-9010777793-2-SURRENDER_CLAIM-C0-20180310,,0.0,0561,,,UNBALANCED,LOW
RC-9010777793-2-SURRENDER_CLAIM-C1-20190310,,0.0,0561,,,UNBALANCED,LOW
RC-9010777793-2-SURRENDER_CLAIM-C2-20200310,,0.0,0561,,,UNBALANCED,LOW
RC-9010777793-2-SURRENDER_CLAIM-C3-20210310,,0.0,0561,,,UNBALANCED,LOW
RC-9010777793-2-SURRENDER_CLAIM-C4-20220310,,0.0,0561,,,UNBALANCED,LOW
RC-9010777793-2-SURRENDER_CLAIM-C5-20230310,,0.0,0561,,,UNBALANCED,LOW
RC-9010778142-1-DEATH_CLAIM-C0-20190227,0094,5387.67,0530,,,BALANCED,HIGH
RC-9010778142-2-SURRENDER_CLAIM-C0-20180123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778142-2-SURRENDER_CLAIM-C1-20190123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778262-1-DEATH_CLAIM-C0-20190222,0094,19778.26,0530,,0630,UNBALANCED,LOW
RC-9010778262-1-DEATH_CLAIM-C1-20190604,0094,9858.54,,,,UNBALANCED,LOW
RC-9010778299-1-DEATH_CLAIM-C0-20220904,0094,1512.18,0530,,0630,UNBALANCED,LOW
RC-9010778299-1-DISBURSEMENT_CLAIM-C0-20221004,0090,7555.26,,,,BALANCED,HIGH
RC-9010778464-2-SURRENDER_CLAIM-C0-20180114,,0.0,0561,,,UNBALANCED,LOW
RC-9010778464-2-SURRENDER_CLAIM-C1-20190114,,0.0,0561,,,UNBALANCED,LOW
RC-9010778464-2-SURRENDER_CLAIM-C2-20200114,,0.0,0561,,,UNBALANCED,LOW
RC-9010778464-2-SURRENDER_CLAIM-C3-20210114,,0.0,0561,,,UNBALANCED,LOW
RC-9010778464-2-SURRENDER_CLAIM-C4-20220114,,0.0,0561,,,UNBALANCED,LOW
RC-9010778464-2-SURRENDER_CLAIM-C5-20230114,,0.0,0561,,,UNBALANCED,LOW
RC-9010778464-2-SURRENDER_CLAIM-C6-20240114,,0.0,0561,,,UNBALANCED,LOW
RC-9010778464-2-SURRENDER_CLAIM-C7-20250114,,0.0,0561,,,UNBALANCED,LOW
RC-9010778464-2-SURRENDER_CLAIM-C8-20260114,,0.0,0561,,,UNBALANCED,LOW
RC-9010778474-1-DEATH_CLAIM-C0-20210508,0094,8479.28,0530,,0630,BALANCED,HIGH
RC-9010778474-1-DISBURSEMENT_CLAIM-C0-20191203,0090,50.79,,,,BALANCED,HIGH
RC-9010778474-1-SURRENDER_CLAIM-C0-20180203,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010778474-2-SURRENDER_CLAIM-C0-20180203,,0.0,0561,,,UNBALANCED,LOW
RC-9010778474-2-SURRENDER_CLAIM-C1-20190203,,0.0,0561,,,UNBALANCED,LOW
RC-9010778474-2-SURRENDER_CLAIM-C2-20200203,,0.0,0561,,,UNBALANCED,LOW
RC-9010778474-2-SURRENDER_CLAIM-C3-20210203,,0.0,0561,,,UNBALANCED,LOW
RC-9010778519-1-DEATH_CLAIM-C0-20240729,0094,25344.87,0530,,0630,MINOR_VARIANCE,LOW
RC-9010778635-1-DEATH_CLAIM-C0-20220521,0094,25000.0,0530,,,BALANCED,HIGH
RC-9010778653-2-SURRENDER_CLAIM-C0-20180123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778653-2-SURRENDER_CLAIM-C1-20190123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778653-2-SURRENDER_CLAIM-C2-20200123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778653-2-SURRENDER_CLAIM-C3-20210123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778653-2-SURRENDER_CLAIM-C4-20220123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778653-2-SURRENDER_CLAIM-C5-20230123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778653-2-SURRENDER_CLAIM-C6-20240123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778653-2-SURRENDER_CLAIM-C7-20250123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778653-2-SURRENDER_CLAIM-C8-20260123,,0.0,0561,,,UNBALANCED,LOW
RC-9010778697-1-SURRENDER_CLAIM-C0-20180122,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C1-20181025,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C10-20240124,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C11-20250124,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C12-20250801,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C13-20260124,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C2-20190124,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C3-20190730,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C4-20200124,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C5-20200421,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C6-20210124,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C7-20220124,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C8-20220428,,0.0,,0412,,BALANCED,HIGH
RC-9010778697-1-SURRENDER_CLAIM-C9-20230124,,0.0,,0412,,BALANCED,HIGH
RC-9010778702-2-SURRENDER_CLAIM-C0-20230306,,0.0,0560,,,UNBALANCED,LOW
RC-9010778834-1-DEATH_CLAIM-C0-20220624,0094,9668.3,0530,,0630,MINOR_VARIANCE,LOW
RC-9010778841-1-DEATH_CLAIM-C0-20180326,0094,33488.31,0530,,,MINOR_VARIANCE,LOW
RC-9010778841-1-DISBURSEMENT_CLAIM-C0-20180502,0090,22325.54,,,,BALANCED,HIGH
RC-9010778913-1-DEATH_CLAIM-C0-20190110,0094,8000.0,0530,,,BALANCED,HIGH
RC-9010778914-1-DEATH_CLAIM-C0-20190324,0094,13715.77,0530,,,UNBALANCED,LOW
RC-9010779031-2-SURRENDER_CLAIM-C0-20180306,,0.0,0561,,,UNBALANCED,LOW
RC-9010779031-2-SURRENDER_CLAIM-C1-20190306,,0.0,0561,,,UNBALANCED,LOW
RC-9010779031-2-SURRENDER_CLAIM-C2-20200306,,0.0,0561,,,UNBALANCED,LOW
RC-9010779031-2-SURRENDER_CLAIM-C3-20210306,,0.0,0561,,,UNBALANCED,LOW
RC-9010779031-2-SURRENDER_CLAIM-C4-20220306,,0.0,0561,,,UNBALANCED,LOW
RC-9010779031-2-SURRENDER_CLAIM-C5-20230306,,0.0,0561,,,UNBALANCED,LOW
RC-9010779031-2-SURRENDER_CLAIM-C6-20240306,,0.0,0561,,,UNBALANCED,LOW
RC-9010779031-2-SURRENDER_CLAIM-C7-20250306,,0.0,0561,,,UNBALANCED,LOW
RC-9010779031-2-SURRENDER_CLAIM-C8-20260306,,0.0,0561,,,UNBALANCED,LOW
RC-9010779074-2-SURRENDER_CLAIM-C0-20180223,,0.0,0561,,,UNBALANCED,LOW
RC-9010779074-2-SURRENDER_CLAIM-C1-20190223,,0.0,0561,,,UNBALANCED,LOW
RC-9010779074-2-SURRENDER_CLAIM-C2-20200223,,0.0,0561,,,UNBALANCED,LOW
RC-9010779074-2-SURRENDER_CLAIM-C3-20210223,,0.0,0561,,,UNBALANCED,LOW
RC-9010779074-2-SURRENDER_CLAIM-C4-20220223,,0.0,0560|0561,,,UNBALANCED,LOW
RC-9010779130-1-DEATH_CLAIM-C0-20190312,0094,12890.54,0530,,0630,UNBALANCED,LOW
RC-9010779191-1-DEATH_CLAIM-C0-20191023,0094,25296.27,0530,,0630,BALANCED,HIGH
RC-9010779191-2-SURRENDER_CLAIM-C0-20180127,,0.0,0561,,,UNBALANCED,LOW
RC-9010779191-2-SURRENDER_CLAIM-C1-20190127,,0.0,0561,,,UNBALANCED,LOW
RC-9010779191-2-SURRENDER_CLAIM-C2-20200127,,0.0,0561,,,UNBALANCED,LOW
RC-9010779197-1-DEATH_CLAIM-C0-20250706,0094,20385.14,0530,,,MINOR_VARIANCE,LOW
RC-9010779551-2-SURRENDER_CLAIM-C0-20180201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779551-2-SURRENDER_CLAIM-C1-20190201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779551-2-SURRENDER_CLAIM-C2-20200201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779551-2-SURRENDER_CLAIM-C3-20210201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779551-2-SURRENDER_CLAIM-C4-20220201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779551-2-SURRENDER_CLAIM-C5-20230201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779551-2-SURRENDER_CLAIM-C6-20240201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779551-2-SURRENDER_CLAIM-C7-20250201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779551-2-SURRENDER_CLAIM-C8-20260201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779552-4-SURRENDER_CLAIM-C0-20180201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779552-4-SURRENDER_CLAIM-C1-20190201,,0.0,0561,,,UNBALANCED,LOW
RC-9010779556-1-SURRENDER_CLAIM-C0-20180128,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779556-1-SURRENDER_CLAIM-C1-20190828,,0.0,,0412,,BALANCED,HIGH
RC-9010779556-1-SURRENDER_CLAIM-C2-20191112,,0.0,0560,,,UNBALANCED,LOW
RC-9010779563-1-SURRENDER_CLAIM-C0-20180201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C1-20180501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C10-20200801,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C11-20201101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C12-20210201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C13-20210501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C14-20210801,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C15-20211101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C16-20220201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C17-20220501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C18-20220801,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C19-20221101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C2-20180801,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C20-20230201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C21-20230501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C22-20230801,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C23-20231101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C24-20240201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C25-20240501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C26-20240801,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C27-20241101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C28-20250201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C29-20250501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C3-20181101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C30-20250801,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C31-20251101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C32-20260201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C4-20190201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C5-20190501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C6-20190801,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C7-20191101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C8-20200201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779563-1-SURRENDER_CLAIM-C9-20200501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010779736-1-DEATH_CLAIM-C0-20201126,0094,20371.99,0530,,,MINOR_VARIANCE,LOW
RC-9010779912-1-SURRENDER_CLAIM-C0-20180202,,0.0,0560,,,UNBALANCED,LOW
RC-9010780000-1-DEATH_CLAIM-C0-20190802,0094,7682.12,0530,,0630,MINOR_VARIANCE,LOW
RC-9010780003-1-DEATH_CLAIM-C0-20231018,0094,6048.26,0530,,0630,BALANCED,HIGH
RC-9010780003-1-DEATH_CLAIM-C1-20240619,0094,3072.4,,,0630,UNBALANCED,LOW
RC-9010780003-1-DISBURSEMENT_CLAIM-C0-20240619,0090,3144.21,,,,BALANCED,HIGH
RC-9010780003-2-SURRENDER_CLAIM-C0-20180207,,0.0,0561,,,UNBALANCED,LOW
RC-9010780003-2-SURRENDER_CLAIM-C1-20190207,,0.0,0561,,,UNBALANCED,LOW
RC-9010780050-1-DEATH_CLAIM-C0-20220714,0094,50044.15,0530,,,MINOR_VARIANCE,LOW
RC-9010780131-2-SURRENDER_CLAIM-C0-20180203,,0.0,0561,,,UNBALANCED,LOW
RC-9010780131-2-SURRENDER_CLAIM-C1-20180703,,0.0,0560,,,UNBALANCED,LOW
RC-9010780393-2-SURRENDER_CLAIM-C0-20180201,,0.0,0561,,,UNBALANCED,LOW
RC-9010780393-2-SURRENDER_CLAIM-C1-20190201,,0.0,0561,,,UNBALANCED,LOW
RC-9010780393-2-SURRENDER_CLAIM-C2-20200201,,0.0,0561,,,UNBALANCED,LOW
RC-9010780393-2-SURRENDER_CLAIM-C3-20210201,,0.0,0561,,,UNBALANCED,LOW
RC-9010780393-2-SURRENDER_CLAIM-C4-20220201,,0.0,0561,,,UNBALANCED,LOW
RC-9010780393-2-SURRENDER_CLAIM-C5-20230201,,0.0,0561,,,UNBALANCED,LOW
RC-9010780393-2-SURRENDER_CLAIM-C6-20240201,,0.0,0561,,,UNBALANCED,LOW
RC-9010780393-2-SURRENDER_CLAIM-C7-20250201,,0.0,0561,,,UNBALANCED,LOW
RC-9010780393-2-SURRENDER_CLAIM-C8-20260201,,0.0,0561,,,UNBALANCED,LOW
RC-9010780403-1-DEATH_CLAIM-C0-20190722,0094,25317.58,0530,,0630,BALANCED,HIGH
RC-9010780403-2-SURRENDER_CLAIM-C0-20180226,,0.0,0561,,,UNBALANCED,LOW
RC-9010780403-2-SURRENDER_CLAIM-C1-20190226,,0.0,0561,,,UNBALANCED,LOW
RC-9010780408-3-SURRENDER_CLAIM-C0-20240229,,0.0,0560,,,UNBALANCED,LOW
RC-9010780411-1-DEATH_CLAIM-C0-20180202,0094,10000.0,0530,,,BALANCED,HIGH
RC-9010780411-1-SURRENDER_CLAIM-C0-20180223,,0.0,0561,,,UNBALANCED,LOW
RC-9010780411-2-SURRENDER_CLAIM-C0-20180205,,0.0,0561,,,UNBALANCED,LOW
RC-9010780411-2-SURRENDER_CLAIM-C1-20190205,,0.0,0561,,,UNBALANCED,LOW
RC-9010780591-1-SURRENDER_CLAIM-C0-20230207,,0.0,0561,,,UNBALANCED,LOW
RC-9010780591-3-SURRENDER_CLAIM-C0-20230209,,0.0,0561,,,UNBALANCED,LOW
RC-9010780591-3-SURRENDER_CLAIM-C1-20240209,,0.0,0561,,,UNBALANCED,LOW
RC-9010780591-3-SURRENDER_CLAIM-C2-20250209,,0.0,0561,,,UNBALANCED,LOW
RC-9010780591-3-SURRENDER_CLAIM-C3-20260209,,0.0,0561,,,UNBALANCED,LOW
RC-9010780597-2-SURRENDER_CLAIM-C0-20220506,,0.0,0560,,,UNBALANCED,LOW
RC-9010780667-4-SURRENDER_CLAIM-C0-20190903,,0.0,0560,,,UNBALANCED,LOW
RC-9010780668-4-SURRENDER_CLAIM-C0-20190624,,0.0,0560,,,UNBALANCED,LOW
RC-9010780791-1-DEATH_CLAIM-C0-20230127,0094,10000.0,0530,,,BALANCED,HIGH
RC-9010780791-2-SURRENDER_CLAIM-C0-20181210,,0.0,0561,,,UNBALANCED,LOW
RC-9010780791-2-SURRENDER_CLAIM-C1-20191210,,0.0,0561,,,UNBALANCED,LOW
RC-9010780791-2-SURRENDER_CLAIM-C2-20201210,,0.0,0561,,,UNBALANCED,LOW
RC-9010780791-2-SURRENDER_CLAIM-C3-20211210,,0.0,0561,,,UNBALANCED,LOW
RC-9010780791-2-SURRENDER_CLAIM-C4-20221210,,0.0,0561,,,UNBALANCED,LOW
RC-9010781117-1-DEATH_CLAIM-C0-20180616,0094,14279.04,0530,,0630,UNBALANCED,LOW
RC-9010781121-3-SURRENDER_CLAIM-C0-20260211,,0.0,0560,,,UNBALANCED,LOW
RC-9010781128-2-SURRENDER_CLAIM-C0-20180218,,0.0,0561,,,UNBALANCED,LOW
RC-9010781128-2-SURRENDER_CLAIM-C1-20190218,,0.0,0561,,,UNBALANCED,LOW
RC-9010781128-2-SURRENDER_CLAIM-C2-20200218,,0.0,0561,,,UNBALANCED,LOW
RC-9010781128-2-SURRENDER_CLAIM-C3-20210218,,0.0,0561,,,UNBALANCED,LOW
RC-9010781128-2-SURRENDER_CLAIM-C4-20220218,,0.0,0561,,,UNBALANCED,LOW
RC-9010781128-2-SURRENDER_CLAIM-C5-20230218,,0.0,0561,,,UNBALANCED,LOW
RC-9010781128-2-SURRENDER_CLAIM-C6-20240218,,0.0,0561,,,UNBALANCED,LOW
RC-9010781128-2-SURRENDER_CLAIM-C7-20250218,,0.0,0561,,,UNBALANCED,LOW
RC-9010781128-2-SURRENDER_CLAIM-C8-20260218,,0.0,0561,,,UNBALANCED,LOW
RC-9010781368-2-SURRENDER_CLAIM-C0-20180119,,0.0,0560,,,UNBALANCED,LOW
RC-9010781713-2-SURRENDER_CLAIM-C0-20180213,,0.0,0561,,,UNBALANCED,LOW
RC-9010781713-2-SURRENDER_CLAIM-C1-20190213,,0.0,0561,,,UNBALANCED,LOW
RC-9010781713-2-SURRENDER_CLAIM-C2-20200213,,0.0,0561,,,UNBALANCED,LOW
RC-9010781713-2-SURRENDER_CLAIM-C3-20210213,,0.0,0561,,,UNBALANCED,LOW
RC-9010781713-2-SURRENDER_CLAIM-C4-20210614,,0.0,0560,,,UNBALANCED,LOW
RC-9010781775-1-DEATH_CLAIM-C0-20220304,0094,3508.05,0530,,0630,BALANCED,HIGH
RC-9010781863-1-DEATH_CLAIM-C0-20230125,0094,15197.07,0530,,,MINOR_VARIANCE,LOW
RC-9010782018-1-DEATH_CLAIM-C0-20240916,0094,29519.06,0530,,,MINOR_VARIANCE,LOW
RC-9010782022-2-SURRENDER_CLAIM-C0-20230103,,0.0,0560,,,UNBALANCED,LOW
RC-9010782062-3-SURRENDER_CLAIM-C0-20180218,,0.0,0561,,,UNBALANCED,LOW
RC-9010782062-3-SURRENDER_CLAIM-C1-20190218,,0.0,0561,,,UNBALANCED,LOW
RC-9010782062-3-SURRENDER_CLAIM-C2-20200218,,0.0,0561,,,UNBALANCED,LOW
RC-9010782062-3-SURRENDER_CLAIM-C3-20210218,,0.0,0561,,,UNBALANCED,LOW
RC-9010782062-3-SURRENDER_CLAIM-C4-20220218,,0.0,0561,,,UNBALANCED,LOW
RC-9010782062-3-SURRENDER_CLAIM-C5-20230218,,0.0,0561,,,UNBALANCED,LOW
RC-9010782062-3-SURRENDER_CLAIM-C6-20240218,,0.0,0561,,,UNBALANCED,LOW
RC-9010782062-3-SURRENDER_CLAIM-C7-20250218,,0.0,0561,,,UNBALANCED,LOW
RC-9010782062-3-SURRENDER_CLAIM-C8-20260218,,0.0,0561,,,UNBALANCED,LOW
RC-9010782064-2-SURRENDER_CLAIM-C0-20180226,,0.0,0561,,,UNBALANCED,LOW
RC-9010782064-2-SURRENDER_CLAIM-C1-20190226,,0.0,0561,,,UNBALANCED,LOW
RC-9010782064-2-SURRENDER_CLAIM-C2-20200226,,0.0,0561,,,UNBALANCED,LOW
RC-9010782064-2-SURRENDER_CLAIM-C3-20210226,,0.0,0561,,,UNBALANCED,LOW
RC-9010782064-2-SURRENDER_CLAIM-C4-20220226,,0.0,0561,,,UNBALANCED,LOW
RC-9010782064-2-SURRENDER_CLAIM-C5-20230226,,0.0,0561,,,UNBALANCED,LOW
