COVERAGE_ID,TYPE_CODE,SEX,BAND,UWCLS,RECORD_SEQ,SEQ   ,VALUE_INFO      ,VALUE_FLOAT             ,AAGE_KEY0                                   
667 ART    ,PR       ,M  ,4   ,S    ,         1,    64,      25.7000000,                     0.0,0x3636372041525420202050524D3453303130303634
667 ART    ,PR       ,M  ,4   ,S    ,         1,    65,      27.6700000,                     0.0,0x3636372041525420202050524D3453303130303635
667 ART    ,PR       ,M  ,4   ,S    ,         1,    66,      29.7500000,                     0.0,0x3636372041525420202050524D3453303130303636
667 ART    ,PR       ,M  ,4   ,S    ,         1,    67,      32.0900000,                     0.0,0x3636372041525420202050524D3453303130303637
667 ART    ,PR       ,M  ,4   ,S    ,         1,    68,      34.8100000,                     0.0,0x3636372041525420202050524D3453303130303638
667 ART    ,PR       ,M  ,4   ,S    ,         1,    69,      37.9200000,                     0.0,0x3636372041525420202050524D3453303130303639
667 ART    ,PR       ,M  ,4   ,S    ,         1,    70,      41.4700000,                     0.0,0x3636372041525420202050524D3453303130303730
667 ART    ,PR       ,M  ,4   ,S    ,         1,    71,      46.4400000,                     0.0,0x3636372041525420202050524D3453303130303731
667 ART    ,PR       ,M  ,4   ,S    ,         1,    72,      52.1100000,                     0.0,0x3636372041525420202050524D3453303130303732
667 ART    ,PR       ,M  ,4   ,S    ,         1,    73,      58.6000000,                     0.0,0x3636372041525420202050524D3453303130303733
667 ART    ,PR       ,M  ,4   ,S    ,         1,    74,      65.9000000,                     0.0,0x3636372041525420202050524D3453303130303734
667 ART    ,PR       ,M  ,4   ,S    ,         1,    75,      73.9500000,                     0.0,0x3636372041525420202050524D3453303130303735
667 ART    ,PR       ,M  ,4   ,S    ,         1,    76,      82.0400000,                     0.0,0x3636372041525420202050524D3453303130303736
667 ART    ,PR       ,M  ,4   ,S    ,         1,    77,      91.1300000,                     0.0,0x3636372041525420202050524D3453303130303737
667 ART    ,PR       ,M  ,4   ,S    ,         1,    78,     101.2600000,                     0.0,0x3636372041525420202050524D3453303130303738
667 ART    ,PR       ,M  ,4   ,S    ,         1,    79,     111.4200000,                     0.0,0x3636372041525420202050524D3453303130303739
667 ART    ,PR       ,M  ,4   ,S    ,         1,    80,     124.5700000,                     0.0,0x3636372041525420202050524D3453303130303830
667 ART    ,PR       ,M  ,4   ,S    ,         1,    81,     136.9600000,                     0.0,0x3636372041525420202050524D3453303130303831
667 ART    ,PR       ,M  ,4   ,S    ,         1,    82,     151.1700000,                     0.0,0x3636372041525420202050524D3453303130303832
667 ART    ,PR       ,M  ,4   ,S    ,         1,    83,     166.8300000,                     0.0,0x3636372041525420202050524D3453303130303833
667 ART    ,PR       ,M  ,4   ,S    ,         1,    84,     182.8500000,                     0.0,0x3636372041525420202050524D3453303130303834
667 ART    ,PR       ,M  ,4   ,S    ,         1,    85,     200.3000000,                     0.0,0x3636372041525420202050524D3453303130303835
667 ART    ,PR       ,M  ,4   ,S    ,         1,    86,     218.7900000,                     0.0,0x3636372041525420202050524D3453303130303836
667 ART    ,PR       ,M  ,4   ,S    ,         1,    87,     238.3200000,                     0.0,0x3636372041525420202050524D3453303130303837
667 ART    ,PR       ,M  ,4   ,S    ,         1,    88,     258.9100000,                     0.0,0x3636372041525420202050524D3453303130303838
667 ART    ,PR       ,M  ,4   ,S    ,         1,    89,     280.5600000,                     0.0,0x3636372041525420202050524D3453303130303839
667 ART    ,PR       ,M  ,4   ,S    ,         1,    90,     303.2700000,                     0.0,0x3636372041525420202050524D3453303130303930
667 ART    ,PR       ,M  ,4   ,S    ,         1,    91,     327.0500000,                     0.0,0x3636372041525420202050524D3453303130303931
667 ART    ,PR       ,M  ,4   ,S    ,         1,    92,     351.7300000,                     0.0,0x3636372041525420202050524D3453303130303932
667 ART    ,PR       ,M  ,4   ,S    ,         1,    93,     377.3200000,                     0.0,0x3636372041525420202050524D3453303130303933
667 ART    ,PR       ,M  ,4   ,S    ,         1,    94,     404.0500000,                     0.0,0x3636372041525420202050524D3453303130303934
667 ART    ,PR       ,M  ,4   ,S    ,         1,    95,     432.1600000,                     0.0,0x3636372041525420202050524D3453303130303935
667 ART    ,PR       ,M  ,4   ,S    ,         1,    96,     461.8800000,                     0.0,0x3636372041525420202050524D3453303130303936
667 ART    ,PR       ,M  ,4   ,S    ,         1,    97,     493.2100000,                     0.0,0x3636372041525420202050524D3453303130303937
L07 5Y LT  ,PR       ,F  ,2   ,S    ,         1,    78,      85.6100000,                     0.0,0x4C3037203559204C54205052463253303130303738
L07 5Y LT  ,PR       ,F  ,2   ,S    ,         1,    79,      95.9600000,                     0.0,0x4C3037203559204C54205052463253303130303739
L07 5Y LT  ,PR       ,F  ,2   ,S    ,         1,    80,     107.3800000,                     0.0,0x4C3037203559204C54205052463253303130303830
L07 5Y LT  ,PR       ,F  ,2   ,S    ,         1,    81,     118.8600000,                     0.0,0x4C3037203559204C54205052463253303130303831
L07 5Y LT  ,PR       ,F  ,2   ,S    ,         1,    82,     131.7400000,                     0.0,0x4C3037203559204C54205052463253303130303832
L07 5Y LT  ,PR       ,F  ,2   ,S    ,         1,    83,     146.1100000,                     0.0,0x4C3037203559204C54205052463253303130303833
L07 5Y LT  ,PR       ,F  ,2   ,S    ,         1,    84,     160.5300000,                     0.0,0x4C3037203559204C54205052463253303130303834
L07 5Y LT  ,PR       ,F  ,2   ,S    ,         1,    85,     179.1800000,                     0.0,0x4C3037203559204C54205052463253303130303835
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,     1,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303031
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,     2,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303032
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,     3,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303033
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,     4,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303034
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,     5,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303035
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,     6,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303036
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,     7,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303037
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,     8,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303038
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,     9,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303039
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    10,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303130
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    11,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303131
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    12,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303132
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    13,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303133
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    14,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303134
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    15,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303135
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    16,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303136
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    17,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303137
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    18,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303138
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    19,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303139
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    20,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303230
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    21,        .8800000,                     0.0,0x4C3037203559204C54205052463350303130303231
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    22,        .9000000,                     0.0,0x4C3037203559204C54205052463350303130303232
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    23,        .9200000,                     0.0,0x4C3037203559204C54205052463350303130303233
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    24,        .9400000,                     0.0,0x4C3037203559204C54205052463350303130303234
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    25,        .9500000,                     0.0,0x4C3037203559204C54205052463350303130303235
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    26,        .9800000,                     0.0,0x4C3037203559204C54205052463350303130303236
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    27,       1.0100000,                     0.0,0x4C3037203559204C54205052463350303130303237
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    28,       1.0300000,                     0.0,0x4C3037203559204C54205052463350303130303238
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    29,       1.0600000,                     0.0,0x4C3037203559204C54205052463350303130303239
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    30,       1.1000000,                     0.0,0x4C3037203559204C54205052463350303130303330
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    31,       1.1300000,                     0.0,0x4C3037203559204C54205052463350303130303331
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    32,       1.1700000,                     0.0,0x4C3037203559204C54205052463350303130303332
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    33,       1.2200000,                     0.0,0x4C3037203559204C54205052463350303130303333
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    34,       1.2600000,                     0.0,0x4C3037203559204C54205052463350303130303334
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    35,       1.3100000,                     0.0,0x4C3037203559204C54205052463350303130303335
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    36,       1.3600000,                     0.0,0x4C3037203559204C54205052463350303130303336
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    37,       1.4100000,                     0.0,0x4C3037203559204C54205052463350303130303337
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    38,       1.4700000,                     0.0,0x4C3037203559204C54205052463350303130303338
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    39,       1.5100000,                     0.0,0x4C3037203559204C54205052463350303130303339
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    40,       1.5700000,                     0.0,0x4C3037203559204C54205052463350303130303430
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    41,       1.6200000,                     0.0,0x4C3037203559204C54205052463350303130303431
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    42,       1.6700000,                     0.0,0x4C3037203559204C54205052463350303130303432
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    43,       1.7300000,                     0.0,0x4C3037203559204C54205052463350303130303433
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    44,       1.7900000,                     0.0,0x4C3037203559204C54205052463350303130303434
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    45,       1.8500000,                     0.0,0x4C3037203559204C54205052463350303130303435
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    46,       1.9200000,                     0.0,0x4C3037203559204C54205052463350303130303436
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    47,       2.0300000,                     0.0,0x4C3037203559204C54205052463350303130303437
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    48,       2.1300000,                     0.0,0x4C3037203559204C54205052463350303130303438
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    49,       2.2600000,                     0.0,0x4C3037203559204C54205052463350303130303439
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    50,       2.4000000,                     0.0,0x4C3037203559204C54205052463350303130303530
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    51,       2.5700000,                     0.0,0x4C3037203559204C54205052463350303130303531
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    52,       2.7400000,                     0.0,0x4C3037203559204C54205052463350303130303532
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    53,       2.9000000,                     0.0,0x4C3037203559204C54205052463350303130303533
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    54,       3.0600000,                     0.0,0x4C3037203559204C54205052463350303130303534
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    55,       3.2200000,                     0.0,0x4C3037203559204C54205052463350303130303535
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    56,       3.3900000,                     0.0,0x4C3037203559204C54205052463350303130303536
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    57,       3.5300000,                     0.0,0x4C3037203559204C54205052463350303130303537
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    58,       3.6800000,                     0.0,0x4C3037203559204C54205052463350303130303538
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    59,       3.8300000,                     0.0,0x4C3037203559204C54205052463350303130303539
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    60,       4.0100000,                     0.0,0x4C3037203559204C54205052463350303130303630
L07 5Y LT  ,PR       ,F  ,3   ,P    ,         1,    61,       4.1900000,                     0.0,0x4C3037203559204C54205052463350303130303631
