PLAN,FIELD_NAME,OLD_VALUE,NEW_VALUE,REASON
977ADB,GDVARYCV,,N,no variation detected
977ADB,GDVARYTV,,N,no variation detected
977ADB,GDVARYDV,,N,no variation detected
977ADB,UWVARYGP,,N,no variation detected
977ADB,UWVARYDB,,N,no variation detected
977ADB,UWVARYCV,,N,no variation detected
977ADB,UWVARYTV,,N,no variation detected
977ADB,UWVARYDV,,N,no variation detected
977ADB,BDVARYGP,,N,no variation detected
977ADB,BDVARYDB,,N,no variation detected
977ADB,BDVARYCV,,N,no variation detected
977ADB,BDVARYTV,,N,no variation detected
977ADB,BDVARYDV,,N,no variation detected
977ADB,STVARYGP,,N,no variation detected
977ADB,STVARYDB,,N,no variation detected
977ADB,STVARYCV,,N,no variation detected
977ADB,STVARYTV,,N,no variation detected
977ADB,STVARYDV,,N,no variation detected
980JPO,PLANVALOPT,F,N,no variation detected
980JPO,GDVARYGP,0,N,no variation detected
980JPO,GDVARYDB,0,N,no variation detected
980JPO,GDVARYCV,,N,no variation detected
980JPO,GDVARYTV,,N,no variation detected
980JPO,GDVARYDV,,N,no variation detected
980JPO,UWVARYGP,,N,no variation detected
980JPO,UWVARYDB,,N,no variation detected
980JPO,UWVARYCV,,N,no variation detected
980JPO,UWVARYTV,,N,no variation detected
980JPO,UWVARYDV,,N,no variation detected
980JPO,BDVARYGP,,N,no variation detected
980JPO,BDVARYDB,,N,no variation detected
980JPO,BDVARYCV,,N,no variation detected
980JPO,BDVARYTV,,N,no variation detected
980JPO,BDVARYDV,,N,no variation detected
980JPO,STVARYGP,,N,no variation detected
980JPO,STVARYDB,,N,no variation detected
980JPO,STVARYCV,,N,no variation detected
980JPO,STVARYTV,,N,no variation detected
980JPO,STVARYDV,,N,no variation detected
982JPO,PLANVALOPT,F,N,no variation detected
982JPO,GDVARYGP,0,N,no variation detected
982JPO,GDVARYDB,0,N,no variation detected
982JPO,GDVARYCV,,N,no variation detected
982JPO,GDVARYTV,,N,no variation detected
982JPO,GDVARYDV,,N,no variation detected
982JPO,UWVARYGP,,N,no variation detected
982JPO,UWVARYDB,,N,no variation detected
982JPO,UWVARYCV,,N,no variation detected
982JPO,UWVARYTV,,N,no variation detected
982JPO,UWVARYDV,,N,no variation detected
982JPO,BDVARYGP,,N,no variation detected
982JPO,BDVARYDB,,N,no variation detected
982JPO,BDVARYCV,,N,no variation detected
982JPO,BDVARYTV,,N,no variation detected
982JPO,BDVARYDV,,N,no variation detected
982JPO,STVARYGP,,N,no variation detected
982JPO,STVARYDB,,N,no variation detected
982JPO,STVARYCV,,N,no variation detected
982JPO,STVARYTV,,N,no variation detected
982JPO,STVARYDV,,N,no variation detected
9CDTWP,PLANVALOPT,F,N,no variation detected
9CDTWP,GDVARYGP,0,N,no variation detected
9CDTWP,GDVARYDB,0,N,no variation detected
9CDTWP,GDVARYCV,,N,no variation detected
9CDTWP,GDVARYTV,,N,no variation detected
9CDTWP,GDVARYDV,,N,no variation detected
9CDTWP,UWVARYGP,,N,no variation detected
9CDTWP,UWVARYDB,,N,no variation detected
9CDTWP,UWVARYCV,,N,no variation detected
9CDTWP,UWVARYTV,,N,no variation detected
9CDTWP,UWVARYDV,,N,no variation detected
9CDTWP,BDVARYGP,,N,no variation detected
9CDTWP,BDVARYDB,,N,no variation detected
9CDTWP,BDVARYCV,,N,no variation detected
9CDTWP,BDVARYTV,,N,no variation detected
9CDTWP,BDVARYDV,,N,no variation detected
9CDTWP,STVARYGP,,N,no variation detected
9CDTWP,STVARYDB,,N,no variation detected
9CDTWP,STVARYCV,,N,no variation detected
9CDTWP,STVARYTV,,N,no variation detected
9CDTWP,STVARYDV,,N,no variation detected
9CTRWP,PLANVALOPT,F,N,no variation detected
9CTRWP,GDVARYGP,0,N,no variation detected
9CTRWP,GDVARYDB,0,N,no variation detected
9CTRWP,GDVARYCV,,N,no variation detected
9CTRWP,GDVARYTV,,N,no variation detected
9CTRWP,GDVARYDV,,N,no variation detected
9CTRWP,UWVARYGP,,N,no variation detected
9CTRWP,UWVARYDB,,N,no variation detected
9CTRWP,UWVARYCV,,N,no variation detected
9CTRWP,UWVARYTV,,N,no variation detected
9CTRWP,UWVARYDV,,N,no variation detected
9CTRWP,BDVARYGP,,N,no variation detected
9CTRWP,BDVARYDB,,N,no variation detected
9CTRWP,BDVARYCV,,N,no variation detected
9CTRWP,BDVARYTV,,N,no variation detected
9CTRWP,BDVARYDV,,N,no variation detected
9CTRWP,STVARYGP,,N,no variation detected
9CTRWP,STVARYDB,,N,no variation detected
9CTRWP,STVARYCV,,N,no variation detected
9CTRWP,STVARYTV,,N,no variation detected
9CTRWP,STVARYDV,,N,no variation detected
9DIS20,PLANVALOPT,F,N,no variation detected
9DIS20,GDVARYGP,0,N,no variation detected
9DIS20,GDVARYDB,0,N,no variation detected
9DIS20,GDVARYCV,,N,no variation detected
9DIS20,GDVARYTV,,N,no variation detected
9DIS20,GDVARYDV,,N,no variation detected
9DIS20,UWVARYGP,,N,no variation detected
9DIS20,UWVARYDB,,N,no variation detected
9DIS20,UWVARYCV,,N,no variation detected
9DIS20,UWVARYTV,,N,no variation detected
9DIS20,UWVARYDV,,N,no variation detected
9DIS20,BDVARYGP,,N,no variation detected
9DIS20,BDVARYDB,,N,no variation detected
9DIS20,BDVARYCV,,N,no variation detected
9DIS20,BDVARYTV,,N,no variation detected
9DIS20,BDVARYDV,,N,no variation detected
9DIS20,STVARYGP,,N,no variation detected
9DIS20,STVARYDB,,N,no variation detected
9DIS20,STVARYCV,,N,no variation detected
9DIS20,STVARYTV,,N,no variation detected
9DIS20,STVARYDV,,N,no variation detected
9DIS24,PLANVALOPT,F,N,no variation detected
9DIS24,GDVARYGP,0,N,no variation detected
9DIS24,GDVARYDB,0,N,no variation detected
9DIS24,GDVARYCV,,N,no variation detected
9DIS24,GDVARYTV,,N,no variation detected
9DIS24,GDVARYDV,,N,no variation detected
9DIS24,UWVARYGP,,N,no variation detected
9DIS24,UWVARYDB,,N,no variation detected
9DIS24,UWVARYCV,,N,no variation detected
9DIS24,UWVARYTV,,N,no variation detected
9DIS24,UWVARYDV,,N,no variation detected
9DIS24,BDVARYGP,,N,no variation detected
9DIS24,BDVARYDB,,N,no variation detected
9DIS24,BDVARYCV,,N,no variation detected
9DIS24,BDVARYTV,,N,no variation detected
9DIS24,BDVARYDV,,N,no variation detected
9DIS24,STVARYGP,,N,no variation detected
9DIS24,STVARYDB,,N,no variation detected
9DIS24,STVARYCV,,N,no variation detected
9DIS24,STVARYTV,,N,no variation detected
9DIS24,STVARYDV,,N,no variation detected
9DIS29,PLANVALOPT,F,N,no variation detected
9DIS29,GDVARYGP,0,N,no variation detected
9DIS29,GDVARYDB,0,N,no variation detected
9DIS29,GDVARYCV,,N,no variation detected
9DIS29,GDVARYTV,,N,no variation detected
9DIS29,GDVARYDV,,N,no variation detected
9DIS29,UWVARYGP,,N,no variation detected
9DIS29,UWVARYDB,,N,no variation detected
9DIS29,UWVARYCV,,N,no variation detected
9DIS29,UWVARYTV,,N,no variation detected
9DIS29,UWVARYDV,,N,no variation detected
9DIS29,BDVARYGP,,N,no variation detected
9DIS29,BDVARYDB,,N,no variation detected
9DIS29,BDVARYCV,,N,no variation detected
9DIS29,BDVARYTV,,N,no variation detected
9DIS29,BDVARYDV,,N,no variation detected
9DIS29,STVARYGP,,N,no variation detected
9DIS29,STVARYDB,,N,no variation detected
9DIS29,STVARYCV,,N,no variation detected
9DIS29,STVARYTV,,N,no variation detected
9DIS29,STVARYDV,,N,no variation detected
9DIS70,PLANVALOPT,F,N,no variation detected
9DIS70,GDVARYGP,0,N,no variation detected
9DIS70,GDVARYDB,0,N,no variation detected
9DIS70,GDVARYCV,,N,no variation detected
9DIS70,GDVARYTV,,N,no variation detected
9DIS70,GDVARYDV,,N,no variation detected
9DIS70,UWVARYGP,,N,no variation detected
9DIS70,UWVARYDB,,N,no variation detected
9DIS70,UWVARYCV,,N,no variation detected
9DIS70,UWVARYTV,,N,no variation detected
9DIS70,UWVARYDV,,N,no variation detected
9DIS70,BDVARYGP,,N,no variation detected
9DIS70,BDVARYDB,,N,no variation detected
9DIS70,BDVARYCV,,N,no variation detected
9DIS70,BDVARYTV,,N,no variation detected
9DIS70,BDVARYDV,,N,no variation detected
9DIS70,STVARYGP,,N,no variation detected
9DIS70,STVARYDB,,N,no variation detected
9DIS70,STVARYCV,,N,no variation detected
9DIS70,STVARYTV,,N,no variation detected
9DIS70,STVARYDV,,N,no variation detected
9DIS80,PLANVALOPT,F,N,no variation detected
9DIS80,GDVARYGP,0,N,no variation detected
9DIS80,GDVARYDB,0,N,no variation detected
9DIS80,GDVARYCV,,N,no variation detected
9DIS80,GDVARYTV,,N,no variation detected
9DIS80,GDVARYDV,,N,no variation detected
9DIS80,UWVARYGP,,N,no variation detected
9DIS80,UWVARYDB,,N,no variation detected
9DIS80,UWVARYCV,,N,no variation detected
9DIS80,UWVARYTV,,N,no variation detected
9DIS80,UWVARYDV,,N,no variation detected
9DIS80,BDVARYGP,,N,no variation detected
9DIS80,BDVARYDB,,N,no variation detected
9DIS80,BDVARYCV,,N,no variation detected
9DIS80,BDVARYTV,,N,no variation detected
9DIS80,BDVARYDV,,N,no variation detected
9DIS80,STVARYGP,,N,no variation detected
9DIS80,STVARYDB,,N,no variation detected
9DIS80,STVARYCV,,N,no variation detected
9DIS80,STVARYTV,,N,no variation detected
9DIS80,STVARYDV,,N,no variation detected
9DIS90,PLANVALOPT,F,N,no variation detected
9DIS90,GDVARYGP,0,N,no variation detected
9DIS90,GDVARYDB,0,N,no variation detected
9DIS90,GDVARYCV,,N,no variation detected
9DIS90,GDVARYTV,,N,no variation detected
9DIS90,GDVARYDV,,N,no variation detected
9DIS90,UWVARYGP,,N,no variation detected
9DIS90,UWVARYDB,,N,no variation detected
9DIS90,UWVARYCV,,N,no variation detected
9DIS90,UWVARYTV,,N,no variation detected
9DIS90,UWVARYDV,,N,no variation detected
9DIS90,BDVARYGP,,N,no variation detected
9DIS90,BDVARYDB,,N,no variation detected
9DIS90,BDVARYCV,,N,no variation detected
9DIS90,BDVARYTV,,N,no variation detected
9DIS90,BDVARYDV,,N,no variation detected
9DIS90,STVARYGP,,N,no variation detected
9DIS90,STVARYDB,,N,no variation detected
9DIS90,STVARYCV,,N,no variation detected
9DIS90,STVARYTV,,N,no variation detected
9DIS90,STVARYDV,,N,no variation detected
9DS24B,PLANVALOPT,F,N,no variation detected
9DS24B,GDVARYGP,0,N,no variation detected
9DS24B,GDVARYDB,0,N,no variation detected
9DS24B,GDVARYCV,,N,no variation detected
9DS24B,GDVARYTV,,N,no variation detected
9DS24B,GDVARYDV,,N,no variation detected
9DS24B,UWVARYGP,,N,no variation detected
9DS24B,UWVARYDB,,N,no variation detected
9DS24B,UWVARYCV,,N,no variation detected
9DS24B,UWVARYTV,,N,no variation detected
9DS24B,UWVARYDV,,N,no variation detected
9DS24B,BDVARYGP,,N,no variation detected
9DS24B,BDVARYDB,,N,no variation detected
9DS24B,BDVARYCV,,N,no variation detected
9DS24B,BDVARYTV,,N,no variation detected
9DS24B,BDVARYDV,,N,no variation detected
9DS24B,STVARYGP,,N,no variation detected
9DS24B,STVARYDB,,N,no variation detected
9DS24B,STVARYCV,,N,no variation detected
9DS24B,STVARYTV,,N,no variation detected
9DS24B,STVARYDV,,N,no variation detected
9DS24C,PLANVALOPT,F,N,no variation detected
9DS24C,GDVARYGP,0,N,no variation detected
9DS24C,GDVARYDB,0,N,no variation detected
9DS24C,GDVARYCV,,N,no variation detected
9DS24C,GDVARYTV,,N,no variation detected
9DS24C,GDVARYDV,,N,no variation detected
9DS24C,UWVARYGP,,N,no variation detected
9DS24C,UWVARYDB,,N,no variation detected
9DS24C,UWVARYCV,,N,no variation detected
9DS24C,UWVARYTV,,N,no variation detected
9DS24C,UWVARYDV,,N,no variation detected
9DS24C,BDVARYGP,,N,no variation detected
9DS24C,BDVARYDB,,N,no variation detected
9DS24C,BDVARYCV,,N,no variation detected
9DS24C,BDVARYTV,,N,no variation detected
9DS24C,BDVARYDV,,N,no variation detected
9DS24C,STVARYGP,,N,no variation detected
9DS24C,STVARYDB,,N,no variation detected
9DS24C,STVARYCV,,N,no variation detected
9DS24C,STVARYTV,,N,no variation detected
9DS24C,STVARYDV,,N,no variation detected
9FTRWP,PLANVALOPT,F,N,no variation detected
9FTRWP,GDVARYGP,0,N,no variation detected
9FTRWP,GDVARYDB,0,N,no variation detected
9FTRWP,GDVARYCV,,N,no variation detected
9FTRWP,GDVARYTV,,N,no variation detected
9FTRWP,GDVARYDV,,N,no variation detected
9FTRWP,UWVARYGP,,N,no variation detected
9FTRWP,UWVARYDB,,N,no variation detected
9FTRWP,UWVARYCV,,N,no variation detected
9FTRWP,UWVARYTV,,N,no variation detected
9FTRWP,UWVARYDV,,N,no variation detected
9FTRWP,BDVARYGP,,N,no variation detected
9FTRWP,BDVARYDB,,N,no variation detected
9FTRWP,BDVARYCV,,N,no variation detected
9FTRWP,BDVARYTV,,N,no variation detected
9FTRWP,BDVARYDV,,N,no variation detected
9FTRWP,STVARYGP,,N,no variation detected
9FTRWP,STVARYDB,,N,no variation detected
9FTRWP,STVARYCV,,N,no variation detected
9FTRWP,STVARYTV,,N,no variation detected
9FTRWP,STVARYDV,,N,no variation detected
9GPO79,PLANVALOPT,F,N,no variation detected
9GPO79,GDVARYGP,0,N,no variation detected
9GPO79,GDVARYDB,0,N,no variation detected
9GPO79,GDVARYCV,,N,no variation detected
9GPO79,GDVARYTV,,N,no variation detected
9GPO79,GDVARYDV,,N,no variation detected
9GPO79,UWVARYGP,,N,no variation detected
9GPO79,UWVARYDB,,N,no variation detected
9GPO79,UWVARYCV,,N,no variation detected
9GPO79,UWVARYTV,,N,no variation detected
9GPO79,UWVARYDV,,N,no variation detected
9GPO79,BDVARYGP,,N,no variation detected
9GPO79,BDVARYDB,,N,no variation detected
9GPO79,BDVARYCV,,N,no variation detected
9GPO79,BDVARYTV,,N,no variation detected
9GPO79,BDVARYDV,,N,no variation detected
9GPO79,STVARYGP,,N,no variation detected
9GPO79,STVARYDB,,N,no variation detected
9GPO79,STVARYCV,,N,no variation detected
9GPO79,STVARYTV,,N,no variation detected
9GPO79,STVARYDV,,N,no variation detected
9JPO46,PLANVALOPT,F,N,no variation detected
9JPO46,GDVARYGP,0,N,no variation detected
9JPO46,GDVARYDB,0,N,no variation detected
9JPO46,GDVARYCV,,N,no variation detected
9JPO46,GDVARYTV,,N,no variation detected
9JPO46,GDVARYDV,,N,no variation detected
9JPO46,UWVARYGP,,N,no variation detected
9JPO46,UWVARYDB,,N,no variation detected
9JPO46,UWVARYCV,,N,no variation detected
9JPO46,UWVARYTV,,N,no variation detected
9JPO46,UWVARYDV,,N,no variation detected
9JPO46,BDVARYGP,,N,no variation detected
9JPO46,BDVARYDB,,N,no variation detected
9JPO46,BDVARYCV,,N,no variation detected
9JPO46,BDVARYTV,,N,no variation detected
9JPO46,BDVARYDV,,N,no variation detected
9JPO46,STVARYGP,,N,no variation detected
9JPO46,STVARYDB,,N,no variation detected
9JPO46,STVARYCV,,N,no variation detected
9JPO46,STVARYTV,,N,no variation detected
9JPO46,STVARYDV,,N,no variation detected
9L01WP,PLANVALOPT,F,Y,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,GDVARYGP,0,Y,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,GDVARYDB,0,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,GDVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,GDVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,GDVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,UWVARYGP,,Y,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,UWVARYDB,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,UWVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,UWVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,UWVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,BDVARYGP,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,BDVARYDB,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,BDVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,BDVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,BDVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,STVARYGP,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,STVARYDB,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,STVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,STVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L01WP,STVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,PLANVALOPT,F,Y,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,GDVARYGP,0,Y,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,GDVARYDB,0,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,GDVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,GDVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,GDVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,UWVARYGP,,Y,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,UWVARYDB,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,UWVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,UWVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,UWVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,BDVARYGP,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,BDVARYDB,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,BDVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,BDVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,BDVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,STVARYGP,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,STVARYDB,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,STVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,STVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L05WP,STVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
9L16PF,PLANVALOPT,F,Y,rate segmentation: GDVARYDB
9L16PF,GDVARYGP,0,N,rate segmentation: GDVARYDB
9L16PF,GDVARYDB,0,Y,rate segmentation: GDVARYDB
9L16PF,GDVARYCV,,N,rate segmentation: GDVARYDB
9L16PF,GDVARYTV,,N,rate segmentation: GDVARYDB
9L16PF,GDVARYDV,,N,rate segmentation: GDVARYDB
9L16PF,UWVARYGP,,N,rate segmentation: GDVARYDB
9L16PF,UWVARYDB,,N,rate segmentation: GDVARYDB
9L16PF,UWVARYCV,,N,rate segmentation: GDVARYDB
9L16PF,UWVARYTV,,N,rate segmentation: GDVARYDB
9L16PF,UWVARYDV,,N,rate segmentation: GDVARYDB
9L16PF,BDVARYGP,,N,rate segmentation: GDVARYDB
9L16PF,BDVARYDB,,N,rate segmentation: GDVARYDB
9L16PF,BDVARYCV,,N,rate segmentation: GDVARYDB
9L16PF,BDVARYTV,,N,rate segmentation: GDVARYDB
9L16PF,BDVARYDV,,N,rate segmentation: GDVARYDB
9L16PF,STVARYGP,,N,rate segmentation: GDVARYDB
9L16PF,STVARYDB,,N,rate segmentation: GDVARYDB
9L16PF,STVARYCV,,N,rate segmentation: GDVARYDB
9L16PF,STVARYTV,,N,rate segmentation: GDVARYDB
9L16PF,STVARYDV,,N,rate segmentation: GDVARYDB
9OLDWP,PLANVALOPT,F,Y,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,GDVARYGP,0,Y,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,GDVARYDB,0,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,GDVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,GDVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,GDVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,UWVARYGP,,Y,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,UWVARYDB,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,UWVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,UWVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,UWVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,BDVARYGP,,Y,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,BDVARYDB,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,BDVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,BDVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,BDVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,STVARYGP,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,STVARYDB,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,STVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,STVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9OLDWP,STVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9POADB,PLANVALOPT,F,N,no variation detected
9POADB,GDVARYGP,0,N,no variation detected
9POADB,GDVARYDB,0,N,no variation detected
9POADB,GDVARYCV,,N,no variation detected
9POADB,GDVARYTV,,N,no variation detected
9POADB,GDVARYDV,,N,no variation detected
9POADB,UWVARYGP,,N,no variation detected
9POADB,UWVARYDB,,N,no variation detected
9POADB,UWVARYCV,,N,no variation detected
9POADB,UWVARYTV,,N,no variation detected
9POADB,UWVARYDV,,N,no variation detected
9POADB,BDVARYGP,,N,no variation detected
9POADB,BDVARYDB,,N,no variation detected
9POADB,BDVARYCV,,N,no variation detected
9POADB,BDVARYTV,,N,no variation detected
9POADB,BDVARYDV,,N,no variation detected
9POADB,STVARYGP,,N,no variation detected
9POADB,STVARYDB,,N,no variation detected
9POADB,STVARYCV,,N,no variation detected
9POADB,STVARYTV,,N,no variation detected
9POADB,STVARYDV,,N,no variation detected
9SLADB,PLANVALOPT,F,N,no variation detected
9SLADB,GDVARYGP,0,N,no variation detected
9SLADB,GDVARYDB,0,N,no variation detected
9SLADB,GDVARYCV,,N,no variation detected
9SLADB,GDVARYTV,,N,no variation detected
9SLADB,GDVARYDV,,N,no variation detected
9SLADB,UWVARYGP,,N,no variation detected
9SLADB,UWVARYDB,,N,no variation detected
9SLADB,UWVARYCV,,N,no variation detected
9SLADB,UWVARYTV,,N,no variation detected
9SLADB,UWVARYDV,,N,no variation detected
9SLADB,BDVARYGP,,N,no variation detected
9SLADB,BDVARYDB,,N,no variation detected
9SLADB,BDVARYCV,,N,no variation detected
9SLADB,BDVARYTV,,N,no variation detected
9SLADB,BDVARYDV,,N,no variation detected
9SLADB,STVARYGP,,N,no variation detected
9SLADB,STVARYDB,,N,no variation detected
9SLADB,STVARYCV,,N,no variation detected
9SLADB,STVARYTV,,N,no variation detected
9SLADB,STVARYDV,,N,no variation detected
9STRWP,PLANVALOPT,F,N,no variation detected
9STRWP,GDVARYGP,0,N,no variation detected
9STRWP,GDVARYDB,0,N,no variation detected
9STRWP,GDVARYCV,,N,no variation detected
9STRWP,GDVARYTV,,N,no variation detected
9STRWP,GDVARYDV,,N,no variation detected
9STRWP,UWVARYGP,,N,no variation detected
9STRWP,UWVARYDB,,N,no variation detected
9STRWP,UWVARYCV,,N,no variation detected
9STRWP,UWVARYTV,,N,no variation detected
9STRWP,UWVARYDV,,N,no variation detected
9STRWP,BDVARYGP,,N,no variation detected
9STRWP,BDVARYDB,,N,no variation detected
9STRWP,BDVARYCV,,N,no variation detected
9STRWP,BDVARYTV,,N,no variation detected
9STRWP,BDVARYDV,,N,no variation detected
9STRWP,STVARYGP,,N,no variation detected
9STRWP,STVARYDB,,N,no variation detected
9STRWP,STVARYCV,,N,no variation detected
9STRWP,STVARYTV,,N,no variation detected
9STRWP,STVARYDV,,N,no variation detected
9WP646,PLANVALOPT,F,N,no variation detected
9WP646,GDVARYGP,0,N,no variation detected
9WP646,GDVARYDB,0,N,no variation detected
9WP646,GDVARYCV,,N,no variation detected
9WP646,GDVARYTV,,N,no variation detected
9WP646,GDVARYDV,,N,no variation detected
9WP646,UWVARYGP,,N,no variation detected
9WP646,UWVARYDB,,N,no variation detected
9WP646,UWVARYCV,,N,no variation detected
9WP646,UWVARYTV,,N,no variation detected
9WP646,UWVARYDV,,N,no variation detected
9WP646,BDVARYGP,,N,no variation detected
9WP646,BDVARYDB,,N,no variation detected
9WP646,BDVARYCV,,N,no variation detected
9WP646,BDVARYTV,,N,no variation detected
9WP646,BDVARYDV,,N,no variation detected
9WP646,STVARYGP,,N,no variation detected
9WP646,STVARYDB,,N,no variation detected
9WP646,STVARYCV,,N,no variation detected
9WP646,STVARYTV,,N,no variation detected
9WP646,STVARYDV,,N,no variation detected
9WPL10,PLANVALOPT,F,Y,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,GDVARYGP,0,Y,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,GDVARYDB,0,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,GDVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,GDVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,GDVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,UWVARYGP,,Y,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,UWVARYDB,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,UWVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,UWVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,UWVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,BDVARYGP,,Y,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,BDVARYDB,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,BDVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,BDVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,BDVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,STVARYGP,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,STVARYDB,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
