TABLE,TREATY_CODE,MREINCO,MREINNAME,MTYPE,MTYPE_SOURCE,REINSURANCE_CODE,MCEDED_SOURCE,MCEDED_VALUE,CROSSWALK_CONFIDENCE,CROSSWALK_SOURCE,CROSSWALK_NOTES,SOURCE_ROW,SOURCE_POLICY,MPOLICY,MPOLICY_SOURCE,BENEFIT_SEQ,MPHASE,MPHASE_SOURCE,MTREATY,MRETAINED_SOURCE,MRETAINED_VALUE,MSTATUS_SOURCE,MPLAN_SOURCE
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,252.0,9011225528,011225528C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,253.0,9011225528,011225528C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,254.0,9011225528,011225528C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,255.0,9011225617,011225617C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,256.0,9011225617,011225617C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3334.00,Manual Placeholder,User Provided,,257.0,9011225617,011225617C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,258.0,9011225793,011225793C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,259.0,9011225793,011225793C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,260.0,9011225793,011225793C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,261.0,9011226091,011226091C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,262.0,9011226091,011226091C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,263.0,9011226091,011226091C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,264.0,9011226092,011226092C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,265.0,9011226092,011226092C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5001.00,Manual Placeholder,User Provided,,266.0,9011226092,011226092C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,267.0,9011226577,011226577C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,268.0,9011226577,011226577C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,269.0,9011226577,011226577C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,270.0,9011227527,011227527C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,271.0,9011227527,011227527C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3334.00,Manual Placeholder,User Provided,,272.0,9011227527,011227527C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,6666.00,Manual Placeholder,User Provided,,273.0,9011227528,011227528C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,6666.00,Manual Placeholder,User Provided,,274.0,9011227528,011227528C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,6668.00,Manual Placeholder,User Provided,,275.0,9011227528,011227528C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,276.0,9011227604,011227604C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,277.0,9011227604,011227604C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5001.00,Manual Placeholder,User Provided,,278.0,9011227604,011227604C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,279.0,9011227605,011227605C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,280.0,9011227605,011227605C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5001.00,Manual Placeholder,User Provided,,281.0,9011227605,011227605C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1999.80,Manual Placeholder,User Provided,,282.0,9011228944,011228944C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1999.80,Manual Placeholder,User Provided,,283.0,9011228944,011228944C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,2000.40,Manual Placeholder,User Provided,,284.0,9011228944,011228944C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,16665.00,Manual Placeholder,User Provided,,285.0,9011228945,011228945C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,16665.00,Manual Placeholder,User Provided,,286.0,9011228945,011228945C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,16670.00,Manual Placeholder,User Provided,,287.0,9011228945,011228945C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,16665.00,Manual Placeholder,User Provided,,288.0,9011229146,011229146C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,16665.00,Manual Placeholder,User Provided,,289.0,9011229146,011229146C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,16670.00,Manual Placeholder,User Provided,,290.0,9011229146,011229146C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,291.0,9011229408,011229408C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,292.0,9011229408,011229408C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3334.00,Manual Placeholder,User Provided,,293.0,9011229408,011229408C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,6666.00,Manual Placeholder,User Provided,,294.0,9011229564,011229564C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,6666.00,Manual Placeholder,User Provided,,295.0,9011229564,011229564C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,6668.00,Manual Placeholder,User Provided,,296.0,9011229564,011229564C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,297.0,9011229565,011229565C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,298.0,9011229565,011229565C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5001.00,Manual Placeholder,User Provided,,299.0,9011229565,011229565C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5332.80,Manual Placeholder,User Provided,,300.0,9011229897,011229897C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5332.80,Manual Placeholder,User Provided,,301.0,9011229897,011229897C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5334.40,Manual Placeholder,User Provided,,302.0,9011229897,011229897C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,303.0,9011230043,011230043C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,304.0,9011230043,011230043C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,305.0,9011230043,011230043C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1666.50,Manual Placeholder,User Provided,,306.0,9011230763,011230763C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1666.50,Manual Placeholder,User Provided,,307.0,9011230763,011230763C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1667.00,Manual Placeholder,User Provided,,308.0,9011230763,011230763C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,309.0,9011230767,011230767C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,310.0,9011230767,011230767C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,311.0,9011230767,011230767C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,312.0,9011231670,011231670C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,313.0,9011231670,011231670C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3334.00,Manual Placeholder,User Provided,,314.0,9011231670,011231670C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,315.0,9011231856,011231856C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,316.0,9011231856,011231856C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5001.00,Manual Placeholder,User Provided,,317.0,9011231856,011231856C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,2333.10,Manual Placeholder,User Provided,,318.0,9011232740,011232740C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,2333.10,Manual Placeholder,User Provided,,319.0,9011232740,011232740C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,2333.80,Manual Placeholder,User Provided,,320.0,9011232740,011232740C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1666.50,Manual Placeholder,User Provided,,321.0,9011233593,011233593C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1666.50,Manual Placeholder,User Provided,,322.0,9011233593,011233593C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1667.00,Manual Placeholder,User Provided,,323.0,9011233593,011233593C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,324.0,9011233776,011233776C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,325.0,9011233776,011233776C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3334.00,Manual Placeholder,User Provided,,326.0,9011233776,011233776C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
