reconstructed_claim_id,derivation_candidate_id,policy_number,transaction_codes,current_misroute,recommended_qladmin_domain,recommended_quikloan_fields,mintamt_misinterpretation,mapping_status,conversion_phase,governance_status,production_dbf_flag,rulebook_lineage,qladmin_manual_reference,lifepro_manual_reference
RC-9010750813-1-SURRENDER_CLAIM-C1-20180513,QDC-RC-9010750813-1-SURRENDER_CLAIM-C1-20180513,9010750813,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1142.67,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010752513-1-SURRENDER_CLAIM-C0-20180307,QDC-RC-9010752513-1-SURRENDER_CLAIM-C0-20180307,9010752513,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,232.32,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010752513-1-SURRENDER_CLAIM-C1-20180601,QDC-RC-9010752513-1-SURRENDER_CLAIM-C1-20180601,9010752513,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1528.07,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010752513-1-SURRENDER_CLAIM-C2-20180905,QDC-RC-9010752513-1-SURRENDER_CLAIM-C2-20180905,9010752513,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,763.98,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010752513-1-SURRENDER_CLAIM-C3-20181205,QDC-RC-9010752513-1-SURRENDER_CLAIM-C3-20181205,9010752513,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,509.94,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010752513-1-SURRENDER_CLAIM-C4-20190312,QDC-RC-9010752513-1-SURRENDER_CLAIM-C4-20190312,9010752513,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,234.23,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010752513-1-SURRENDER_CLAIM-C5-20190601,QDC-RC-9010752513-1-SURRENDER_CLAIM-C5-20190601,9010752513,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,553.03,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010752513-1-SURRENDER_CLAIM-C6-20190901,QDC-RC-9010752513-1-SURRENDER_CLAIM-C6-20190901,9010752513,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,835.66,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010752513-1-SURRENDER_CLAIM-C7-20191217,QDC-RC-9010752513-1-SURRENDER_CLAIM-C7-20191217,9010752513,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,701.91,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010753409-1-SURRENDER_CLAIM-C0-20210612,QDC-RC-9010753409-1-SURRENDER_CLAIM-C0-20210612,9010753409,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,9.67,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010754480-1-SURRENDER_CLAIM-C0-20180611,QDC-RC-9010754480-1-SURRENDER_CLAIM-C0-20180611,9010754480,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,2.92,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010754480-1-SURRENDER_CLAIM-C1-20190609,QDC-RC-9010754480-1-SURRENDER_CLAIM-C1-20190609,9010754480,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,2.95,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010754480-1-SURRENDER_CLAIM-C2-20200605,QDC-RC-9010754480-1-SURRENDER_CLAIM-C2-20200605,9010754480,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1.35,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010754480-1-SURRENDER_CLAIM-C3-20210609,QDC-RC-9010754480-1-SURRENDER_CLAIM-C3-20210609,9010754480,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1.26,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010754480-1-SURRENDER_CLAIM-C4-20220606,QDC-RC-9010754480-1-SURRENDER_CLAIM-C4-20220606,9010754480,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1.28,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010754480-1-SURRENDER_CLAIM-C5-20230619,QDC-RC-9010754480-1-SURRENDER_CLAIM-C5-20230619,9010754480,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,3.71,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010754480-1-SURRENDER_CLAIM-C6-20240619,QDC-RC-9010754480-1-SURRENDER_CLAIM-C6-20240619,9010754480,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,3.71,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010754480-1-SURRENDER_CLAIM-C7-20250610,QDC-RC-9010754480-1-SURRENDER_CLAIM-C7-20250610,9010754480,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1.26,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C0-20180702,QDC-RC-9010756091-1-SURRENDER_CLAIM-C0-20180702,9010756091,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,2.44,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C1-20190702,QDC-RC-9010756091-1-SURRENDER_CLAIM-C1-20190702,9010756091,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,10.0,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C10-20230402,QDC-RC-9010756091-1-SURRENDER_CLAIM-C10-20230402,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,129.46,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C11-20230702,QDC-RC-9010756091-1-SURRENDER_CLAIM-C11-20230702,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,276.04,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C12-20231002,QDC-RC-9010756091-1-SURRENDER_CLAIM-C12-20231002,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,419.03,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C13-20240102,QDC-RC-9010756091-1-SURRENDER_CLAIM-C13-20240102,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,283.34,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C14-20240402,QDC-RC-9010756091-1-SURRENDER_CLAIM-C14-20240402,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,144.18,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C15-20240702,QDC-RC-9010756091-1-SURRENDER_CLAIM-C15-20240702,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,307.85,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C16-20241002,QDC-RC-9010756091-1-SURRENDER_CLAIM-C16-20241002,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,466.69,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C17-20250102,QDC-RC-9010756091-1-SURRENDER_CLAIM-C17-20250102,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,314.73,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C18-20250402,QDC-RC-9010756091-1-SURRENDER_CLAIM-C18-20250402,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,160.89,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C19-20250702,QDC-RC-9010756091-1-SURRENDER_CLAIM-C19-20250702,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,342.2,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C2-20200624,QDC-RC-9010756091-1-SURRENDER_CLAIM-C2-20200624,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,188.68,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C20-20251002,QDC-RC-9010756091-1-SURRENDER_CLAIM-C20-20251002,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,518.57,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C21-20260102,QDC-RC-9010756091-1-SURRENDER_CLAIM-C21-20260102,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,349.46,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C3-20210702,QDC-RC-9010756091-1-SURRENDER_CLAIM-C3-20210702,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,219.31,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C4-20211002,QDC-RC-9010756091-1-SURRENDER_CLAIM-C4-20211002,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,332.97,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C5-20220102,QDC-RC-9010756091-1-SURRENDER_CLAIM-C5-20220102,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,225.22,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C6-20220402,QDC-RC-9010756091-1-SURRENDER_CLAIM-C6-20220402,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,115.47,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010756091-1-SURRENDER_CLAIM-C7-20220702,QDC-RC-9010756091-1-SURRENDER_CLAIM-C7-20220702,9010756091,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,246.58,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
