SOURCE_SEGMENT_ID,PARENT_COVERAGE_ID,PLAN,RESOLUTION_PATH,PCOVR_DESCRIPTION,SEX,BAND,UWCLASS,ATTAINED_AGE_SEQ,QL_AGE,VALUE,LINENO
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,36,36,3.13,2242
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,43,43,52.0,2243
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,44,44,52.0,2244
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,45,45,52.0,2245
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,46,46,52.0,2246
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,47,47,52.0,2247
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,48,48,52.0,2248
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,49,49,52.0,2249
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,50,50,52.0,2250
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,51,51,52.0,2251
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,52,52,52.0,2252
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,53,53,52.0,2253
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,54,54,52.0,2254
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,55,55,52.0,2255
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,56,56,52.0,2256
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,57,57,52.0,2257
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,58,58,52.0,2258
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,59,59,52.0,2259
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,60,60,52.0,2260
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,61,61,52.0,2261
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,62,62,52.0,2262
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,63,63,52.0,2263
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,64,64,52.0,2264
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,65,65,52.0,2265
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,66,66,52.0,2266
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,67,67,52.0,2267
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,68,68,52.0,2268
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,69,69,52.0,2269
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,70,70,52.0,2270
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,71,71,52.0,2271
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,72,72,52.0,2272
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,73,73,52.0,2273
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,74,74,52.0,2274
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,75,75,52.0,2275
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,76,76,52.0,2276
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,77,77,52.0,2277
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,78,78,52.0,2278
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,79,79,52.0,2279
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,80,80,52.0,2280
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,81,81,52.0,2281
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,82,82,52.0,2282
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,83,83,52.0,2283
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,84,84,52.0,2284
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,85,85,52.0,2285
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,86,86,52.0,2286
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,87,87,52.0,2287
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,88,88,52.0,2288
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,89,89,52.0,2289
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,90,90,52.0,2290
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,91,91,52.0,2291
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,92,92,52.0,2292
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,93,93,52.0,2293
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,94,94,52.0,2294
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,95,95,52.0,2295
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,96,96,52.0,2296
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,97,97,52.0,2297
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,98,98,52.0,2298
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,99,99,52.0,2299
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,100,99,52.0,2300
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,101,99,52.0,2301
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,102,99,52.0,2302
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,103,99,52.0,2303
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,104,99,52.0,2304
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,105,99,52.0,2305
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,106,99,52.0,2306
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,107,99,52.0,2307
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,108,99,52.0,2308
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,109,99,52.0,2309
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,110,99,52.0,2310
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,111,99,52.0,2311
647 FLP,647 FLP,7647FP,SEGMENT,Family Life Decreasing Term,M,01,00,112,99,52.0,2312
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,00,62,62,23.6,2313
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,00,63,63,25.76,2314
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,00,64,64,28.13,2315
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,00,65,65,30.78,2316
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,00,66,66,33.8,2317
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,00,67,67,37.08,2318
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,00,68,68,40.7,2319
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,00,69,69,44.68,2320
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,00,70,70,49.03,2321
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,21,21,2.45,2322
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,22,22,2.46,2323
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,23,23,2.46,2324
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,24,24,2.47,2325
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,25,25,2.48,2326
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,26,26,2.5,2327
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,27,27,2.52,2328
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,28,28,2.55,2329
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,29,29,2.59,2330
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,30,30,2.64,2331
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,31,31,2.7,2332
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,32,32,2.78,2333
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,33,33,2.86,2334
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,34,34,2.96,2335
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,35,35,3.09,2336
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,36,36,3.2,2337
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,37,37,3.45,2338
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,38,38,3.67,2339
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,39,39,3.92,2340
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,40,40,4.2,2341
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,41,41,4.5,2342
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,42,42,4.81,2343
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,43,43,5.13,2344
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,44,44,5.49,2345
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,45,45,5.89,2346
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,46,46,6.35,2347
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,47,47,6.87,2348
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,48,48,7.44,2349
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,49,49,8.06,2350
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,50,50,8.75,2351
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,51,51,9.5,2352
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,52,52,10.31,2353
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,53,53,11.16,2354
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,54,54,12.09,2355
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,55,55,13.11,2356
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,56,56,14.25,2357
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,57,57,15.48,2358
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,58,58,16.77,2359
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,59,59,18.19,2360
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,60,60,19.78,2361
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,61,61,21.6,2362
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,62,62,23.6,2363
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,63,63,25.76,2364
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,64,64,28.13,2365
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,65,65,30.78,2366
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,66,66,33.8,2367
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,67,67,37.08,2368
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,68,68,40.7,2369
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,69,69,44.68,2370
646 ART,646 ART,5646AT,SEGMENT,Annual Renewable Term,M,02,SM,70,70,49.03,2371
687J 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,02,NS,55,55,17.58,2383
687J 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,02,NS,56,56,19.06,2384
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,21,21,0.11,2385
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,22,22,0.11,2386
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,23,23,0.11,2387
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,24,24,0.11,2388
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,25,25,0.11,2389
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,26,26,0.11,2390
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,27,27,0.12,2391
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,28,28,0.13,2392
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,29,29,0.14,2393
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,30,30,0.15,2394
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,31,31,0.16,2395
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,32,32,0.17,2396
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,33,33,0.19,2397
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,34,34,0.21,2398
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,35,35,0.23,2399
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,36,36,0.25,2400
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,37,37,0.27,2401
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,38,38,0.3,2402
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,39,39,0.33,2403
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,40,40,0.37,2404
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,41,41,0.42,2405
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,42,42,0.49,2406
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,43,43,0.57,2407
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,44,44,0.65,2408
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,45,45,0.73,2409
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,NS,46,46,0.81,2410
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,21,21,0.14,2411
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,22,22,0.14,2412
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,23,23,0.14,2413
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,24,24,0.14,2414
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,25,25,0.14,2415
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,26,26,0.15,2416
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,27,27,0.16,2417
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,28,28,0.17,2418
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,29,29,0.18,2419
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,30,30,0.19,2420
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,31,31,0.2,2421
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,32,32,0.21,2422
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,33,33,0.23,2423
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,34,34,0.26,2424
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,35,35,0.28,2425
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,36,36,0.3,2426
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,37,37,0.32,2427
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,38,38,0.36,2428
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,39,39,0.39,2429
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,40,40,0.44,2430
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,41,41,0.49,2431
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,42,42,0.57,2432
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,43,43,0.65,2433
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,44,44,0.74,2434
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,45,45,0.82,2435
8034 J30MT,8034 J30MT,934JWP,SEGMENT,Disability Waiver of Premium Joint 30 MT,M,01,SM,46,46,0.91,2436
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,19,19,1.03,2437
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,20,20,1.03,2438
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,21,21,1.03,2439
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,22,22,1.04,2440
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,23,23,1.07,2441
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,24,24,1.1,2442
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,25,25,1.13,2443
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,26,26,1.15,2444
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,27,27,1.19,2445
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,28,28,1.22,2446
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,29,29,1.27,2447
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,30,30,1.31,2448
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,31,31,1.36,2449
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,32,32,1.4,2450
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,33,33,1.46,2451
L05 10Y LT,L05 10Y LT,5L0510,SEGMENT,Ten Year Term to Age 85,F,01,PR,34,34,1.51,2452
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,37,37,3.29,2453
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,38,38,3.48,2454
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,39,39,3.7,2455
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,40,40,3.96,2456
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,41,41,4.26,2457
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,42,42,4.6,2458
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,43,43,4.98,2459
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,44,44,5.4,2460
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,45,45,5.86,2461
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,46,46,6.36,2462
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,47,47,6.91,2463
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,48,48,7.51,2464
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,49,49,8.16,2465
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,50,50,8.86,2466
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,NS,51,51,9.6,2467
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,21,21,2.8,2468
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,22,22,2.81,2469
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,23,23,2.83,2470
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,24,24,2.86,2471
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,25,25,2.91,2472
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,26,26,2.98,2473
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,27,27,3.08,2474
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,28,28,3.21,2475
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,29,29,3.37,2476
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,30,30,3.56,2477
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,31,31,3.78,2478
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,32,32,4.03,2479
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,33,33,4.31,2480
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,34,34,4.62,2481
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,35,35,4.97,2482
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,36,36,5.35,2483
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,37,37,5.76,2484
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,38,38,6.2,2485
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,39,39,6.67,2486
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,40,40,7.17,2487
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,41,41,7.7,2488
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,42,42,8.27,2489
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,43,43,8.88,2490
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,44,44,9.53,2491
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,45,45,10.22,2492
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,46,46,10.95,2493
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,47,47,11.73,2494
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,48,48,12.56,2495
686S 30MRG,687J 30MRG,7687J3,SEGMENT,Joint Decreasing Term Life,M,01,SM,49,49,13.44,2496
