MPOLICY,MBENTYP,MDATE,MBEN
010817483C,10,20180401,23.21
010817483C,11,20180401,182.63
010817483C,12,20180501,157.04
010817483C,10,20180501,23.21
010817483C,11,20180501,157.95
010817483C,12,20180601,132.04
010817483C,10,20180601,23.21
010817483C,11,20180601,132.80
010817483C,12,20180701,106.58
010817483C,10,20180701,23.21
010817483C,11,20180701,107.18
010817483C,12,20180801,80.64
010817483C,10,20180801,23.21
010817483C,11,20180801,81.10
010817483C,12,20180901,54.24
010817483C,10,20180901,23.21
010817483C,11,20180901,54.54
010817483C,12,20181001,27.36
010817483C,10,20181001,23.21
010817483C,11,20181001,27.50
010817483C,10,20181101,23.21
010817483C,11,20181101,346.03
010817483C,12,20181201,318.20
010817483C,10,20181201,23.21
010817483C,11,20181201,319.89
010817483C,11,20190101,293.27
010817483C,12,20190101,291.73
010817483C,10,20190101,23.21
010817483C,12,20190201,264.78
010817483C,10,20190201,23.21
010817483C,11,20190201,266.16
010817483C,12,20190301,237.34
010817483C,10,20190301,23.21
010817483C,11,20190301,238.56
010817483C,12,20190401,209.40
010817483C,10,20190401,23.21
010817483C,11,20190401,210.47
010817483C,12,20190501,180.98
010817483C,10,20190501,23.21
010817483C,11,20190501,181.88
010817483C,12,20190601,152.05
010817483C,10,20190601,23.21
010817483C,11,20190601,152.81
010817483C,12,20190701,122.64
010817483C,10,20190701,23.21
010817483C,11,20190701,123.24
010817483C,12,20190801,92.73
010817483C,10,20190801,23.21
010817483C,11,20190801,93.18
010817483C,12,20190901,62.32
010817483C,10,20190901,23.21
010817483C,11,20190901,62.62
010817483C,12,20191001,31.41
010817483C,10,20191001,23.21
010817483C,11,20191001,31.56
010817483C,10,20191101,23.21
010817483C,11,20191101,396.74
010817483C,12,20191201,364.83
010817483C,10,20191201,23.21
010817483C,11,20191201,366.52
010817483C,12,20200101,334.26
010817483C,10,20200101,23.21
010817483C,11,20200101,335.80
010817483C,11,20200201,304.55
010817483C,12,20200201,303.18
010817483C,10,20200201,23.21
010817483C,12,20200301,271.57
010817483C,10,20200301,23.21
010817483C,11,20200301,272.80
010817483C,12,20200401,239.46
010817483C,10,20200401,23.21
010817483C,11,20200401,240.52
010817483C,12,20200501,206.82
010817483C,10,20200501,23.21
010817483C,11,20200501,207.73
010817483C,12,20200601,173.66
010817483C,10,20200601,23.21
010817483C,11,20200601,174.41
010817483C,12,20200701,139.97
010817483C,10,20200701,23.21
010817483C,11,20200701,140.58
010817483C,12,20200801,105.77
010817483C,10,20200801,23.21
010817483C,11,20200801,106.22
010817483C,12,20200901,71.04
010817483C,10,20200901,23.21
010817483C,11,20200901,71.34
010817483C,12,20201001,35.78
010817483C,10,20201001,23.21
010817483C,11,20201001,35.93
010817483C,10,20201101,23.21
010817483C,11,20201101,451.51
010817483C,12,20201201,415.20
010817483C,10,20201201,23.21
010817483C,11,20201201,416.89
010817483C,12,20210101,380.19
010817483C,10,20210101,23.21
010817483C,11,20210101,381.73
010817483C,12,20210201,344.65
010817483C,10,20210201,23.21
010817483C,11,20210201,346.02
010817483C,11,20210301,309.77
010817483C,12,20210301,308.55
010817483C,10,20210301,23.21
010817483C,12,20210401,271.91
010817483C,10,20210401,23.21
010817483C,11,20210401,272.98
010817483C,12,20210501,234.73
010817483C,10,20210501,23.21
010817483C,11,20210501,235.64
010817483C,12,20210601,196.99
010817483C,10,20210601,23.21
010817483C,11,20210601,197.75
010817483C,12,20210701,158.71
010817483C,10,20210701,23.21
010817483C,11,20210701,159.30
010817483C,12,20210801,119.86
010817483C,10,20210801,23.21
010817483C,11,20210801,120.31
010817483C,12,20210901,80.46
010817483C,10,20210901,23.21
010817483C,11,20210901,80.76
010817483C,12,20211001,40.51
010817483C,10,20211001,23.21
010817483C,11,20211001,40.66
010817483C,10,20211101,23.21
010817483C,11,20211101,510.65
010817483C,12,20211201,469.58
010817483C,10,20211201,23.21
010817483C,11,20211201,471.27
010817483C,12,20220101,429.79
010817483C,10,20220101,23.21
010817483C,11,20220101,431.32
010817483C,12,20220201,389.42
010817483C,10,20220201,23.21
010817483C,11,20220201,390.80
010817483C,12,20220301,348.48
010817483C,10,20220301,23.21
010817483C,11,20220301,349.70
010817483C,11,20220401,308.03
010817483C,12,20220401,306.96
010817483C,10,20220401,23.21
010817483C,12,20220501,264.87
010817483C,10,20220501,23.21
010817483C,11,20220501,265.78
010817483C,12,20220601,222.19
010817483C,10,20220601,23.21
010817483C,11,20220601,222.94
010817483C,12,20220701,178.92
010817483C,10,20220701,23.21
010817483C,11,20220701,179.53
010817483C,12,20220801,135.08
010817483C,10,20220801,23.21
010817483C,11,20220801,135.53
010817483C,12,20220901,90.64
010817483C,10,20220901,23.21
010817483C,11,20220901,90.94
010817483C,12,20221001,45.62
010817483C,10,20221001,23.21
010817483C,11,20221001,45.76
010817483C,12,20221031,1.53
010817483C,10,20221031,252.25
010817483C,11,20221031,1.58
010817483C,11,20221101,592.82
010817483C,10,20231101,252.25
010817483C,11,20231101,660.36
010817483C,10,20241101,252.25
010817483C,11,20241101,733.29
010817483C,10,20251101,252.25
010817483C,11,20251101,812.04
010817639C,12,20181120,0.66
010817639C,12,20181120,38.38
010817639C,11,20181120,0.61
010817639C,11,20181126,38.37
010817639C,12,20191120,0.66
010817639C,12,20191120,38.37
010817639C,11,20191120,0.61
010817639C,11,20191126,38.37
010817639C,12,20200928,6.38
010817639C,10,20200928,1000.00
010817639C,11,20200928,18.85
010817639C,11,20201126,122.35
010817639C,12,20201202,120.39
010817639C,12,20201202,113.29
010817639C,11,20201202,111.49
010817639C,11,20211126,122.36
010817639C,12,20211129,121.38
010817639C,12,20211129,113.30
010817639C,11,20211129,112.40
010817639C,11,20221126,122.37
010817639C,12,20221205,119.42
010817639C,12,20221205,113.31
010817639C,11,20221205,110.60
010817639C,12,20231120,1.96
010817639C,12,20231120,113.33
010817639C,11,20231120,1.82
010817639C,11,20231126,113.32
010817639C,12,20231215,107.55
010817639C,12,20231215,1423.76
010817835C,10,20241022,166.75
010817835C,11,20241022,13.33
010817835C,12,20250124,10.02
010817835C,12,20250124,170.06
010817836C,10,20241022,196.00
010817836C,11,20241022,15.66
010817836C,12,20250124,11.77
010817836C,12,20250124,199.89
010818051C,12,20180129,422.26
010818051C,12,20180129,50.00
010818051C,11,20180129,419.01
010818051C,12,20180227,379.52
010818051C,12,20180227,50.00
010818051C,11,20180227,376.59
010818051C,12,20180327,338.52
010818051C,12,20180327,50.00
010818051C,11,20180327,335.91
010818051C,12,20180427,293.83
010818051C,12,20180427,50.00
010818051C,11,20180427,291.56
010818051C,12,20180529,248.17
010818051C,12,20180529,50.00
010818051C,11,20180529,246.25
010818051C,12,20180627,206.98
010818051C,12,20180627,50.00
010818051C,11,20180627,205.37
010818051C,12,20180727,164.81
010818051C,12,20180727,50.00
010818051C,11,20180727,163.54
010818051C,12,20180827,121.69
010818051C,12,20180827,50.00
010818051C,11,20180827,120.74
010818051C,12,20180927,78.94
010818051C,12,20180927,50.00
010818051C,11,20180927,78.33
010818051C,12,20181029,35.23
010818051C,12,20181029,50.00
010818051C,11,20181029,34.96
010818051C,11,20181124,511.48
010818051C,12,20181127,507.43
010818051C,12,20181127,50.00
010818051C,11,20181127,503.47
010818051C,12,20181227,463.19
010818051C,12,20181227,50.00
010818051C,11,20181227,459.57
010818051C,12,20190128,416.66
010818051C,12,20190128,50.00
010818051C,11,20190128,413.40
010818051C,12,20190227,50.00
010818051C,12,20190227,373.23
010818051C,11,20190227,370.29
010818051C,12,20190327,332.86
010818051C,12,20190327,50.00
010818051C,11,20190327,330.25
010818051C,12,20190429,286.20
010818051C,12,20190429,50.00
010818051C,11,20190429,283.95
010818051C,12,20190528,245.29
010818051C,12,20190528,50.00
010818051C,11,20190528,243.36
010818051C,12,20190627,203.44
010818051C,12,20190627,50.00
010818051C,11,20190627,201.84
010818051C,12,20190729,159.32
010818051C,12,20190729,50.00
010818051C,11,20190729,158.05
010818051C,12,20190827,119.57
010818051C,12,20190827,50.00
010818051C,11,20190827,118.63
010818051C,12,20190927,77.56
010818051C,12,20190927,50.00
010818051C,11,20190927,76.94
010818051C,12,20191028,35.93
010818051C,12,20191028,50.00
010818051C,11,20191028,35.65
010818051C,11,20191124,502.38
010818051C,12,20191130,494.45
010818051C,12,20191130,50.00
010818051C,11,20191130,490.53
010818051C,12,20191227,455.01
010818051C,12,20191227,50.00
010818051C,11,20191227,451.39
010818051C,12,20200127,410.69
010818051C,12,20200127,50.00
010818051C,11,20200127,407.41
010818051C,12,20200227,366.77
010818051C,12,20200227,50.00
010818051C,11,20200227,363.84
010818051C,12,20200327,325.89
010818051C,12,20200327,50.00
010818051C,11,20200327,323.28
010818051C,12,20200427,282.78
010818051C,12,20200427,50.00
010818051C,11,20200427,280.52
010818051C,12,20200527,241.39
010818051C,12,20200527,50.00
010818051C,11,20200527,239.45
010818051C,12,20200629,196.47
010818051C,12,20200629,50.00
010818051C,11,20200629,194.89
010818051C,12,20200727,158.48
010818051C,12,20200727,50.00
010818051C,11,20200727,157.21
010818051C,12,20200827,116.98
010818051C,12,20200827,50.00
010818051C,11,20200827,116.03
010818051C,12,20200928,74.56
010818051C,12,20200928,50.00
010818051C,11,20200928,73.96
010818051C,12,20201027,36.44
010818051C,12,20201027,50.00
010818051C,11,20201027,36.15
010818051C,11,20201124,492.56
010818051C,12,20201127,488.66
010818051C,12,20201127,50.00
010818051C,11,20201127,484.70
010818051C,12,20201228,444.62
010818051C,12,20201228,50.00
010818051C,11,20201228,441.02
010818051C,12,20210127,402.30
010818051C,12,20210127,50.00
010818051C,11,20210127,399.03
010818051C,12,20210228,357.80
010818051C,12,20210228,50.00
010818051C,11,20210228,354.88
010818051C,12,20210329,317.58
010818051C,12,20210329,50.00
010818051C,11,20210329,314.99
010818051C,12,20210427,277.77
010818051C,12,20210427,50.00
010818051C,11,20210427,275.50
010818051C,12,20210527,237.07
010818051C,12,20210527,50.00
010818051C,11,20210527,235.13
010818051C,12,20210628,194.21
010818051C,12,20210628,50.00
010818051C,11,20210628,192.61
010818051C,12,20210727,155.59
010818051C,12,20210727,50.00
010818051C,11,20210727,154.32
010818051C,12,20210827,114.83
010818051C,12,20210827,50.00
010818051C,11,20210827,113.88
010818051C,12,20210927,74.46
010818051C,12,20210927,50.00
010818051C,11,20210927,73.84
010818051C,12,20211027,35.76
010818051C,12,20211027,50.00
010818051C,11,20211027,35.46
010818051C,11,20211124,481.95
010818051C,12,20211129,475.60
010818051C,12,20211129,50.00
010818051C,11,20211129,471.66
010818051C,12,20211227,436.24
010818051C,12,20211227,50.00
010818051C,11,20211227,432.62
010818051C,12,20220127,393.49
010818051C,12,20220127,50.00
010818051C,11,20220127,390.22
010818051C,12,20220228,349.90
010818051C,12,20220228,50.00
010818051C,11,20220228,346.99
010818051C,12,20220328,311.78
010818051C,12,20220328,50.00
010818051C,11,20220328,309.18
010818051C,12,20220427,271.54
010818051C,12,20220427,50.00
010818051C,11,20220427,269.27
010818051C,12,20220527,231.71
010818051C,12,20220527,50.00
010818051C,11,20220527,229.77
010818051C,12,20220627,191.04
010818051C,12,20220627,50.00
010818051C,11,20220627,189.43
010818051C,12,20220727,152.02
010818051C,12,20220727,50.00
010818051C,11,20220727,150.74
010818051C,12,20220829,109.67
010818051C,12,20220829,50.00
010818051C,11,20220829,108.74
010818051C,12,20220927,72.71
010818051C,12,20220927,50.00
010818051C,11,20220927,72.10
010818051C,12,20221027,34.92
010818051C,12,20221027,50.00
010818051C,11,20221027,34.62
010818051C,11,20221124,470.50
010818051C,12,20221128,465.54
010818051C,12,20221128,50.00
010818051C,11,20221128,461.59
010818051C,12,20230127,387.28
010818051C,12,20230127,50.00
010818051C,11,20230127,384.01
010818051C,12,20230227,345.58
010818051C,12,20230227,50.00
010818051C,11,20230227,342.65
010818051C,12,20230327,308.02
010818051C,12,20230327,50.00
010818051C,11,20230327,305.40
010818051C,12,20230427,267.14
010818051C,12,20230427,50.00
010818051C,11,20230427,264.87
010818051C,12,20230530,224.22
010818051C,12,20230530,50.00
010818051C,11,20230530,222.31
010818051C,12,20230627,187.89
010818051C,12,20230627,50.00
010818051C,11,20230627,186.28
010818051C,12,20230727,149.49
010818051C,12,20230727,50.00
010818051C,11,20230727,148.21
010818051C,12,20230828,109.05
010818051C,12,20230828,50.00
010818051C,11,20230828,108.12
010818051C,12,20230927,71.49
010818051C,12,20230927,50.00
010818051C,11,20230927,70.87
010818051C,12,20231027,34.32
010818051C,12,20231027,50.00
010818051C,11,20231027,34.03
010818051C,11,20231124,462.42
010818051C,12,20231127,458.77
010818051C,12,20231127,50.00
010818051C,11,20231127,454.81
010818051C,12,20231221,425.80
010818051C,12,20231221,428.20
010818051C,11,20231221,394.19
010818051C,12,20231228,386.33
010818051C,12,20231228,50.00
010818051C,11,20231228,382.72
010818051C,12,20240227,314.39
010818051C,12,20240227,50.00
010818051C,11,20240227,311.46
010818051C,12,20240327,278.97
010818051C,12,20240327,50.00
010818051C,11,20240327,276.36
010818051C,12,20240429,239.50
010818051C,12,20240429,50.00
010818051C,11,20240429,237.26
010818051C,12,20240528,50.00
010818051C,12,20240528,204.96
010818051C,11,20240528,203.03
010818051C,12,20240627,169.72
010818051C,12,20240627,50.00
010818051C,11,20240627,168.12
010818051C,12,20240729,132.70
010818051C,12,20240729,50.00
010818051C,11,20240729,131.44
010818051C,12,20240827,99.44
010818051C,12,20240827,50.00
010818051C,11,20240827,98.50
010818051C,12,20240927,64.40
010818051C,12,20240927,50.00
010818051C,11,20240927,63.78
010818051C,12,20241028,29.79
010818051C,12,20241028,50.00
010818051C,11,20241028,29.51
010818051C,11,20241124,416.91
010818051C,12,20241130,410.31
010818051C,12,20241130,50.00
010818051C,11,20241130,406.39
010818051C,12,20241227,376.88
010818051C,12,20241227,50.00
010818051C,11,20241227,373.26
010818051C,12,20250127,339.50
010818051C,12,20250127,50.00
010818051C,11,20250127,336.23
010818051C,12,20250227,302.58
010818051C,12,20250227,50.00
010818051C,11,20250227,299.65
010818051C,12,20250327,269.36
010818051C,12,20250327,50.00
010818051C,11,20250327,266.75
010818051C,12,20250428,232.25
010818051C,12,20250428,50.00
010818051C,11,20250428,229.99
010818051C,12,20250525,200.99
010818051C,12,20250525,50.00
010818051C,11,20250525,199.02
010818051C,12,20250728,130.29
010818051C,12,20250728,50.00
010818051C,11,20250728,129.02
010818051C,12,20250827,96.80
010818051C,12,20250827,50.00
010818051C,11,20250827,95.85
010818051C,11,20250929,59.93
010818051C,12,20250929,60.52
010818051C,12,20250929,50.00
010818051C,12,20251027,30.05
010818051C,12,20251027,50.00
010818051C,11,20251027,29.76
010818051C,11,20251124,404.39
010818051C,12,20251130,397.99
010818051C,12,20251130,50.00
010818051C,11,20251130,394.06
010818051C,12,20251226,366.51
010818051C,12,20251226,374.46
010818051C,11,20251226,339.30
010818051C,12,20251229,336.35
010818051C,12,20251229,50.00
010818051C,11,20251229,332.75
010818051C,12,20260127,304.43
010818051C,12,20260127,50.00
010818051C,11,20260127,301.16
010818051C,12,20260228,270.04
010818051C,12,20260228,50.00
010818051C,11,20260228,267.12
010818051C,12,20260327,240.99
010818051C,12,20260327,50.00
010818051C,11,20260327,238.38
010818051C,12,20260427,208.52
010818051C,12,20260427,50.00
010818051C,11,20260427,206.24
010818051C,12,20260527,177.47
010818051C,12,20260527,50.00
010818051C,11,20260527,175.53
010818051C,12,20260629,144.02
010818051C,12,20260629,50.00
010818051C,11,20260629,142.44
010819271C,10,20171205,55.82
010819271C,11,20171205,356.64
010819271C,12,20180605,182.23
010819271C,10,20180605,55.82
010819271C,11,20180605,184.43
010819271C,11,20181205,389.78
010819271C,12,20190402,267.03
010819271C,12,20190402,45.00
010819271C,11,20190402,264.63
010819271C,12,20190702,168.73
010819271C,12,20190702,55.82
010819271C,11,20190702,166.87
010819271C,11,20191205,412.53
010819271C,12,20191231,384.26
010819271C,12,20191231,55.82
010819271C,11,20191231,380.13
010819271C,12,20200512,234.66
010819271C,12,20200512,94.18
010819271C,11,20200512,230.47
010819271C,12,20200513,229.38
010819271C,12,20200513,55.82
010819271C,11,20200513,226.91
010819271C,11,20201205,428.19
010819271C,12,20201216,415.76
010819271C,12,20201216,55.82
010819271C,11,20201216,411.44
010819271C,11,20211205,457.60
010819271C,12,20211209,452.77
010819271C,12,20211209,100.00
010819271C,11,20211209,444.87
010819271C,11,20221205,485.55
010819271C,11,20231205,524.35
010819271C,11,20241205,566.25
010819271C,11,20251205,611.50
010819400C,11,20181119,1110.41
010819400C,11,20191119,1199.14
010819400C,12,20200414,728.57
010819400C,12,20200414,15476.06
010819774C,10,20171224,210.53
010819774C,11,20171224,571.41
010819774C,12,20180624,291.19
010819774C,10,20180624,210.53
010819774C,11,20180624,299.45
010819774C,10,20181224,210.53
010819774C,11,20181224,651.39
010819774C,12,20190624,331.96
010819774C,10,20190624,210.53
010819774C,11,20190624,340.20
010819774C,10,20191224,210.53
010819774C,11,20191224,737.75
010819774C,12,20200624,375.97
010819774C,10,20200624,210.53
010819774C,11,20200624,384.21
010819774C,10,20201224,210.53
010819774C,11,20201224,831.01
010819774C,12,20210624,423.49
010819774C,10,20210624,210.53
010819774C,11,20210624,431.74
010819774C,10,20211224,210.53
010819774C,11,20211224,931.73
010819774C,12,20220624,474.82
010819774C,10,20220624,210.53
010819774C,11,20220624,483.07
010819774C,10,20221224,210.53
010819774C,11,20221224,1040.49
010819774C,12,20230624,530.24
010819774C,10,20230624,210.53
010819774C,11,20230624,538.50
010819774C,10,20231224,210.53
010819774C,11,20231224,1157.95
010819774C,12,20240624,590.10
010819774C,10,20240624,210.53
010819774C,11,20240624,598.35
010819774C,10,20241224,210.53
010819774C,11,20241224,1284.79
010819774C,12,20250624,654.74
010819774C,10,20250624,210.53
010819774C,11,20250624,662.99
010819774C,10,20251224,210.53
