policy_number,mplan,plan_code,effective_date,trans_amount,policy_status,terminated_flag,has_560_same_or_policy,has_0090_same_or_policy,has_1020_same_or_policy,has_payout_pair_same_or_policy,deferred_hold,missing_date,missing_or_zero_amount,negative_amount
9010775723,1659C2,659 CEN II,20180114,123.25,,True,False,False,False,False,True,False,False,False
9010775723,1659C2,659 CEN II,20190114,123.25,,True,False,False,False,False,True,False,False,False
9010775723,1659C2,659 CEN II,20200114,123.25,,True,False,False,False,False,True,False,False,False
9010775723,1659C2,659 CEN II,20210114,123.25,,True,False,False,False,False,True,False,False,False
9010775723,1659C2,659 CEN II,20220114,123.25,,True,False,False,False,False,True,False,False,False
9010775723,1659C2,659 CEN II,20230114,123.25,,True,False,False,False,False,True,False,False,False
9010775723,1659C2,659 CEN II,20240114,123.25,,True,False,False,False,False,True,False,False,False
9010775723,1659C2,659 CEN II,20250114,123.25,,True,False,False,False,False,True,False,False,False
9010775723,1659C2,659 CEN II,20260114,123.25,,True,False,False,False,False,True,False,False,False
9010776027,1659C2,659 CEN II,20181227,2233.0,,True,False,False,False,False,True,False,False,False
9010776027,1659C2,659 CEN II,20191227,2233.0,,True,False,False,False,False,True,False,False,False
9010776442,1659C2,659 CEN II,20180113,271.0,,True,False,False,False,False,True,False,False,False
9010776442,1659C2,659 CEN II,20190113,271.0,,True,False,False,False,False,True,False,False,False
9010776442,1659C2,659 CEN II,20200113,271.0,,True,False,False,False,False,True,False,False,False
9010776445,1659C2,659 CEN II,20180216,753.7,,True,False,False,False,False,True,False,False,False
9010776445,1659C2,659 CEN II,20190216,753.7,,True,False,False,False,False,True,False,False,False
9010776445,1659C2,659 CEN II,20200216,753.7,,True,False,False,False,False,True,False,False,False
9010776445,1659C2,659 CEN II,20210216,753.7,,True,False,False,False,False,True,False,False,False
9010776445,1659C2,659 CEN II,20220216,753.7,,True,False,False,False,False,True,False,False,False
9010776445,1659C2,659 CEN II,20230216,753.7,,True,False,False,False,False,True,False,False,False
9010776445,1659C2,659 CEN II,20240216,753.7,,True,False,False,False,False,True,False,False,False
9010776450,1659C2,659 CEN II,20180113,298.75,,True,False,False,False,False,True,False,False,False
9010776450,1659C2,659 CEN II,20190113,298.75,,True,False,False,False,False,True,False,False,False
9010776450,1659C2,659 CEN II,20200113,298.75,,True,False,False,False,False,True,False,False,False
9010776450,1659C2,659 CEN II,20210113,298.75,,True,False,False,False,False,True,False,False,False
9010776450,1659C2,659 CEN II,20220113,298.75,,True,False,False,False,False,True,False,False,False
9010776450,1659C2,659 CEN II,20230113,298.75,,True,False,False,False,False,True,False,False,False
9010776450,1659C2,659 CEN II,20240113,298.75,,True,False,False,False,False,True,False,False,False
9010776450,1659C2,659 CEN II,20250113,298.75,,True,False,False,False,False,True,False,False,False
9010776502,1659C2,659 CEN II,20180102,169.75,,True,False,False,False,False,True,False,False,False
9010776502,1659C2,659 CEN II,20190102,169.75,,True,False,False,False,False,True,False,False,False
9010776502,1659C2,659 CEN II,20200102,169.75,,True,False,False,False,False,True,False,False,False
9010776502,1659C2,659 CEN II,20210102,169.75,,True,False,False,False,False,True,False,False,False
9010776502,1659C2,659 CEN II,20220102,169.75,,True,False,False,False,False,True,False,False,False
9010776502,1659C2,659 CEN II,20230102,169.75,,True,False,False,False,False,True,False,False,False
9010776502,1659C2,659 CEN II,20240102,169.75,,True,False,False,False,False,True,False,False,False
9010776502,1659C2,659 CEN II,20250102,169.75,,True,False,False,False,False,True,False,False,False
9010776502,1659C2,659 CEN II,20260102,169.75,,True,False,False,False,False,True,False,False,False
9010776651,1659CR,659 CEN SR,20180115,439.6,,True,False,False,False,False,True,False,False,False
9010776651,1659CR,659 CEN SR,20190115,485.28,,True,False,False,False,False,True,False,False,False
9010776651,1659CR,659 CEN SR,20200115,485.28,,True,False,False,False,False,True,False,False,False
9010776651,1659CR,659 CEN SR,20210115,485.28,,True,False,False,False,False,True,False,False,False
9010776651,1659CR,659 CEN SR,20220115,485.28,,True,False,False,False,False,True,False,False,False
9010776651,1659CR,659 CEN SR,20230115,485.28,,True,False,False,False,False,True,False,False,False
9010776651,1659CR,659 CEN SR,20240115,485.28,,True,False,False,False,False,True,False,False,False
9010776651,1659CR,659 CEN SR,20250115,485.28,,True,False,False,False,False,True,False,False,False
9010776651,1659CR,659 CEN SR,20260115,485.28,,True,False,False,False,False,True,False,False,False
9010776672,1659CR,659 CEN SR,20190115,217.2,,True,False,False,False,False,True,False,False,False
9010776672,1659CR,659 CEN SR,20200115,217.2,,True,False,False,False,False,True,False,False,False
9010776672,1659CR,659 CEN SR,20210115,217.2,,True,False,False,False,False,True,False,False,False
9010776672,1659CR,659 CEN SR,20220115,217.2,,True,False,False,False,False,True,False,False,False
9010776672,1659CR,659 CEN SR,20230115,217.2,,True,False,False,False,False,True,False,False,False
9010776672,1659CR,659 CEN SR,20240115,217.2,,True,False,False,False,False,True,False,False,False
9010776813,1659CR,659 CEN SR,20180115,171.05,,True,False,False,False,False,True,False,False,False
9010776813,1659CR,659 CEN SR,20190115,171.05,,True,False,False,False,False,True,False,False,False
9010776813,1659CR,659 CEN SR,20200115,171.05,,True,False,False,False,False,True,False,False,False
9010776813,1659CR,659 CEN SR,20210115,171.05,,True,False,False,False,False,True,False,False,False
9010776813,1659CR,659 CEN SR,20220115,171.05,,True,False,False,False,False,True,False,False,False
9010776813,1659CR,659 CEN SR,20230115,171.05,,True,False,False,False,False,True,False,False,False
9010776814,1659CR,659 CEN SR,20180115,250.9,,True,False,False,False,False,True,False,False,False
9010776814,1659CR,659 CEN SR,20190115,250.9,,True,False,False,False,False,True,False,False,False
9010776814,1659CR,659 CEN SR,20200115,250.9,,True,False,False,False,False,True,False,False,False
9010776831,1659C2,659 CEN II,20180115,661.65,,True,False,False,False,False,True,False,False,False
9010776831,1659C2,659 CEN II,20190115,661.65,,True,False,False,False,False,True,False,False,False
9010776831,1659C2,659 CEN II,20200115,661.65,,True,False,False,False,False,True,False,False,False
9010776831,1659C2,659 CEN II,20210115,661.65,,True,False,False,False,False,True,False,False,False
9010776831,1659C2,659 CEN II,20220115,661.65,,True,False,False,False,False,True,False,False,False
9010776831,1659C2,659 CEN II,20230115,661.65,,True,False,False,False,False,True,False,False,False
9010776831,1659C2,659 CEN II,20240115,661.65,,True,False,False,False,False,True,False,False,False
9010776831,1659C2,659 CEN II,20250115,661.65,,True,False,False,False,False,True,False,False,False
9010776831,1659C2,659 CEN II,20260115,661.65,,True,False,False,False,False,True,False,False,False
9010776832,1659C2,659 CEN II,20180115,430.65,,True,False,False,False,False,True,False,False,False
9010776832,1659C2,659 CEN II,20190115,430.65,,True,False,False,False,False,True,False,False,False
9010776832,1659C2,659 CEN II,20200115,430.65,,True,False,False,False,False,True,False,False,False
9010776832,1659C2,659 CEN II,20210115,430.65,,True,False,False,False,False,True,False,False,False
9010776832,1659C2,659 CEN II,20220115,430.65,,True,False,False,False,False,True,False,False,False
9010776832,1659C2,659 CEN II,20230115,430.65,,True,False,False,False,False,True,False,False,False
9010776832,1659C2,659 CEN II,20240115,430.65,,True,False,False,False,False,True,False,False,False
9010776832,1659C2,659 CEN II,20250115,430.65,,True,False,False,False,False,True,False,False,False
9010776832,1659C2,659 CEN II,20260115,430.65,,True,False,False,False,False,True,False,False,False
9010777059,1659C2,659 CEN II,20180205,502.0,,True,False,False,False,False,True,False,False,False
9010777059,1659C2,659 CEN II,20190205,502.0,,True,False,False,False,False,True,False,False,False
9010777059,1659C2,659 CEN II,20200205,502.0,,True,False,False,False,False,True,False,False,False
9010777059,1659C2,659 CEN II,20210205,502.0,,True,False,False,False,False,True,False,False,False
9010777059,1659C2,659 CEN II,20220205,502.0,,True,False,False,False,False,True,False,False,False
9010777059,1659C2,659 CEN II,20230205,502.0,,True,False,False,False,False,True,False,False,False
9010777059,1659C2,659 CEN II,20240205,502.0,,True,False,False,False,False,True,False,False,False
9010777793,1659CR,659 CEN SR,20180310,309.06,,True,False,False,False,False,True,False,False,False
9010777793,1659CR,659 CEN SR,20190310,309.06,,True,False,False,False,False,True,False,False,False
9010777793,1659CR,659 CEN SR,20200310,309.06,,True,False,False,False,False,True,False,False,False
9010777793,1659CR,659 CEN SR,20210310,309.06,,True,False,False,False,False,True,False,False,False
9010777793,1659CR,659 CEN SR,20220310,309.06,,True,False,False,False,False,True,False,False,False
9010777793,1659CR,659 CEN SR,20230310,309.06,,True,False,False,False,False,True,False,False,False
9010778142,1659CR,659 CEN SR,20180123,227.9,,True,False,False,False,False,True,False,False,False
9010778142,1659CR,659 CEN SR,20190123,227.9,,True,False,False,False,False,True,False,False,False
9010778464,1659CR,659 CEN SR,20180114,423.14,,True,False,False,False,False,True,False,False,False
9010778464,1659CR,659 CEN SR,20190114,423.14,,True,False,False,False,False,True,False,False,False
9010778464,1659CR,659 CEN SR,20200114,423.14,,True,False,False,False,False,True,False,False,False
9010778464,1659CR,659 CEN SR,20210114,423.14,,True,False,False,False,False,True,False,False,False
9010778464,1659CR,659 CEN SR,20220114,423.14,,True,False,False,False,False,True,False,False,False
9010778464,1659CR,659 CEN SR,20230114,423.14,,True,False,False,False,False,True,False,False,False
9010778464,1659CR,659 CEN SR,20240114,423.14,,True,False,False,False,False,True,False,False,False
9010778464,1659CR,659 CEN SR,20250114,423.14,,True,False,False,False,False,True,False,False,False
9010778464,1659CR,659 CEN SR,20260114,423.14,,True,False,False,False,False,True,False,False,False
9010778474,1659CR,659 CEN SR,20180203,188.1,,True,False,False,False,False,True,False,False,False
9010778474,1659CR,659 CEN SR,20190203,188.1,,True,False,False,False,False,True,False,False,False
9010778474,1659CR,659 CEN SR,20200203,188.1,,True,False,False,False,False,True,False,False,False
9010778474,1659CR,659 CEN SR,20210203,188.1,,True,False,False,False,False,True,False,False,False
9010778653,1659C2,659 CEN II,20180123,287.25,,True,False,False,False,False,True,False,False,False
9010778653,1659C2,659 CEN II,20190123,287.25,,True,False,False,False,False,True,False,False,False
9010778653,1659C2,659 CEN II,20200123,287.25,,True,False,False,False,False,True,False,False,False
9010778653,1659C2,659 CEN II,20210123,287.25,,True,False,False,False,False,True,False,False,False
9010778653,1659C2,659 CEN II,20220123,287.25,,True,False,False,False,False,True,False,False,False
9010778653,1659C2,659 CEN II,20230123,287.25,,True,False,False,False,False,True,False,False,False
9010778653,1659C2,659 CEN II,20240123,287.25,,True,False,False,False,False,True,False,False,False
9010778653,1659C2,659 CEN II,20250123,287.25,,True,False,False,False,False,True,False,False,False
9010778653,1659C2,659 CEN II,20260123,287.25,,True,False,False,False,False,True,False,False,False
9010779031,1659C2,659 CEN II,20180306,626.0,,True,False,False,False,False,True,False,False,False
9010779031,1659C2,659 CEN II,20190306,626.0,,True,False,False,False,False,True,False,False,False
9010779031,1659C2,659 CEN II,20200306,626.0,,True,False,False,False,False,True,False,False,False
9010779031,1659C2,659 CEN II,20210306,626.0,,True,False,False,False,False,True,False,False,False
9010779031,1659C2,659 CEN II,20220306,626.0,,True,False,False,False,False,True,False,False,False
9010779031,1659C2,659 CEN II,20230306,626.0,,True,False,False,False,False,True,False,False,False
9010779031,1659C2,659 CEN II,20240306,626.0,,True,False,False,False,False,True,False,False,False
9010779031,1659C2,659 CEN II,20250306,626.0,,True,False,False,False,False,True,False,False,False
9010779031,1659C2,659 CEN II,20260306,626.0,,True,False,False,False,False,True,False,False,False
9010779074,1659CR,659 CEN SR,20180223,677.4,,True,False,False,False,False,True,False,False,False
9010779074,1659CR,659 CEN SR,20190223,677.4,,True,False,False,False,False,True,False,False,False
9010779074,1659CR,659 CEN SR,20200223,677.4,,True,False,False,False,False,True,False,False,False
9010779074,1659CR,659 CEN SR,20210223,677.4,,True,False,False,False,False,True,False,False,False
9010779074,1659CR,659 CEN SR,20220223,677.4,,True,False,False,False,False,True,False,False,False
9010779191,1659C2,659 CEN II,20180127,407.5,,True,False,False,False,False,True,False,False,False
9010779191,1659C2,659 CEN II,20190127,407.5,,True,False,False,False,False,True,False,False,False
9010779191,1659C2,659 CEN II,20200127,407.5,,True,False,False,False,False,True,False,False,False
9010779191,1659C2,659 CEN II,20200127,407.5,,True,False,False,False,False,True,False,False,False
9010779551,1659C2,659 CEN II,20180201,138.25,,True,False,False,False,False,True,False,False,False
9010779551,1659C2,659 CEN II,20190201,138.25,,True,False,False,False,False,True,False,False,False
9010779551,1659C2,659 CEN II,20200201,138.25,,True,False,False,False,False,True,False,False,False
9010779551,1659C2,659 CEN II,20210201,138.25,,True,False,False,False,False,True,False,False,False
9010779551,1659C2,659 CEN II,20220201,138.25,,True,False,False,False,False,True,False,False,False
9010779551,1659C2,659 CEN II,20230201,138.25,,True,False,False,False,False,True,False,False,False
9010779551,1659C2,659 CEN II,20240201,138.25,,True,False,False,False,False,True,False,False,False
9010779551,1659C2,659 CEN II,20250201,138.25,,True,False,False,False,False,True,False,False,False
9010779551,1659C2,659 CEN II,20260201,138.25,,True,False,False,False,False,True,False,False,False
9010779552,1659C2,659 CEN II,20180201,175.25,,True,False,False,False,False,True,False,False,False
9010779552,1659C2,659 CEN II,20190201,175.25,,True,False,False,False,False,True,False,False,False
9010779552,1659C2,659 CEN II,20190201,175.25,,True,False,False,False,False,True,False,False,False
9010780003,1659CR,659 CEN SR,20180207,231.82,,True,False,False,False,False,True,False,False,False
