reconstructed_claim_id,policy_number,claim_family,mpaycount_candidate,mpaid_candidate,total_canonical_payments,rulebook_ready_payments,max_payout_date,derivation_status
RC-9010763378-1-SURRENDER_CLAIM-C0-20250729,9010763378,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010763378-2-SURRENDER_CLAIM-C0-20180919,9010763378,SURRENDER_CLAIM,1,121.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763378-2-SURRENDER_CLAIM-C1-20190919,9010763378,SURRENDER_CLAIM,1,121.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763378-2-SURRENDER_CLAIM-C2-20200919,9010763378,SURRENDER_CLAIM,1,121.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763378-2-SURRENDER_CLAIM-C3-20210919,9010763378,SURRENDER_CLAIM,1,121.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763378-2-SURRENDER_CLAIM-C4-20220919,9010763378,SURRENDER_CLAIM,1,121.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763378-2-SURRENDER_CLAIM-C5-20230919,9010763378,SURRENDER_CLAIM,1,121.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763378-2-SURRENDER_CLAIM-C6-20240919,9010763378,SURRENDER_CLAIM,1,121.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763450-1-DEATH_CLAIM-C0-20230825,9010763450,DEATH_CLAIM,1,5015.1,1,1,20230825,RULEBOOK_READY
RC-9010763450-2-SURRENDER_CLAIM-C0-20180901,9010763450,SURRENDER_CLAIM,1,188.1,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763450-2-SURRENDER_CLAIM-C1-20190901,9010763450,SURRENDER_CLAIM,1,188.1,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763450-2-SURRENDER_CLAIM-C2-20200901,9010763450,SURRENDER_CLAIM,1,188.1,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763450-2-SURRENDER_CLAIM-C3-20210901,9010763450,SURRENDER_CLAIM,1,188.1,1,0,,NEEDS_MANUAL_REVIEW
RC-9010763450-2-SURRENDER_CLAIM-C4-20220901,9010763450,SURRENDER_CLAIM,1,188.1,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764120-1-DEATH_CLAIM-C0-20230821,9010764120,DEATH_CLAIM,1,9042.65,1,1,20230821,RULEBOOK_READY
RC-9010764120-2-SURRENDER_CLAIM-C0-20181001,9010764120,SURRENDER_CLAIM,1,260.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764120-2-SURRENDER_CLAIM-C1-20191001,9010764120,SURRENDER_CLAIM,1,260.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764120-2-SURRENDER_CLAIM-C2-20201001,9010764120,SURRENDER_CLAIM,1,260.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764120-2-SURRENDER_CLAIM-C3-20211001,9010764120,SURRENDER_CLAIM,1,260.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764121-1-DEATH_CLAIM-C0-20240817,9010764121,DEATH_CLAIM,1,12774.89,1,1,20240817,RULEBOOK_READY
RC-9010764121-2-SURRENDER_CLAIM-C0-20181001,9010764121,SURRENDER_CLAIM,1,367.64,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764121-2-SURRENDER_CLAIM-C1-20191001,9010764121,SURRENDER_CLAIM,1,367.64,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764121-2-SURRENDER_CLAIM-C2-20201001,9010764121,SURRENDER_CLAIM,1,367.64,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764121-2-SURRENDER_CLAIM-C3-20211001,9010764121,SURRENDER_CLAIM,1,367.64,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764121-2-SURRENDER_CLAIM-C4-20221001,9010764121,SURRENDER_CLAIM,1,367.64,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764121-2-SURRENDER_CLAIM-C5-20231001,9010764121,SURRENDER_CLAIM,1,367.64,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764319-2-SURRENDER_CLAIM-C0-20180915,9010764319,SURRENDER_CLAIM,1,154.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764319-2-SURRENDER_CLAIM-C1-20190915,9010764319,SURRENDER_CLAIM,1,154.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764319-2-SURRENDER_CLAIM-C2-20200915,9010764319,SURRENDER_CLAIM,1,154.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764319-2-SURRENDER_CLAIM-C3-20210915,9010764319,SURRENDER_CLAIM,1,154.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764319-2-SURRENDER_CLAIM-C4-20220915,9010764319,SURRENDER_CLAIM,1,154.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764319-2-SURRENDER_CLAIM-C5-20230915,9010764319,SURRENDER_CLAIM,1,154.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764319-2-SURRENDER_CLAIM-C6-20240915,9010764319,SURRENDER_CLAIM,1,154.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764319-2-SURRENDER_CLAIM-C7-20250915,9010764319,SURRENDER_CLAIM,1,154.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764339-1-DEATH_CLAIM-C0-20180217,9010764339,DEATH_CLAIM,1,50108.68,1,1,20180217,NEEDS_MANUAL_REVIEW
RC-9010764348-1-DEATH_CLAIM-C0-20180920,9010764348,DEATH_CLAIM,3,29467.34,3,3,20180920,RULEBOOK_READY
RC-9010764348-1-SURRENDER_CLAIM-C0-20180920,9010764348,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010764368-2-SURRENDER_CLAIM-C0-20181001,9010764368,SURRENDER_CLAIM,1,609.4,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764368-2-SURRENDER_CLAIM-C1-20191001,9010764368,SURRENDER_CLAIM,1,609.4,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764368-2-SURRENDER_CLAIM-C2-20201001,9010764368,SURRENDER_CLAIM,1,609.4,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764368-2-SURRENDER_CLAIM-C3-20211001,9010764368,SURRENDER_CLAIM,1,609.4,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764368-2-SURRENDER_CLAIM-C4-20221001,9010764368,SURRENDER_CLAIM,1,609.4,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764368-2-SURRENDER_CLAIM-C5-20231001,9010764368,SURRENDER_CLAIM,1,609.4,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764368-2-SURRENDER_CLAIM-C6-20241001,9010764368,SURRENDER_CLAIM,1,609.4,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764368-2-SURRENDER_CLAIM-C7-20251001,9010764368,SURRENDER_CLAIM,1,609.4,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764369-2-SURRENDER_CLAIM-C0-20181001,9010764369,SURRENDER_CLAIM,1,350.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764369-2-SURRENDER_CLAIM-C1-20191001,9010764369,SURRENDER_CLAIM,1,350.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764369-2-SURRENDER_CLAIM-C2-20201001,9010764369,SURRENDER_CLAIM,1,350.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764369-2-SURRENDER_CLAIM-C3-20211001,9010764369,SURRENDER_CLAIM,1,350.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764369-2-SURRENDER_CLAIM-C4-20221001,9010764369,SURRENDER_CLAIM,1,350.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764369-2-SURRENDER_CLAIM-C5-20231001,9010764369,SURRENDER_CLAIM,1,350.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764369-2-SURRENDER_CLAIM-C6-20241001,9010764369,SURRENDER_CLAIM,1,350.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764369-2-SURRENDER_CLAIM-C7-20251001,9010764369,SURRENDER_CLAIM,1,350.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764374-1-DEATH_CLAIM-C0-20191206,9010764374,DEATH_CLAIM,3,9000.0,3,3,20191206,RULEBOOK_READY
RC-9010764374-2-SURRENDER_CLAIM-C0-20181001,9010764374,SURRENDER_CLAIM,1,260.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764374-2-SURRENDER_CLAIM-C1-20191001,9010764374,SURRENDER_CLAIM,1,260.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764376-1-DEATH_CLAIM-C0-20230217,9010764376,DEATH_CLAIM,1,30163.57,1,1,20230217,RULEBOOK_READY
RC-9010764379-1-SURRENDER_CLAIM-C0-20181008,9010764379,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010764379-1-SURRENDER_CLAIM-C1-20191010,9010764379,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010764379-1-SURRENDER_CLAIM-C2-20200729,9010764379,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010764385-2-SURRENDER_CLAIM-C0-20181001,9010764385,SURRENDER_CLAIM,1,256.53,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764385-2-SURRENDER_CLAIM-C1-20191001,9010764385,SURRENDER_CLAIM,1,256.53,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764385-2-SURRENDER_CLAIM-C2-20201001,9010764385,SURRENDER_CLAIM,1,256.53,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764385-2-SURRENDER_CLAIM-C3-20210628,9010764385,SURRENDER_CLAIM,1,5764.56,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764400-1-DEATH_CLAIM-C0-20181116,9010764400,DEATH_CLAIM,1,10576.61,1,1,20181116,RULEBOOK_READY
RC-9010764400-2-SURRENDER_CLAIM-C0-20181001,9010764400,SURRENDER_CLAIM,1,266.29,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764684-2-SURRENDER_CLAIM-C0-20180919,9010764684,SURRENDER_CLAIM,1,128.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764684-2-SURRENDER_CLAIM-C1-20190919,9010764684,SURRENDER_CLAIM,1,128.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764684-2-SURRENDER_CLAIM-C2-20200919,9010764684,SURRENDER_CLAIM,1,128.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764684-2-SURRENDER_CLAIM-C3-20210919,9010764684,SURRENDER_CLAIM,1,128.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764684-2-SURRENDER_CLAIM-C4-20220919,9010764684,SURRENDER_CLAIM,1,128.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764684-2-SURRENDER_CLAIM-C5-20230919,9010764684,SURRENDER_CLAIM,1,128.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764684-2-SURRENDER_CLAIM-C6-20240919,9010764684,SURRENDER_CLAIM,1,128.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764684-2-SURRENDER_CLAIM-C7-20250919,9010764684,SURRENDER_CLAIM,1,128.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764810-2-SURRENDER_CLAIM-C0-20180915,9010764810,SURRENDER_CLAIM,1,169.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764810-2-SURRENDER_CLAIM-C1-20190915,9010764810,SURRENDER_CLAIM,1,169.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764810-2-SURRENDER_CLAIM-C2-20200915,9010764810,SURRENDER_CLAIM,1,169.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764810-2-SURRENDER_CLAIM-C3-20210915,9010764810,SURRENDER_CLAIM,1,169.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764810-2-SURRENDER_CLAIM-C4-20220915,9010764810,SURRENDER_CLAIM,1,169.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764810-2-SURRENDER_CLAIM-C5-20230915,9010764810,SURRENDER_CLAIM,1,169.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764810-2-SURRENDER_CLAIM-C6-20240915,9010764810,SURRENDER_CLAIM,1,169.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764810-2-SURRENDER_CLAIM-C7-20250915,9010764810,SURRENDER_CLAIM,1,169.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764812-1-DEATH_CLAIM-C0-20230809,9010764812,DEATH_CLAIM,5,21756.17,5,5,20230809,RULEBOOK_READY
RC-9010764812-1-SURRENDER_CLAIM-C0-20231004,9010764812,SURRENDER_CLAIM,1,388.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764812-2-SURRENDER_CLAIM-C0-20180915,9010764812,SURRENDER_CLAIM,1,388.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764812-2-SURRENDER_CLAIM-C1-20190915,9010764812,SURRENDER_CLAIM,1,388.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764812-2-SURRENDER_CLAIM-C2-20200915,9010764812,SURRENDER_CLAIM,1,388.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764812-2-SURRENDER_CLAIM-C3-20210915,9010764812,SURRENDER_CLAIM,1,388.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764812-2-SURRENDER_CLAIM-C4-20220915,9010764812,SURRENDER_CLAIM,1,388.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764812-2-SURRENDER_CLAIM-C5-20230915,9010764812,SURRENDER_CLAIM,1,388.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764818-2-SURRENDER_CLAIM-C0-20180915,9010764818,SURRENDER_CLAIM,1,193.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764818-2-SURRENDER_CLAIM-C1-20190915,9010764818,SURRENDER_CLAIM,1,193.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764818-2-SURRENDER_CLAIM-C2-20200915,9010764818,SURRENDER_CLAIM,1,193.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764818-2-SURRENDER_CLAIM-C3-20210915,9010764818,SURRENDER_CLAIM,1,193.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764818-2-SURRENDER_CLAIM-C4-20220915,9010764818,SURRENDER_CLAIM,1,193.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764818-2-SURRENDER_CLAIM-C5-20230915,9010764818,SURRENDER_CLAIM,1,193.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764818-2-SURRENDER_CLAIM-C6-20240915,9010764818,SURRENDER_CLAIM,1,193.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764818-2-SURRENDER_CLAIM-C7-20250915,9010764818,SURRENDER_CLAIM,1,193.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764834-1-DEATH_CLAIM-C0-20180326,9010764834,DEATH_CLAIM,2,21070.44,2,2,20180326,NEEDS_MANUAL_REVIEW
RC-9010764834-1-DEATH_CLAIM-C1-20180612,9010764834,DEATH_CLAIM,1,10493.02,1,1,20180612,NEEDS_MANUAL_REVIEW
RC-9010764837-1-DEATH_CLAIM-C0-20241025,9010764837,DEATH_CLAIM,2,8966.75,2,2,20241025,RULEBOOK_READY
RC-9010764837-2-SURRENDER_CLAIM-C0-20181001,9010764837,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764837-2-SURRENDER_CLAIM-C1-20191001,9010764837,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764837-2-SURRENDER_CLAIM-C2-20201001,9010764837,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764837-2-SURRENDER_CLAIM-C3-20211001,9010764837,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764837-2-SURRENDER_CLAIM-C4-20221001,9010764837,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764837-2-SURRENDER_CLAIM-C5-20231001,9010764837,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764837-2-SURRENDER_CLAIM-C6-20241001,9010764837,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764842-1-DEATH_CLAIM-C0-20220511,9010764842,DEATH_CLAIM,3,15030.25,3,0,20220707,RULEBOOK_READY
RC-9010764842-2-SURRENDER_CLAIM-C0-20181001,9010764842,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010764842-2-SURRENDER_CLAIM-C1-20191001,9010764842,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765198-2-SURRENDER_CLAIM-C0-20181001,9010765198,SURRENDER_CLAIM,1,492.36,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765318-2-SURRENDER_CLAIM-C0-20181015,9010765318,SURRENDER_CLAIM,1,248.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765318-2-SURRENDER_CLAIM-C1-20191015,9010765318,SURRENDER_CLAIM,1,248.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765318-2-SURRENDER_CLAIM-C2-20201015,9010765318,SURRENDER_CLAIM,1,248.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765318-2-SURRENDER_CLAIM-C3-20211015,9010765318,SURRENDER_CLAIM,1,248.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765318-2-SURRENDER_CLAIM-C4-20221015,9010765318,SURRENDER_CLAIM,1,248.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765318-2-SURRENDER_CLAIM-C5-20231015,9010765318,SURRENDER_CLAIM,1,248.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765318-2-SURRENDER_CLAIM-C6-20241015,9010765318,SURRENDER_CLAIM,1,248.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765318-2-SURRENDER_CLAIM-C7-20251015,9010765318,SURRENDER_CLAIM,1,248.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765320-2-SURRENDER_CLAIM-C0-20181015,9010765320,SURRENDER_CLAIM,1,305.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765320-2-SURRENDER_CLAIM-C1-20191015,9010765320,SURRENDER_CLAIM,1,305.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765320-2-SURRENDER_CLAIM-C2-20201015,9010765320,SURRENDER_CLAIM,1,305.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765320-2-SURRENDER_CLAIM-C3-20211015,9010765320,SURRENDER_CLAIM,1,305.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765320-2-SURRENDER_CLAIM-C4-20221015,9010765320,SURRENDER_CLAIM,1,305.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765320-2-SURRENDER_CLAIM-C5-20231015,9010765320,SURRENDER_CLAIM,1,305.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765320-2-SURRENDER_CLAIM-C6-20241015,9010765320,SURRENDER_CLAIM,1,305.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765320-2-SURRENDER_CLAIM-C7-20251015,9010765320,SURRENDER_CLAIM,1,305.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765339-1-DISBURSEMENT_CLAIM-C0-20181109,9010765339,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010765339-2-SURRENDER_CLAIM-C0-20181001,9010765339,SURRENDER_CLAIM,1,894.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765339-2-SURRENDER_CLAIM-C1-20191001,9010765339,SURRENDER_CLAIM,1,894.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765339-2-SURRENDER_CLAIM-C2-20201001,9010765339,SURRENDER_CLAIM,1,894.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765339-2-SURRENDER_CLAIM-C3-20211001,9010765339,SURRENDER_CLAIM,1,894.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765339-2-SURRENDER_CLAIM-C4-20221001,9010765339,SURRENDER_CLAIM,1,894.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765339-2-SURRENDER_CLAIM-C5-20231001,9010765339,SURRENDER_CLAIM,1,894.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765339-2-SURRENDER_CLAIM-C6-20241001,9010765339,SURRENDER_CLAIM,1,894.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010765339-2-SURRENDER_CLAIM-C7-20251001,9010765339,SURRENDER_CLAIM,1,894.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766057-1-SURRENDER_CLAIM-C0-20180924,9010766057,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766057-1-SURRENDER_CLAIM-C1-20190424,9010766057,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766057-3-SURRENDER_CLAIM-C0-20190424,9010766057,SURRENDER_CLAIM,1,17215.79,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766284-1-SURRENDER_CLAIM-C0-20181004,9010766284,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766284-1-SURRENDER_CLAIM-C1-20190125,9010766284,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766527-1-DISBURSEMENT_CLAIM-C0-20201008,9010766527,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766554-2-SURRENDER_CLAIM-C0-20181003,9010766554,SURRENDER_CLAIM,1,279.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766554-2-SURRENDER_CLAIM-C1-20191003,9010766554,SURRENDER_CLAIM,1,279.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766554-2-SURRENDER_CLAIM-C2-20201003,9010766554,SURRENDER_CLAIM,1,279.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766554-2-SURRENDER_CLAIM-C3-20211003,9010766554,SURRENDER_CLAIM,1,279.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766554-2-SURRENDER_CLAIM-C4-20221003,9010766554,SURRENDER_CLAIM,1,279.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766554-2-SURRENDER_CLAIM-C5-20231003,9010766554,SURRENDER_CLAIM,1,279.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766554-2-SURRENDER_CLAIM-C6-20241003,9010766554,SURRENDER_CLAIM,1,279.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766554-2-SURRENDER_CLAIM-C7-20251003,9010766554,SURRENDER_CLAIM,1,279.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766898-2-SURRENDER_CLAIM-C0-20181101,9010766898,SURRENDER_CLAIM,1,321.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766898-2-SURRENDER_CLAIM-C1-20191101,9010766898,SURRENDER_CLAIM,1,321.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766898-2-SURRENDER_CLAIM-C2-20201101,9010766898,SURRENDER_CLAIM,1,321.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766898-2-SURRENDER_CLAIM-C3-20211101,9010766898,SURRENDER_CLAIM,1,321.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766898-2-SURRENDER_CLAIM-C4-20221101,9010766898,SURRENDER_CLAIM,1,321.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766898-2-SURRENDER_CLAIM-C5-20231101,9010766898,SURRENDER_CLAIM,1,321.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766898-2-SURRENDER_CLAIM-C6-20241101,9010766898,SURRENDER_CLAIM,1,321.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766898-2-SURRENDER_CLAIM-C7-20251101,9010766898,SURRENDER_CLAIM,1,321.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766910-1-DEATH_CLAIM-C0-20230726,9010766910,DEATH_CLAIM,4,10000.0,4,4,20230726,RULEBOOK_READY
RC-9010766910-2-SURRENDER_CLAIM-C0-20181101,9010766910,SURRENDER_CLAIM,1,333.7,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766910-2-SURRENDER_CLAIM-C1-20191101,9010766910,SURRENDER_CLAIM,1,333.7,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766910-2-SURRENDER_CLAIM-C2-20201101,9010766910,SURRENDER_CLAIM,1,333.7,1,0,,NEEDS_MANUAL_REVIEW
RC-9010766920-1-SURRENDER_CLAIM-C0-20180928,9010766920,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766920-1-SURRENDER_CLAIM-C1-20190930,9010766920,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766920-1-SURRENDER_CLAIM-C2-20200921,9010766920,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766920-1-SURRENDER_CLAIM-C3-20210928,9010766920,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766920-1-SURRENDER_CLAIM-C4-20220928,9010766920,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766920-1-SURRENDER_CLAIM-C5-20231001,9010766920,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766920-1-SURRENDER_CLAIM-C6-20241001,9010766920,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766920-1-SURRENDER_CLAIM-C7-20251001,9010766920,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766921-1-SURRENDER_CLAIM-C0-20181001,9010766921,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766921-1-SURRENDER_CLAIM-C1-20190930,9010766921,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766921-1-SURRENDER_CLAIM-C2-20200921,9010766921,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766921-1-SURRENDER_CLAIM-C3-20210928,9010766921,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766921-1-SURRENDER_CLAIM-C4-20220928,9010766921,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766921-1-SURRENDER_CLAIM-C5-20231001,9010766921,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766921-1-SURRENDER_CLAIM-C6-20241001,9010766921,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010766921-1-SURRENDER_CLAIM-C7-20251001,9010766921,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010767172-2-SURRENDER_CLAIM-C0-20181011,9010767172,SURRENDER_CLAIM,1,1024.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010767172-2-SURRENDER_CLAIM-C1-20191011,9010767172,SURRENDER_CLAIM,1,1024.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010767172-2-SURRENDER_CLAIM-C2-20201011,9010767172,SURRENDER_CLAIM,1,1024.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010767172-2-SURRENDER_CLAIM-C3-20211011,9010767172,SURRENDER_CLAIM,1,1024.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010767172-2-SURRENDER_CLAIM-C4-20221011,9010767172,SURRENDER_CLAIM,1,1024.0,1,0,,NEEDS_MANUAL_REVIEW
