reconstructed_claim_id,claim_family,mresidual_candidate,decomposition_status,balancing_status,residual_reason,derivation_status,derivation_confidence
RC-9010783502-2-SURRENDER_CLAIM-C1-20190523,SURRENDER_CLAIM,239.15,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783502-2-SURRENDER_CLAIM-C2-20200523,SURRENDER_CLAIM,239.15,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783502-2-SURRENDER_CLAIM-C3-20210523,SURRENDER_CLAIM,239.15,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783785-2-SURRENDER_CLAIM-C0-20180227,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783785-2-SURRENDER_CLAIM-C1-20190227,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783785-2-SURRENDER_CLAIM-C2-20200227,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783785-2-SURRENDER_CLAIM-C3-20210227,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783785-2-SURRENDER_CLAIM-C4-20220227,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783785-2-SURRENDER_CLAIM-C5-20230227,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783785-2-SURRENDER_CLAIM-C6-20240227,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783785-2-SURRENDER_CLAIM-C7-20250227,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783785-2-SURRENDER_CLAIM-C8-20260227,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783786-2-SURRENDER_CLAIM-C0-20180227,SURRENDER_CLAIM,206.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783786-2-SURRENDER_CLAIM-C1-20190227,SURRENDER_CLAIM,206.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783786-2-SURRENDER_CLAIM-C2-20200227,SURRENDER_CLAIM,206.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783786-2-SURRENDER_CLAIM-C3-20210227,SURRENDER_CLAIM,206.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783786-2-SURRENDER_CLAIM-C4-20220227,SURRENDER_CLAIM,206.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783786-2-SURRENDER_CLAIM-C5-20230227,SURRENDER_CLAIM,206.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783786-2-SURRENDER_CLAIM-C6-20240227,SURRENDER_CLAIM,206.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783786-2-SURRENDER_CLAIM-C7-20250227,SURRENDER_CLAIM,206.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783786-2-SURRENDER_CLAIM-C8-20260227,SURRENDER_CLAIM,206.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783867-3-SURRENDER_CLAIM-C0-20180307,SURRENDER_CLAIM,321.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783867-3-SURRENDER_CLAIM-C1-20190307,SURRENDER_CLAIM,321.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783867-3-SURRENDER_CLAIM-C2-20200307,SURRENDER_CLAIM,321.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783867-3-SURRENDER_CLAIM-C3-20210307,SURRENDER_CLAIM,321.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783867-3-SURRENDER_CLAIM-C4-20220307,SURRENDER_CLAIM,321.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783867-3-SURRENDER_CLAIM-C5-20230307,SURRENDER_CLAIM,321.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783867-3-SURRENDER_CLAIM-C6-20240307,SURRENDER_CLAIM,321.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783867-3-SURRENDER_CLAIM-C7-20250307,SURRENDER_CLAIM,321.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783867-3-SURRENDER_CLAIM-C8-20260307,SURRENDER_CLAIM,321.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783883-2-SURRENDER_CLAIM-C0-20180316,SURRENDER_CLAIM,667.45,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783883-2-SURRENDER_CLAIM-C1-20190316,SURRENDER_CLAIM,667.45,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010783883-2-SURRENDER_CLAIM-C2-20200316,SURRENDER_CLAIM,667.45,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784045-2-SURRENDER_CLAIM-C0-20180226,SURRENDER_CLAIM,263.2,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784054-2-SURRENDER_CLAIM-C0-20180304,SURRENDER_CLAIM,453.3,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784074-2-SURRENDER_CLAIM-C0-20180311,SURRENDER_CLAIM,361.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784074-2-SURRENDER_CLAIM-C1-20190311,SURRENDER_CLAIM,361.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784074-2-SURRENDER_CLAIM-C2-20200311,SURRENDER_CLAIM,361.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784074-2-SURRENDER_CLAIM-C3-20210311,SURRENDER_CLAIM,361.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784074-2-SURRENDER_CLAIM-C4-20220311,SURRENDER_CLAIM,361.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784074-2-SURRENDER_CLAIM-C5-20230311,SURRENDER_CLAIM,361.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784074-2-SURRENDER_CLAIM-C6-20240311,SURRENDER_CLAIM,361.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784075-2-SURRENDER_CLAIM-C0-20180305,SURRENDER_CLAIM,119.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784075-2-SURRENDER_CLAIM-C1-20190305,SURRENDER_CLAIM,119.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784075-2-SURRENDER_CLAIM-C2-20200305,SURRENDER_CLAIM,119.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784075-2-SURRENDER_CLAIM-C3-20210305,SURRENDER_CLAIM,119.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784075-2-SURRENDER_CLAIM-C4-20220305,SURRENDER_CLAIM,119.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784075-2-SURRENDER_CLAIM-C5-20230305,SURRENDER_CLAIM,119.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784075-2-SURRENDER_CLAIM-C6-20240305,SURRENDER_CLAIM,119.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784075-2-SURRENDER_CLAIM-C7-20250305,SURRENDER_CLAIM,119.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784075-2-SURRENDER_CLAIM-C8-20260305,SURRENDER_CLAIM,119.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784248-3-SURRENDER_CLAIM-C0-20190604,SURRENDER_CLAIM,7483.45,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784249-3-SURRENDER_CLAIM-C0-20190604,SURRENDER_CLAIM,9831.44,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784261-2-SURRENDER_CLAIM-C0-20180305,SURRENDER_CLAIM,753.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784261-2-SURRENDER_CLAIM-C1-20190305,SURRENDER_CLAIM,753.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784261-2-SURRENDER_CLAIM-C2-20200305,SURRENDER_CLAIM,753.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784370-2-SURRENDER_CLAIM-C0-20180525,SURRENDER_CLAIM,427.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784370-2-SURRENDER_CLAIM-C1-20190525,SURRENDER_CLAIM,427.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784370-2-SURRENDER_CLAIM-C2-20200525,SURRENDER_CLAIM,427.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784370-2-SURRENDER_CLAIM-C3-20210525,SURRENDER_CLAIM,427.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784370-2-SURRENDER_CLAIM-C4-20220525,SURRENDER_CLAIM,427.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784370-2-SURRENDER_CLAIM-C5-20230525,SURRENDER_CLAIM,427.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784370-2-SURRENDER_CLAIM-C6-20240525,SURRENDER_CLAIM,427.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784370-2-SURRENDER_CLAIM-C7-20250525,SURRENDER_CLAIM,427.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784372-2-SURRENDER_CLAIM-C0-20180311,SURRENDER_CLAIM,226.41,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784372-2-SURRENDER_CLAIM-C1-20190311,SURRENDER_CLAIM,226.41,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784372-2-SURRENDER_CLAIM-C2-20200311,SURRENDER_CLAIM,226.41,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784372-2-SURRENDER_CLAIM-C3-20210311,SURRENDER_CLAIM,226.41,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784372-2-SURRENDER_CLAIM-C4-20220311,SURRENDER_CLAIM,226.41,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784379-2-SURRENDER_CLAIM-C0-20180524,SURRENDER_CLAIM,14421.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784529-2-SURRENDER_CLAIM-C0-20180404,SURRENDER_CLAIM,338.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784529-2-SURRENDER_CLAIM-C1-20190404,SURRENDER_CLAIM,338.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784529-2-SURRENDER_CLAIM-C2-20200404,SURRENDER_CLAIM,338.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784529-2-SURRENDER_CLAIM-C3-20210404,SURRENDER_CLAIM,338.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784529-2-SURRENDER_CLAIM-C4-20220404,SURRENDER_CLAIM,338.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784529-2-SURRENDER_CLAIM-C5-20230404,SURRENDER_CLAIM,338.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784767-1-DEATH_CLAIM-C0-20190623,DEATH_CLAIM,-34.1,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010784914-2-SURRENDER_CLAIM-C0-20180303,SURRENDER_CLAIM,353.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784914-2-SURRENDER_CLAIM-C1-20190303,SURRENDER_CLAIM,353.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784914-2-SURRENDER_CLAIM-C2-20200303,SURRENDER_CLAIM,353.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784914-2-SURRENDER_CLAIM-C3-20210303,SURRENDER_CLAIM,353.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784914-2-SURRENDER_CLAIM-C4-20220303,SURRENDER_CLAIM,353.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784914-2-SURRENDER_CLAIM-C5-20230303,SURRENDER_CLAIM,353.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784914-2-SURRENDER_CLAIM-C6-20240303,SURRENDER_CLAIM,353.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784914-2-SURRENDER_CLAIM-C7-20250303,SURRENDER_CLAIM,353.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784914-2-SURRENDER_CLAIM-C8-20260303,SURRENDER_CLAIM,353.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784918-2-SURRENDER_CLAIM-C0-20180310,SURRENDER_CLAIM,171.63,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784922-2-SURRENDER_CLAIM-C0-20180317,SURRENDER_CLAIM,315.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784922-2-SURRENDER_CLAIM-C1-20190317,SURRENDER_CLAIM,315.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784936-3-SURRENDER_CLAIM-C0-20180314,SURRENDER_CLAIM,458.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784936-3-SURRENDER_CLAIM-C1-20190314,SURRENDER_CLAIM,458.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784936-3-SURRENDER_CLAIM-C2-20200314,SURRENDER_CLAIM,458.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784936-3-SURRENDER_CLAIM-C3-20210314,SURRENDER_CLAIM,458.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784936-3-SURRENDER_CLAIM-C4-20220314,SURRENDER_CLAIM,458.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784936-3-SURRENDER_CLAIM-C5-20230314,SURRENDER_CLAIM,458.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784936-3-SURRENDER_CLAIM-C6-20240314,SURRENDER_CLAIM,458.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784936-3-SURRENDER_CLAIM-C7-20250314,SURRENDER_CLAIM,458.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784936-3-SURRENDER_CLAIM-C8-20260314,SURRENDER_CLAIM,458.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784946-2-SURRENDER_CLAIM-C0-20180305,SURRENDER_CLAIM,217.2,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784946-2-SURRENDER_CLAIM-C1-20190305,SURRENDER_CLAIM,217.2,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784946-2-SURRENDER_CLAIM-C2-20200305,SURRENDER_CLAIM,217.2,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784946-2-SURRENDER_CLAIM-C3-20210305,SURRENDER_CLAIM,217.2,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784950-2-SURRENDER_CLAIM-C0-20180314,SURRENDER_CLAIM,442.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010784950-2-SURRENDER_CLAIM-C1-20190314,SURRENDER_CLAIM,442.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785049-1-DEATH_CLAIM-C0-20200503,DEATH_CLAIM,9348.94,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785163-2-SURRENDER_CLAIM-C0-20180212,SURRENDER_CLAIM,879.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785163-2-SURRENDER_CLAIM-C1-20190212,SURRENDER_CLAIM,879.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785163-2-SURRENDER_CLAIM-C2-20200212,SURRENDER_CLAIM,879.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785163-2-SURRENDER_CLAIM-C3-20210212,SURRENDER_CLAIM,879.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785163-2-SURRENDER_CLAIM-C4-20220212,SURRENDER_CLAIM,879.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785163-2-SURRENDER_CLAIM-C5-20230212,SURRENDER_CLAIM,879.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785163-2-SURRENDER_CLAIM-C6-20240212,SURRENDER_CLAIM,879.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785163-2-SURRENDER_CLAIM-C7-20250212,SURRENDER_CLAIM,879.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785163-2-SURRENDER_CLAIM-C8-20260212,SURRENDER_CLAIM,879.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785164-2-SURRENDER_CLAIM-C0-20180310,SURRENDER_CLAIM,236.64,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785164-2-SURRENDER_CLAIM-C1-20190310,SURRENDER_CLAIM,236.64,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785164-2-SURRENDER_CLAIM-C2-20200310,SURRENDER_CLAIM,236.64,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785284-2-SURRENDER_CLAIM-C0-20190627,SURRENDER_CLAIM,22785.28,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785298-1-DEATH_CLAIM-C0-20191027,DEATH_CLAIM,-22.52,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010785310-2-SURRENDER_CLAIM-C0-20190912,SURRENDER_CLAIM,19978.65,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785320-2-SURRENDER_CLAIM-C0-20210312,SURRENDER_CLAIM,4000.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785324-2-SURRENDER_CLAIM-C0-20180318,SURRENDER_CLAIM,103.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785324-2-SURRENDER_CLAIM-C1-20190318,SURRENDER_CLAIM,103.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785324-2-SURRENDER_CLAIM-C2-20200318,SURRENDER_CLAIM,103.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785324-2-SURRENDER_CLAIM-C3-20210318,SURRENDER_CLAIM,103.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785324-2-SURRENDER_CLAIM-C4-20220318,SURRENDER_CLAIM,103.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785324-2-SURRENDER_CLAIM-C5-20230318,SURRENDER_CLAIM,103.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785324-2-SURRENDER_CLAIM-C6-20240318,SURRENDER_CLAIM,103.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785324-2-SURRENDER_CLAIM-C7-20250318,SURRENDER_CLAIM,103.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785324-2-SURRENDER_CLAIM-C8-20260318,SURRENDER_CLAIM,103.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785777-2-SURRENDER_CLAIM-C0-20180404,SURRENDER_CLAIM,352.51,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785921-2-SURRENDER_CLAIM-C0-20190404,SURRENDER_CLAIM,5053.12,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010785932-1-DEATH_CLAIM-C0-20220408,DEATH_CLAIM,-3.47,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010786015-2-SURRENDER_CLAIM-C0-20180318,SURRENDER_CLAIM,388.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010786015-2-SURRENDER_CLAIM-C1-20190318,SURRENDER_CLAIM,388.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010786015-2-SURRENDER_CLAIM-C2-20200318,SURRENDER_CLAIM,388.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010786015-2-SURRENDER_CLAIM-C3-20210318,SURRENDER_CLAIM,388.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010786015-2-SURRENDER_CLAIM-C4-20220318,SURRENDER_CLAIM,388.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010786015-2-SURRENDER_CLAIM-C5-20230318,SURRENDER_CLAIM,388.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010786015-2-SURRENDER_CLAIM-C6-20240318,SURRENDER_CLAIM,388.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010786152-1-DEATH_CLAIM-C0-20220428,DEATH_CLAIM,11887.46,CLEARING_ONLY_DISTORTION,UNBALANCED,CLEARING_ONLY_DISTORTION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
