SCOPE,MPOLICY,MPHASE,MPLAN,FIELD,BASELINE,CURRENT
PHASE1,9010803681C,1,1659C2,MLASTANN,40,39
PHASE1,9010803681C,1,1659C2,MPREM,433.50,17.34
PHASE1,9010803682C,1,1659CR,MLASTANN,40,39
PHASE1,9010803682C,1,1659CR,MPREM,303.60,60.72
PHASE1,9010803770C,1,1659CR,MLASTANN,40,39
PHASE1,9010803770C,1,1659CR,MPREM,206.95,41.39
PHASE1,9010803775C,1,1659CR,MLASTANN,40,39
PHASE1,9010803775C,1,1659CR,MPREM,376.30,25.086667
PHASE1,9010803776C,1,1659C2,MLASTANN,40,39
PHASE1,9010803776C,1,1659C2,MPREM,196.75,7.87
PHASE1,9010803782C,1,1659C2,MLASTANN,40,39
PHASE1,9010803964C,1,1659C2,MLASTANN,40,39
PHASE1,9010803964C,1,1659C2,MPREM,43.38,20.8224
PHASE1,9010803993C,1,1659CR,MLASTANN,40,39
PHASE1,9010804004C,1,1658C1,MLASTANN,40,39
PHASE1,9010804004C,1,1658C1,MPREM,7.81,3.7488
PHASE1,9010804005C,1,1658C1,MLASTANN,40,39
PHASE1,9010804005C,1,1658C1,MPREM,6.45,3.096
PHASE1,9010804327C,1,1659C2,MLASTANN,40,39
PHASE1,9010804327C,1,1659C2,MPREM,321.50,12.86
PHASE1,9010804488C,1,1659CR,MLASTANN,40,39
PHASE1,9010804488C,1,1659CR,MPREM,239.15,47.83
PHASE1,9010804489C,1,1659CR,MLASTANN,40,39
PHASE1,9010804489C,1,1659CR,MPREM,217.20,43.44
PHASE1,9010804520C,1,1659C2,MLASTANN,40,39
PHASE1,9010804520C,1,1659C2,MPREM,26.86,12.8928
PHASE1,9010804588C,1,1659C2,MLASTANN,40,39
PHASE1,9010804608C,1,1659CR,MLASTANN,40,39
PHASE1,9010804616C,1,1659C2,MLASTANN,40,39
PHASE1,9010804616C,1,1659C2,MPREM,314.75,12.59
PHASE1,9010804617C,1,1659C2,MLASTANN,40,39
PHASE1,9010804617C,1,1659C2,MPREM,251.87,20.1496
PHASE1,9010804710C,1,1658C1,MLASTANN,40,39
PHASE1,9010804710C,1,1658C1,MPREM,26.06,4.1696
PHASE1,9010804711C,1,1658C1,MLASTANN,40,39
PHASE1,9010804711C,1,1658C1,MPREM,48.43,3.8744
PHASE1,9010804850C,1,1659CR,MLASTANN,40,39
PHASE1,9010804850C,1,1659CR,MPREM,250.90,68.08998
PHASE1,9010804853C,1,1659C2,MLASTANN,40,39
PHASE1,9010804854C,1,1659C2,MLASTANN,40,39
PHASE1,9010805039C,1,1659CR,MLASTANN,40,39
PHASE1,9010805039C,1,1659CR,MPREM,294.08,42.011429
PHASE1,9010805041C,1,1659C2,MLASTANN,40,39
PHASE1,9010805041C,1,1659C2,MPREM,642.50,25.7
PHASE1,9010805048C,1,1659CR,MLASTANN,40,39
PHASE1,9010805048C,1,1659CR,MPREM,34.61,48.293023
PHASE1,9010805141C,1,1658C1,MLASTANN,40,39
PHASE1,9010805141C,1,1658C1,MPREM,16.48,7.9104
PHASE1,9010805142C,1,1658C1,MLASTANN,40,39
PHASE1,9010805370C,1,1659C2,MLASTANN,40,39
PHASE1,9010805370C,1,1659C2,MPREM,28.97,13.9056
PHASE1,9010805394C,1,1659C2,MLASTANN,40,39
PHASE1,9010805394C,1,1659C2,MPREM,32.69,15.6912
PHASE1,9010805448C,1,1658C1,MLASTANN,40,39
PHASE1,9010805448C,1,1658C1,MPREM,68.75,2.75
PHASE1,9010806082C,1,1658C1,MLASTANN,40,39
PHASE1,9010806155C,1,1659CR,MLASTANN,40,39
PHASE1,9010806155C,1,1659CR,MPREM,420.93,40.86699
PHASE1,9010806350C,1,5667AT,MLASTANN,40,39
PHASE1,9010806362C,1,1659CR,MLASTANN,40,39
PHASE1,9010806362C,1,1659CR,MPREM,85.62,34.248
PHASE1,9010806412C,1,1659CR,MLASTANN,40,39
PHASE1,9010806412C,1,1659CR,MPREM,17.37,41.688
PHASE1,9010806596C,1,1659C2,MLASTANN,40,39
PHASE1,9010806596C,1,1659C2,MPREM,28.08,13.4784
PHASE1,9010806606C,1,1658C1,MLASTANN,40,39
PHASE1,9010806606C,1,1658C1,MPREM,7.24,3.4752
PHASE1,9010806651C,1,1659C2,MLASTANN,40,39
PHASE1,9010806651C,1,1659C2,MPREM,36.19,17.3712
PHASE1,9010806653C,1,1659C2,MLASTANN,40,39
PHASE1,9010806873C,1,1659C2,MLASTANN,40,39
PHASE1,9010806873C,1,1659C2,MPREM,121.00,4.84
PHASE1,9010806912C,1,1659C2,MLASTANN,40,39
PHASE1,9010806912C,1,1659C2,MPREM,88.46,7.0768
PHASE1,9010806913C,1,1659C2,MLASTANN,40,39
PHASE1,9010806913C,1,1659C2,MPREM,31.30,15.024
PHASE1,9010807372C,1,1658C1,MLASTANN,40,39
PHASE1,9010807372C,1,1658C1,MPREM,77.44,6.1952
PHASE1,9010807373C,1,1658C1,MLASTANN,40,39
PHASE1,9010807373C,1,1658C1,MPREM,57.36,4.5888
PHASE1,9010807378C,1,1659C2,MLASTANN,40,39
PHASE1,9010807378C,1,1659C2,MPREM,10.85,5.208
PHASE1,9010807493C,1,1659C2,MLASTANN,40,39
PHASE1,9010807493C,1,1659C2,MPREM,608.75,24.35
PHASE1,9010807516C,1,1659SR,MLASTANN,40,39
PHASE1,9010807516C,1,1659SR,MPREM,46.18,42.627692
PHASE1,9010807518C,1,1659C2,MLASTANN,40,39
PHASE1,9010807518C,1,1659C2,MPREM,168.50,6.74
PHASE1,9010807566C,1,1659C2,MLASTANN,40,39
PHASE1,9010807566C,1,1659C2,MPREM,38.15,18.312
PHASE1,9010807604C,1,1659C2,MLASTANN,40,39
PHASE1,9010807604C,1,1659C2,MPREM,10.85,5.208
PHASE1,9010807605C,1,1659C2,MLASTANN,40,39
PHASE1,9010807605C,1,1659C2,MPREM,10.32,4.9536
PHASE1,9010807698C,1,1659CR,MLASTANN,40,39
PHASE1,9010807698C,1,1659CR,MPREM,179.35,35.87
PHASE1,9010807720C,1,1659CR,MLASTANN,40,39
PHASE1,9010807722C,1,1659C2,MLASTANN,40,39
PHASE1,9010807722C,1,1659C2,MPREM,125.00,4.387504
PHASE1,9010807792C,1,1659CR,MLASTANN,40,39
PHASE1,9010807792C,1,1659CR,MPREM,34.86,102.410686
PHASE1,9010807842C,1,5667AT,MLASTANN,40,39
PHASE1,9010807844C,1,1659CR,MLASTANN,40,39
PHASE1,9010807844C,1,1659CR,MPREM,246.60,24.66
PHASE1,9010807868C,1,1659CR,MLASTANN,40,39
PHASE1,9010807868C,1,1659CR,MPREM,227.90,45.58
PHASE1,9010807941C,1,1659C2,MLASTANN,40,39
PHASE1,9010807941C,1,1659C2,MPREM,411.25,16.45
PHASE1,9010807946C,1,1659C2,MLASTANN,40,39
PHASE1,9010807946C,1,1659C2,MPREM,246.75,9.87
PHASE1,9010807963C,1,1659C2,MLASTANN,40,39
PHASE1,9010807963C,1,1659C2,MPREM,678.50,27.14
PHASE1,9010808074C,1,1659C2,MLASTANN,40,39
PHASE1,9010808074C,1,1659C2,MPREM,112.75,4.51
PHASE1,9010808106C,1,1658C1,MLASTANN,40,39
PHASE1,9010808257C,1,1659C2,MLASTANN,40,39
PHASE1,9010808257C,1,1659C2,MPREM,393.50,15.74
PHASE1,9010808361C,1,1659CR,MLASTANN,40,39
PHASE1,9010808361C,1,1659CR,MPREM,17.37,41.688
PHASE1,9010808545C,1,1659C2,MLASTANN,40,39
PHASE1,9010808545C,1,1659C2,MPREM,577.00,23.08
PHASE1,9010808548C,1,1659C2,MLASTANN,40,39
PHASE1,9010808548C,1,1659C2,MPREM,28.29,13.5792
PHASE1,9010808553C,1,1659C2,MLASTANN,40,39
PHASE1,9010808553C,1,1659C2,MPREM,401.65,14.875926
PHASE1,9010808721C,1,1659CR,MLASTANN,40,39
PHASE1,9010808721C,1,1659CR,MPREM,22.08,52.992
PHASE1,9010808831C,1,1659C2,MLASTANN,40,39
PHASE1,9010808895C,1,1658C1,MLASTANN,40,39
PHASE1,9010808895C,1,1658C1,MPREM,472.00,9.44
PHASE1,9010808901C,1,1659C2,MLASTANN,40,39
PHASE1,9010808907C,1,5667AT,MLASTANN,40,39
PHASE1,9010808970C,1,1658C1,MLASTANN,40,39
PHASE1,9010808970C,1,1658C1,MPREM,7.26,3.4848
PHASE1,9010808976C,1,1658C1,MLASTANN,40,39
PHASE1,9010808976C,1,1658C1,MPREM,19.05,9.144
PHASE1,9010808977C,1,1658C1,MLASTANN,40,39
PHASE1,9010808977C,1,1658C1,MPREM,12.23,5.8704
PHASE1,9010809282C,1,1659CS,MLASTANN,40,39
PHASE1,9010809282C,1,1659CS,MPREM,13.00,13.14459
PHASE1,9010809294C,1,1658CS,MLASTANN,40,39
PHASE1,9010809294C,1,1658CS,MPREM,17.33,8.261232
PHASE1,9010809296C,1,1659CS,MLASTANN,40,39
PHASE1,9010809296C,1,1659CS,MPREM,38.15,8.397073
PHASE1,9010809300C,1,1659CS,MLASTANN,40,39
PHASE1,9010809300C,1,1659CS,MPREM,38.15,5.156451
PHASE1,9010809302C,1,1658CS,MLASTANN,40,39
PHASE1,9010809303C,1,1658CS,MLASTANN,40,39
PHASE1,9010809308C,1,1658CS,MLASTANN,40,39
PHASE1,9010809309C,1,1658CS,MLASTANN,40,39
PHASE1,9010809309C,1,1658CS,MPREM,21.67,15.253402
PHASE1,9010809311C,1,1659CS,MLASTANN,40,39
PHASE1,9010809311C,1,1659CS,MPREM,8.43,10.075065
PHASE1,9010809317C,1,1659CS,MLASTANN,40,39
PHASE1,9010809320C,1,1659CS,MLASTANN,40,39
PHASE1,9010809331C,1,1659CS,MLASTANN,40,39
PHASE1,9010809331C,1,1659CS,MPREM,38.15,5.943756
PHASE1,9010809333C,1,1658CS,MLASTANN,40,39
PHASE1,9010809333C,1,1658CS,MPREM,30.33,20.368235
PHASE1,9010809353C,1,1659CS,MLASTANN,40,39
PHASE1,9010809361C,1,1659CS,MLASTANN,40,39
PHASE1,9010809581C,1,1658C1,MLASTANN,40,39
PHASE1,9010809581C,1,1658C1,MPREM,46.46,3.7168
PHASE1,9010809734C,1,1658C1,MLASTANN,40,39
PHASE1,9010809734C,1,1658C1,MPREM,10.74,5.1552
PHASE1,9010809739C,1,1659CR,MLASTANN,40,39
PHASE1,9010809930C,1,1659CR,MLASTANN,40,39
PHASE1,9010809930C,1,1659CR,MPREM,239.15,47.83
PHASE1,9010809932C,1,1659C2,MLASTANN,40,39
PHASE1,9010809932C,1,1659C2,MPREM,1490.25,59.61
PHASE1,9010809966C,1,1659C2,MLASTANN,40,39
PHASE1,9010809968C,1,1659C2,MLASTANN,40,39
PHASE1,9010809977C,1,1659C2,MLASTANN,40,39
PHASE1,9010810194C,1,1659C2,MLASTANN,40,39
PHASE1,9010810194C,1,1659C2,MPREM,13.82,6.6336
PHASE1,9010810221C,1,1658C1,MLASTANN,40,39
PHASE1,9010810221C,1,1658C1,MPREM,6.53,3.1344
PHASE1,9010810228C,1,1659CR,MLASTANN,40,39
PHASE1,9010810228C,1,1659CR,MPREM,163.20,32.64
PHASE1,9010810271C,1,1659C2,MLASTANN,40,39
PHASE1,9010810271C,1,1659C2,MPREM,19.96,4.7904
PHASE1,9010810273C,1,5667AT,MLASTANN,40,39
PHASE1,9010810275C,1,1659C2,MLASTANN,40,39
PHASE1,9010810275C,1,1659C2,MPREM,148.37,11.8696
PHASE1,9010810504C,1,1659C2,MLASTANN,40,39
PHASE1,9010810504C,1,1659C2,MPREM,15.13,7.2624
PHASE1,9010810539C,1,1659C2,MLASTANN,40,39
PHASE1,9010810612C,1,1659CR,MLASTANN,40,39
PHASE1,9010810612C,1,1659CR,MPREM,217.20,43.44
PHASE1,9010810691C,1,1659CR,MLASTANN,40,39
PHASE1,9010810912C,1,1659C2,MLASTANN,40,39
PHASE1,9010810912C,1,1659C2,MPREM,11.07,5.3136
PHASE1,9010811059C,1,1659CR,MLASTANN,40,39
PHASE1,9010811059C,1,1659CR,MPREM,17.62,35.24
PHASE1,9010811157C,1,1659CR,MLASTANN,40,39
PHASE1,9010811157C,1,1659CR,MPREM,21.04,56.006105
PHASE1,9010811204C,1,1658C1,MLASTANN,40,39
PHASE1,9010811204C,1,1658C1,MPREM,12.96,6.2208
PHASE1,9010811250C,1,1659C2,MLASTANN,40,39
PHASE1,9010811260C,1,1659C2,MLASTANN,40,39
PHASE1,9010811260C,1,1659C2,MPREM,48.36,11.6064
PHASE1,9010811306C,1,1659CR,MLASTANN,40,39
PHASE1,9010811306C,1,1659CR,MPREM,358.48,51.211429
PHASE1,9010811318C,1,1659C2,MLASTANN,40,39
PHASE1,9010811318C,1,1659C2,MPREM,21.51,10.3248
PHASE1,9010811319C,1,1659C2,MLASTANN,40,39
PHASE1,9010811319C,1,1659C2,MPREM,17.71,8.5008
PHASE1,9010811343C,1,1658C1,MLASTANN,40,39
PHASE1,9010811343C,1,1658C1,MPREM,44.53,7.32
PHASE1,9010811382C,1,1659C2,MLASTANN,40,39
PHASE1,9010811385C,1,1659C2,MLASTANN,40,39
PHASE1,9010811385C,1,1659C2,MPREM,321.50,12.86
PHASE1,9010811386C,1,1659C2,MLASTANN,40,39
PHASE1,9010811517C,1,1659C2,MLASTANN,40,39
PHASE1,9010811517C,1,1659C2,MPREM,296.00,11.84
PHASE1,9010811652C,1,1659SR,MLASTANN,40,39
PHASE1,9010811652C,1,1659SR,MPREM,542.05,36.136667
PHASE1,9010811700C,1,1659CR,MLASTANN,40,39
PHASE1,9010811700C,1,1659CR,MPREM,25.29,35.703529
PHASE1,9010811998C,1,1659CR,MLASTANN,40,39
PHASE1,9010811998C,1,1659CR,MPREM,548.00,27.4
PHASE1,9010812079C,1,1659CR,MLASTANN,40,39
PHASE1,9010812079C,1,1659CR,MPREM,188.10,37.62
PHASE1,9010812205C,1,5667AT,MLASTANN,40,39
PHASE1,9010812225C,1,1659C2,MLASTANN,40,39
PHASE1,9010812225C,1,1659C2,MPREM,488.50,16.283333
PHASE1,9010812235C,1,1659C2,MLASTANN,40,39
PHASE1,9010812235C,1,1659C2,MPREM,31.50,15.12
PHASE1,9010812360C,1,1658C1,MLASTANN,40,39
PHASE1,9010812360C,1,1658C1,MPREM,8.12,3.8976
PHASE1,9010812930C,1,1659C2,MLASTANN,40,39
PHASE1,9010812930C,1,1659C2,MPREM,33.03,13.212
PHASE1,9010813120C,1,1658C1,MLASTANN,40,39
PHASE1,9010813120C,1,1658C1,MPREM,71.25,2.85
PHASE1,9010813155C,1,1659CR,MLASTANN,40,39
PHASE1,9010813155C,1,1659CR,MPREM,30.14,60.28
PHASE1,9010813156C,1,1659CR,MLASTANN,40,39
PHASE1,9010813156C,1,1659CR,MPREM,35.57,38.803636
PHASE1,9010813164C,1,1659C2,MLASTANN,40,39
PHASE1,9010813164C,1,1659C2,MPREM,337.00,6.74
PHASE1,9010813171C,1,1659CR,MLASTANN,40,39
PHASE1,9010813188C,1,1659C2,MLASTANN,40,39
PHASE1,9010813188C,1,1659C2,MPREM,66.62,10.6592
PHASE1,9010813196C,1,1659C2,MLASTANN,40,39
PHASE1,9010813196C,1,1659C2,MPREM,254.75,10.19
PHASE1,9010813286C,1,1659CR,MLASTANN,40,39
PHASE1,9010813286C,1,1659CR,MPREM,326.32,54.386667
PHASE1,9010813387C,1,1659C2,MLASTANN,40,39
PHASE1,9010813388C,1,1659C2,MLASTANN,40,39
PHASE1,9010813391C,1,1659SR,MLASTANN,40,39
PHASE1,9010813392C,1,1659C2,MLASTANN,40,39
PHASE1,9010813392C,1,1659C2,MPREM,373.75,14.95
PHASE1,9010813414C,1,1659C2,MLASTANN,40,39
PHASE1,9010813414C,1,1659C2,MPREM,14.37,6.8976
PHASE1,9010813683C,1,1659CR,MLASTANN,40,39
PHASE1,9010813683C,1,1659CR,MPREM,16.55,39.72
PHASE1,9010813804C,1,1658C1,MLASTANN,40,39
PHASE1,9010813955C,1,1659CR,MLASTANN,40,39
PHASE1,9010813955C,1,1659CR,MPREM,505.50,40.44
PHASE1,9010814022C,1,5667AT,MLASTANN,40,39
PHASE1,9010814023C,1,5667AT,MLASTANN,40,39
PHASE1,9010814115C,1,1659C2,MLASTANN,40,39
PHASE1,9010814115C,1,1659C2,MPREM,230.50,9.22
PHASE1,9010814167C,1,1659C2,MLASTANN,40,39
PHASE1,9010814167C,1,1659C2,MPREM,287.25,11.49
PHASE1,9010814172C,1,1659C2,MLASTANN,40,39
PHASE1,9010814172C,1,1659C2,MPREM,121.00,4.84
PHASE1,9010814362C,1,1659C2,MLASTANN,40,39
PHASE1,9010814362C,1,1659C2,MPREM,254.75,10.19
PHASE1,9010814366C,1,1659C2,MLASTANN,40,39
PHASE1,9010814389C,1,1659C2,MLASTANN,40,39
PHASE1,9010814389C,1,1659C2,MPREM,263.00,10.52
PHASE1,9010814390C,1,1659C2,MLASTANN,40,39
PHASE1,9010814552C,1,1659CR,MLASTANN,40,39
PHASE1,9010814552C,1,1659CR,MPREM,94.82,37.928
PHASE1,9010814559C,1,1659CR,MLASTANN,40,39
PHASE1,9010814559C,1,1659CR,MPREM,64.57,51.656
PHASE1,9010814606C,1,1658C1,MLASTANN,40,39
PHASE1,9010814606C,1,1658C1,MPREM,17.64,8.4672
PHASE1,9010814693C,1,1659C2,MLASTANN,40,39
PHASE1,9010814693C,1,1659C2,MPREM,424.15,9.425556
PHASE1,9010814696C,1,1659CR,MLASTANN,40,39
PHASE1,9010814696C,1,1659CR,MPREM,188.10,37.62
PHASE1,9010814698C,1,1659C2,MLASTANN,40,39
PHASE1,9010814761C,1,1658C1,MLASTANN,40,39
PHASE1,9010814761C,1,1658C1,MPREM,13.35,6.408
PHASE1,9010814836C,1,1659C2,MLASTANN,40,39
PHASE1,9010814836C,1,1659C2,MPREM,22.95,11.016
PHASE1,9010814931C,1,1659C2,MLASTANN,40,39
PHASE1,9010814933C,1,1659CR,MLASTANN,40,39
PHASE1,9010814933C,1,1659CR,MPREM,411.96,29.425714
PHASE1,9010814935C,1,1659CR,MLASTANN,40,39
PHASE1,9010814935C,1,1659CR,MPREM,20.19,34.611429
PHASE1,9010814963C,1,1659CR,MLASTANN,40,39
PHASE1,9010814963C,1,1659CR,MPREM,25.88,44.365714
PHASE1,9010814971C,1,1659CR,MLASTANN,40,39
PHASE1,9010814971C,1,1659CR,MPREM,197.35,39.47
PHASE1,9010815003C,1,1659C2,MLASTANN,40,39
PHASE1,9010815003C,1,1659C2,MPREM,121.00,4.84
PHASE1,9010815026C,1,1659CR,MLASTANN,40,39
PHASE1,9010815026C,1,1659CR,MPREM,69.98,27.992
PHASE1,9010815117C,1,1658C1,MLASTANN,40,39
PHASE1,9010815117C,1,1658C1,MPREM,80.75,3.23
PHASE1,9010815118C,1,1658C1,MLASTANN,40,39
PHASE1,9010815118C,1,1658C1,MPREM,79.25,3.17
PHASE1,9010815150C,1,1659C2,MLASTANN,40,39
PHASE1,9010815150C,1,1659C2,MPREM,10.85,5.208
PHASE1,9010815236C,1,1659C2,MLASTANN,40,39
PHASE1,9010815416C,1,1659C2,MLASTANN,40,39
PHASE1,9010815416C,1,1659C2,MPREM,74.55,5.964
PHASE1,9010815417C,1,1659C2,MLASTANN,40,39
PHASE1,9010815417C,1,1659C2,MPREM,70.74,5.6592
PHASE1,9010815522C,1,1658C1,MLASTANN,40,39
PHASE1,9010815522C,1,1658C1,MPREM,11.48,5.5104
PHASE1,9010815523C,1,1659C2,MLASTANN,40,39
PHASE1,9010815524C,1,1659C2,MLASTANN,40,39
PHASE1,9010815642C,1,1659CR,MLASTANN,40,39
PHASE1,9010815643C,1,1659C2,MLASTANN,40,39
PHASE1,9010815643C,1,1659C2,MPREM,34.39,16.5072
PHASE1,9010815680C,1,1659C2,MLASTANN,40,39
PHASE1,9010815680C,1,1659C2,MPREM,358.00,14.32
PHASE1,9010815681C,1,1659C2,MLASTANN,40,39
PHASE1,9010815681C,1,1659C2,MPREM,298.75,11.95
PHASE1,9010815768C,1,1659C2,MLASTANN,40,39
PHASE1,9010815768C,1,1659C2,MPREM,175.30,5.843333
PHASE1,9010815945C,1,1659CR,MLASTANN,40,39
PHASE1,9010815945C,1,1659CR,MPREM,39.89,47.868
PHASE1,9010815946C,1,1659C2,MLASTANN,40,39
PHASE1,9010815946C,1,1659C2,MPREM,314.50,6.29
PHASE1,9010816070C,1,1659CR,MLASTANN,40,39
PHASE1,9010816070C,1,1659CR,MPREM,317.10,31.71
PHASE1,9010816151C,1,1659C2,MLASTANN,40,39
PHASE1,9010816156C,1,1659CR,MLASTANN,40,39
PHASE1,9010816156C,1,1659CR,MPREM,206.95,41.39
PHASE1,9010816224C,1,1659CR,MLASTANN,40,39
PHASE1,9010816224C,1,1659CR,MPREM,42.05,33.64
PHASE1,9010816326C,1,1659CR,MLASTANN,40,39
PHASE1,9010816326C,1,1659CR,MPREM,228.74,34.657576
PHASE1,9010816331C,1,1658C1,MLASTANN,40,39
PHASE1,9010816590C,1,1659CR,MLASTANN,40,39
PHASE1,9010816590C,1,1659CR,MPREM,202.41,48.864158
PHASE1,9010816784C,1,5667AT,MLASTANN,40,39
PHASE1,9010816803C,1,1659C2,MLASTANN,40,39
PHASE1,9010816803C,1,1659C2,MPREM,388.75,15.55
PHASE1,9010816898C,1,1659C2,MLASTANN,40,39
PHASE1,9010816898C,1,1659C2,MPREM,82.11,19.7064
PHASE1,9010816928C,1,1659C2,MLASTANN,40,39
PHASE1,9010816969C,1,1659CR,MLASTANN,40,39
PHASE1,9010816969C,1,1659CR,MPREM,181.90,30.316667
PHASE1,9010816990C,1,1659CR,MLASTANN,40,39
PHASE1,9010816990C,1,1659CR,MPREM,148.70,29.74
PHASE1,9010816991C,1,1659CR,MLASTANN,40,39
PHASE1,9010816991C,1,1659CR,MPREM,239.15,47.83
PHASE1,9010817091C,1,1659CR,MLASTANN,40,39
PHASE1,9010817091C,1,1659CR,MPREM,239.15,47.83
PHASE1,9010817116C,1,1658C1,MLASTANN,40,39
PHASE1,9010817116C,1,1658C1,MPREM,32.94,5.2704
PHASE1,9010817130C,1,1658C1,MLASTANN,40,39
PHASE1,9010817130C,1,1658C1,MPREM,27.28,13.0944
PHASE1,9010817132C,1,1658C1,MLASTANN,40,39
PHASE1,9010817132C,1,1658C1,MPREM,13.35,6.408
PHASE1,9010817242C,1,1659C2,MLASTANN,40,39
PHASE1,9010817242C,1,1659C2,MPREM,20.83,9.9984
PHASE1,9010817304C,1,1659C2,MLASTANN,40,39
PHASE1,9010817345C,1,1659C2,MLASTANN,40,39
PHASE1,9010817366C,1,1659C2,MLASTANN,40,39
PHASE1,9010817367C,1,1659C2,MLASTANN,40,39
PHASE1,9010817415C,1,1659CR,MLASTANN,40,39
PHASE1,9010817415C,1,1659CR,MPREM,149.61,59.844
PHASE1,9010817419C,1,1659C2,MLASTANN,40,39
PHASE1,9010817419C,1,1659C2,MPREM,43.65,20.952
PHASE1,9010817477C,1,1659CR,MLASTANN,40,39
PHASE1,9010817477C,1,1659CR,MPREM,75.75,49.135135
PHASE1,9010817483C,1,1659C2,MLASTANN,40,39
PHASE1,9010817500C,1,1659CR,MLASTANN,40,39
PHASE1,9010817500C,1,1659CR,MPREM,333.70,33.37
PHASE1,9010817639C,1,1659CR,MLASTANN,40,39
PHASE1,9010817803C,1,1659CR,MLASTANN,40,39
PHASE1,9010817803C,1,1659CR,MPREM,20.06,48.144
PHASE1,9010817808C,1,1659C2,MLASTANN,40,39
PHASE1,9010817835C,1,1658C1,MLASTANN,40,39
PHASE1,9010817835C,1,1658C1,MPREM,166.75,4.764286
PHASE1,9010817836C,1,1658C1,MLASTANN,40,39
PHASE1,9010817836C,1,1658C1,MPREM,196.00,6.533333
PHASE1,9010817930C,1,1659CR,MLASTANN,40,39
PHASE1,9010817930C,1,1659CR,MPREM,263.20,52.64
PHASE1,9010817956C,1,1659CR,MLASTANN,40,39
PHASE1,9010817956C,1,1659CR,MPREM,148.70,29.74
PHASE1,9010818008C,1,1658C1,MLASTANN,40,39
PHASE1,9010818008C,1,1658C1,MPREM,70.75,2.83
PHASE1,9010818051C,1,1659C2,MLASTANN,40,39
PHASE1,9010818051C,1,1659C2,MPREM,34.21,16.4208
PHASE1,9010818531C,1,1659C2,MLASTANN,40,39
PHASE1,9010818531C,1,1659C2,MPREM,433.50,17.34
PHASE1,9010818580C,1,1659C2,MLASTANN,40,39
PHASE1,9010818580C,1,1659C2,MPREM,549.50,21.98
PHASE1,9010818657C,1,1659CR,MLASTANN,40,39
PHASE1,9010818663C,1,1659C2,MLASTANN,40,39
PHASE1,9010818663C,1,1659C2,MPREM,21.03,10.0944
PHASE1,9010818717C,1,1659C2,MLASTANN,40,39
PHASE1,9010818717C,1,1659C2,MPREM,14.48,13.264315
PHASE1,9010818718C,1,1659C2,MLASTANN,40,39
PHASE1,9010818718C,1,1659C2,MPREM,13.22,12.172393
PHASE1,9010818768C,1,1658C1,MLASTANN,40,39
PHASE1,9010818768C,1,1658C1,MPREM,43.71,3.4968
PHASE1,9010818789C,1,1659CR,MLASTANN,39,38
PHASE1,9010818799C,1,1659CR,MLASTANN,40,39
PHASE1,9010818799C,1,1659CR,MPREM,21.05,50.52
PHASE1,9010819247C,1,1659CR,MLASTANN,40,39
PHASE1,9010819247C,1,1659CR,MPREM,50.79,40.632
PHASE1,9010819267C,1,1659C2,MLASTANN,40,39
PHASE1,9010819267C,1,1659C2,MPREM,11.13,5.3424
PHASE1,9010819271C,1,1659C2,MLASTANN,40,39
PHASE1,9010819280C,1,1659C2,MLASTANN,40,39
PHASE1,9010819280C,1,1659C2,MPREM,373.75,14.95
PHASE1,9010819400C,1,1659C2,MLASTANN,40,39
PHASE1,9010819400C,1,1659C2,MPREM,28.29,13.5792
PHASE1,9010819603C,1,1659C2,MLASTANN,40,39
PHASE1,9010819603C,1,1659C2,MPREM,314.75,12.59
PHASE1,9010819774C,1,1659C2,MLASTANN,40,39
PHASE1,9010819774C,1,1659C2,MPREM,210.53,16.8424
PHASE1,9010819955C,1,1659CR,MLASTANN,40,39
PHASE1,9010819955C,1,1659CR,MPREM,89.80,35.92
PHASE1,9010819960C,1,1658C1,MLASTANN,40,39
PHASE1,9010819961C,1,1658C1,MLASTANN,40,39
PHASE1,9010820386C,1,1659CR,MLASTANN,40,39
PHASE1,9010820386C,1,1659CR,MPREM,22.50,45
PHASE1,9010820635C,1,1659C2,MLASTANN,40,39
PHASE1,9010820635C,1,1659C2,MPREM,577.00,23.08
PHASE1,9010820704C,1,1658C1,MLASTANN,40,39
PHASE1,9010820704C,1,1658C1,MPREM,38.21,3.0568
PHASE1,9010820835C,1,5667AT,MLASTANN,40,39
PHASE1,9010820944C,1,1659C2,MLASTANN,40,39
PHASE1,9010820944C,1,1659C2,MPREM,18.85,9.048
PHASE1,9010820995C,1,1658C1,MLASTANN,40,39
PHASE1,9010820995C,1,1658C1,MPREM,68.51,5.4808
PHASE1,9010820996C,1,1658C1,MLASTANN,40,39
PHASE1,9010820996C,1,1658C1,MPREM,68.51,5.4808
PHASE1,9010821274C,1,1659CR,MLASTANN,40,39
PHASE1,9010821274C,1,1659CR,MPREM,16.55,39.72
PHASE1,9010821322C,1,5667AT,MLASTANN,40,39
PHASE1,9010821381C,1,1659C2,MLASTANN,39,38
PHASE1,9010821381C,1,1659C2,MPREM,40.80,16.32
PHASE1,9010821385C,1,1659CR,MLASTANN,40,39
PHASE1,9010821385C,1,1659CR,MPREM,318.58,35.397778
PHASE1,9010821435C,1,1659CR,MLASTANN,40,39
PHASE1,9010821435C,1,1659CR,MPREM,351.20,35.12
PHASE1,9010821678C,1,1659CS,MLASTANN,40,39
PHASE1,9010821902C,1,1659CR,MLASTANN,39,38
