POLICY_NUMBER,MPOLICY,CONTRACT_CODE,CONTRACT_REASON,PAID_UP_TYPE,CURRENT_KEY,PROPOSED_KEY,CURRENT_MSTATUS,PROPOSED_MSTATUS,EMITTED_MSTATUS,WOULD_CHANGE,PROPOSED_UNMAPPED
9011034609,011034609C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9011036041,011036041C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011038645,011038645C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011038778,011038778C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011038780,011038780C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011038794,011038794C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011040294,011040294C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011041220,011041220C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011041375,011041375C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011041479,011041479C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011042316,011042316C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011042625,011042625C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011042946,011042946C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011044127,011044127C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011044907,011044907C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9011045141,011045141C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011045350,011045350C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011045448,011045448C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011045583,011045583C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011045619,011045619C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011045768,011045768C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011045769,011045769C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011045850,011045850C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011047682,011047682C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011047683,011047683C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011047684,011047684C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011047873,011047873C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011048543,011048543C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011050114,011050114C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011050653,011050653C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011050803,011050803C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011050804,011050804C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011050972,011050972C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011050973,011050973C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011051051,011051051C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011052511,011052511C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011052512,011052512C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011052737,011052737C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011053767,011053767C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011053882,011053882C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011054089,011054089C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9011054196,011054196C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011054839,011054839C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9011054840,011054840C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9011054841,011054841C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011054987,011054987C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011058218,011058218C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011058508,011058508C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011059175,011059175C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011060427,011060427C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011060621,011060621C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011060625,011060625C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011060710,011060710C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011060901,011060901C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011061044,011061044C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011061046,011061046C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011061723,011061723C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011061924,011061924C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011062606,011062606C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011063727,011063727C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011064334,011064334C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011064373,011064373C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011064625,011064625C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011064626,011064626C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011064715,011064715C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011064800,011064800C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9011064803,011064803C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011064816,011064816C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011064956,011064956C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011064959,011064959C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011065555,011065555C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011066023,011066023C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011066175,011066175C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011066176,011066176C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011066572,011066572C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011066632,011066632C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011067856,011067856C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011067906,011067906C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011068374,011068374C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011068614,011068614C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9011068615,011068615C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011068750,011068750C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011068751,011068751C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011068814,011068814C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011068815,011068815C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011068856,011068856C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011069253,011069253C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011069372,011069372C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011069610,011069610C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011069654,011069654C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011069655,011069655C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011069977,011069977C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9011070359,011070359C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011071018,011071018C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011071154,011071154C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011071221,011071221C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011071480,011071480C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011072639,011072639C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011072813,011072813C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011073077,011073077C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011073327,011073327C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011073745,011073745C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011074105,011074105C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011074106,011074106C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011074378,011074378C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011074813,011074813C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011075278,011075278C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011075473,011075473C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011075596,011075596C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011075863,011075863C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011076204,011076204C,A,RI,,ST_A_RI,ST_A_RI,22,22,22,False,False
9011077008,011077008C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011077285,011077285C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011077629,011077629C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011078050,011078050C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011078051,011078051C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011078137,011078137C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011078174,011078174C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011078175,011078175C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011078891,011078891C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011080481,011080481C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011080553,011080553C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011080719,011080719C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011080826,011080826C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011080827,011080827C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011081463,011081463C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011081464,011081464C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011081465,011081465C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011081939,011081939C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011082668,011082668C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011083518,011083518C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011083519,011083519C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011083820,011083820C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011084240,011084240C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011084302,011084302C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011084503,011084503C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011084516,011084516C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011085271,011085271C,A,RI,,ST_A_RI,ST_A_RI,22,22,22,False,False
9011085421,011085421C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011085471,011085471C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011085559,011085559C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011085655,011085655C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011085982,011085982C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011086283,011086283C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011086284,011086284C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011086714,011086714C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011086716,011086716C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011086717,011086717C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011086814,011086814C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011086965,011086965C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011087127,011087127C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011087128,011087128C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011087230,011087230C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011087325,011087325C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011087968,011087968C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011088218,011088218C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011088221,011088221C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011088338,011088338C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011088512,011088512C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011089156,011089156C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9011089397,011089397C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011090113,011090113C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011090462,011090462C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011090463,011090463C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011090464,011090464C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011090543,011090543C,A,RI,,ST_A_RI,ST_A_RI,22,22,22,False,False
9011092009,011092009C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011092456,011092456C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011093379,011093379C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011093876,011093876C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011093878,011093878C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011093883,011093883C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011094013,011094013C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011095161,011095161C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011095330,011095330C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011095600,011095600C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011096290,011096290C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011096291,011096291C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011096649,011096649C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011097649,011097649C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011097650,011097650C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011097702,011097702C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011098597,011098597C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011098654,011098654C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011100080,011100080C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011100498,011100498C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011102551,011102551C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011102586,011102586C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011103066,011103066C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011103507,011103507C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011103641,011103641C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011103642,011103642C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011105232,011105232C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011105386,011105386C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011105387,011105387C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011106176,011106176C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011106246,011106246C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011106422,011106422C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011106598,011106598C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011106727,011106727C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011107112,011107112C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011107137,011107137C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011107138,011107138C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011107796,011107796C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011107971,011107971C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011108572,011108572C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011108803,011108803C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011109255,011109255C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011109257,011109257C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011109258,011109258C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011109967,011109967C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011109996,011109996C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011110603,011110603C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011110635,011110635C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011110945,011110945C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011111218,011111218C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011111284,011111284C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011112850,011112850C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011112998,011112998C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011113046,011113046C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011113093,011113093C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011113250,011113250C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011113459,011113459C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011114994,011114994C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011115707,011115707C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011115797,011115797C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011116227,011116227C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011116585,011116585C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011116597,011116597C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011116691,011116691C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011116692,011116692C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011117500,011117500C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011117818,011117818C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011118400,011118400C,A,RI,,ST_A_RI,ST_A_RI,22,22,22,False,False
9011118463,011118463C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011118555,011118555C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011118615,011118615C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011119026,011119026C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011120163,011120163C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011120243,011120243C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011121071,011121071C,A,RI,,ST_A_RI,ST_A_RI,22,22,22,False,False
9011121183,011121183C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9011121309,011121309C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011122507,011122507C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011122680,011122680C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011124205,011124205C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011124280,011124280C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011125470,011125470C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011127439,011127439C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011129184,011129184C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011129276,011129276C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011129591,011129591C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011129665,011129665C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011129666,011129666C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011129667,011129667C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011129883,011129883C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011129952,011129952C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011130019,011130019C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011130487,011130487C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011130781,011130781C,A,RS,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011131138,011131138C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011131139,011131139C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011132969,011132969C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011133747,011133747C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011133942,011133942C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011134001,011134001C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011134002,011134002C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011134770,011134770C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011136147,011136147C,A,RI,,ST_A_RI,ST_A_RI,22,22,22,False,False
9011136510,011136510C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011136536,011136536C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011136641,011136641C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9011136689,011136689C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011137089,011137089C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011137432,011137432C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011137567,011137567C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011137922,011137922C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011138044,011138044C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011138126,011138126C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011139002,011139002C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011139474,011139474C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011139778,011139778C,A,RS,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011140185,011140185C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011140523,011140523C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011140970,011140970C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011141863,011141863C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011142296,011142296C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011142643,011142643C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011143147,011143147C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011145520,011145520C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011145521,011145521C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011145881,011145881C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011146243,011146243C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011147343,011147343C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011147430,011147430C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011147572,011147572C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011147665,011147665C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011147666,011147666C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011147759,011147759C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011148184,011148184C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011149711,011149711C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011150314,011150314C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011150316,011150316C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011150430,011150430C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011150947,011150947C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011150948,011150948C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011150969,011150969C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011151436,011151436C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011151540,011151540C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011151886,011151886C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011152065,011152065C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011152698,011152698C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011152870,011152870C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011153789,011153789C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011153921,011153921C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011154270,011154270C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011154281,011154281C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011154282,011154282C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011155354,011155354C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011155359,011155359C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011156094,011156094C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011156096,011156096C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011157556,011157556C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011157647,011157647C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011158320,011158320C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011158530,011158530C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011158531,011158531C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011158909,011158909C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011160182,011160182C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011160478,011160478C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011160479,011160479C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011160480,011160480C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011161035,011161035C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011161363,011161363C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011161810,011161810C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011161907,011161907C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011162365,011162365C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011162713,011162713C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011163353,011163353C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011174630,011174630C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011176412,011176412C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011176413,011176413C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011176525,011176525C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011176692,011176692C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011176837,011176837C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011176902,011176902C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011177459,011177459C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011177464,011177464C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011177896,011177896C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011177899,011177899C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011179151,011179151C,A,RS,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9011179153,011179153C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011180292,011180292C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011180363,011180363C,A,,PU,ST_PUT_PU,ST_PUT_PU,41,41,41,False,False
9011180368,011180368C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011180715,011180715C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011181014,011181014C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011181335,011181335C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011181417,011181417C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011181432,011181432C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011181499,011181499C,A,RI,,ST_A_RI,ST_A_RI,22,22,22,False,False
9011181565,011181565C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011182732,011182732C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011183020,011183020C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9011183101,011183101C,A,,,ST_A_,ST_A_,22,22,22,False,False
9011183288,011183288C,A,,,ST_A_,ST_A_,22,22,22,False,False
