SOURCE_POLICY,MPOLICY,CROSSWALK_STATUS,PLAN_CODE,QLA_PLAN,LOAN_BALANCE,MLOANPRIN_SOURCE,MLOANINT_SCALE_NOTE,MLOANINTX_SOURCE,MLOANINTX_RAW_QUIKPLAN,MLOANIDT_SOURCE,INTEREST_TYPE,INT_METHOD,BALANCE_CLASS,MLOANPRIN,MLOANBAL,MLOANINT,MLOANINTX,MLOANIDT,MLOANDATE,MLOANACCR,MLOANBILL
9010892695,010892695C,CROSSWALK_APPLIED,658 CEN I,1658C1,7709.19,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,7709.19,7709.19,7.40,A,20260505,20260505,0.00,0.00
9010894743,010894743C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20150905,20150905,0.00,0.00
9010895934,010895934C,CROSSWALK_APPLIED,658 CEN I,1658C1,3461.13,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3461.13,3461.13,7.40,A,20250708,20250708,0.00,0.00
9010895935,010895935C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190225,20190225,0.00,0.00
9010895936,010895936C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190225,20190225,0.00,0.00
9010897521,010897521C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20070921,20070921,0.00,0.00
9010897662,010897662C,CROSSWALK_APPLIED,658 CEN I,1658C1,4735.84,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4735.84,4735.84,7.40,A,20260520,20260520,0.00,0.00
9010897663,010897663C,CROSSWALK_APPLIED,658 CEN I,1658C1,1705.82,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1705.82,1705.82,7.40,A,20260520,20260520,0.00,0.00
9010897664,010897664C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180320,20180320,0.00,0.00
9010899709,010899709C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190826,20190826,0.00,0.00
9010899715,010899715C,CROSSWALK_APPLIED,658 CEN I,1658C1,2091.05,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2091.05,2091.05,7.40,A,20260526,20260526,0.00,0.00
9010899716,010899716C,CROSSWALK_APPLIED,658 CEN I,1658C1,1904.04,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1904.04,1904.04,7.40,A,20260528,20260528,0.00,0.00
9010899717,010899717C,CROSSWALK_APPLIED,658 CEN I,1658C1,1877.22,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1877.22,1877.22,7.40,A,20260526,20260526,0.00,0.00
9010899718,010899718C,CROSSWALK_APPLIED,658 CEN I,1658C1,1928.39,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1928.39,1928.39,7.40,A,20260526,20260526,0.00,0.00
9010899761,010899761C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190906,20190906,0.00,0.00
9010900512,010900512C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210601,20210601,0.00,0.00
9010901657,010901657C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20260301,20260301,0.00,0.00
9010901775,010901775C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20171113,20171113,0.00,0.00
9010901832,010901832C,CROSSWALK_APPLIED,659 CEN II,1659C2,114.14,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,114.14,114.14,7.40,A,20230701,20230701,0.00,0.00
9010904808,010904808C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190723,20190723,0.00,0.00
9010904809,010904809C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190723,20190723,0.00,0.00
9010904810,010904810C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190723,20190723,0.00,0.00
9010905200,010905200C,CROSSWALK_APPLIED,659 CEN II,1659C2,149.30,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,149.30,149.30,7.40,A,20230617,20230617,0.00,0.00
9010908068,010908068C,CROSSWALK_APPLIED,659 CEN II,1659C2,5232.09,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,5232.09,5232.09,7.40,A,20250701,20250701,0.00,0.00
9010908669,010908669C,CROSSWALK_APPLIED,659 CEN II,1659C2,3063.70,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3063.70,3063.70,7.40,A,20250701,20250701,0.00,0.00
9010909669,010909669C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20160707,20160707,0.00,0.00
9010913059,010913059C,CROSSWALK_APPLIED,658 CEN I,1658C1,1034.47,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1034.47,1034.47,7.40,A,20260115,20260115,0.00,0.00
9010913799,010913799C,CROSSWALK_APPLIED,659 CEN II,1659C2,4631.11,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4631.11,4631.11,7.40,A,20250724,20250724,0.00,0.00
9010917231,010917231C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20230603,20230603,0.00,0.00
9010917599,010917599C,CROSSWALK_APPLIED,658 CEN I,1658C1,3879.89,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3879.89,3879.89,7.40,A,20260504,20260504,0.00,0.00
9010917600,010917600C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190718,20190718,0.00,0.00
9010920186,010920186C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240814,20240814,0.00,0.00
9010924513,010924513C,CROSSWALK_APPLIED,659 CEN II,1659C2,253.25,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,253.25,253.25,7.40,A,20120828,20120828,0.00,0.00
9010924660,010924660C,CROSSWALK_APPLIED,659 CEN II,1659C2,8281.24,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,8281.24,8281.24,7.40,A,20250904,20250904,0.00,0.00
9010927421,010927421C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20230522,20230522,0.00,0.00
9010927552,010927552C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20080925,20080925,0.00,0.00
9010928491,010928491C,CROSSWALK_APPLIED,658 CEN SD,1658CS,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20130930,20130930,0.00,0.00
9010928495,010928495C,CROSSWALK_APPLIED,658 CEN SD,1658CS,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20241003,20241003,0.00,0.00
9010928497,010928497C,CROSSWALK_APPLIED,658 CEN SD,1658CS,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180501,20180501,0.00,0.00
9010928498,010928498C,CROSSWALK_APPLIED,658 CEN SD,1658CS,7841.63,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,7841.63,7841.63,7.40,A,20260501,20260501,0.00,0.00
9010928507,010928507C,CROSSWALK_APPLIED,658 CEN SD,1658CS,5615.60,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,5615.60,5615.60,7.40,A,20251001,20251001,0.00,0.00
9010928775,010928775C,CROSSWALK_APPLIED,659 CEN II,1659C2,13783.08,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,13783.08,13783.08,7.40,A,20260413,20260413,0.00,0.00
9010933488,010933488C,CROSSWALK_APPLIED,659 CEN II,1659C2,1900.07,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1900.07,1900.07,7.40,A,20251028,20251028,0.00,0.00
9010937087,010937087C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20241017,20241017,0.00,0.00
9010937735,010937735C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250420,20250420,0.00,0.00
9010938121,010938121C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250129,20250129,0.00,0.00
9010938321,010938321C,CROSSWALK_APPLIED,659 CEN II,1659C2,65.12,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,65.12,65.12,7.40,A,20180125,20180125,0.00,0.00
9010942246,010942246C,CROSSWALK_APPLIED,658 CEN I,1658C1,5665.38,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,5665.38,5665.38,7.40,A,20260511,20260511,0.00,0.00
9010946647,010946647C,CROSSWALK_APPLIED,659 CEN II,1659C2,1001.28,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1001.28,1001.28,7.40,A,20260106,20260106,0.00,0.00
9010949672,010949672C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20221113,20221113,0.00,0.00
9010951159,010951159C,CROSSWALK_APPLIED,659 CEN II,1659C2,1797.88,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1797.88,1797.88,7.40,A,20260109,20260109,0.00,0.00
9010953834,010953834C,CROSSWALK_APPLIED,658 CEN I,1658C1,5519.05,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,5519.05,5519.05,7.40,A,20260518,20260518,0.00,0.00
9010956144,010956144C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190208,20190208,0.00,0.00
9010956145,010956145C,CROSSWALK_APPLIED,659 CEN SR,1659CR,8121.53,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,8121.53,8121.53,7.40,A,20190212,20190212,0.00,0.00
9010958268,010958268C,CROSSWALK_APPLIED,658 CEN I,1658C1,164.76,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,164.76,164.76,7.40,A,20260125,20260125,0.00,0.00
9010968283,010968283C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20230224,20230224,0.00,0.00
9010969329,010969329C,CROSSWALK_APPLIED,659 CEN II,1659C2,11428.91,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,11428.91,11428.91,7.40,A,20260222,20260222,0.00,0.00
9010979005,010979005C,CROSSWALK_APPLIED,658 CEN I,1658C1,3301.05,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3301.05,3301.05,7.40,A,20260404,20260404,0.00,0.00
9010980833,010980833C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20170408,20170408,0.00,0.00
9010985597,010985597C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190501,20190501,0.00,0.00
9010987089,010987089C,CROSSWALK_APPLIED,659 CEN II,1659C2,8288.04,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,8288.04,8288.04,7.40,A,20260209,20260209,0.00,0.00
9010987095,010987095C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20041115,20041115,0.00,0.00
9010987413,010987413C,CROSSWALK_APPLIED,659 CEN II,1659C2,1943.01,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1943.01,1943.01,7.40,A,20090521,20090521,0.00,0.00
9010988150,010988150C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20091109,20091109,0.00,0.00
9010991108,010991108C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20140505,20140505,0.00,0.00
9010994236,010994236C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20051101,20051101,0.00,0.00
9010994968,010994968C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200421,20200421,0.00,0.00
9010995983,010995983C,CROSSWALK_APPLIED,658 CEN I,1658C1,3866.05,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3866.05,3866.05,7.40,A,20250922,20250922,0.00,0.00
9010995984,010995984C,CROSSWALK_APPLIED,658 CEN I,1658C1,3581.68,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3581.68,3581.68,7.40,A,20250922,20250922,0.00,0.00
9011000000,011000000C,CROSSWALK_APPLIED,659 CEN II,1659C2,2948.04,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2948.04,2948.04,7.40,A,20260307,20260307,0.00,0.00
9011001627,011001627C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20120201,20120201,0.00,0.00
9011003108,011003108C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180801,20180801,0.00,0.00
9011004587,011004587C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20151109,20151109,0.00,0.00
9011005435,011005435C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180209,20180209,0.00,0.00
9011006697,011006697C,CROSSWALK_APPLIED,659 CEN II,1659C2,2807.21,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2807.21,2807.21,7.40,A,20251113,20251113,0.00,0.00
9011008708,011008708C,CROSSWALK_APPLIED,659 CEN SR,1659CR,15885.74,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,15885.74,15885.74,7.40,A,20210913,20210913,0.00,0.00
9011010387,011010387C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250921,20250921,0.00,0.00
9011014578,011014578C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180216,20180216,0.00,0.00
9011014579,011014579C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20171109,20171109,0.00,0.00
9011014580,011014580C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20171109,20171109,0.00,0.00
9011023549,011023549C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20140507,20140507,0.00,0.00
9011025612,011025612C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20041116,20041116,0.00,0.00
9011029547,011029547C,CROSSWALK_APPLIED,659 CEN II,1659C2,5429.18,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,5429.18,5429.18,7.40,A,20251201,20251201,0.00,0.00
9011033576,011033576C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20260318,20260318,0.00,0.00
9011038794,011038794C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20160927,20160927,0.00,0.00
9011040294,011040294C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20260220,20260220,0.00,0.00
9011041220,011041220C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200716,20200716,0.00,0.00
9011042400,011042400C,CROSSWALK_APPLIED,679 CEN SD,1679CS,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190716,20190716,0.00,0.00
9011042625,011042625C,CROSSWALK_APPLIED,659 CEN II,1659C2,143.01,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,143.01,143.01,7.40,A,20250702,20250702,0.00,0.00
9011045768,011045768C,CROSSWALK_APPLIED,658 CEN I,1658C1,1068.62,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1068.62,1068.62,7.40,A,20260501,20260501,0.00,0.00
9011045769,011045769C,CROSSWALK_APPLIED,658 CEN I,1658C1,1294.74,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1294.74,1294.74,7.40,A,20260501,20260501,0.00,0.00
9011047682,011047682C,CROSSWALK_APPLIED,658 CEN I,1658C1,1813.97,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1813.97,1813.97,7.40,A,20260407,20260407,0.00,0.00
9011047683,011047683C,CROSSWALK_APPLIED,658 CEN I,1658C1,1905.29,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1905.29,1905.29,7.40,A,20260323,20260323,0.00,0.00
9011047684,011047684C,CROSSWALK_APPLIED,658 CEN I,1658C1,1967.08,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1967.08,1967.08,7.40,A,20260522,20260522,0.00,0.00
9011050803,011050803C,CROSSWALK_APPLIED,658 CEN I,1658C1,1791.36,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1791.36,1791.36,7.40,A,20260110,20260110,0.00,0.00
9011050804,011050804C,CROSSWALK_APPLIED,658 CEN I,1658C1,1791.36,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1791.36,1791.36,7.40,A,20260110,20260110,0.00,0.00
9011051851,011051851C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20201130,20201130,0.00,0.00
9011052581,011052581C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20230314,20230314,0.00,0.00
9011053428,011053428C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180726,20180726,0.00,0.00
9011057904,011057904C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20231024,20231024,0.00,0.00
9011059175,011059175C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20130205,20130205,0.00,0.00
9011059421,011059421C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220917,20220917,0.00,0.00
9011060710,011060710C,CROSSWALK_APPLIED,658 CEN I,1658C1,3154.32,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3154.32,3154.32,7.40,A,20260504,20260504,0.00,0.00
9011061607,011061607C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200110,20200110,0.00,0.00
9011061723,011061723C,CROSSWALK_APPLIED,659 CEN II,1659C2,277.42,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,277.42,277.42,7.40,A,20260401,20260401,0.00,0.00
9011066023,011066023C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180126,20180126,0.00,0.00
9011068750,011068750C,CROSSWALK_APPLIED,658 CEN I,1658C1,1828.70,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1828.70,1828.70,7.40,A,20260301,20260301,0.00,0.00
9011068751,011068751C,CROSSWALK_APPLIED,658 CEN I,1658C1,1622.95,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1622.95,1622.95,7.40,A,20260301,20260301,0.00,0.00
