reconstructed_claim_id,policy_number,claim_family,settlement_chain_id,chain_status,confidence_level,confidence_rationale,funding_total,payout_total,effective_payout_total,offset_total,lifecycle_only_total,lag_days,cross_claim_linked_id,cross_claim_lag_days,first_activity_date,latest_activity_date,original_balancing_status,revised_balancing_status,balancing_impact_observation,settlement_notes
RC-9010452169-1-SURRENDER_CLAIM-C5-20191201,9010452169,SURRENDER_CLAIM,RC-9010452169-1-SURRENDER_CLAIM-C5-20191201-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,157.5,0.0,0,,,20191201,20191201,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010452169-1-SURRENDER_CLAIM-C6-20200601,9010452169,SURRENDER_CLAIM,RC-9010452169-1-SURRENDER_CLAIM-C6-20200601-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,163.68,0.0,0,,,20200601,20200601,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010452169-1-SURRENDER_CLAIM-C7-20200801,9010452169,SURRENDER_CLAIM,RC-9010452169-1-SURRENDER_CLAIM-C7-20200801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,1424.31,0.0,0.0,136.91,0.0,38,,,20200801,20200908,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010452516-1-DEATH_CLAIM-C0-20190323,9010452516,DEATH_CLAIM,RC-9010452516-1-DEATH_CLAIM-C0-20190323-SC,MULTI_PAYOUT_CHAIN,MODERATE_CONFIDENCE,Multiple payout events in settlement chain,9214.56,16545.56,16545.56,0.0,34.84,0,,,20190323,20190323,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010452516-2-DEATH_CLAIM-C0-20190323,9010452516,DEATH_CLAIM,RC-9010452516-2-DEATH_CLAIM-C0-20190323-SC,FUNDED_NO_DISBURSEMENT,LOW_CONFIDENCE,Funding without observed payout linkage,7296.16,0.0,0.0,0.0,0.0,0,,,20190323,20190323,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010454002-1-DEATH_CLAIM-C0-20230424,9010454002,DEATH_CLAIM,RC-9010454002-1-DEATH_CLAIM-C0-20230424-SC,MULTI_PAYOUT_CHAIN,MODERATE_CONFIDENCE,Multiple payout events in settlement chain,14033.95,13678.89,13678.89,0.0,2396.42,0,,,20230424,20230424,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010454002-1-DEATH_CLAIM-C1-20230719,9010454002,DEATH_CLAIM,RC-9010454002-1-DEATH_CLAIM-C1-20230719-SC,PAYOUT_ONLY,MODERATE_CONFIDENCE,Payout-only chain without in-group funding,0.0,6809.47,6809.47,0.0,0.0,0,,,20230719,20230719,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010454002-1-SURRENDER_CLAIM-C0-20180703,9010454002,SURRENDER_CLAIM,RC-9010454002-1-SURRENDER_CLAIM-C0-20180703-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,63.15,0.0,12,,,20180703,20180715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010454002-1-SURRENDER_CLAIM-C1-20190702,9010454002,SURRENDER_CLAIM,RC-9010454002-1-SURRENDER_CLAIM-C1-20190702-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,63.47,0.0,13,,,20190702,20190715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010454002-1-SURRENDER_CLAIM-C2-20200706,9010454002,SURRENDER_CLAIM,RC-9010454002-1-SURRENDER_CLAIM-C2-20200706-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,62.16,0.0,9,,,20200706,20200715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010454002-1-SURRENDER_CLAIM-C3-20210706,9010454002,SURRENDER_CLAIM,RC-9010454002-1-SURRENDER_CLAIM-C3-20210706-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,62.16,0.0,9,,,20210706,20210715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010454002-1-SURRENDER_CLAIM-C4-20220708,9010454002,SURRENDER_CLAIM,RC-9010454002-1-SURRENDER_CLAIM-C4-20220708-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,61.51,0.0,7,,,20220708,20220715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010454002-1-SURRENDER_CLAIM-C5-20230424,9010454002,SURRENDER_CLAIM,RC-9010454002-1-SURRENDER_CLAIM-C5-20230424-SC,ORPHAN_CHAIN,LOW_CONFIDENCE,Insufficient semantic chain linkage,0.0,0.0,13678.89,40.71,0.0,0,RC-9010454002-1-DEATH_CLAIM-C0-20230424,0,20230424,20230424,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010454002-2-DEATH_CLAIM-C0-20230424,9010454002,DEATH_CLAIM,RC-9010454002-2-DEATH_CLAIM-C0-20230424-SC,FUNDED_NO_DISBURSEMENT,LOW_CONFIDENCE,Funding without observed payout linkage,9887.28,0.0,0.0,0.0,0.0,0,,,20230424,20230424,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010454003-1-SURRENDER_CLAIM-C0-20230420,9010454003,SURRENDER_CLAIM,RC-9010454003-1-SURRENDER_CLAIM-C0-20230420-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,2585.56,0.0,0.0,0.0,0.0,0,,,20230420,20230420,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010455617-1-DEATH_CLAIM-C0-20210107,9010455617,DEATH_CLAIM,RC-9010455617-1-DEATH_CLAIM-C0-20210107-SC,PARTIAL_CHAIN,MODERATE_CONFIDENCE,Funding and payout linked but amounts diverge beyond tolerance,4644.44,8671.31,8671.31,0.0,4026.87,0,,,20210107,20210107,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010456114-1-SURRENDER_CLAIM-C0-20180815,9010456114,SURRENDER_CLAIM,RC-9010456114-1-SURRENDER_CLAIM-C0-20180815-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,768.83,0.0,9,,,20180815,20180824,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010456114-1-SURRENDER_CLAIM-C1-20190815,9010456114,SURRENDER_CLAIM,RC-9010456114-1-SURRENDER_CLAIM-C1-20190815-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,251.93,0.0,0,,,20190815,20190815,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010456114-1-SURRENDER_CLAIM-C2-20200815,9010456114,SURRENDER_CLAIM,RC-9010456114-1-SURRENDER_CLAIM-C2-20200815-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,265.19,0.0,0,,,20200815,20200815,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010456114-1-SURRENDER_CLAIM-C3-20210815,9010456114,SURRENDER_CLAIM,RC-9010456114-1-SURRENDER_CLAIM-C3-20210815-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,279.15,0.0,0,,,20210815,20210815,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010456114-1-SURRENDER_CLAIM-C4-20220815,9010456114,SURRENDER_CLAIM,RC-9010456114-1-SURRENDER_CLAIM-C4-20220815-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,293.84,0.0,0,,,20220815,20220815,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010456114-1-SURRENDER_CLAIM-C5-20230718,9010456114,SURRENDER_CLAIM,RC-9010456114-1-SURRENDER_CLAIM-C5-20230718-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,23.08,0.0,0,,,20230718,20230718,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010456928-1-DEATH_CLAIM-C0-20250224,9010456928,DEATH_CLAIM,RC-9010456928-1-DEATH_CLAIM-C0-20250224-SC,PARTIAL_CHAIN,MODERATE_CONFIDENCE,Funding and payout linked but amounts diverge beyond tolerance,8225.0,15021.38,15021.38,0.0,56.79,0,,,20250224,20250224,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010456928-2-DEATH_CLAIM-C0-20250224,9010456928,DEATH_CLAIM,RC-9010456928-2-DEATH_CLAIM-C0-20250224-SC,FUNDED_NO_DISBURSEMENT,LOW_CONFIDENCE,Funding without observed payout linkage,6739.59,0.0,0.0,0.0,0.0,0,,,20250224,20250224,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010457291-1-DEATH_CLAIM-C0-20211126,9010457291,DEATH_CLAIM,RC-9010457291-1-DEATH_CLAIM-C0-20211126-SC,PARTIAL_CHAIN,MODERATE_CONFIDENCE,Funding and payout linked but amounts diverge beyond tolerance,4697.02,8829.12,8829.12,0.0,1.67,0,,,20211126,20211126,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010457291-2-DEATH_CLAIM-C0-20211126,9010457291,DEATH_CLAIM,RC-9010457291-2-DEATH_CLAIM-C0-20211126-SC,FUNDED_NO_DISBURSEMENT,LOW_CONFIDENCE,Funding without observed payout linkage,4130.43,0.0,0.0,0.0,0.0,0,,,20211126,20211126,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010457537-1-DEATH_CLAIM-C0-20230120,9010457537,DEATH_CLAIM,RC-9010457537-1-DEATH_CLAIM-C0-20230120-SC,PARTIAL_CHAIN,MODERATE_CONFIDENCE,Funding and payout linked but amounts diverge beyond tolerance,5149.3,8536.83,8536.83,0.0,6.94,0,,,20230120,20230120,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010457537-2-DEATH_CLAIM-C0-20230120,9010457537,DEATH_CLAIM,RC-9010457537-2-DEATH_CLAIM-C0-20230120-SC,FUNDED_NO_DISBURSEMENT,LOW_CONFIDENCE,Funding without observed payout linkage,3380.59,0.0,0.0,0.0,0.0,0,,,20230120,20230120,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010457603-1-DEATH_CLAIM-C0-20181008,9010457603,DEATH_CLAIM,RC-9010457603-1-DEATH_CLAIM-C0-20181008-SC,PARTIAL_CHAIN,MODERATE_CONFIDENCE,Funding and payout linked but amounts diverge beyond tolerance,8264.75,13625.64,13625.64,0.0,7.74,0,,,20181008,20181008,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010457603-2-DEATH_CLAIM-C0-20181008,9010457603,DEATH_CLAIM,RC-9010457603-2-DEATH_CLAIM-C0-20181008-SC,FUNDED_NO_DISBURSEMENT,LOW_CONFIDENCE,Funding without observed payout linkage,5353.15,0.0,0.0,0.0,0.0,0,,,20181008,20181008,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010458190-1-SURRENDER_CLAIM-C0-20230113,9010458190,SURRENDER_CLAIM,RC-9010458190-1-SURRENDER_CLAIM-C0-20230113-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,4399.71,0.0,0.0,0.0,0.0,0,,,20230113,20230113,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458520-1-SURRENDER_CLAIM-C0-20181115,9010458520,SURRENDER_CLAIM,RC-9010458520-1-SURRENDER_CLAIM-C0-20181115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,161.52,0.0,4,,,20181115,20181119,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458520-1-SURRENDER_CLAIM-C1-20191115,9010458520,SURRENDER_CLAIM,RC-9010458520-1-SURRENDER_CLAIM-C1-20191115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,55.15,0.0,0,,,20191115,20191115,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458520-1-SURRENDER_CLAIM-C2-20200514,9010458520,SURRENDER_CLAIM,RC-9010458520-1-SURRENDER_CLAIM-C2-20200514-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,54.82,0.0,0,,,20200514,20200514,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458520-1-SURRENDER_CLAIM-C3-20201115,9010458520,SURRENDER_CLAIM,RC-9010458520-1-SURRENDER_CLAIM-C3-20201115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,155.04,0.0,22,,,20201115,20201207,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458520-1-SURRENDER_CLAIM-C4-20211103,9010458520,SURRENDER_CLAIM,RC-9010458520-1-SURRENDER_CLAIM-C4-20211103-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,55.36,0.0,12,,,20211103,20211115,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458520-1-SURRENDER_CLAIM-C5-20221115,9010458520,SURRENDER_CLAIM,RC-9010458520-1-SURRENDER_CLAIM-C5-20221115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,159.6,0.0,6,,,20221115,20221121,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458520-1-SURRENDER_CLAIM-C6-20230515,9010458520,SURRENDER_CLAIM,RC-9010458520-1-SURRENDER_CLAIM-C6-20230515-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,2464.24,0.0,0.0,26.52,0.0,0,,,20230515,20230515,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458525-1-SURRENDER_CLAIM-C0-20181115,9010458525,SURRENDER_CLAIM,RC-9010458525-1-SURRENDER_CLAIM-C0-20181115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,23.79,0.0,30,,,20181115,20181215,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458525-1-SURRENDER_CLAIM-C1-20191115,9010458525,SURRENDER_CLAIM,RC-9010458525-1-SURRENDER_CLAIM-C1-20191115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,6.84,0.0,0,,,20191115,20191115,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C0-20180202,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C0-20180202-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,47.38,0.0,0,,,20180202,20180202,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C1-20181115,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C1-20181115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,30.85,0.0,0,,,20181115,20181115,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C10-20251115,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C10-20251115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,84.8,0.0,9,,,20251115,20251124,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C2-20190206,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C2-20190206-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,46.76,0.0,0,,,20190206,20190206,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C3-20191115,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C3-20191115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,30.87,0.0,0,,,20191115,20191115,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C4-20200121,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C4-20200121-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,49.42,0.0,0,,,20200121,20200121,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C5-20201115,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C5-20201115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,88.07,0.0,19,,,20201115,20201204,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C6-20211115,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C6-20211115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,86.62,0.0,28,,,20211115,20211213,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C7-20221115,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C7-20221115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,87.94,0.0,20,,,20221115,20221205,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C8-20231115,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C8-20231115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,85.7,0.0,34,,,20231115,20231219,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458526-1-SURRENDER_CLAIM-C9-20241115,9010458526,SURRENDER_CLAIM,RC-9010458526-1-SURRENDER_CLAIM-C9-20241115-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,139.54,0.0,32,,,20241115,20241217,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010458657-1-DEATH_CLAIM-C0-20191012,9010458657,DEATH_CLAIM,RC-9010458657-1-DEATH_CLAIM-C0-20191012-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5056.24,5056.24,0.0,12.04,0,,,20191012,20191012,MINOR_VARIANCE,MINOR_VARIANCE,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010458657-2-DEATH_CLAIM-C0-20191012,9010458657,DEATH_CLAIM,RC-9010458657-2-DEATH_CLAIM-C0-20191012-SC,FUNDED_NO_DISBURSEMENT,LOW_CONFIDENCE,Funding without observed payout linkage,44.2,0.0,0.0,0.0,0.0,0,,,20191012,20191012,MINOR_VARIANCE,MINOR_VARIANCE,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
