reconstructed_claim_id,policy_number,payee_distribution_status,payout_sequence,payout_code,payout_date,payout_amount,assigned_name_id,assigned_relate_code,assignment_basis,inferred_share_pct,confidence_level
RC-9010810612-1-DEATH_CLAIM-C0-20180817,9010810612,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20180817,8897.31,707851,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010810691-1-DEATH_CLAIM-C0-20250318,9010810691,SINGLE_PAYEE_MATCH,1,0094,20250318,9944.38,601623,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010811059-1-DEATH_CLAIM-C0-20191203,9010811059,SINGLE_PAYEE_MATCH,1,0094,20191203,9099.86,627639,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010811157-1-DEATH_CLAIM-C0-20190807,9010811157,MULTI_BENEFICIARY_SPLIT,1,0094,20190807,1127.02,709651,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010811157-1-DEATH_CLAIM-C0-20190807,9010811157,MULTI_BENEFICIARY_SPLIT,2,0094,20190807,1127.02,709652,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010811157-1-DEATH_CLAIM-C0-20190807,9010811157,MULTI_BENEFICIARY_SPLIT,3,0094,20190807,1127.02,709653,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010811157-1-DEATH_CLAIM-C0-20190807,9010811157,MULTI_BENEFICIARY_SPLIT,4,0094,20190807,1127.02,709654,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010811204-1-DEATH_CLAIM-C0-20230824,9010811204,MULTI_BENEFICIARY_SPLIT,1,0094,20230824,17660.74,710040,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010811204-1-DEATH_CLAIM-C0-20230824,9010811204,MULTI_BENEFICIARY_SPLIT,2,0094,20230824,1962.3,710041,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010811306-1-DEATH_CLAIM-C0-20210308,9010811306,MULTI_BENEFICIARY_SPLIT,1,0094,20210308,6472.45,601650,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010811306-1-DEATH_CLAIM-C0-20210308,9010811306,MULTI_BENEFICIARY_SPLIT,2,0094,20210308,4395.33,705648,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010811652-1-DEATH_CLAIM-C0-20180501,9010811652,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20180501,7500.0,687220,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010811652-1-DEATH_CLAIM-C0-20180501,9010811652,TRUSTEE_MANAGED_DISTRIBUTION,2,0094,20180501,7500.0,687220,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010811700-1-DEATH_CLAIM-C0-20250316,9010811700,SINGLE_PAYEE_MATCH,1,0094,20250316,17313.6,713225,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010812079-1-DEATH_CLAIM-C0-20210517,9010812079,SINGLE_PAYEE_MATCH,1,0094,20210517,5000.0,601690,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010813155-1-DEATH_CLAIM-C0-20180101,9010813155,SINGLE_PAYEE_MATCH,1,0094,20180101,15671.73,708808,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010813286-1-DEATH_CLAIM-C0-20250530,9010813286,SINGLE_PAYEE_MATCH,1,0094,20250530,14725.74,601769,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010813387-1-DEATH_CLAIM-C0-20260227,9010813387,MULTI_BENEFICIARY_SPLIT,1,0094,20260227,13889.6,601776,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010813387-1-DEATH_CLAIM-C0-20260227,9010813387,MULTI_BENEFICIARY_SPLIT,2,0094,20260227,19562.16,701923,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,9010813391,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20220408,13747.4,704465,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,9010813391,TRUSTEE_MANAGED_DISTRIBUTION,2,0094,20220408,223.73,704465,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,9010813391,TRUSTEE_MANAGED_DISTRIBUTION,3,0094,20220408,223.73,704465,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,9010813391,TRUSTEE_MANAGED_DISTRIBUTION,4,0094,20220408,223.73,704465,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,9010813391,TRUSTEE_MANAGED_DISTRIBUTION,5,0094,20220408,223.74,704465,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010813683-1-DEATH_CLAIM-C0-20230313,9010813683,SINGLE_PAYEE_MATCH,1,0094,20230313,10476.32,627639,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010814167-1-DEATH_CLAIM-C0-20230825,9010814167,SINGLE_PAYEE_MATCH,1,0094,20230825,25446.55,601822,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010814389-1-DEATH_CLAIM-C0-20200921,9010814389,SINGLE_PAYEE_MATCH,1,0094,20200921,25000.0,601844,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010814552-1-DEATH_CLAIM-C0-20180429,9010814552,BENEFICIARY_INFERRED,1,0094,20180429,15271.13,684018,PE,INFERRED_CYCLIC,,INFERRED
RC-9010814552-1-DEATH_CLAIM-C0-20180429,9010814552,BENEFICIARY_INFERRED,2,0094,20180618,15271.13,684018,B1,INFERRED_CYCLIC,,INFERRED
RC-9010814552-1-DEATH_CLAIM-C0-20180429,9010814552,BENEFICIARY_INFERRED,3,0094,20180618,15271.13,684018,PE,INFERRED_CYCLIC,,INFERRED
RC-9010814559-1-DEATH_CLAIM-C0-20211003,9010814559,SINGLE_PAYEE_MATCH,1,0094,20211003,12972.14,601853,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010814696-1-DEATH_CLAIM-C0-20180925,9010814696,SINGLE_PAYEE_MATCH,1,0094,20180925,8134.93,694568,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010814933-1-DEATH_CLAIM-C0-20181210,9010814933,MULTI_BENEFICIARY_SPLIT,1,0094,20181210,5678.91,601867,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010814933-1-DEATH_CLAIM-C0-20181210,9010814933,MULTI_BENEFICIARY_SPLIT,2,0094,20181210,5678.91,704608,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010814933-1-DEATH_CLAIM-C0-20181210,9010814933,MULTI_BENEFICIARY_SPLIT,3,0094,20181210,5678.9,704609,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010814971-1-DEATH_CLAIM-C0-20180324,9010814971,MULTI_BENEFICIARY_SPLIT,1,0094,20180324,2890.53,601874,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010814971-1-DEATH_CLAIM-C0-20180324,9010814971,MULTI_BENEFICIARY_SPLIT,2,0094,20180324,2890.52,708538,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010814971-1-DEATH_CLAIM-C0-20180324,9010814971,MULTI_BENEFICIARY_SPLIT,3,0094,20180324,2890.52,708539,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010816070-1-DEATH_CLAIM-C0-20230329,9010816070,MULTI_BENEFICIARY_SPLIT,1,0094,20230329,4060.18,601952,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010816070-1-DEATH_CLAIM-C0-20230329,9010816070,MULTI_BENEFICIARY_SPLIT,2,0094,20230329,4060.18,712258,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010816070-1-DEATH_CLAIM-C0-20230329,9010816070,MULTI_BENEFICIARY_SPLIT,3,0094,20230329,4060.18,712259,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010816070-1-DEATH_CLAIM-C0-20230329,9010816070,MULTI_BENEFICIARY_SPLIT,4,0094,20230329,4060.17,712260,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010816156-1-DEATH_CLAIM-C0-20191029,9010816156,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20191029,7362.63,705154,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,MULTI_BENEFICIARY_SPLIT,1,0094,20190722,1553.98,705126,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,MULTI_BENEFICIARY_SPLIT,2,0094,20190722,1553.98,705127,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,MULTI_BENEFICIARY_SPLIT,3,0094,20190722,1553.98,705128,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,MULTI_BENEFICIARY_SPLIT,4,0094,20190722,1553.98,705129,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010816590-1-DEATH_CLAIM-C0-20220916,9010816590,SINGLE_PAYEE_MATCH,1,0094,20220916,4142.3,711900,PE,EXPLICIT_PE,100.00,INFERRED
RC-9010816928-1-DEATH_CLAIM-C0-20200321,9010816928,SINGLE_PAYEE_MATCH,1,0094,20200321,25000.0,601987,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010817091-1-DEATH_CLAIM-C0-20191106,9010817091,MULTI_BENEFICIARY_SPLIT,1,0094,20191106,4478.23,694740,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010817091-1-DEATH_CLAIM-C0-20191106,9010817091,MULTI_BENEFICIARY_SPLIT,2,0094,20191106,1449.67,708543,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010817345-1-DEATH_CLAIM-C0-20191008,9010817345,MULTI_BENEFICIARY_SPLIT,1,0094,20191008,9541.58,602011,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010817345-1-DEATH_CLAIM-C0-20191008,9010817345,MULTI_BENEFICIARY_SPLIT,2,0094,20191008,7729.21,709844,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010817345-1-DEATH_CLAIM-C0-20191008,9010817345,MULTI_BENEFICIARY_SPLIT,3,0094,20191008,7729.21,709845,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010817415-1-DEATH_CLAIM-C0-20201122,9010817415,SINGLE_PAYEE_MATCH,1,0094,20201122,25936.35,710617,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010817477-1-DEATH_CLAIM-C0-20230502,9010817477,SINGLE_PAYEE_MATCH,1,0094,20230502,53656.24,560682,PE,EXPLICIT_PE,100.00,INFERRED
RC-9010817500-1-DEATH_CLAIM-C0-20201018,9010817500,MULTI_BENEFICIARY_SPLIT,1,0094,20201018,8954.75,709000,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010817500-1-DEATH_CLAIM-C0-20201018,9010817500,MULTI_BENEFICIARY_SPLIT,2,0094,20201018,1045.25,710525,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010817639-1-DEATH_CLAIM-C0-20231215,9010817639,SINGLE_PAYEE_MATCH,1,0094,20231215,10735.34,589651,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010817930-1-DEATH_CLAIM-C0-20180529,9010817930,SINGLE_PAYEE_MATCH,1,0094,20180529,8892.97,602046,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010818580-1-DEATH_CLAIM-C0-20211116,9010818580,SINGLE_PAYEE_MATCH,1,0094,20211116,25000.0,590336,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010818789-1-DEATH_CLAIM-C0-20210117,9010818789,SINGLE_PAYEE_MATCH,1,0094,20210117,10905.64,602093,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010818799-1-DEATH_CLAIM-C0-20181206,9010818799,SINGLE_PAYEE_MATCH,1,0094,20181206,10260.08,696243,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010819955-1-DEATH_CLAIM-C0-20230930,9010819955,SINGLE_PAYEE_MATCH,1,0094,20230930,9063.49,632078,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010820386-1-DEATH_CLAIM-C0-20191225,9010820386,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20191225,11558.93,709920,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010820635-1-DEATH_CLAIM-C0-20241202,9010820635,SINGLE_PAYEE_MATCH,1,0094,20241202,25000.0,602165,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010821274-1-DEATH_CLAIM-C0-20230807,9010821274,SINGLE_PAYEE_MATCH,1,0094,20230807,9723.96,602211,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010822225-1-DEATH_CLAIM-C0-20210717,9010822225,MULTI_BENEFICIARY_SPLIT,1,0094,20210717,3062.53,703551,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010822225-1-DEATH_CLAIM-C0-20210717,9010822225,MULTI_BENEFICIARY_SPLIT,2,0094,20210717,3062.53,703552,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010822225-1-DEATH_CLAIM-C0-20210717,9010822225,MULTI_BENEFICIARY_SPLIT,3,0094,20210717,3062.53,703553,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010823088-1-DEATH_CLAIM-C0-20220112,9010823088,SINGLE_PAYEE_MATCH,1,0094,20220112,25080.29,711420,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010823601-1-DEATH_CLAIM-C0-20190202,9010823601,SINGLE_PAYEE_MATCH,1,0094,20190202,23148.52,709331,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010823868-1-DEATH_CLAIM-C0-20200227,9010823868,MULTI_BENEFICIARY_SPLIT,1,0094,20200227,5229.5,602330,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010823868-1-DEATH_CLAIM-C0-20200227,9010823868,MULTI_BENEFICIARY_SPLIT,2,0094,20200227,1154.78,693251,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010823906-1-DEATH_CLAIM-C0-20210401,9010823906,SINGLE_PAYEE_MATCH,1,0094,20210401,11163.08,602330,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010824296-1-DEATH_CLAIM-C0-20180718,9010824296,SINGLE_PAYEE_MATCH,1,0094,20180718,10329.96,602353,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010825438-1-DEATH_CLAIM-C0-20230114,9010825438,SINGLE_PAYEE_MATCH,1,0094,20230114,10062.8,587905,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010825639-1-DEATH_CLAIM-C0-20210112,9010825639,SINGLE_PAYEE_MATCH,1,0094,20210112,25000.0,602411,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010825720-1-DEATH_CLAIM-C0-20210208,9010825720,SINGLE_PAYEE_MATCH,1,0094,20210208,99890.93,602420,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010825969-1-DEATH_CLAIM-C0-20220615,9010825969,SINGLE_PAYEE_MATCH,1,0094,20220615,25046.37,602434,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010826532-1-DEATH_CLAIM-C0-20191114,9010826532,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20191114,13588.35,700757,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010826765-1-DEATH_CLAIM-C0-20180425,9010826765,SINGLE_PAYEE_MATCH,1,0094,20180425,2577.34,708702,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010826810-1-DEATH_CLAIM-C0-20210401,9010826810,SINGLE_PAYEE_MATCH,1,0094,20210401,25000.0,602491,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010827014-1-DEATH_CLAIM-C0-20210615,9010827014,MULTI_BENEFICIARY_SPLIT,1,0094,20210615,10205.34,602417,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010827014-1-DEATH_CLAIM-C0-20210615,9010827014,MULTI_BENEFICIARY_SPLIT,2,0094,20210615,10205.34,702835,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010827014-1-DEATH_CLAIM-C0-20210615,9010827014,MULTI_BENEFICIARY_SPLIT,3,0094,20210615,4589.32,710978,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010827228-1-DEATH_CLAIM-C0-20180410,9010827228,SINGLE_PAYEE_MATCH,1,0094,20180410,25252.44,702214,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010827590-1-DEATH_CLAIM-C0-20200821,9010827590,SINGLE_PAYEE_MATCH,1,0094,20200821,8000.0,602538,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010828463-1-DEATH_CLAIM-C0-20200312,9010828463,SINGLE_PAYEE_MATCH,1,0094,20200312,6216.84,644653,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010828602-1-DEATH_CLAIM-C0-20240714,9010828602,MULTI_BENEFICIARY_SPLIT,1,0094,20240714,7079.31,708570,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010828602-1-DEATH_CLAIM-C0-20240714,9010828602,MULTI_BENEFICIARY_SPLIT,2,0094,20240714,7079.31,708571,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010829154-1-DEATH_CLAIM-C0-20220414,9010829154,SINGLE_PAYEE_MATCH,1,0094,20220414,25444.5,711649,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010829155-1-DEATH_CLAIM-C0-20180204,9010829155,SINGLE_PAYEE_MATCH,1,0094,20180204,16774.41,602617,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010829171-1-DEATH_CLAIM-C0-20201011,9010829171,SINGLE_PAYEE_MATCH,1,0094,20201011,14161.79,709647,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010829587-1-DEATH_CLAIM-C0-20181221,9010829587,MULTI_BENEFICIARY_SPLIT,1,0094,20181221,10666.88,709128,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010829587-1-DEATH_CLAIM-C0-20181221,9010829587,MULTI_BENEFICIARY_SPLIT,2,0094,20181221,29.23,709129,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010830145-1-DEATH_CLAIM-C0-20240211,9010830145,SINGLE_PAYEE_MATCH,1,0094,20240211,25048.17,710834,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010830310-1-DEATH_CLAIM-C0-20190512,9010830310,MULTI_BENEFICIARY_SPLIT,1,0094,20190512,12500.0,603605,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010830310-1-DEATH_CLAIM-C0-20190512,9010830310,MULTI_BENEFICIARY_SPLIT,2,0094,20190512,12500.0,709456,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010831150-1-DEATH_CLAIM-C0-20181209,9010831150,SINGLE_PAYEE_MATCH,1,0094,20181209,10532.14,602692,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010832681-1-DEATH_CLAIM-C0-20220109,9010832681,MULTI_BENEFICIARY_SPLIT,1,0094,20220109,10860.9,602753,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010832681-1-DEATH_CLAIM-C0-20220109,9010832681,MULTI_BENEFICIARY_SPLIT,2,0094,20220109,10929.7,687092,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010832681-1-DEATH_CLAIM-C1-20220401,9010832681,SINGLE_PAYEE_MATCH,1,0094,20220401,10860.9,602753,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010833639-1-DEATH_CLAIM-C0-20180322,9010833639,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20180322,11172.69,704254,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,MULTI_BENEFICIARY_SPLIT,1,0094,20210103,1111.61,602805,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,MULTI_BENEFICIARY_SPLIT,2,0094,20210103,1111.62,684143,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,MULTI_BENEFICIARY_SPLIT,3,0094,20210103,1111.62,706795,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,MULTI_BENEFICIARY_SPLIT,4,0094,20210103,1111.62,706796,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,MULTI_BENEFICIARY_SPLIT,5,0094,20210103,1111.62,706797,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,MULTI_BENEFICIARY_SPLIT,6,0094,20210103,1111.61,706798,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,MULTI_BENEFICIARY_SPLIT,7,0094,20210103,1111.61,706799,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9010834096-1-DEATH_CLAIM-C0-20200307,9010834096,SINGLE_PAYEE_MATCH,1,0094,20200307,5000.0,602820,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010834344-1-DEATH_CLAIM-C0-20210623,9010834344,SINGLE_PAYEE_MATCH,1,0094,20210623,13027.6,711036,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010834430-1-DEATH_CLAIM-C0-20181204,9010834430,SINGLE_PAYEE_MATCH,1,0094,20181204,14160.46,602850,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010834689-1-DEATH_CLAIM-C0-20211130,9010834689,SINGLE_PAYEE_MATCH,1,0094,20211130,15701.1,602870,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010834690-1-DEATH_CLAIM-C0-20240928,9010834690,MULTI_BENEFICIARY_SPLIT,1,0094,20240928,5241.58,711372,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010834690-1-DEATH_CLAIM-C0-20240928,9010834690,MULTI_BENEFICIARY_SPLIT,2,0094,20240928,5241.58,711373,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,9010834719,MULTI_BENEFICIARY_SPLIT,1,0094,20180917,38728.6,591329,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,9010834719,MULTI_BENEFICIARY_SPLIT,2,0094,20180807,11271.4,708831,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,9010834719,MULTI_BENEFICIARY_SPLIT,3,0094,20180807,38728.6,708832,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,9010834719,MULTI_BENEFICIARY_SPLIT,4,0094,20180807,11271.4,708833,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,9010834719,MULTI_BENEFICIARY_SPLIT,5,0094,20180807,38728.6,708887,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,9010834719,MULTI_BENEFICIARY_SPLIT,6,0094,20180822,50000.0,708833,B1,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,9010834719,MULTI_BENEFICIARY_SPLIT,7,0094,20180917,38728.6,708887,B1,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010834745-1-DEATH_CLAIM-C0-20200102,9010834745,SINGLE_PAYEE_MATCH,1,0094,20200102,2445.91,603380,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010835240-1-DEATH_CLAIM-C0-20190125,9010835240,SINGLE_PAYEE_MATCH,1,0094,20190125,9890.06,645955,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010835334-1-DEATH_CLAIM-C0-20221212,9010835334,SINGLE_PAYEE_MATCH,1,0094,20221212,4509.17,689946,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010835891-1-DEATH_CLAIM-C0-20240517,9010835891,MULTI_BENEFICIARY_SPLIT,1,0094,20240517,8450.13,405528,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010835891-1-DEATH_CLAIM-C0-20240517,9010835891,MULTI_BENEFICIARY_SPLIT,2,0094,20240517,8450.12,712943,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010835891-1-DEATH_CLAIM-C0-20240517,9010835891,MULTI_BENEFICIARY_SPLIT,3,0094,20240517,8450.12,712944,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010836057-1-DEATH_CLAIM-C0-20200121,9010836057,MULTI_BENEFICIARY_SPLIT,1,0094,20200121,3162.72,710095,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9010836057-1-DEATH_CLAIM-C0-20200121,9010836057,MULTI_BENEFICIARY_SPLIT,2,0094,20200121,3162.72,710096,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
