reconstructed_claim_id,policy_number,payee_distribution_status,confidence_level,relationship_code_quality,payout_count_alignment,address_completeness,tax_id_completeness,confidence_rationale
RC-9010792296-1-DEATH_CLAIM-C0-20200820,9010792296,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010792701-1-DEATH_CLAIM-C0-20191024,9010792701,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010792997-1-DEATH_CLAIM-C0-20220413,9010792997,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010793722-1-DEATH_CLAIM-C0-20191211,9010793722,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010793737-1-DEATH_CLAIM-C0-20210621,9010793737,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010794095-1-DEATH_CLAIM-C0-20221008,9010794095,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010794518-1-DEATH_CLAIM-C0-20190528,9010794518,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010794520-1-DEATH_CLAIM-C0-20180521,9010794520,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010795047-1-DEATH_CLAIM-C0-20180620,9010795047,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010795612-1-DEATH_CLAIM-C0-20250224,9010795612,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010795890-1-DEATH_CLAIM-C0-20181126,9010795890,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010796325-1-DEATH_CLAIM-C0-20250323,9010796325,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010796554-1-DEATH_CLAIM-C0-20231120,9010796554,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010796821-1-DEATH_CLAIM-C0-20180402,9010796821,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010797854-1-DEATH_CLAIM-C0-20200727,9010797854,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010797922-1-DEATH_CLAIM-C0-20210808,9010797922,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010798024-1-DEATH_CLAIM-C0-20250117,9010798024,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010798031-1-DEATH_CLAIM-C0-20191219,9010798031,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010798517-1-DEATH_CLAIM-C0-20240528,9010798517,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010799083-1-DEATH_CLAIM-C0-20190522,9010799083,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010799173-1-DEATH_CLAIM-C0-20191116,9010799173,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010799472-1-DEATH_CLAIM-C0-20180107,9010799472,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010799821-1-DEATH_CLAIM-C0-20210602,9010799821,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010799895-1-DEATH_CLAIM-C0-20181225,9010799895,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010800667-1-DEATH_CLAIM-C0-20181022,9010800667,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010801398-1-DEATH_CLAIM-C0-20230317,9010801398,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010801399-1-DEATH_CLAIM-C0-20200405,9010801399,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010801734-1-DEATH_CLAIM-C0-20200922,9010801734,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010801734-1-DEATH_CLAIM-C1-20210526,9010801734,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010802188-1-DEATH_CLAIM-C0-20200614,9010802188,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010802627-1-DEATH_CLAIM-C0-20190319,9010802627,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9010802646-1-DEATH_CLAIM-C0-20220724,9010802646,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010803025-1-DEATH_CLAIM-C0-20211027,9010803025,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010803050-1-DEATH_CLAIM-C0-20240920,9010803050,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010803051-1-DEATH_CLAIM-C0-20220313,9010803051,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010803244-1-DEATH_CLAIM-C0-20180127,9010803244,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010803673-1-DEATH_CLAIM-C0-20200417,9010803673,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010803770-1-DEATH_CLAIM-C0-20201002,9010803770,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010803964-1-DEATH_CLAIM-C0-20200226,9010803964,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010803993-1-DEATH_CLAIM-C0-20240625,9010803993,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010804005-1-DEATH_CLAIM-C0-20240412,9010804005,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010804489-1-DEATH_CLAIM-C0-20240116,9010804489,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010804608-1-DEATH_CLAIM-C0-20210909,9010804608,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010805039-1-DEATH_CLAIM-C0-20190501,9010805039,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010805370-1-DEATH_CLAIM-C0-20230311,9010805370,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010805394-1-DEATH_CLAIM-C0-20200321,9010805394,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010806082-1-DEATH_CLAIM-C0-20220412,9010806082,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010806155-1-DEATH_CLAIM-C0-20201010,9010806155,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010806651-1-DEATH_CLAIM-C0-20210501,9010806651,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010807378-1-DEATH_CLAIM-C0-20220529,9010807378,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010807516-1-DEATH_CLAIM-C0-20250602,9010807516,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010807698-1-DEATH_CLAIM-C0-20210524,9010807698,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010807720-1-DEATH_CLAIM-C0-20230105,9010807720,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010807842-1-DEATH_CLAIM-C0-20220303,9010807842,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010807844-1-DEATH_CLAIM-C0-20210601,9010807844,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010807868-1-DEATH_CLAIM-C0-20221206,9010807868,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010808361-1-DEATH_CLAIM-C0-20201220,9010808361,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010808721-1-DEATH_CLAIM-C0-20210731,9010808721,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010808901-1-DEATH_CLAIM-C0-20210221,9010808901,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010809309-1-DEATH_CLAIM-C0-20180127,9010809309,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010809311-1-DEATH_CLAIM-C0-20220507,9010809311,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010809333-1-DEATH_CLAIM-C0-20191205,9010809333,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010809734-1-DEATH_CLAIM-C0-20200818,9010809734,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010809930-1-DEATH_CLAIM-C0-20220329,9010809930,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010809932-1-DEATH_CLAIM-C0-20190828,9010809932,BENEFICIARY_INFERRED,INFERRED,STRONG,MISMATCH,Y,Y,Payee inferred from relationship priority or Phase 4 resolution
RC-9010810504-1-DEATH_CLAIM-C0-20220824,9010810504,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010810612-1-DEATH_CLAIM-C0-20180817,9010810612,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010810691-1-DEATH_CLAIM-C0-20250318,9010810691,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010811059-1-DEATH_CLAIM-C0-20191203,9010811059,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010811157-1-DEATH_CLAIM-C0-20190807,9010811157,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010811204-1-DEATH_CLAIM-C0-20230824,9010811204,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010811306-1-DEATH_CLAIM-C0-20210308,9010811306,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010811652-1-DEATH_CLAIM-C0-20180501,9010811652,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010811700-1-DEATH_CLAIM-C0-20250316,9010811700,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010812079-1-DEATH_CLAIM-C0-20210517,9010812079,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010813155-1-DEATH_CLAIM-C0-20180101,9010813155,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010813286-1-DEATH_CLAIM-C0-20250530,9010813286,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010813387-1-DEATH_CLAIM-C0-20260227,9010813387,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010813391-1-DEATH_CLAIM-C0-20220408,9010813391,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010813683-1-DEATH_CLAIM-C0-20230313,9010813683,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010814167-1-DEATH_CLAIM-C0-20230825,9010814167,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010814389-1-DEATH_CLAIM-C0-20200921,9010814389,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010814552-1-DEATH_CLAIM-C0-20180429,9010814552,BENEFICIARY_INFERRED,INFERRED,STRONG,MISMATCH,Y,N,Payee inferred from relationship priority or Phase 4 resolution
RC-9010814559-1-DEATH_CLAIM-C0-20211003,9010814559,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010814696-1-DEATH_CLAIM-C0-20180925,9010814696,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010814933-1-DEATH_CLAIM-C0-20181210,9010814933,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010814971-1-DEATH_CLAIM-C0-20180324,9010814971,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010816070-1-DEATH_CLAIM-C0-20230329,9010816070,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010816156-1-DEATH_CLAIM-C0-20191029,9010816156,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010816590-1-DEATH_CLAIM-C0-20220916,9010816590,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9010816928-1-DEATH_CLAIM-C0-20200321,9010816928,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010817091-1-DEATH_CLAIM-C0-20191106,9010817091,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010817345-1-DEATH_CLAIM-C0-20191008,9010817345,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010817415-1-DEATH_CLAIM-C0-20201122,9010817415,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010817477-1-DEATH_CLAIM-C0-20230502,9010817477,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,Y,Rule-based default payee distribution inference
RC-9010817500-1-DEATH_CLAIM-C0-20201018,9010817500,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010817639-1-DEATH_CLAIM-C0-20231215,9010817639,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010817930-1-DEATH_CLAIM-C0-20180529,9010817930,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010818580-1-DEATH_CLAIM-C0-20211116,9010818580,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010818789-1-DEATH_CLAIM-C0-20210117,9010818789,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010818799-1-DEATH_CLAIM-C0-20181206,9010818799,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010819955-1-DEATH_CLAIM-C0-20230930,9010819955,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010820386-1-DEATH_CLAIM-C0-20191225,9010820386,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010820635-1-DEATH_CLAIM-C0-20241202,9010820635,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010821274-1-DEATH_CLAIM-C0-20230807,9010821274,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010822225-1-DEATH_CLAIM-C0-20210717,9010822225,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010823088-1-DEATH_CLAIM-C0-20220112,9010823088,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010823601-1-DEATH_CLAIM-C0-20190202,9010823601,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010823868-1-DEATH_CLAIM-C0-20200227,9010823868,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010823906-1-DEATH_CLAIM-C0-20210401,9010823906,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010824296-1-DEATH_CLAIM-C0-20180718,9010824296,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010825438-1-DEATH_CLAIM-C0-20230114,9010825438,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010825639-1-DEATH_CLAIM-C0-20210112,9010825639,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Single payee match with address and tax ID completeness
RC-9010825720-1-DEATH_CLAIM-C0-20210208,9010825720,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010825969-1-DEATH_CLAIM-C0-20220615,9010825969,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010826532-1-DEATH_CLAIM-C0-20191114,9010826532,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010826765-1-DEATH_CLAIM-C0-20180425,9010826765,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010826810-1-DEATH_CLAIM-C0-20210401,9010826810,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010827014-1-DEATH_CLAIM-C0-20210615,9010827014,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010827228-1-DEATH_CLAIM-C0-20180410,9010827228,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010827590-1-DEATH_CLAIM-C0-20200821,9010827590,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010828463-1-DEATH_CLAIM-C0-20200312,9010828463,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010828602-1-DEATH_CLAIM-C0-20240714,9010828602,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010829154-1-DEATH_CLAIM-C0-20220414,9010829154,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010829155-1-DEATH_CLAIM-C0-20180204,9010829155,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010829171-1-DEATH_CLAIM-C0-20201011,9010829171,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010829587-1-DEATH_CLAIM-C0-20181221,9010829587,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9010830145-1-DEATH_CLAIM-C0-20240211,9010830145,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010830310-1-DEATH_CLAIM-C0-20190512,9010830310,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010831150-1-DEATH_CLAIM-C0-20181209,9010831150,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010832681-1-DEATH_CLAIM-C0-20220109,9010832681,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010832681-1-DEATH_CLAIM-C1-20220401,9010832681,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010833639-1-DEATH_CLAIM-C0-20180322,9010833639,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010834096-1-DEATH_CLAIM-C0-20200307,9010834096,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Single payee match with address and tax ID completeness
