LIFEPRO,MPOLICY,TYPE_CODE,SOURCE_FIELD,LP_NFO_CODE,MNFOPT,MDIVOPT,MSTATUS
9011204293,011204293C,BA,NON_FORFEITURE,4,0,0,22
9011204543,011204543C,BA,NON_FORFEITURE,4,0,0,22
9011204579,011204579C,BA,NON_FORFEITURE,4,0,0,55
9011204761,011204761C,BA,NON_FORFEITURE,4,3,0,53
9011204810,011204810C,BA,NON_FORFEITURE,4,3,0,45
9011204824,011204824C,BA,NON_FORFEITURE,4,0,0,53
9011204865,011204865C,BA,NON_FORFEITURE,4,0,0,22
9011204866,011204866C,BA,NON_FORFEITURE,4,0,0,22
9011204960,011204960C,BA,NON_FORFEITURE,4,0,0,53
9011204984,011204984C,BA,NON_FORFEITURE,4,0,0,53
9011205079,011205079C,BA,NON_FORFEITURE,4,2,0,53
9011205082,011205082C,BA,NON_FORFEITURE,4,0,0,55
9011205111,011205111C,BA,NON_FORFEITURE,4,0,0,22
9011205240,011205240C,BA,NON_FORFEITURE,4,0,0,22
9011205441,011205441C,BA,NON_FORFEITURE,4,3,0,45
9011205839,011205839C,BA,NON_FORFEITURE,4,0,0,22
9011206100,011206100C,BA,NON_FORFEITURE,4,0,0,22
9011206380,011206380C,BA,NON_FORFEITURE,4,0,0,55
9011206462,011206462C,BA,NON_FORFEITURE,4,0,0,53
9011206506,011206506C,BA,NON_FORFEITURE,4,0,0,22
9011206953,011206953C,BA,NON_FORFEITURE,4,0,0,22
9011207224,011207224C,BA,NON_FORFEITURE,4,0,0,22
9011207360,011207360C,BA,NON_FORFEITURE,4,3,0,45
9011207677,011207677C,BA,NON_FORFEITURE,4,0,0,53
9011207685,011207685C,BA,NON_FORFEITURE,4,0,0,22
9011208031,011208031C,BA,NON_FORFEITURE,4,0,0,22
9011208037,011208037C,BA,NON_FORFEITURE,4,2,0,44
9011208104,011208104C,BA,NON_FORFEITURE,4,0,0,53
9011208194,011208194C,BA,NON_FORFEITURE,4,0,0,22
9011208260,011208260C,BA,NON_FORFEITURE,4,0,0,22
9011208333,011208333C,BA,NON_FORFEITURE,5,3,0,45
9011208334,011208334C,BA,NON_FORFEITURE,5,3,0,45
9011208639,011208639C,BA,NON_FORFEITURE,4,0,0,22
9011208848,011208848C,BA,NON_FORFEITURE,4,2,0,57
9011208849,011208849C,BA,NON_FORFEITURE,4,2,0,57
9011208904,011208904C,BA,NON_FORFEITURE,4,0,0,22
9011208984,011208984C,BA,NON_FORFEITURE,4,2,0,57
9011209097,011209097C,BA,NON_FORFEITURE,4,0,0,22
9011209098,011209098C,BA,NON_FORFEITURE,4,0,0,22
9011209262,011209262C,BA,NON_FORFEITURE,4,0,0,53
9011209963,011209963C,BA,NON_FORFEITURE,4,3,0,53
9011210089,011210089C,BA,NON_FORFEITURE,4,3,0,53
9011210337,011210337C,BA,NON_FORFEITURE,5,0,0,53
9011210489,011210489C,BA,NON_FORFEITURE,4,2,0,57
9011210635,011210635C,BA,NON_FORFEITURE,4,2,0,57
9011210918,011210918C,BA,NON_FORFEITURE,4,0,0,22
9011210919,011210919C,BA,NON_FORFEITURE,4,0,0,22
9011210945,011210945C,BA,NON_FORFEITURE,4,0,0,55
9011211045,011211045C,BA,NON_FORFEITURE,4,0,0,22
9011211973,011211973C,BA,NON_FORFEITURE,4,0,0,55
9011212151,011212151C,BA,NON_FORFEITURE,4,0,0,22
9011212725,011212725C,BA,NON_FORFEITURE,4,0,0,22
9011212753,011212753C,BA,NON_FORFEITURE,4,0,0,53
9011212754,011212754C,BA,NON_FORFEITURE,4,0,0,22
9011213262,011213262C,BA,NON_FORFEITURE,4,0,0,53
9011213263,011213263C,BA,NON_FORFEITURE,4,0,0,22
9011213264,011213264C,BA,NON_FORFEITURE,5,0,0,22
9011213461,011213461C,BA,NON_FORFEITURE,4,2,0,44
9011214044,011214044C,BA,NON_FORFEITURE,4,0,0,22
9011214181,011214181C,BA,NON_FORFEITURE,4,0,0,53
9011214338,011214338C,BA,NON_FORFEITURE,4,0,0,55
9011215362,011215362C,BA,NON_FORFEITURE,4,0,0,22
9011215363,011215363C,BA,NON_FORFEITURE,4,0,3,22
9011215543,011215543C,BA,NON_FORFEITURE,4,0,3,22
9011215550,011215550C,BA,NON_FORFEITURE,4,0,3,22
9011215896,011215896C,BA,NON_FORFEITURE,5,3,3,45
9011215903,011215903C,BA,NON_FORFEITURE,4,0,3,55
9011216059,011216059C,BA,NON_FORFEITURE,4,0,0,55
9011216178,011216178C,BA,NON_FORFEITURE,4,0,3,22
9011216179,011216179C,BA,NON_FORFEITURE,4,0,3,22
9011216497,011216497C,BA,NON_FORFEITURE,4,0,3,53
9011216545,011216545C,BA,NON_FORFEITURE,4,0,3,53
9011216680,011216680C,BA,NON_FORFEITURE,5,0,3,53
9011216797,011216797C,BA,NON_FORFEITURE,5,3,3,45
9011217011,011217011C,BA,NON_FORFEITURE,4,0,0,22
9011217012,011217012C,BA,NON_FORFEITURE,4,0,0,22
9011217116,011217116C,BA,NON_FORFEITURE,3,3,3,22
9011217204,011217204C,BA,NON_FORFEITURE,3,3,3,22
9011217205,011217205C,BA,NON_FORFEITURE,4,0,0,22
9011217615,011217615C,BA,NON_FORFEITURE,4,0,3,55
9011217617,011217617C,BA,NON_FORFEITURE,4,0,3,53
9011217684,011217684C,BA,NON_FORFEITURE,3,3,3,53
9011217685,011217685C,BA,NON_FORFEITURE,4,0,3,22
9011217687,011217687C,BA,NON_FORFEITURE,3,3,3,55
9011217970,011217970C,BA,NON_FORFEITURE,4,0,3,53
9011218020,011218020C,BA,NON_FORFEITURE,4,0,3,53
9011218157,011218157C,BA,NON_FORFEITURE,4,2,0,44
9011218497,011218497C,BA,NON_FORFEITURE,4,0,3,22
9011219517,011219517C,BA,NON_FORFEITURE,3,3,3,55
9011219543,011219543C,BA,NON_FORFEITURE,3,3,3,53
9011220279,011220279C,BA,NON_FORFEITURE,4,0,0,22
9011220581,011220581C,BA,NON_FORFEITURE,4,0,3,53
9011220582,011220582C,BA,NON_FORFEITURE,4,0,3,53
9011220928,011220928C,BA,NON_FORFEITURE,4,2,3,55
9011221209,011221209C,BA,NON_FORFEITURE,4,0,3,55
9011221211,011221211C,BA,NON_FORFEITURE,4,0,3,55
9011221309,011221309C,BA,NON_FORFEITURE,3,3,3,53
9011221336,011221336C,BA,NON_FORFEITURE,4,0,3,22
9011221537,011221537C,BA,NON_FORFEITURE,4,0,3,22
9011221817,011221817C,BA,NON_FORFEITURE,4,3,0,45
9011221818,011221818C,BA,NON_FORFEITURE,4,3,0,45
9011222039,011222039C,BA,NON_FORFEITURE,3,3,3,53
9011222127,011222127C,BA,NON_FORFEITURE,4,0,0,22
9011222530,011222530C,BA,NON_FORFEITURE,4,0,3,53
9011222584,011222584C,BA,NON_FORFEITURE,3,3,3,55
9011222585,011222585C,BA,NON_FORFEITURE,4,0,3,53
9011222586,011222586C,BA,NON_FORFEITURE,4,0,3,22
9011223517,011223517C,BA,NON_FORFEITURE,4,2,3,53
9011223520,011223520C,BA,NON_FORFEITURE,4,0,3,53
9011223568,011223568C,BA,NON_FORFEITURE,3,3,3,53
9011223989,011223989C,BA,NON_FORFEITURE,3,3,3,53
9011224135,011224135C,BA,NON_FORFEITURE,4,0,3,22
9011224365,011224365C,BA,NON_FORFEITURE,3,3,3,22
9011224556,011224556C,BA,NON_FORFEITURE,3,3,3,22
9011224634,011224634C,BA,NON_FORFEITURE,4,0,0,22
9011224635,011224635C,BA,NON_FORFEITURE,4,0,0,22
9011224748,011224748C,BA,NON_FORFEITURE,4,0,0,22
9011224874,011224874C,BA,NON_FORFEITURE,4,0,3,53
9011225266,011225266C,BA,NON_FORFEITURE,3,3,3,53
9011225329,011225329C,BA,NON_FORFEITURE,3,3,3,53
9011225416,011225416C,BA,NON_FORFEITURE,4,0,3,53
9011225492,011225492C,BA,NON_FORFEITURE,4,0,0,55
9011225528,011225528C,BA,NON_FORFEITURE,4,0,3,22
9011225617,011225617C,BA,NON_FORFEITURE,4,0,3,22
9011225793,011225793C,BA,NON_FORFEITURE,3,3,3,55
9011226091,011226091C,BA,NON_FORFEITURE,3,3,3,53
9011226092,011226092C,BA,NON_FORFEITURE,4,0,3,22
9011226137,011226137C,BA,NON_FORFEITURE,4,0,0,22
9011226577,011226577C,BA,NON_FORFEITURE,4,0,3,53
9011227527,011227527C,BA,NON_FORFEITURE,4,0,3,22
9011227528,011227528C,BA,NON_FORFEITURE,4,0,3,53
9011227604,011227604C,BA,NON_FORFEITURE,4,0,3,22
9011227605,011227605C,BA,NON_FORFEITURE,4,0,3,53
9011228088,011228088C,BA,NON_FORFEITURE,4,0,0,22
9011228944,011228944C,BA,NON_FORFEITURE,4,2,3,57
9011228945,011228945C,BA,NON_FORFEITURE,4,0,3,22
9011228946,011228946C,BA,NON_FORFEITURE,4,0,0,22
9011229146,011229146C,BA,NON_FORFEITURE,4,0,3,22
9011229408,011229408C,BA,NON_FORFEITURE,4,0,3,53
9011229564,011229564C,BA,NON_FORFEITURE,4,0,3,22
9011229565,011229565C,BA,NON_FORFEITURE,4,0,3,53
9011229897,011229897C,BA,NON_FORFEITURE,3,3,3,22
9011230043,011230043C,BA,NON_FORFEITURE,4,0,3,22
9011230763,011230763C,BA,NON_FORFEITURE,3,3,3,22
9011230767,011230767C,BA,NON_FORFEITURE,3,3,3,55
9011231670,011231670C,BA,NON_FORFEITURE,4,0,3,53
9011231856,011231856C,BA,NON_FORFEITURE,4,0,3,22
9011232740,011232740C,BA,NON_FORFEITURE,4,0,3,22
9011233593,011233593C,BA,NON_FORFEITURE,4,0,3,53
9011233776,011233776C,BA,NON_FORFEITURE,4,0,3,53
9011233827,011233827C,BA,NON_FORFEITURE,3,3,3,22
9011233828,011233828C,BA,NON_FORFEITURE,4,0,3,53
9011234281,011234281C,BA,NON_FORFEITURE,4,0,3,22
9011235627,011235627C,BA,NON_FORFEITURE,4,0,3,53
9011235717,011235717C,BA,NON_FORFEITURE,3,3,3,22
9011235718,011235718C,BA,NON_FORFEITURE,4,0,3,22
9011235719,011235719C,BA,NON_FORFEITURE,3,3,3,53
9011236347,011236347C,BA,NON_FORFEITURE,4,0,3,22
9011236350,011236350C,BA,NON_FORFEITURE,4,0,3,22
9011236729,011236729C,BA,NON_FORFEITURE,4,0,3,22
9011237180,011237180C,BA,NON_FORFEITURE,4,0,3,53
9011237181,011237181C,BA,NON_FORFEITURE,4,0,3,22
9011237657,011237657C,BA,NON_FORFEITURE,4,0,3,53
9011237659,011237659C,BA,NON_FORFEITURE,3,3,3,22
9011237660,011237660C,BA,NON_FORFEITURE,3,3,3,53
9011237663,011237663C,BA,NON_FORFEITURE,3,3,3,53
9011238178,011238178C,BA,NON_FORFEITURE,4,2,0,44
9011238321,011238321C,BA,NON_FORFEITURE,3,3,3,53
9011238370,011238370C,BA,NON_FORFEITURE,4,0,0,22
9011238372,011238372C,BA,NON_FORFEITURE,3,3,3,22
9011238989,011238989C,BA,NON_FORFEITURE,4,0,3,22
9011239201,011239201C,BA,NON_FORFEITURE,5,3,3,45
9011239255,011239255C,BA,NON_FORFEITURE,3,3,3,53
9011240164,011240164C,BA,NON_FORFEITURE,4,0,3,22
9011240763,011240763C,BA,NON_FORFEITURE,4,0,0,55
9011241516,011241516C,BA,NON_FORFEITURE,4,0,3,22
9011243725,011243725C,BA,NON_FORFEITURE,3,3,3,53
9011243732,011243732C,BA,NON_FORFEITURE,3,3,0,22
9011243733,011243733C,BA,NON_FORFEITURE,4,0,3,22
9011243734,011243734C,BA,NON_FORFEITURE,4,0,3,42
9011243759,011243759C,BA,NON_FORFEITURE,4,0,3,53
9011243760,011243760C,BA,NON_FORFEITURE,4,0,3,22
9011244378,011244378C,BA,NON_FORFEITURE,3,3,3,53
9011244788,011244788C,BA,NON_FORFEITURE,4,0,3,22
9011244789,011244789C,BA,NON_FORFEITURE,4,2,0,44
9011244850,011244850C,BA,NON_FORFEITURE,3,3,3,22
9011245721,011245721C,BA,NON_FORFEITURE,4,2,0,44
9011245722,011245722C,BA,NON_FORFEITURE,4,2,0,44
9011245723,011245723C,BA,NON_FORFEITURE,4,2,0,44
9011246246,011246246C,BA,NON_FORFEITURE,3,3,3,53
9011246525,011246525C,BA,NON_FORFEITURE,4,0,0,55
9011246930,011246930C,BA,NON_FORFEITURE,4,0,0,22
9011246931,011246931C,BA,NON_FORFEITURE,3,3,3,53
9011247184,011247184C,BA,NON_FORFEITURE,3,3,3,53
9011247278,011247278C,BA,NON_FORFEITURE,4,0,3,55
9011247296,011247296C,BA,NON_FORFEITURE,4,0,0,22
9011248017,011248017C,BA,NON_FORFEITURE,4,0,3,50
9011249066,011249066C,BA,NON_FORFEITURE,4,0,3,53
9011249830,011249830C,BA,NON_FORFEITURE,3,3,0,22
9011249831,011249831C,BA,NON_FORFEITURE,3,3,0,22
9011250371,011250371C,BA,NON_FORFEITURE,4,0,3,22
9011250565,011250565C,BA,NON_FORFEITURE,4,0,0,55
9011250566,011250566C,BA,NON_FORFEITURE,4,0,0,22
9011250919,011250919C,BA,NON_FORFEITURE,3,3,3,22
9011250920,011250920C,BA,NON_FORFEITURE,3,3,3,22
9011250929,011250929C,BA,NON_FORFEITURE,4,0,3,55
9011251166,011251166C,BA,NON_FORFEITURE,3,2,0,57
9011251167,011251167C,BA,NON_FORFEITURE,3,3,0,55
9011251196,011251196C,BA,NON_FORFEITURE,3,3,0,22
9011251369,011251369C,BA,NON_FORFEITURE,4,0,3,22
9011251747,011251747C,BA,NON_FORFEITURE,3,3,3,22
9011252219,011252219C,BA,NON_FORFEITURE,4,0,3,22
9011252220,011252220C,BA,NON_FORFEITURE,4,2,3,57
9011252294,011252294C,BA,NON_FORFEITURE,4,0,3,22
9011252477,011252477C,BA,NON_FORFEITURE,3,3,0,55
9011252637,011252637C,BA,NON_FORFEITURE,4,0,0,22
9011253003,011253003C,BA,NON_FORFEITURE,4,0,0,22
9011253004,011253004C,BA,NON_FORFEITURE,4,0,0,53
9011253007,011253007C,BA,NON_FORFEITURE,3,3,3,53
9011253008,011253008C,BA,NON_FORFEITURE,4,0,0,22
9011253410,011253410C,BA,NON_FORFEITURE,4,0,0,22
9011253508,011253508C,BA,NON_FORFEITURE,4,0,0,55
9011253770,011253770C,BA,NON_FORFEITURE,3,3,0,22
9011253785,011253785C,BA,NON_FORFEITURE,3,3,0,22
9011254099,011254099C,BA,NON_FORFEITURE,4,0,0,22
9011254120,011254120C,BA,NON_FORFEITURE,3,3,0,55
9011254121,011254121C,BA,NON_FORFEITURE,3,3,0,22
9011254240,011254240C,BA,NON_FORFEITURE,3,3,0,55
9011254241,011254241C,BA,NON_FORFEITURE,3,3,0,22
9011254242,011254242C,BA,NON_FORFEITURE,3,3,0,22
9011254298,011254298C,BA,NON_FORFEITURE,4,0,3,53
9011254827,011254827C,BA,NON_FORFEITURE,4,0,3,53
9011254828,011254828C,BA,NON_FORFEITURE,4,0,3,55
9011255071,011255071C,BA,NON_FORFEITURE,4,0,3,22
9011255072,011255072C,BA,NON_FORFEITURE,4,0,0,22
9011255073,011255073C,BA,NON_FORFEITURE,4,2,0,44
9011255665,011255665C,BA,NON_FORFEITURE,3,3,0,55
9011255947,011255947C,BA,NON_FORFEITURE,4,0,3,55
9011256684,011256684C,BA,NON_FORFEITURE,3,3,0,22
9011256689,011256689C,BA,NON_FORFEITURE,4,0,3,55
9011256759,011256759C,BA,NON_FORFEITURE,4,0,3,22
9011256830,011256830C,BA,NON_FORFEITURE,3,3,0,22
9011256831,011256831C,BA,NON_FORFEITURE,3,3,0,22
9011257021,011257021C,BA,NON_FORFEITURE,4,0,3,22
9011257022,011257022C,BA,NON_FORFEITURE,5,0,3,53
9011257037,011257037C,BA,NON_FORFEITURE,4,0,3,22
9011257039,011257039C,BA,NON_FORFEITURE,4,0,3,55
9011257043,011257043C,BA,NON_FORFEITURE,4,0,3,53
9011257364,011257364C,BA,NON_FORFEITURE,4,0,3,53
9011257460,011257460C,BA,NON_FORFEITURE,3,3,3,53
9011257512,011257512C,BA,NON_FORFEITURE,3,3,0,22
9011257513,011257513C,BA,NON_FORFEITURE,4,0,0,22
9011257515,011257515C,BA,NON_FORFEITURE,4,0,0,55
9011257653,011257653C,BA,NON_FORFEITURE,4,0,0,22
9011257862,011257862C,BA,NON_FORFEITURE,4,0,3,22
9011257863,011257863C,BA,NON_FORFEITURE,4,2,3,53
9011258124,011258124C,BA,NON_FORFEITURE,4,2,0,57
9011258172,011258172C,BA,NON_FORFEITURE,4,0,3,55
9011258185,011258185C,BA,NON_FORFEITURE,3,3,3,57
9011258186,011258186C,BA,NON_FORFEITURE,3,3,3,22
9011258293,011258293C,BA,NON_FORFEITURE,4,0,3,22
9011259189,011259189C,BA,NON_FORFEITURE,4,0,0,53
9011259491,011259491C,BA,NON_FORFEITURE,4,0,3,22
9011259930,011259930C,BA,NON_FORFEITURE,4,0,0,22
9011259940,011259940C,BA,NON_FORFEITURE,4,0,3,53
9011260157,011260157C,BA,NON_FORFEITURE,4,0,0,55
9011260458,011260458C,BA,NON_FORFEITURE,4,0,3,53
9011260486,011260486C,BA,NON_FORFEITURE,3,3,3,22
9011260487,011260487C,BA,NON_FORFEITURE,4,0,3,22
9011260749,011260749C,BA,NON_FORFEITURE,4,0,3,22
9011260873,011260873C,BA,NON_FORFEITURE,4,0,0,22
9011260874,011260874C,BA,NON_FORFEITURE,4,0,0,22
9011261107,011261107C,BA,NON_FORFEITURE,4,0,3,22
9011261272,011261272C,BA,NON_FORFEITURE,3,3,0,55
9011261276,011261276C,BA,NON_FORFEITURE,3,3,3,53
9011261438,011261438C,BA,NON_FORFEITURE,3,3,3,53
9011261439,011261439C,BA,NON_FORFEITURE,3,3,3,53
9011261507,011261507C,BA,NON_FORFEITURE,4,0,0,55
9011261538,011261538C,BA,NON_FORFEITURE,4,0,3,53
9011261602,011261602C,BA,NON_FORFEITURE,3,3,3,55
9011261618,011261618C,BA,NON_FORFEITURE,5,0,3,53
9011261619,011261619C,BA,NON_FORFEITURE,3,3,3,55
9011261640,011261640C,BA,NON_FORFEITURE,3,3,0,22
9011261641,011261641C,BA,NON_FORFEITURE,3,3,3,22
9011261795,011261795C,BA,NON_FORFEITURE,4,0,3,22
9011262030,011262030C,BA,NON_FORFEITURE,3,3,0,55
9011262629,011262629C,BA,NON_FORFEITURE,3,3,3,22
9011262630,011262630C,BA,NON_FORFEITURE,3,3,3,22
9011262631,011262631C,BA,NON_FORFEITURE,3,3,3,53
9011262751,011262751C,BA,NON_FORFEITURE,4,0,0,22
9011262752,011262752C,BA,NON_FORFEITURE,4,0,0,22
9011262791,011262791C,BA,NON_FORFEITURE,4,0,3,50
9011262792,011262792C,BA,NON_FORFEITURE,4,0,3,22
9011262825,011262825C,BA,NON_FORFEITURE,3,3,0,22
9011262826,011262826C,BA,NON_FORFEITURE,3,3,0,22
9011263126,011263126C,BA,NON_FORFEITURE,3,3,3,22
9011263483,011263483C,BA,NON_FORFEITURE,3,3,0,55
9011263484,011263484C,BA,NON_FORFEITURE,4,0,0,55
9011263511,011263511C,BA,NON_FORFEITURE,3,3,3,53
9011263521,011263521C,BA,NON_FORFEITURE,3,3,3,22
9011263540,011263540C,BA,NON_FORFEITURE,4,0,3,22
9011263614,011263614C,BA,NON_FORFEITURE,4,0,0,55
9011263615,011263615C,BA,NON_FORFEITURE,4,0,0,55
9011263633,011263633C,BA,NON_FORFEITURE,3,3,3,53
9011263764,011263764C,BA,NON_FORFEITURE,4,0,3,22
9011264015,011264015C,BA,NON_FORFEITURE,3,3,0,55
9011264068,011264068C,BA,NON_FORFEITURE,3,3,3,22
9011264194,011264194C,BA,NON_FORFEITURE,5,0,3,55
9011264345,011264345C,BA,NON_FORFEITURE,4,0,3,22
9011264375,011264375C,BA,NON_FORFEITURE,4,0,3,53
9011264376,011264376C,BA,NON_FORFEITURE,4,0,3,22
9011264712,011264712C,BA,NON_FORFEITURE,3,3,3,55
9011264713,011264713C,BA,NON_FORFEITURE,3,3,0,55
9011264714,011264714C,BA,NON_FORFEITURE,3,3,0,55
9011264943,011264943C,BA,NON_FORFEITURE,4,2,3,57
9011266393,011266393C,BA,NON_FORFEITURE,4,0,3,22
9011266394,011266394C,BA,NON_FORFEITURE,4,0,3,22
9011266421,011266421C,BA,NON_FORFEITURE,4,0,3,53
9011266798,011266798C,BA,NON_FORFEITURE,4,2,0,44
9011266910,011266910C,BA,NON_FORFEITURE,3,3,3,22
9011267127,011267127C,BA,NON_FORFEITURE,3,3,3,22
9011267130,011267130C,BA,NON_FORFEITURE,4,0,3,22
9011267131,011267131C,BA,NON_FORFEITURE,4,0,3,53
9011267253,011267253C,BA,NON_FORFEITURE,3,3,0,22
9011267531,011267531C,BA,NON_FORFEITURE,3,3,0,22
9011267562,011267562C,BA,NON_FORFEITURE,4,0,0,22
9011267659,011267659C,BA,NON_FORFEITURE,4,2,0,44
9011267660,011267660C,BA,NON_FORFEITURE,4,2,0,44
9011268049,011268049C,BA,NON_FORFEITURE,4,2,0,57
9011268050,011268050C,BA,NON_FORFEITURE,4,2,0,57
9011268332,011268332C,BA,NON_FORFEITURE,4,0,0,22
9011268760,011268760C,BA,NON_FORFEITURE,5,3,3,45
9011268761,011268761C,BA,NON_FORFEITURE,3,3,3,22
9011268763,011268763C,BA,NON_FORFEITURE,4,2,0,57
9011268907,011268907C,BA,NON_FORFEITURE,3,3,3,53
9011268908,011268908C,BA,NON_FORFEITURE,3,3,3,53
9011269000,011269000C,BA,NON_FORFEITURE,4,0,3,22
9011269166,011269166C,BA,NON_FORFEITURE,3,3,3,55
9011269176,011269176C,BA,NON_FORFEITURE,3,3,3,53
9011269177,011269177C,BA,NON_FORFEITURE,4,2,3,44
9011269178,011269178C,BA,NON_FORFEITURE,3,3,0,22
9011269263,011269263C,BA,NON_FORFEITURE,4,0,3,55
9011269382,011269382C,BA,NON_FORFEITURE,3,3,3,22
9011269384,011269384C,BA,NON_FORFEITURE,4,0,3,53
9011269468,011269468C,BA,NON_FORFEITURE,3,3,3,55
9011269925,011269925C,BA,NON_FORFEITURE,4,0,3,22
9011270089,011270089C,BA,NON_FORFEITURE,4,0,3,22
9011270209,011270209C,BA,NON_FORFEITURE,4,0,3,22
9011271084,011271084C,BA,NON_FORFEITURE,4,0,3,53
9011271241,011271241C,BA,NON_FORFEITURE,4,0,3,53
9011271252,011271252C,BA,NON_FORFEITURE,3,3,3,22
9011271699,011271699C,BA,NON_FORFEITURE,4,0,3,22
9011271994,011271994C,BA,NON_FORFEITURE,3,3,3,22
9011272310,011272310C,BA,NON_FORFEITURE,3,3,3,22
9011272315,011272315C,BA,NON_FORFEITURE,4,0,0,53
9011273276,011273276C,BA,NON_FORFEITURE,4,2,0,57
9011273379,011273379C,BA,NON_FORFEITURE,4,0,0,22
9011273480,011273480C,BA,NON_FORFEITURE,3,3,3,53
9011273881,011273881C,BA,NON_FORFEITURE,3,3,3,53
9011273882,011273882C,BA,NON_FORFEITURE,3,3,3,53
9011273928,011273928C,BA,NON_FORFEITURE,3,3,3,22
9011274299,011274299C,BA,NON_FORFEITURE,4,0,0,22
9011274445,011274445C,BA,NON_FORFEITURE,4,0,3,22
9011274496,011274496C,BA,NON_FORFEITURE,4,0,3,22
9011274754,011274754C,BA,NON_FORFEITURE,3,3,0,55
9011274759,011274759C,BA,NON_FORFEITURE,4,0,0,22
9011274946,011274946C,BA,NON_FORFEITURE,4,0,3,22
9011275502,011275502C,BA,NON_FORFEITURE,4,0,0,55
9011275503,011275503C,BA,NON_FORFEITURE,4,0,0,55
9011280901,011280901C,BA,NON_FORFEITURE,4,0,3,22
9011282859,011282859C,BA,NON_FORFEITURE,4,0,0,53
9011283014,011283014C,BA,NON_FORFEITURE,4,0,0,55
9011283209,011283209C,BA,NON_FORFEITURE,4,0,0,22
9011283751,011283751C,BA,NON_FORFEITURE,4,0,0,22
9011283882,011283882C,BA,NON_FORFEITURE,4,0,0,22
9011283883,011283883C,BA,NON_FORFEITURE,4,0,0,22
9011283990,011283990C,BA,NON_FORFEITURE,4,0,0,53
9011284022,011284022C,BA,NON_FORFEITURE,4,0,0,22
9011284023,011284023C,BA,NON_FORFEITURE,4,0,0,22
9011284024,011284024C,BA,NON_FORFEITURE,4,0,0,22
9011284029,011284029C,BA,NON_FORFEITURE,4,0,0,22
9011284087,011284087C,BA,NON_FORFEITURE,4,0,0,22
9011284103,011284103C,BA,NON_FORFEITURE,4,0,0,22
9011284109,011284109C,BA,NON_FORFEITURE,4,0,0,22
901185D536,01185D536C,BA,NON_FORFEITURE,4,0,0,53
9013000159,013000159C,BA,NON_FORFEITURE,4,0,0,41
9013000181,013000181C,BA,NON_FORFEITURE,4,0,0,55
9015000043,015000043C,BA,NON_FORFEITURE,4,0,0,55
9015000055,015000055C,BA,NON_FORFEITURE,4,2,0,44
9015000057,015000057C,BA,NON_FORFEITURE,4,0,0,22
9015000069,015000069C,BA,NON_FORFEITURE,4,0,0,22
9015000070,015000070C,BA,NON_FORFEITURE,4,0,0,22
9015000078,015000078C,BA,NON_FORFEITURE,4,0,0,53
9015000080,015000080C,BA,NON_FORFEITURE,4,0,0,55
9015000089,015000089C,BA,NON_FORFEITURE,4,0,0,53
9015000101,015000101C,BA,NON_FORFEITURE,4,0,0,22
9015000103,015000103C,BA,NON_FORFEITURE,4,2,0,53
9015000104,015000104C,BA,NON_FORFEITURE,4,0,0,55
9015000117,015000117C,BA,NON_FORFEITURE,4,0,0,55
9015000138,015000138C,BA,NON_FORFEITURE,4,0,0,55
9015000148,015000148C,BA,NON_FORFEITURE,4,0,0,22
9015000171,015000171C,BA,NON_FORFEITURE,4,0,0,53
9015000173,015000173C,BA,NON_FORFEITURE,4,0,0,22
9015000181,015000181C,BA,NON_FORFEITURE,4,0,0,53
9015000211,015000211C,BA,NON_FORFEITURE,4,0,0,53
9015000224,015000224C,BA,NON_FORFEITURE,4,0,0,53
9015000239,015000239C,BA,NON_FORFEITURE,4,0,0,50
9015000261,015000261C,BA,NON_FORFEITURE,4,3,0,53
9015000270,015000270C,BA,NON_FORFEITURE,4,0,0,53
9015000341,015000341C,BA,NON_FORFEITURE,4,0,0,53
9015000416,015000416C,BA,NON_FORFEITURE,4,0,0,55
9015000450,015000450C,BA,NON_FORFEITURE,4,0,0,55
9015000462,015000462C,BA,NON_FORFEITURE,4,0,0,22
9015000466,015000466C,BA,NON_FORFEITURE,4,0,0,22
9015000485,015000485C,BA,NON_FORFEITURE,4,2,0,53
9015000486,015000486C,BA,NON_FORFEITURE,4,2,0,55
9015000531,015000531C,BA,NON_FORFEITURE,4,0,0,53
9015000544,015000544C,BA,NON_FORFEITURE,4,0,0,53
9015000570,015000570C,BA,NON_FORFEITURE,4,0,0,53
9015000581,015000581C,BA,NON_FORFEITURE,4,0,0,53
9015000586,015000586C,BA,NON_FORFEITURE,4,2,0,57
9015000602,015000602C,BA,NON_FORFEITURE,4,0,0,53
9015000622,015000622C,BA,NON_FORFEITURE,4,0,0,53
9015000632,015000632C,BA,NON_FORFEITURE,4,0,0,53
9015000678,015000678C,BA,NON_FORFEITURE,4,0,0,53
