policy_number,relationship_count,insured_count,beneficiary_count,payee_count,owner_count,trustee_count,assignee_count,custodian_count,distinct_relate_codes,likely_primary_relationship,possible_conflict_flag
9010838834,16,2,2,2,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010838863,33,3,9,3,3,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010839122,9,1,3,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010839234,30,3,3,3,3,0,3,0,AS|B1|IN|PA|PE|PO|SA|WA,PE,Y
9010839714,8,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010839783,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010839784,9,1,3,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010840186,9,1,0,4,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010840404,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010840477,8,1,3,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010840582,14,2,2,4,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010840776,10,1,2,2,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010840779,7,1,2,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010840780,11,1,3,4,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010840848,8,1,0,4,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010841063,8,1,2,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010841424,12,1,4,4,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010841470,12,1,4,4,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010841471,8,1,1,3,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010841760,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010841782,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010841783,10,2,1,2,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010842016,24,2,2,12,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010842017,24,2,2,12,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010842284,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010842285,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010842291,12,1,1,5,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|SA,PE,Y
9010842315,18,2,6,2,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010842541,8,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010842786,16,2,4,2,2,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010842857,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010842863,7,1,0,3,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010842962,15,1,2,8,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010842969,9,1,1,2,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|SA,PE,Y
9010843137,22,2,4,2,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010843233,8,1,3,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010843241,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010843280,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010843553,9,1,3,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010844069,8,1,0,3,1,0,0,0,IN|PA|PE|PO|PW|SA,PE,Y
9010844236,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010844322,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010844324,9,1,4,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010844402,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010844403,5,2,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010844496,8,1,0,3,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010844607,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010845094,8,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010845099,8,1,3,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010845194,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010845307,33,3,12,3,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010845548,8,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010845706,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010845709,8,1,2,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010845862,9,1,3,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010845863,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010845878,7,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010845880,8,1,0,3,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010846244,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010846279,12,2,0,2,2,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010846459,19,1,6,8,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010846679,6,1,0,1,1,0,1,0,AS|IN|PA|PE|PO|SA,PE,Y
9010846780,6,1,0,1,1,0,0,0,GU|IN|PA|PE|PO|SA,PE,Y
9010846781,16,2,6,2,2,0,0,0,B1|B2|IN|PA|PE|PO|WA,PE,Y
9010846851,7,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010847123,14,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010847463,14,2,0,2,2,0,0,0,BK|IN|PA|PE|PO|PW|SA,PE,Y
9010847466,36,2,14,10,2,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010847467,10,2,0,2,2,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010847479,8,1,3,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010847480,9,1,3,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010847488,13,1,4,4,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010847570,12,1,1,4,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|SA,PE,Y
9010847571,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,Y
9010848085,9,1,1,2,1,0,1,0,AS|B1|IN|PA|PE|PO|PW|SA,PE,Y
9010848255,10,1,0,4,2,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010848256,12,1,0,6,2,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010848292,7,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010848398,10,1,4,0,1,0,0,0,B1|B2|IN|PA|PO|PW|SA,B1,Y
9010848644,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010849121,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010849122,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010849296,12,2,0,2,2,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010849667,14,2,0,4,2,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010849668,10,1,1,3,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010849699,11,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010849882,30,3,12,0,3,0,3,0,AS|B1|B2|IN|PA|PO|SA|WA,B1,Y
9010849977,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010850270,10,1,1,3,1,0,1,0,AS|B1|IN|PA|PE|PO|PW|SA,PE,Y
9010850347,7,1,0,3,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010850533,8,1,2,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010851112,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010851148,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010851278,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010851577,11,1,2,4,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010851579,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010851580,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010851847,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010852357,8,1,0,2,1,0,0,0,IN|PA|PE|PO|PW|SA,PE,Y
9010852709,8,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010852748,8,2,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010852865,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010853070,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010853285,8,1,1,2,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010853287,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010853288,15,1,5,5,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010854157,8,1,0,2,1,0,0,0,IN|PA|PE|PO|PW|SA,PE,Y
9010854307,10,2,3,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010854364,9,1,2,2,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010855657,7,1,0,3,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010855945,10,1,0,6,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010856188,9,1,1,2,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|SA,PE,Y
9010856189,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,Y
9010856918,7,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010856925,10,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010857115,8,1,1,2,1,0,1,0,AS|B1|IN|PA|PE|PO|SA,PE,Y
9010857119,8,1,3,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010857359,7,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010857638,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010857881,16,2,2,4,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010858099,7,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010858124,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010858396,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010858434,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010858435,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010858488,9,1,1,2,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010858489,10,1,2,2,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010858518,9,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010858587,14,2,0,4,2,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010858613,6,1,0,0,2,0,0,0,IN|PA|PO|SA,PO,Y
9010858907,12,1,4,4,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010859093,14,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010859280,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010859282,9,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010859462,26,2,8,8,2,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010860471,11,1,2,3,1,0,1,0,AS|B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010860472,11,1,1,4,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|SA,PE,Y
9010860628,9,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010860900,8,1,2,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010860970,8,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|PW|SA,PE,Y
9010861363,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010863167,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010863334,8,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010863394,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010863788,20,4,2,2,2,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010864397,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010864474,7,1,0,2,1,0,0,0,IN|PA|PE|PO|PW|SA,PE,Y
9010866396,26,2,2,14,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010866751,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010867962,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010867974,8,1,0,2,1,0,0,0,IN|PA|PE|PO|PW|SA,PE,Y
9010868131,8,1,0,4,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010868188,12,2,0,7,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010868189,8,1,0,4,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010869344,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010869452,7,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010869804,7,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010870474,7,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010871146,18,2,2,6,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010872105,9,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010872109,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010872324,18,1,5,3,1,0,0,0,B1|B2|GP|IN|PA|PE|PO|SA,PE,Y
9010872326,12,2,0,2,2,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010872329,12,2,0,2,2,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010872404,11,1,3,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010872406,11,1,3,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010872417,18,2,6,4,2,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010872522,12,1,3,2,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010872526,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010873154,8,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|PW|SA,PE,Y
9010873155,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010873283,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010873499,8,1,0,3,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010874688,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010874797,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010874801,10,1,1,3,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010875065,12,1,2,6,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010875783,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010876417,9,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010877009,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010877012,8,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010877480,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010877481,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010877890,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010878099,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010878904,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010879203,20,2,4,6,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010880225,9,1,1,2,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|SA,PE,Y
9010880362,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010881096,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010881272,7,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010881273,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010881301,12,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010881974,11,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010881975,9,1,3,1,1,0,0,0,B1|B2|IN|PA|PE|PO|PW|SA,PE,Y
9010882195,9,1,1,4,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010882408,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010882416,20,2,2,8,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010883172,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,Y
9010883239,8,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010883244,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,Y
9010883245,9,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|PW|SA,PE,Y
9010883246,9,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|PW|SA,PE,Y
9010883533,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010883563,7,1,0,1,1,0,1,0,AS|BK|IN|PA|PE|PO|SA,PE,Y
9010883731,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010884052,12,1,3,3,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010884969,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010885383,8,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010885441,12,2,0,2,2,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010886528,10,1,0,6,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010886805,7,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010886812,7,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010886851,8,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010887617,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010887770,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010887780,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010887927,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010887929,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010888232,10,1,1,4,1,0,1,0,AS|B1|IN|PA|PE|PO|SA,PE,Y
9010888338,8,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010888339,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010888649,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010889177,10,2,0,2,2,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010889364,7,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010889439,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010889547,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010889785,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010890622,8,1,0,1,1,0,1,1,AS|BK|CU|IN|PA|PE|PO|SA,PE,Y
9010890627,8,1,1,2,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010891075,9,1,2,2,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010891079,8,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010891087,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010891328,12,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010892016,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010892327,24,2,6,4,2,0,2,0,AS|B1|B2|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010892685,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010892691,7,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010892693,10,1,1,2,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|SA,PE,Y
9010892695,14,1,0,9,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010892696,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010893115,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010893160,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010893386,14,2,0,2,2,0,0,0,BK|IN|PA|PE|PO|SA|WA,PE,Y
9010893387,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010893908,9,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010893949,9,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|PW|SA,PE,Y
9010893950,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010894754,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010894939,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010894951,7,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010895253,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010895675,10,1,1,2,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|SA,PE,Y
9010895689,7,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010895935,16,2,1,9,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010895936,15,1,1,9,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010896144,8,1,1,1,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|SA,PE,Y
9010896866,8,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010896915,9,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|PW|SA,PE,Y
9010896924,14,2,2,4,2,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010896931,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010897303,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010897517,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010897662,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010897663,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010897664,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010898542,10,1,2,3,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010898545,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010898547,6,1,0,1,1,0,1,0,AS|IN|PA|PE|PO|SA,PE,Y
9010898692,9,1,0,2,1,0,1,0,AS|IN|PA|PE|PO|PW|SA,PE,Y
9010899709,7,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010899715,9,1,0,4,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010899716,10,1,0,5,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010899717,9,1,0,4,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010899718,9,1,0,4,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010899761,7,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010900142,36,2,12,12,2,0,0,0,B1|GP|IN|PA|PE|PO|SA,PE,Y
9010900144,7,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010900145,26,2,8,8,2,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010900152,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010900154,8,1,3,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010900155,12,2,0,2,2,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010900512,8,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010900517,8,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010900519,6,1,0,1,1,0,1,0,AS|IN|PA|PE|PO|SA,PE,Y
9010900620,7,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010900971,9,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010900975,18,4,0,2,2,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010901657,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010901775,9,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010901787,24,4,4,4,4,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010901824,11,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010901830,8,1,3,0,1,0,0,0,B1|B2|IN|PA|PO|PW|SA,B1,Y
9010901832,10,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,Y
9010901833,16,2,2,4,2,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010902761,9,1,1,1,1,0,1,0,AS|B1|BK|IN|PA|PE|PO|PW|SA,PE,Y
9010902903,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010902972,8,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010902973,6,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010903919,14,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010903927,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010904097,22,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010904649,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
