reconstructed_claim_id,settlement_chain_id,lifecycle_event_count,first_activity_date,last_activity_date,settlement_duration_days,payout_detected_flag,offset_detected_flag,withholding_detected_flag,interest_detected_flag,settlement_completion_status,chain_confidence_level
RC-9010488273-1-SURRENDER_CLAIM-C6-20240415,RC-9010488273-1-SURRENDER_CLAIM-C6-20240415-SC1,3,20240415,20240418,3,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010488273-1-SURRENDER_CLAIM-C7-20250415,RC-9010488273-1-SURRENDER_CLAIM-C7-20250415-SC1,3,20250415,20250428,13,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010488273-1-SURRENDER_CLAIM-C8-20260415,RC-9010488273-1-SURRENDER_CLAIM-C8-20260415-SC1,1,20260415,20260415,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010488274-1-DEATH_CLAIM-C0-20180422,RC-9010488274-1-DEATH_CLAIM-C0-20180422-SC1,7,20180422,20180422,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010488274-1-SURRENDER_CLAIM-C0-20180415,RC-9010488274-1-SURRENDER_CLAIM-C0-20180415-SC1,4,20180415,20180430,15,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010488274-2-DEATH_CLAIM-C0-20180422,RC-9010488274-2-DEATH_CLAIM-C0-20180422-SC1,1,20180422,20180422,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010489508-1-DEATH_CLAIM-C0-20200127,RC-9010489508-1-DEATH_CLAIM-C0-20200127-SC1,5,20200127,20200127,0,Y,N,N,N,COMPLETE,HIGH
RC-9010489508-2-DEATH_CLAIM-C0-20200127,RC-9010489508-2-DEATH_CLAIM-C0-20200127-SC1,1,20200127,20200127,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010491000-1-DEATH_CLAIM-C0-20200223,RC-9010491000-1-DEATH_CLAIM-C0-20200223-SC1,5,20200223,20200223,0,Y,N,N,N,COMPLETE,HIGH
RC-9010491000-1-SURRENDER_CLAIM-C0-20180523,RC-9010491000-1-SURRENDER_CLAIM-C0-20180523-SC1,4,20180523,20180523,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010491000-1-SURRENDER_CLAIM-C1-20190523,RC-9010491000-1-SURRENDER_CLAIM-C1-20190523-SC1,4,20190523,20190523,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010491000-1-SURRENDER_CLAIM-C2-20200223,RC-9010491000-1-SURRENDER_CLAIM-C2-20200223-SC1,1,20200223,20200223,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010491000-1-SURRENDER_CLAIM-C3-20200523,RC-9010491000-1-SURRENDER_CLAIM-C3-20200523-SC1,4,20200523,20200523,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010491000-1-SURRENDER_CLAIM-C4-20210523,RC-9010491000-1-SURRENDER_CLAIM-C4-20210523-SC1,1,20210523,20210523,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010491000-2-DEATH_CLAIM-C0-20200223,RC-9010491000-2-DEATH_CLAIM-C0-20200223-SC1,1,20200223,20200223,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010494171-1-DISBURSEMENT_CLAIM-C0-20180824,RC-9010494171-1-DISBURSEMENT_CLAIM-C0-20180824-SC1,2,20180824,20180824,0,Y,N,N,N,COMPLETE,HIGH
RC-9010494171-1-SURRENDER_CLAIM-C0-20180823,RC-9010494171-1-SURRENDER_CLAIM-C0-20180823-SC1,1,20180823,20180823,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010494229-1-SURRENDER_CLAIM-C0-20210611,RC-9010494229-1-SURRENDER_CLAIM-C0-20210611-SC1,1,20210611,20210611,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-DISBURSEMENT_CLAIM-C0-20180801,RC-9010495113-1-DISBURSEMENT_CLAIM-C0-20180801-SC1,2,20180801,20180801,0,Y,N,N,N,COMPLETE,HIGH
RC-9010495113-1-DISBURSEMENT_CLAIM-C1-20200527,RC-9010495113-1-DISBURSEMENT_CLAIM-C1-20200527-SC1,2,20200527,20200527,0,Y,N,N,N,COMPLETE,HIGH
RC-9010495113-1-DISBURSEMENT_CLAIM-C2-20210429,RC-9010495113-1-DISBURSEMENT_CLAIM-C2-20210429-SC1,2,20210429,20210429,0,Y,N,N,N,COMPLETE,HIGH
RC-9010495113-1-SURRENDER_CLAIM-C0-20180210,RC-9010495113-1-SURRENDER_CLAIM-C0-20180210-SC1,3,20180210,20180210,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C1-20180731,RC-9010495113-1-SURRENDER_CLAIM-C1-20180731-SC1,1,20180731,20180731,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C10-20230210,RC-9010495113-1-SURRENDER_CLAIM-C10-20230210-SC1,3,20230210,20230210,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C11-20230810,RC-9010495113-1-SURRENDER_CLAIM-C11-20230810-SC1,1,20230810,20230810,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C12-20240810,RC-9010495113-1-SURRENDER_CLAIM-C12-20240810-SC1,3,20240810,20240912,33,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C13-20250810,RC-9010495113-1-SURRENDER_CLAIM-C13-20250810-SC1,1,20250810,20250810,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C2-20190210,RC-9010495113-1-SURRENDER_CLAIM-C2-20190210-SC1,2,20190210,20190210,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C3-20190810,RC-9010495113-1-SURRENDER_CLAIM-C3-20190810-SC1,1,20190810,20190810,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C4-20200407,RC-9010495113-1-SURRENDER_CLAIM-C4-20200407-SC1,3,20200407,20200526,49,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C5-20200810,RC-9010495113-1-SURRENDER_CLAIM-C5-20200810-SC1,2,20200810,20200810,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C6-20210210,RC-9010495113-1-SURRENDER_CLAIM-C6-20210210-SC1,2,20210210,20210210,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C7-20210429,RC-9010495113-1-SURRENDER_CLAIM-C7-20210429-SC1,1,20210429,20210429,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C8-20220210,RC-9010495113-1-SURRENDER_CLAIM-C8-20220210-SC1,2,20220210,20220210,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C9-20220810,RC-9010495113-1-SURRENDER_CLAIM-C9-20220810-SC1,4,20220810,20220810,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010496486-1-DEATH_CLAIM-C0-20231120,RC-9010496486-1-DEATH_CLAIM-C0-20231120-SC1,4,20231120,20231120,0,Y,N,N,N,COMPLETE,HIGH
RC-9010497768-1-DEATH_CLAIM-C0-20231215,RC-9010497768-1-DEATH_CLAIM-C0-20231215-SC1,5,20231215,20231215,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010497768-1-DISBURSEMENT_CLAIM-C0-20211021,RC-9010497768-1-DISBURSEMENT_CLAIM-C0-20211021-SC1,2,20211021,20211021,0,Y,N,N,N,COMPLETE,HIGH
RC-9010497768-1-SURRENDER_CLAIM-C0-20181015,RC-9010497768-1-SURRENDER_CLAIM-C0-20181015-SC1,5,20181015,20181022,7,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010497768-1-SURRENDER_CLAIM-C1-20191015,RC-9010497768-1-SURRENDER_CLAIM-C1-20191015-SC1,5,20191015,20191030,15,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010497768-1-SURRENDER_CLAIM-C2-20201015,RC-9010497768-1-SURRENDER_CLAIM-C2-20201015-SC1,5,20201015,20201022,7,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010497768-1-SURRENDER_CLAIM-C3-20211015,RC-9010497768-1-SURRENDER_CLAIM-C3-20211015-SC1,2,20211015,20211015,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010498153-1-DEATH_CLAIM-C0-20240405,RC-9010498153-1-DEATH_CLAIM-C0-20240405-SC1,6,20240405,20240405,0,Y,N,N,N,COMPLETE,HIGH
RC-9010498153-2-DEATH_CLAIM-C0-20240405,RC-9010498153-2-DEATH_CLAIM-C0-20240405-SC1,1,20240405,20240405,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010498260-1-DEATH_CLAIM-C0-20240415,RC-9010498260-1-DEATH_CLAIM-C0-20240415-SC1,6,20240415,20240415,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010498260-2-DEATH_CLAIM-C0-20240415,RC-9010498260-2-DEATH_CLAIM-C0-20240415-SC1,1,20240415,20240415,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010498617-1-DEATH_CLAIM-C0-20230115,RC-9010498617-1-DEATH_CLAIM-C0-20230115-SC1,5,20230115,20230115,0,Y,N,N,N,COMPLETE,HIGH
RC-9010499269-1-DEATH_CLAIM-C0-20180115,RC-9010499269-1-DEATH_CLAIM-C0-20180115-SC1,4,20180115,20180115,0,Y,N,N,N,COMPLETE,HIGH
RC-9010499674-1-DEATH_CLAIM-C0-20201002,RC-9010499674-1-DEATH_CLAIM-C0-20201002-SC1,4,20201002,20201002,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010499674-2-DEATH_CLAIM-C0-20201002,RC-9010499674-2-DEATH_CLAIM-C0-20201002-SC1,1,20201002,20201002,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010499702-1-DEATH_CLAIM-C0-20220210,RC-9010499702-1-DEATH_CLAIM-C0-20220210-SC1,7,20220210,20220210,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010499702-2-DEATH_CLAIM-C0-20220210,RC-9010499702-2-DEATH_CLAIM-C0-20220210-SC1,1,20220210,20220210,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010500769-1-DEATH_CLAIM-C0-20230824,RC-9010500769-1-DEATH_CLAIM-C0-20230824-SC1,6,20230824,20230824,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010501466-1-DEATH_CLAIM-C0-20201116,RC-9010501466-1-DEATH_CLAIM-C0-20201116-SC1,4,20201116,20201116,0,Y,N,N,N,COMPLETE,HIGH
RC-9010501836-1-DEATH_CLAIM-C0-20190107,RC-9010501836-1-DEATH_CLAIM-C0-20190107-SC1,6,20190107,20190107,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010501836-2-DEATH_CLAIM-C0-20190107,RC-9010501836-2-DEATH_CLAIM-C0-20190107-SC1,1,20190107,20190107,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010502820-1-DEATH_CLAIM-C0-20241123,RC-9010502820-1-DEATH_CLAIM-C0-20241123-SC1,5,20241123,20241123,0,Y,N,N,N,COMPLETE,HIGH
RC-9010502820-2-DEATH_CLAIM-C0-20241123,RC-9010502820-2-DEATH_CLAIM-C0-20241123-SC1,1,20241123,20241123,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010503560-1-SURRENDER_CLAIM-C0-20250501,RC-9010503560-1-SURRENDER_CLAIM-C0-20250501-SC1,1,20250501,20250501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010503560-2-SURRENDER_CLAIM-C0-20250501,RC-9010503560-2-SURRENDER_CLAIM-C0-20250501-SC1,1,20250501,20250501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010503560-3-SURRENDER_CLAIM-C0-20250501,RC-9010503560-3-SURRENDER_CLAIM-C0-20250501-SC1,1,20250501,20250501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010503560-4-SURRENDER_CLAIM-C0-20250501,RC-9010503560-4-SURRENDER_CLAIM-C0-20250501-SC1,1,20250501,20250501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010505294-1-SURRENDER_CLAIM-C0-20181006,RC-9010505294-1-SURRENDER_CLAIM-C0-20181006-SC1,1,20181006,20181006,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010505297-1-SURRENDER_CLAIM-C0-20200131,RC-9010505297-1-SURRENDER_CLAIM-C0-20200131-SC1,1,20200131,20200131,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010505297-2-SURRENDER_CLAIM-C0-20200131,RC-9010505297-2-SURRENDER_CLAIM-C0-20200131-SC1,1,20200131,20200131,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010505297-3-SURRENDER_CLAIM-C0-20200131,RC-9010505297-3-SURRENDER_CLAIM-C0-20200131-SC1,1,20200131,20200131,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010505549-1-DEATH_CLAIM-C0-20221202,RC-9010505549-1-DEATH_CLAIM-C0-20221202-SC1,6,20221202,20221202,0,Y,N,N,N,COMPLETE,HIGH
RC-9010506789-1-DEATH_CLAIM-C0-20210116,RC-9010506789-1-DEATH_CLAIM-C0-20210116-SC1,4,20210116,20210116,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010506832-1-SURRENDER_CLAIM-C0-20241015,RC-9010506832-1-SURRENDER_CLAIM-C0-20241015-SC1,1,20241015,20241015,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010510671-1-DISBURSEMENT_CLAIM-C0-20220823,RC-9010510671-1-DISBURSEMENT_CLAIM-C0-20220823-SC1,2,20220823,20220823,0,Y,N,N,N,COMPLETE,HIGH
RC-9010510671-1-SURRENDER_CLAIM-C0-20171121,RC-9010510671-1-SURRENDER_CLAIM-C0-20171121-SC1,24,20171121,20180621,212,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010510671-1-SURRENDER_CLAIM-C1-20190621,RC-9010510671-1-SURRENDER_CLAIM-C1-20190621-SC1,3,20190621,20190710,19,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010510671-1-SURRENDER_CLAIM-C2-20200621,RC-9010510671-1-SURRENDER_CLAIM-C2-20200621-SC1,3,20200621,20200727,36,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010510671-1-SURRENDER_CLAIM-C3-20210621,RC-9010510671-1-SURRENDER_CLAIM-C3-20210621-SC1,3,20210621,20210803,43,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010510671-1-SURRENDER_CLAIM-C4-20220621,RC-9010510671-1-SURRENDER_CLAIM-C4-20220621-SC1,2,20220621,20220621,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010510671-4-SURRENDER_CLAIM-C0-20180620,RC-9010510671-4-SURRENDER_CLAIM-C0-20180620-SC1,2,20180620,20180620,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010511203-1-SURRENDER_CLAIM-C0-20180710,RC-9010511203-1-SURRENDER_CLAIM-C0-20180710-SC1,3,20180710,20180720,10,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010511203-1-SURRENDER_CLAIM-C1-20190710,RC-9010511203-1-SURRENDER_CLAIM-C1-20190710-SC1,3,20190710,20190720,10,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010511203-1-SURRENDER_CLAIM-C2-20200709,RC-9010511203-1-SURRENDER_CLAIM-C2-20200709-SC1,3,20200709,20200720,11,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010511203-1-SURRENDER_CLAIM-C3-20210712,RC-9010511203-1-SURRENDER_CLAIM-C3-20210712-SC1,3,20210712,20210720,8,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010511203-1-SURRENDER_CLAIM-C4-20220720,RC-9010511203-1-SURRENDER_CLAIM-C4-20220720-SC1,2,20220720,20220731,11,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010511240-1-DEATH_CLAIM-C0-20190528,RC-9010511240-1-DEATH_CLAIM-C0-20190528-SC1,3,20190528,20190528,0,Y,N,N,N,COMPLETE,HIGH
RC-9010511240-2-DEATH_CLAIM-C0-20190528,RC-9010511240-2-DEATH_CLAIM-C0-20190528-SC1,1,20190528,20190528,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010511355-1-DEATH_CLAIM-C0-20190328,RC-9010511355-1-DEATH_CLAIM-C0-20190328-SC1,4,20190328,20190328,0,Y,N,N,N,COMPLETE,HIGH
RC-9010511355-2-DEATH_CLAIM-C0-20190328,RC-9010511355-2-DEATH_CLAIM-C0-20190328-SC1,1,20190328,20190328,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010512061-1-DISBURSEMENT_CLAIM-C0-20250819,RC-9010512061-1-DISBURSEMENT_CLAIM-C0-20250819-SC1,2,20250819,20250819,0,Y,N,N,N,COMPLETE,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C0-20190417,RC-9010513711-1-SURRENDER_CLAIM-C0-20190417-SC1,2,20190417,20190417,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C1-20190817,RC-9010513711-1-SURRENDER_CLAIM-C1-20190817-SC1,1,20190817,20190817,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C10-20250817,RC-9010513711-1-SURRENDER_CLAIM-C10-20250817-SC1,1,20250817,20250817,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C11-20260407,RC-9010513711-1-SURRENDER_CLAIM-C11-20260407-SC1,2,20260407,20260407,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C2-20200817,RC-9010513711-1-SURRENDER_CLAIM-C2-20200817-SC1,1,20200817,20200817,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C3-20210817,RC-9010513711-1-SURRENDER_CLAIM-C3-20210817-SC1,1,20210817,20210817,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C4-20220425,RC-9010513711-1-SURRENDER_CLAIM-C4-20220425-SC1,2,20220425,20220425,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C5-20220817,RC-9010513711-1-SURRENDER_CLAIM-C5-20220817-SC1,3,20220817,20220830,13,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C6-20230817,RC-9010513711-1-SURRENDER_CLAIM-C6-20230817-SC1,1,20230817,20230817,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C7-20240417,RC-9010513711-1-SURRENDER_CLAIM-C7-20240417-SC1,3,20240417,20240417,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C8-20240817,RC-9010513711-1-SURRENDER_CLAIM-C8-20240817-SC1,1,20240817,20240817,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C9-20250417,RC-9010513711-1-SURRENDER_CLAIM-C9-20250417-SC1,3,20250417,20250417,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010514051-1-DEATH_CLAIM-C0-20241117,RC-9010514051-1-DEATH_CLAIM-C0-20241117-SC1,6,20241117,20241117,0,Y,N,N,N,COMPLETE,HIGH
RC-9010515598-1-DEATH_CLAIM-C0-20230214,RC-9010515598-1-DEATH_CLAIM-C0-20230214-SC1,4,20230214,20230214,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010515598-2-DEATH_CLAIM-C0-20230214,RC-9010515598-2-DEATH_CLAIM-C0-20230214-SC1,1,20230214,20230214,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010517231-1-DEATH_CLAIM-C0-20250803,RC-9010517231-1-DEATH_CLAIM-C0-20250803-SC1,9,20250803,20250803,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010517231-2-DEATH_CLAIM-C0-20250803,RC-9010517231-2-DEATH_CLAIM-C0-20250803-SC1,1,20250803,20250803,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010518048-1-SURRENDER_CLAIM-C0-20181101,RC-9010518048-1-SURRENDER_CLAIM-C0-20181101-SC1,3,20181101,20181119,18,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518048-1-SURRENDER_CLAIM-C1-20191101,RC-9010518048-1-SURRENDER_CLAIM-C1-20191101-SC1,1,20191101,20191101,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518048-1-SURRENDER_CLAIM-C2-20200108,RC-9010518048-1-SURRENDER_CLAIM-C2-20200108-SC1,2,20200108,20200108,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518048-1-SURRENDER_CLAIM-C3-20201101,RC-9010518048-1-SURRENDER_CLAIM-C3-20201101-SC1,3,20201101,20201130,29,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518048-1-SURRENDER_CLAIM-C4-20211101,RC-9010518048-1-SURRENDER_CLAIM-C4-20211101-SC1,3,20211101,20211207,36,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518048-1-SURRENDER_CLAIM-C5-20221101,RC-9010518048-1-SURRENDER_CLAIM-C5-20221101-SC1,3,20221101,20221123,22,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518048-1-SURRENDER_CLAIM-C6-20231101,RC-9010518048-1-SURRENDER_CLAIM-C6-20231101-SC1,3,20231101,20231116,15,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518048-1-SURRENDER_CLAIM-C7-20241101,RC-9010518048-1-SURRENDER_CLAIM-C7-20241101-SC1,3,20241101,20241202,31,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518048-1-SURRENDER_CLAIM-C8-20251101,RC-9010518048-1-SURRENDER_CLAIM-C8-20251101-SC1,3,20251101,20251208,37,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518049-1-SURRENDER_CLAIM-C0-20181101,RC-9010518049-1-SURRENDER_CLAIM-C0-20181101-SC1,3,20181101,20181119,18,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518049-1-SURRENDER_CLAIM-C1-20191101,RC-9010518049-1-SURRENDER_CLAIM-C1-20191101-SC1,1,20191101,20191101,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518049-1-SURRENDER_CLAIM-C2-20200108,RC-9010518049-1-SURRENDER_CLAIM-C2-20200108-SC1,2,20200108,20200108,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518049-1-SURRENDER_CLAIM-C3-20201101,RC-9010518049-1-SURRENDER_CLAIM-C3-20201101-SC1,3,20201101,20201130,29,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518049-1-SURRENDER_CLAIM-C4-20211101,RC-9010518049-1-SURRENDER_CLAIM-C4-20211101-SC1,3,20211101,20211207,36,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518049-1-SURRENDER_CLAIM-C5-20221101,RC-9010518049-1-SURRENDER_CLAIM-C5-20221101-SC1,3,20221101,20221123,22,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518049-1-SURRENDER_CLAIM-C6-20231101,RC-9010518049-1-SURRENDER_CLAIM-C6-20231101-SC1,3,20231101,20231116,15,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518049-1-SURRENDER_CLAIM-C7-20241101,RC-9010518049-1-SURRENDER_CLAIM-C7-20241101-SC1,3,20241101,20241202,31,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518049-1-SURRENDER_CLAIM-C8-20251101,RC-9010518049-1-SURRENDER_CLAIM-C8-20251101-SC1,3,20251101,20251208,37,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518050-1-DEATH_CLAIM-C0-20210514,RC-9010518050-1-DEATH_CLAIM-C0-20210514-SC1,5,20210514,20210514,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010518050-2-DEATH_CLAIM-C0-20210514,RC-9010518050-2-DEATH_CLAIM-C0-20210514-SC1,1,20210514,20210514,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010518545-1-SURRENDER_CLAIM-C0-20181115,RC-9010518545-1-SURRENDER_CLAIM-C0-20181115-SC1,1,20181115,20181115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518545-1-SURRENDER_CLAIM-C1-20191115,RC-9010518545-1-SURRENDER_CLAIM-C1-20191115-SC1,1,20191115,20191115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518545-1-SURRENDER_CLAIM-C2-20201115,RC-9010518545-1-SURRENDER_CLAIM-C2-20201115-SC1,1,20201115,20201115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518545-1-SURRENDER_CLAIM-C3-20211115,RC-9010518545-1-SURRENDER_CLAIM-C3-20211115-SC1,1,20211115,20211115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518545-1-SURRENDER_CLAIM-C4-20221115,RC-9010518545-1-SURRENDER_CLAIM-C4-20221115-SC1,1,20221115,20221115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518545-1-SURRENDER_CLAIM-C5-20231115,RC-9010518545-1-SURRENDER_CLAIM-C5-20231115-SC1,1,20231115,20231115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518545-1-SURRENDER_CLAIM-C6-20241115,RC-9010518545-1-SURRENDER_CLAIM-C6-20241115-SC1,1,20241115,20241115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010518545-1-SURRENDER_CLAIM-C7-20251115,RC-9010518545-1-SURRENDER_CLAIM-C7-20251115-SC1,1,20251115,20251115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010520217-1-DEATH_CLAIM-C0-20221029,RC-9010520217-1-DEATH_CLAIM-C0-20221029-SC1,5,20221029,20221029,0,Y,N,N,N,COMPLETE,HIGH
RC-9010520217-1-SURRENDER_CLAIM-C0-20181115,RC-9010520217-1-SURRENDER_CLAIM-C0-20181115-SC1,2,20181115,20181115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010520217-1-SURRENDER_CLAIM-C1-20191115,RC-9010520217-1-SURRENDER_CLAIM-C1-20191115-SC1,1,20191115,20191115,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010520217-1-SURRENDER_CLAIM-C2-20201102,RC-9010520217-1-SURRENDER_CLAIM-C2-20201102-SC1,3,20201102,20201115,13,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010520217-1-SURRENDER_CLAIM-C3-20211115,RC-9010520217-1-SURRENDER_CLAIM-C3-20211115-SC1,3,20211115,20211122,7,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010520217-1-SURRENDER_CLAIM-C4-20221029,RC-9010520217-1-SURRENDER_CLAIM-C4-20221029-SC1,2,20221029,20221115,17,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010520217-4-DEATH_CLAIM-C0-20221029,RC-9010520217-4-DEATH_CLAIM-C0-20221029-SC1,1,20221029,20221029,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010520451-1-SURRENDER_CLAIM-C0-20181120,RC-9010520451-1-SURRENDER_CLAIM-C0-20181120-SC1,1,20181120,20181120,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010520451-1-SURRENDER_CLAIM-C1-20191120,RC-9010520451-1-SURRENDER_CLAIM-C1-20191120-SC1,1,20191120,20191120,0,N,Y,N,N,INCOMPLETE,MEDIUM
