mpolicy,claimstat,mpaid,mface,dividends,loan,netdb,premium,suspense,mintrate,mintamt,adjust,pddate_blank,payee_rows,payee_sum,mpaid_payee_delta,recon_class
010810271C,99,0.0,0.0,0.0,0.0,19.96,0.0,0.0,0.0,0.0,0.0,Y,2,705.55,-705.55,HEADER_ZERO_HAS_PAYEE
010810612C,2,8897.31,8897.31,0.0,0.0,8897.31,0.0,0.0,0.0,0.0,0.0,N,1,8897.31,0.0,MATCH
010810691C,99,179.35,179.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,11020.48,-10841.13,MISMATCH
010810691C,99,179.35,179.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,11020.48,-10841.13,MISMATCH
010810691C,99,179.35,179.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,11020.48,-10841.13,MISMATCH
010810691C,99,179.35,179.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,11020.48,-10841.13,MISMATCH
010810691C,99,179.35,179.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,11020.48,-10841.13,MISMATCH
010810691C,99,179.35,179.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,11020.48,-10841.13,MISMATCH
010810691C,2,9944.38,9944.38,0.0,0.0,9944.38,0.0,0.0,0.0,0.0,0.0,N,7,11020.48,-1076.1,MISMATCH
010811059C,2,9099.86,9074.6,0.0,0.0,9074.6,0.0,0.0,0.0,0.0,0.0,N,1,9099.86,0.0,MATCH
010811157C,2,4508.08,4508.08,0.0,0.0,4508.08,0.0,0.0,0.0,0.0,0.0,N,4,4508.08,0.0,MATCH
010811306C,99,358.48,358.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,11943.22,-11584.74,MISMATCH
010811306C,99,358.48,358.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,11943.22,-11584.74,MISMATCH
010811306C,99,358.48,358.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,11943.22,-11584.74,MISMATCH
010811306C,2,10867.78,10867.78,0.0,0.0,10867.78,0.0,0.0,0.0,0.0,0.0,N,5,11943.22,-1075.44,MISMATCH
010811652C,2,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,N,2,15000.0,0.0,MATCH
010811700C,2,17386.88,17386.88,0.0,0.0,17386.88,0.0,0.0,0.0,73.28,0.0,N,1,17313.6,73.28,MISMATCH
010812079C,99,188.1,188.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,5376.2,-5188.1,MISMATCH
010812079C,99,188.1,188.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,5376.2,-5188.1,MISMATCH
010812079C,2,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,3,5376.2,-376.2,MISMATCH
010813286C,99,326.32,326.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,17009.98,-16683.66,MISMATCH
010813286C,99,326.32,326.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,17009.98,-16683.66,MISMATCH
010813286C,99,326.32,326.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,17009.98,-16683.66,MISMATCH
010813286C,99,326.32,326.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,17009.98,-16683.66,MISMATCH
010813286C,99,326.32,326.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,17009.98,-16683.66,MISMATCH
010813286C,99,326.32,326.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,17009.98,-16683.66,MISMATCH
010813286C,99,326.32,326.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,17009.98,-16683.66,MISMATCH
010813286C,2,14725.74,14725.74,0.0,0.0,14725.74,0.0,0.0,0.0,0.0,0.0,N,8,17009.98,-2284.24,MISMATCH
010813387C,99,689.8,689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,38970.16,-38280.36,MISMATCH
010813387C,99,689.8,689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,38970.16,-38280.36,MISMATCH
010813387C,99,689.8,689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,38970.16,-38280.36,MISMATCH
010813387C,99,689.8,689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,38970.16,-38280.36,MISMATCH
010813387C,99,689.8,689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,38970.16,-38280.36,MISMATCH
010813387C,99,689.8,689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,38970.16,-38280.36,MISMATCH
010813387C,99,689.8,689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,38970.16,-38280.36,MISMATCH
010813387C,99,689.8,689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,38970.16,-38280.36,MISMATCH
010813387C,2,33451.76,33451.76,0.0,0.0,33451.76,0.0,0.0,0.0,0.0,0.0,N,10,38970.16,-5518.4,MISMATCH
010813391C,99,332.52,332.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,15972.41,-15639.89,MISMATCH
010813391C,99,332.52,332.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,15972.41,-15639.89,MISMATCH
010813391C,99,332.52,332.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,15972.41,-15639.89,MISMATCH
010813391C,99,332.52,332.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,15972.41,-15639.89,MISMATCH
010813391C,2,14642.33,14642.33,0.0,0.0,14642.33,0.0,0.0,0.0,0.0,0.0,N,9,15972.41,-1330.08,MISMATCH
010813683C,2,10476.32,10465.84,0.0,0.0,10465.84,0.0,0.0,0.0,0.0,0.0,N,1,10476.32,0.0,MATCH
010814167C,2,25858.79,25858.79,0.0,0.0,25858.79,0.0,0.0,0.0,412.24,0.0,N,1,25446.55,412.24,MISMATCH
010814389C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,25526.0,-25263.0,MISMATCH
010814389C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,25526.0,-25263.0,MISMATCH
010814389C,2,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,3,25526.0,-526.0,MISMATCH
010814559C,2,12972.14,12952.05,0.0,0.0,12952.05,0.0,0.0,0.0,0.0,0.0,N,1,12972.14,0.0,MATCH
010814696C,2,8162.49,8162.49,0.0,0.0,8162.49,0.0,0.0,0.0,27.56,0.0,N,1,8134.93,27.56,MISMATCH
010814933C,99,411.96,411.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,17448.68,-17036.72,MISMATCH
010814933C,2,17036.72,17036.72,0.0,0.0,17036.72,0.0,0.0,0.0,0.0,0.0,N,4,17448.68,-411.96,MISMATCH
010815680C,99,0.0,0.0,0.0,0.0,94.5,0.0,0.0,0.0,0.0,0.0,Y,9,3222.0,-3222.0,HEADER_ZERO_HAS_PAYEE
010815680C,99,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,3222.0,-2864.0,MISMATCH
010815680C,99,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,3222.0,-2864.0,MISMATCH
010815680C,99,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,3222.0,-2864.0,MISMATCH
010815680C,99,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,3222.0,-2864.0,MISMATCH
010815680C,99,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,3222.0,-2864.0,MISMATCH
010815680C,99,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,3222.0,-2864.0,MISMATCH
010815680C,99,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,3222.0,-2864.0,MISMATCH
010815680C,99,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,3222.0,-2864.0,MISMATCH
010815680C,99,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,3222.0,-2864.0,MISMATCH
010815681C,99,0.0,0.0,0.0,0.0,78.87,0.0,0.0,0.0,0.0,0.0,Y,9,2688.75,-2688.75,HEADER_ZERO_HAS_PAYEE
010815681C,99,298.75,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,2688.75,-2390.0,MISMATCH
010815681C,99,298.75,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,2688.75,-2390.0,MISMATCH
010815681C,99,298.75,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,2688.75,-2390.0,MISMATCH
010815681C,99,298.75,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,2688.75,-2390.0,MISMATCH
010815681C,99,298.75,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,2688.75,-2390.0,MISMATCH
010815681C,99,298.75,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,2688.75,-2390.0,MISMATCH
010815681C,99,298.75,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,2688.75,-2390.0,MISMATCH
010815681C,99,298.75,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,2688.75,-2390.0,MISMATCH
010815681C,99,298.75,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,2688.75,-2390.0,MISMATCH
010816070C,99,317.1,317.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,17826.21,-17509.11,MISMATCH
010816070C,99,317.1,317.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,17826.21,-17509.11,MISMATCH
010816070C,99,317.1,317.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,17826.21,-17509.11,MISMATCH
010816070C,99,317.1,317.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,17826.21,-17509.11,MISMATCH
010816070C,99,317.1,317.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,9,17826.21,-17509.11,MISMATCH
010816070C,2,16240.71,16240.71,0.0,0.0,16240.71,0.0,0.0,0.0,0.0,0.0,N,9,17826.21,-1585.5,MISMATCH
010816156C,99,206.95,206.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,7776.53,-7569.58,MISMATCH
010816156C,99,206.95,206.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,7776.53,-7569.58,MISMATCH
010816156C,2,7362.63,7362.63,0.0,0.0,7362.63,0.0,0.0,0.0,0.0,0.0,N,3,7776.53,-413.9,MISMATCH
010816224C,2,6215.92,6178.54,0.0,0.0,6178.54,0.0,0.0,0.0,0.0,0.0,N,4,6215.92,0.0,MATCH
010816331C,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,0,0.0,0.0,NO_PAYEE
010816928C,99,287.25,287.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,25574.5,-25287.25,MISMATCH
010816928C,99,287.25,287.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,25574.5,-25287.25,MISMATCH
010816928C,2,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,3,25574.5,-574.5,MISMATCH
010817091C,99,239.15,239.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,6406.2,-6167.05,MISMATCH
010817091C,99,239.15,239.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,6406.2,-6167.05,MISMATCH
010817091C,2,5927.9,5927.9,0.0,0.0,5927.9,0.0,0.0,0.0,0.0,0.0,N,4,6406.2,-478.3,MISMATCH
010817304C,99,0.0,0.0,0.0,0.0,26.05,0.0,0.0,0.0,0.0,0.0,Y,4,1184.0,-1184.0,HEADER_ZERO_HAS_PAYEE
010817304C,99,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,1184.0,-888.0,MISMATCH
010817304C,99,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,1184.0,-888.0,MISMATCH
010817304C,99,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,1184.0,-888.0,MISMATCH
010817304C,99,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,1184.0,-888.0,MISMATCH
010817345C,99,388.75,388.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,25388.75,-25000.0,MISMATCH
010817345C,2,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,4,25388.75,-388.75,MISMATCH
010817500C,99,333.7,333.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,10667.4,-10333.7,MISMATCH
010817500C,99,333.7,333.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,10667.4,-10333.7,MISMATCH
010817500C,2,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,N,4,10667.4,-667.4,MISMATCH
010817808C,99,0.0,0.0,0.0,0.0,73.71,0.0,0.0,0.0,0.0,0.0,Y,2,558.5,-558.5,HEADER_ZERO_HAS_PAYEE
010817808C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,2,558.5,-279.25,MISMATCH
010817808C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,2,558.5,-279.25,MISMATCH
010817930C,2,8892.97,8892.97,0.0,0.0,8892.97,0.0,0.0,0.0,0.0,0.0,N,1,8892.97,0.0,MATCH
010818580C,99,549.5,549.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,27198.0,-26648.5,MISMATCH
010818580C,99,549.5,549.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,27198.0,-26648.5,MISMATCH
010818580C,99,549.5,549.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,27198.0,-26648.5,MISMATCH
010818580C,99,549.5,549.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,27198.0,-26648.5,MISMATCH
010818580C,2,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,5,27198.0,-2198.0,MISMATCH
010818789C,2,10905.64,10846.84,0.0,0.0,10846.84,0.0,0.0,0.0,0.0,0.0,N,1,10905.64,0.0,MATCH
010818799C,2,10260.08,10239.73,0.0,0.0,10239.73,0.0,0.0,0.0,0.0,0.0,N,1,10260.08,0.0,MATCH
010819955C,2,9077.29,9077.29,0.0,0.0,9077.29,0.0,0.0,0.0,13.8,0.0,N,1,9063.49,13.8,MISMATCH
010819960C,99,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Y,1,2.0,-2.0,HEADER_ZERO_HAS_PAYEE
010819961C,99,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,Y,1,1.96,-1.96,HEADER_ZERO_HAS_PAYEE
010820386C,2,11610.98,11610.98,0.0,0.0,11610.98,0.0,0.0,0.0,52.05,0.0,N,1,11558.93,52.05,MISMATCH
010820635C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,29039.0,-28462.0,MISMATCH
010820635C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,29039.0,-28462.0,MISMATCH
010820635C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,29039.0,-28462.0,MISMATCH
010820635C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,29039.0,-28462.0,MISMATCH
010820635C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,29039.0,-28462.0,MISMATCH
010820635C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,29039.0,-28462.0,MISMATCH
010820635C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,29039.0,-28462.0,MISMATCH
010820635C,2,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,8,29039.0,-4039.0,MISMATCH
010821274C,2,9772.59,9772.59,0.0,0.0,9772.59,0.0,0.0,0.0,48.63,0.0,N,1,9723.96,48.63,MISMATCH
010822225C,2,9224.05,9224.05,0.0,0.0,9224.05,0.0,0.0,0.0,36.46,0.0,N,3,9187.59,36.46,MISMATCH
010823088C,2,25080.29,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25080.29,0.0,MATCH
010823868C,2,6384.28,6384.28,0.0,0.0,6384.28,0.0,0.0,0.0,0.0,0.0,N,2,6384.28,0.0,MATCH
010823869C,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,0,0.0,0.0,NO_PAYEE
010824296C,2,10329.96,10233.43,0.0,0.0,10233.43,0.0,0.0,0.0,0.0,0.0,N,1,10329.96,0.0,MATCH
010825353C,99,0.0,0.0,0.0,0.0,170.71,0.0,0.0,0.0,0.0,0.0,Y,6,3793.5,-3793.5,HEADER_ZERO_HAS_PAYEE
010825353C,99,632.25,632.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,3793.5,-3161.25,MISMATCH
010825353C,99,632.25,632.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,3793.5,-3161.25,MISMATCH
010825353C,99,632.25,632.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,3793.5,-3161.25,MISMATCH
010825353C,99,632.25,632.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,3793.5,-3161.25,MISMATCH
010825353C,99,632.25,632.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,3793.5,-3161.25,MISMATCH
010825353C,99,632.25,632.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,3793.5,-3161.25,MISMATCH
010825438C,99,241.09,241.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,11509.34,-11268.25,MISMATCH
010825438C,99,241.09,241.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,11509.34,-11268.25,MISMATCH
010825438C,99,241.09,241.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,11509.34,-11268.25,MISMATCH
010825438C,99,241.09,241.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,11509.34,-11268.25,MISMATCH
010825438C,2,10062.8,10062.8,0.0,0.0,10062.8,0.0,0.0,0.0,0.0,0.0,N,6,11509.34,-1446.54,MISMATCH
010825438C,99,482.18,482.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,11509.34,-11027.16,MISMATCH
010825639C,2,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25000.0,0.0,MATCH
010825969C,2,25069.97,25069.97,0.0,0.0,25069.97,0.0,0.0,0.0,23.6,0.0,N,1,25046.37,23.6,MISMATCH
010826524C,99,0.0,0.0,0.0,0.0,369.2,0.0,0.0,0.0,0.0,0.0,Y,5,2097.5,-2097.5,HEADER_ZERO_HAS_PAYEE
010826524C,99,419.5,419.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2097.5,-1678.0,MISMATCH
010826524C,99,419.5,419.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2097.5,-1678.0,MISMATCH
010826524C,99,419.5,419.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2097.5,-1678.0,MISMATCH
010826524C,99,419.5,419.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2097.5,-1678.0,MISMATCH
010826524C,99,419.5,419.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2097.5,-1678.0,MISMATCH
010826532C,99,318.25,318.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,14224.85,-13906.6,MISMATCH
010826532C,99,318.25,318.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,14224.85,-13906.6,MISMATCH
010826532C,2,13627.72,13627.72,0.0,0.0,13627.72,0.0,0.0,0.0,39.37,0.0,N,3,14224.85,-597.13,MISMATCH
010826765C,2,2597.18,2597.18,0.0,0.0,2597.18,0.0,0.0,0.0,19.84,0.0,N,1,2577.34,19.84,MISMATCH
010826810C,99,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,27088.0,-26566.0,MISMATCH
010826810C,99,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,27088.0,-26566.0,MISMATCH
010826810C,99,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,27088.0,-26566.0,MISMATCH
010826810C,99,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,27088.0,-26566.0,MISMATCH
010826810C,2,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,5,27088.0,-2088.0,MISMATCH
010827014C,2,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,3,25000.0,0.0,MATCH
010827228C,2,25485.18,25485.18,0.0,0.0,25485.18,0.0,0.0,0.0,232.74,0.0,N,1,25252.44,232.74,MISMATCH
010827590C,99,300.76,300.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,8601.52,-8300.76,MISMATCH
010827590C,99,300.76,300.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,8601.52,-8300.76,MISMATCH
010827590C,2,8000.0,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,N,3,8601.52,-601.52,MISMATCH
010828370C,99,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,Y,1,6.74,-6.74,HEADER_ZERO_HAS_PAYEE
010828463C,99,217.2,217.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,6868.44,-6651.24,MISMATCH
010828463C,99,217.2,217.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,6868.44,-6651.24,MISMATCH
010828463C,99,217.2,217.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,6868.44,-6651.24,MISMATCH
010828463C,2,6249.49,6249.49,0.0,0.0,6249.49,0.0,0.0,0.0,32.65,0.0,N,4,6868.44,-618.95,MISMATCH
010828602C,2,14158.62,14143.16,0.0,0.0,14143.16,0.0,0.0,0.0,0.0,0.0,N,2,14158.62,0.0,MATCH
010829155C,2,16853.27,16853.27,0.0,0.0,16853.27,0.0,0.0,0.0,78.86,0.0,N,1,16774.41,78.86,MISMATCH
010829171C,2,14161.79,14161.79,0.0,0.0,14161.79,0.0,0.0,0.0,0.0,0.0,N,1,14161.79,0.0,MATCH
010829587C,2,10696.11,10665.03,0.0,0.0,10665.03,0.0,0.0,0.0,0.0,0.0,N,2,10696.11,0.0,MATCH
010830145C,2,25048.17,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25048.17,0.0,MATCH
010830310C,99,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,25242.0,-25121.0,MISMATCH
010830310C,99,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,25242.0,-25121.0,MISMATCH
010830310C,2,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,4,25242.0,-242.0,MISMATCH
010831150C,2,10532.14,10519.36,0.0,0.0,10519.36,0.0,0.0,0.0,0.0,0.0,N,1,10532.14,0.0,MATCH
010833639C,99,301.4,301.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,2,11474.09,-11172.69,MISMATCH
010833639C,2,11172.69,11172.69,0.0,0.0,11172.69,0.0,0.0,0.0,0.0,0.0,N,2,11474.09,-301.4,MISMATCH
010833740C,99,250.9,250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,8534.01,-8283.11,MISMATCH
010833740C,99,250.9,250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,8534.01,-8283.11,MISMATCH
010833740C,99,250.9,250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,10,8534.01,-8283.11,MISMATCH
010833740C,2,7781.31,7781.31,0.0,0.0,7781.31,0.0,0.0,0.0,0.0,0.0,N,10,8534.01,-752.7,MISMATCH
010834096C,99,171.05,171.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,5342.1,-5171.05,MISMATCH
010834096C,99,171.05,171.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,5342.1,-5171.05,MISMATCH
010834096C,2,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,3,5342.1,-342.1,MISMATCH
010834344C,2,13027.6,12977.38,0.0,0.0,12977.38,0.0,0.0,0.0,0.0,0.0,N,1,13027.6,0.0,MATCH
010834574C,99,0.0,0.0,0.0,0.0,68.24,0.0,0.0,0.0,0.0,0.0,Y,6,1480.5,-1480.5,HEADER_ZERO_HAS_PAYEE
010834574C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1480.5,-1233.75,MISMATCH
010834574C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1480.5,-1233.75,MISMATCH
010834574C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1480.5,-1233.75,MISMATCH
010834574C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1480.5,-1233.75,MISMATCH
010834574C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1480.5,-1233.75,MISMATCH
010834574C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1480.5,-1233.75,MISMATCH
010834575C,99,0.0,0.0,0.0,0.0,91.4,0.0,0.0,0.0,0.0,0.0,Y,6,1953.0,-1953.0,HEADER_ZERO_HAS_PAYEE
010834575C,99,325.5,325.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1953.0,-1627.5,MISMATCH
010834575C,99,325.5,325.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1953.0,-1627.5,MISMATCH
010834575C,99,325.5,325.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1953.0,-1627.5,MISMATCH
010834575C,99,325.5,325.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,1953.0,-1627.5,MISMATCH
