prototype_claimnum,reconstructed_claim_id,claim_family,failure_category,reconciliation_status,quikclms_mpaycount,quikclmp_payment_count,mpaid_variance,net_payment_variance,mresidual,residual_preserved,linked_rejected_payment_count,linked_rejected_payment_causes,severity,remediability,governance_status,recommended_remediation,production_dbf_flag
CLM0000604,RC-9010486961-1-SURRENDER_CLAIM-C2-20200401,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000605,RC-9010486961-1-SURRENDER_CLAIM-C3-20210401,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000606,RC-9010486961-1-SURRENDER_CLAIM-C4-20220401,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000607,RC-9010486961-1-SURRENDER_CLAIM-C5-20230401,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000608,RC-9010486961-1-SURRENDER_CLAIM-C6-20240401,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000609,RC-9010486961-1-SURRENDER_CLAIM-C7-20250401,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000610,RC-9010486961-1-SURRENDER_CLAIM-C8-20260401,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000611,RC-9010486964-1-SURRENDER_CLAIM-C0-20180401,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000612,RC-9010486964-1-SURRENDER_CLAIM-C1-20190402,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000613,RC-9010486964-1-SURRENDER_CLAIM-C2-20200330,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000614,RC-9010486964-1-SURRENDER_CLAIM-C3-20210402,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000615,RC-9010486964-1-SURRENDER_CLAIM-C4-20220313,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000616,RC-9010487886-1-DISBURSEMENT_CLAIM-C0-20241213,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000617,RC-9010487886-1-SURRENDER_CLAIM-C0-20200328,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000618,RC-9010487886-1-SURRENDER_CLAIM-C1-20230928,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000619,RC-9010487886-1-SURRENDER_CLAIM-C2-20240328,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000620,RC-9010487886-1-SURRENDER_CLAIM-C3-20240928,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000621,RC-9010487886-1-SURRENDER_CLAIM-C4-20241212,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000622,RC-9010488273-1-SURRENDER_CLAIM-C0-20180415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000623,RC-9010488273-1-SURRENDER_CLAIM-C1-20190415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000624,RC-9010488273-1-SURRENDER_CLAIM-C2-20200415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000625,RC-9010488273-1-SURRENDER_CLAIM-C3-20210415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000626,RC-9010488273-1-SURRENDER_CLAIM-C4-20220415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000627,RC-9010488273-1-SURRENDER_CLAIM-C5-20230415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000628,RC-9010488273-1-SURRENDER_CLAIM-C6-20240415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000629,RC-9010488273-1-SURRENDER_CLAIM-C7-20250415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000630,RC-9010488273-1-SURRENDER_CLAIM-C8-20260415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000631,RC-9010488274-1-SURRENDER_CLAIM-C0-20180415,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000632,RC-9010491000-1-DEATH_CLAIM-C0-20200223,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,1,0,5033.43,0.0,-33.43,Y,1,GATING_FAILURE:1,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0000633,RC-9010491000-1-SURRENDER_CLAIM-C0-20180523,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000634,RC-9010491000-1-SURRENDER_CLAIM-C1-20190523,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000635,RC-9010491000-1-SURRENDER_CLAIM-C2-20200223,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000636,RC-9010491000-1-SURRENDER_CLAIM-C3-20200523,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000637,RC-9010491000-1-SURRENDER_CLAIM-C4-20210523,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000638,RC-9010494171-1-DISBURSEMENT_CLAIM-C0-20180824,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000639,RC-9010495113-1-DISBURSEMENT_CLAIM-C0-20180801,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000640,RC-9010495113-1-DISBURSEMENT_CLAIM-C1-20200527,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000641,RC-9010495113-1-DISBURSEMENT_CLAIM-C2-20210429,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000642,RC-9010495113-1-SURRENDER_CLAIM-C0-20180210,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000643,RC-9010495113-1-SURRENDER_CLAIM-C1-20180731,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000644,RC-9010495113-1-SURRENDER_CLAIM-C10-20230210,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000645,RC-9010495113-1-SURRENDER_CLAIM-C11-20230810,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000646,RC-9010495113-1-SURRENDER_CLAIM-C12-20240810,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000647,RC-9010495113-1-SURRENDER_CLAIM-C13-20250810,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000648,RC-9010495113-1-SURRENDER_CLAIM-C2-20190210,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000649,RC-9010495113-1-SURRENDER_CLAIM-C3-20190810,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000650,RC-9010495113-1-SURRENDER_CLAIM-C4-20200407,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000651,RC-9010495113-1-SURRENDER_CLAIM-C5-20200810,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000652,RC-9010495113-1-SURRENDER_CLAIM-C6-20210210,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000653,RC-9010495113-1-SURRENDER_CLAIM-C7-20210429,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000654,RC-9010495113-1-SURRENDER_CLAIM-C8-20220210,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000655,RC-9010495113-1-SURRENDER_CLAIM-C9-20220810,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000656,RC-9010496486-1-DEATH_CLAIM-C0-20231120,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-3.75,-3.75,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0000657,RC-9010497768-1-DISBURSEMENT_CLAIM-C0-20211021,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000658,RC-9010497768-1-SURRENDER_CLAIM-C0-20181015,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000659,RC-9010497768-1-SURRENDER_CLAIM-C1-20191015,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000660,RC-9010497768-1-SURRENDER_CLAIM-C2-20201015,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000661,RC-9010497768-1-SURRENDER_CLAIM-C3-20211015,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000662,RC-9010499269-1-DEATH_CLAIM-C0-20180115,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-4.34,-4.34,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0000663,RC-9010500769-1-DEATH_CLAIM-C0-20230824,DEATH_CLAIM,PASS,PASS,2,2,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000664,RC-9010501466-1-DEATH_CLAIM-C0-20201116,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-6.9,-6.9,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0000665,RC-9010506789-1-DEATH_CLAIM-C0-20210116,DEATH_CLAIM,PASS,PASS,1,1,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000666,RC-9010510671-1-DISBURSEMENT_CLAIM-C0-20220823,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000667,RC-9010510671-1-SURRENDER_CLAIM-C0-20171121,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000668,RC-9010510671-1-SURRENDER_CLAIM-C1-20190621,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000669,RC-9010510671-1-SURRENDER_CLAIM-C2-20200621,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000670,RC-9010510671-1-SURRENDER_CLAIM-C3-20210621,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000671,RC-9010510671-1-SURRENDER_CLAIM-C4-20220621,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000672,RC-9010511203-1-SURRENDER_CLAIM-C0-20180710,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000673,RC-9010511203-1-SURRENDER_CLAIM-C1-20190710,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000674,RC-9010511203-1-SURRENDER_CLAIM-C2-20200709,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000675,RC-9010511203-1-SURRENDER_CLAIM-C3-20210712,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000676,RC-9010511203-1-SURRENDER_CLAIM-C4-20220720,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000677,RC-9010512061-1-DISBURSEMENT_CLAIM-C0-20250819,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000678,RC-9010513711-1-SURRENDER_CLAIM-C0-20190417,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000679,RC-9010513711-1-SURRENDER_CLAIM-C1-20190817,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000680,RC-9010513711-1-SURRENDER_CLAIM-C10-20250817,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000681,RC-9010513711-1-SURRENDER_CLAIM-C11-20260407,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000682,RC-9010513711-1-SURRENDER_CLAIM-C2-20200817,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000683,RC-9010513711-1-SURRENDER_CLAIM-C3-20210817,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000684,RC-9010513711-1-SURRENDER_CLAIM-C4-20220425,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000685,RC-9010513711-1-SURRENDER_CLAIM-C5-20220817,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000686,RC-9010513711-1-SURRENDER_CLAIM-C6-20230817,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000687,RC-9010513711-1-SURRENDER_CLAIM-C7-20240417,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000688,RC-9010513711-1-SURRENDER_CLAIM-C8-20240817,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000689,RC-9010513711-1-SURRENDER_CLAIM-C9-20250417,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000690,RC-9010518048-1-SURRENDER_CLAIM-C0-20181101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000691,RC-9010518048-1-SURRENDER_CLAIM-C1-20191101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000692,RC-9010518048-1-SURRENDER_CLAIM-C2-20200108,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000693,RC-9010518048-1-SURRENDER_CLAIM-C3-20201101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000694,RC-9010518048-1-SURRENDER_CLAIM-C4-20211101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000695,RC-9010518048-1-SURRENDER_CLAIM-C5-20221101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000696,RC-9010518048-1-SURRENDER_CLAIM-C6-20231101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000697,RC-9010518048-1-SURRENDER_CLAIM-C7-20241101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000698,RC-9010518048-1-SURRENDER_CLAIM-C8-20251101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000699,RC-9010518049-1-SURRENDER_CLAIM-C0-20181101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000700,RC-9010518049-1-SURRENDER_CLAIM-C1-20191101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000701,RC-9010518049-1-SURRENDER_CLAIM-C2-20200108,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000702,RC-9010518049-1-SURRENDER_CLAIM-C3-20201101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000703,RC-9010518049-1-SURRENDER_CLAIM-C4-20211101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000704,RC-9010518049-1-SURRENDER_CLAIM-C5-20221101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000705,RC-9010518049-1-SURRENDER_CLAIM-C6-20231101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000706,RC-9010518049-1-SURRENDER_CLAIM-C7-20241101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000707,RC-9010518049-1-SURRENDER_CLAIM-C8-20251101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000708,RC-9010518545-1-SURRENDER_CLAIM-C0-20181115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000709,RC-9010518545-1-SURRENDER_CLAIM-C1-20191115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000710,RC-9010518545-1-SURRENDER_CLAIM-C2-20201115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000711,RC-9010518545-1-SURRENDER_CLAIM-C3-20211115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000712,RC-9010518545-1-SURRENDER_CLAIM-C4-20221115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000713,RC-9010518545-1-SURRENDER_CLAIM-C5-20231115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000714,RC-9010518545-1-SURRENDER_CLAIM-C6-20241115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000715,RC-9010518545-1-SURRENDER_CLAIM-C7-20251115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000716,RC-9010520217-1-SURRENDER_CLAIM-C0-20181115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000717,RC-9010520217-1-SURRENDER_CLAIM-C1-20191115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000718,RC-9010520217-1-SURRENDER_CLAIM-C2-20201102,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000719,RC-9010520217-1-SURRENDER_CLAIM-C3-20211115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0000720,RC-9010520217-1-SURRENDER_CLAIM-C4-20221029,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
