reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_principal_offset,loan_interest_offset,surrender_charge_amount,withholding_amount,total_cash_amount,partial_surrender_amount,reconstructed_net_payment,raw_transaction_total,balancing_difference,balancing_status,confidence_level
RC-9010486919-1-SURRENDER_CLAIM-C3-20210401,0.0,422.78,0.0,422.78,0.0,0.0,0.0,0.0,0.0,422.78,0.0,BALANCED,HIGH
RC-9010486919-1-SURRENDER_CLAIM-C4-20220401,0.0,445.03,0.0,445.03,0.0,0.0,0.0,0.0,0.0,445.03,0.0,BALANCED,HIGH
RC-9010486919-1-SURRENDER_CLAIM-C5-20230401,0.0,468.45,0.0,468.45,0.0,0.0,0.0,0.0,0.0,468.45,0.0,BALANCED,HIGH
RC-9010486919-1-SURRENDER_CLAIM-C6-20231207,0.0,10356.02,0.0,10356.02,0.0,0.0,0.0,0.0,0.0,10356.02,0.0,BALANCED,HIGH
RC-9010486919-2-DEATH_CLAIM-C0-20250602,3973.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3973.77,3973.77,3973.77,UNBALANCED,LOW
RC-9010486961-1-SURRENDER_CLAIM-C0-20180401,0.0,1004.15,0.0,1004.15,0.0,0.0,0.0,0.0,0.0,1004.15,0.0,BALANCED,HIGH
RC-9010486961-1-SURRENDER_CLAIM-C1-20190401,0.0,352.25,0.0,352.25,0.0,0.0,0.0,0.0,0.0,352.25,0.0,BALANCED,HIGH
RC-9010486961-1-SURRENDER_CLAIM-C2-20200401,0.0,370.79,0.0,370.79,0.0,0.0,0.0,0.0,0.0,370.79,0.0,BALANCED,HIGH
RC-9010486961-1-SURRENDER_CLAIM-C3-20210401,0.0,390.3,0.0,390.3,0.0,0.0,0.0,0.0,0.0,390.3,0.0,BALANCED,HIGH
RC-9010486961-1-SURRENDER_CLAIM-C4-20220401,0.0,410.85,0.0,410.85,0.0,0.0,0.0,0.0,0.0,410.85,0.0,BALANCED,HIGH
RC-9010486961-1-SURRENDER_CLAIM-C5-20230401,0.0,432.47,0.0,432.47,0.0,0.0,0.0,0.0,0.0,432.47,0.0,BALANCED,HIGH
RC-9010486961-1-SURRENDER_CLAIM-C6-20240401,0.0,455.23,0.0,455.23,0.0,0.0,0.0,0.0,0.0,455.23,0.0,BALANCED,HIGH
RC-9010486961-1-SURRENDER_CLAIM-C7-20250401,0.0,479.19,0.0,479.19,0.0,0.0,0.0,0.0,0.0,479.19,0.0,BALANCED,HIGH
RC-9010486961-1-SURRENDER_CLAIM-C8-20260401,0.0,504.41,0.0,504.41,0.0,0.0,0.0,0.0,0.0,504.41,0.0,BALANCED,HIGH
RC-9010486964-1-DEATH_CLAIM-C0-20220313,6838.0,16.97,0.0,0.0,0.0,0.0,0.0,0.0,6854.97,17079.09,1218.23,UNBALANCED,LOW
RC-9010486964-1-SURRENDER_CLAIM-C0-20180401,0.0,711.83,0.0,711.83,0.0,0.0,0.0,0.0,0.0,711.83,0.0,BALANCED,HIGH
RC-9010486964-1-SURRENDER_CLAIM-C1-20190402,0.0,229.41,0.0,229.41,0.0,0.0,0.0,0.0,0.0,229.41,0.0,BALANCED,HIGH
RC-9010486964-1-SURRENDER_CLAIM-C2-20200330,0.0,232.52,0.0,232.52,0.0,0.0,0.0,0.0,0.0,232.52,0.0,BALANCED,HIGH
RC-9010486964-1-SURRENDER_CLAIM-C3-20210402,0.0,229.37,0.0,229.37,0.0,0.0,0.0,0.0,0.0,229.37,0.0,BALANCED,HIGH
RC-9010486964-1-SURRENDER_CLAIM-C4-20220313,0.0,12.27,0.0,12.27,0.0,0.0,0.0,0.0,0.0,12.27,0.0,BALANCED,HIGH
RC-9010486964-2-DEATH_CLAIM-C0-20220313,3369.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369.15,3369.15,3369.15,UNBALANCED,LOW
RC-9010487886-1-DISBURSEMENT_CLAIM-C0-20241213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.33,-26.33,MINOR_VARIANCE,MEDIUM
RC-9010487886-1-SURRENDER_CLAIM-C0-20200328,0.0,1.5,28.44,1.5,0.0,0.0,0.0,0.0,-28.44,29.94,-28.44,MINOR_VARIANCE,MEDIUM
RC-9010487886-1-SURRENDER_CLAIM-C1-20230928,0.0,0.73,28.44,0.73,0.0,0.0,0.0,0.0,-28.44,29.17,-28.44,MINOR_VARIANCE,MEDIUM
RC-9010487886-1-SURRENDER_CLAIM-C2-20240328,0.0,1.54,0.0,1.54,0.0,0.0,0.0,0.0,0.0,1.54,0.0,BALANCED,HIGH
RC-9010487886-1-SURRENDER_CLAIM-C3-20240928,0.0,2.28,28.44,2.28,0.0,0.0,0.0,0.0,-28.44,30.72,-28.44,MINOR_VARIANCE,MEDIUM
RC-9010487886-1-SURRENDER_CLAIM-C4-20241212,0.0,0.88,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.88,0.0,BALANCED,HIGH
RC-9010488273-1-SURRENDER_CLAIM-C0-20180415,0.0,867.94,0.0,867.94,0.0,0.0,0.0,0.0,0.0,867.94,0.0,BALANCED,HIGH
RC-9010488273-1-SURRENDER_CLAIM-C1-20190415,0.0,891.64,0.0,891.64,0.0,0.0,0.0,0.0,0.0,891.64,0.0,BALANCED,HIGH
RC-9010488273-1-SURRENDER_CLAIM-C2-20200415,0.0,888.5,0.0,888.5,0.0,0.0,0.0,0.0,0.0,888.5,0.0,BALANCED,HIGH
RC-9010488273-1-SURRENDER_CLAIM-C3-20210415,0.0,890.07,0.0,890.07,0.0,0.0,0.0,0.0,0.0,890.07,0.0,BALANCED,HIGH
RC-9010488273-1-SURRENDER_CLAIM-C4-20220415,0.0,885.37,0.0,885.37,0.0,0.0,0.0,0.0,0.0,885.37,0.0,BALANCED,HIGH
RC-9010488273-1-SURRENDER_CLAIM-C5-20230415,0.0,874.42,0.0,874.42,0.0,0.0,0.0,0.0,0.0,874.42,0.0,BALANCED,HIGH
RC-9010488273-1-SURRENDER_CLAIM-C6-20240415,0.0,887.04,0.0,887.04,0.0,0.0,0.0,0.0,0.0,887.04,0.0,BALANCED,HIGH
RC-9010488273-1-SURRENDER_CLAIM-C7-20250415,0.0,871.33,0.0,871.33,0.0,0.0,0.0,0.0,0.0,871.33,0.0,BALANCED,HIGH
RC-9010488273-1-SURRENDER_CLAIM-C8-20260415,0.0,302.32,0.0,302.32,0.0,0.0,0.0,0.0,0.0,302.32,0.0,BALANCED,HIGH
RC-9010488274-1-DEATH_CLAIM-C0-20180422,9951.0,48.05,0.0,0.0,0.0,0.0,0.0,0.0,9999.05,26075.49,-1490.37,UNBALANCED,LOW
RC-9010488274-1-SURRENDER_CLAIM-C0-20180415,0.0,868.44,0.0,868.44,0.0,0.0,0.0,0.0,0.0,868.44,0.0,BALANCED,HIGH
RC-9010488274-2-DEATH_CLAIM-C0-20180422,5476.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.05,5476.05,5476.05,UNBALANCED,LOW
RC-9010489508-1-DEATH_CLAIM-C0-20200127,5016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5016.0,13652.24,-3614.11,UNBALANCED,LOW
RC-9010489508-2-DEATH_CLAIM-C0-20200127,3607.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3607.98,3607.98,3607.98,UNBALANCED,LOW
RC-9010491000-1-DEATH_CLAIM-C0-20200223,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,12065.33,-33.43,MINOR_VARIANCE,MEDIUM
RC-9010491000-1-SURRENDER_CLAIM-C0-20180523,0.0,265.61,95.0,265.61,0.0,0.0,0.0,0.0,-95.0,360.61,-95.0,MINOR_VARIANCE,MEDIUM
RC-9010491000-1-SURRENDER_CLAIM-C1-20190523,0.0,295.1,95.0,295.1,0.0,0.0,0.0,0.0,-95.0,390.1,-95.0,MINOR_VARIANCE,MEDIUM
RC-9010491000-1-SURRENDER_CLAIM-C2-20200223,0.0,25.49,0.0,25.49,0.0,0.0,0.0,0.0,0.0,25.49,0.0,BALANCED,HIGH
RC-9010491000-1-SURRENDER_CLAIM-C3-20200523,0.0,326.15,95.0,326.15,0.0,0.0,0.0,0.0,-95.0,421.15,-95.0,MINOR_VARIANCE,MEDIUM
RC-9010491000-1-SURRENDER_CLAIM-C4-20210523,0.0,117.95,0.0,117.95,0.0,0.0,0.0,0.0,0.0,117.95,0.0,BALANCED,HIGH
RC-9010491000-2-DEATH_CLAIM-C0-20200223,2018.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.61,2018.61,2018.61,UNBALANCED,LOW
RC-9010494171-1-DISBURSEMENT_CLAIM-C0-20180824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4758.17,-4758.17,UNBALANCED,LOW
RC-9010494171-1-SURRENDER_CLAIM-C0-20180823,0.0,0.0,0.0,0.0,0.0,0.0,2747.74,0.0,2747.74,2747.74,2747.74,UNBALANCED,LOW
RC-9010494229-1-SURRENDER_CLAIM-C0-20210611,0.0,0.0,0.0,0.0,0.0,0.0,793.93,0.0,793.93,793.93,793.93,UNBALANCED,LOW
RC-9010495113-1-DISBURSEMENT_CLAIM-C0-20180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19,-12.19,MINOR_VARIANCE,MEDIUM
RC-9010495113-1-DISBURSEMENT_CLAIM-C1-20200527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,-7.72,MINOR_VARIANCE,MEDIUM
RC-9010495113-1-DISBURSEMENT_CLAIM-C2-20210429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,-7.98,MINOR_VARIANCE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C0-20180210,0.0,5.97,45.76,5.97,0.0,0.0,0.0,0.0,-45.76,51.73,-45.76,MINOR_VARIANCE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C1-20180731,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,BALANCED,HIGH
RC-9010495113-1-SURRENDER_CLAIM-C10-20230210,0.0,6.08,45.76,6.08,0.0,0.0,0.0,0.0,-45.76,51.84,-45.76,MINOR_VARIANCE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C11-20230810,0.0,7.61,0.0,7.61,0.0,0.0,0.0,0.0,0.0,7.61,0.0,BALANCED,HIGH
RC-9010495113-1-SURRENDER_CLAIM-C12-20240810,0.0,22.25,0.0,22.25,0.0,0.0,0.0,0.0,0.0,22.25,0.0,BALANCED,HIGH
RC-9010495113-1-SURRENDER_CLAIM-C13-20250810,0.0,8.01,0.0,8.01,0.0,0.0,0.0,0.0,0.0,8.01,0.0,BALANCED,HIGH
RC-9010495113-1-SURRENDER_CLAIM-C2-20190210,0.0,1.18,45.76,1.18,0.0,0.0,0.0,0.0,-45.76,46.94,-45.76,MINOR_VARIANCE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C3-20190810,0.0,2.47,0.0,2.47,0.0,0.0,0.0,0.0,0.0,2.47,0.0,BALANCED,HIGH
RC-9010495113-1-SURRENDER_CLAIM-C4-20200407,0.0,2.18,0.0,2.18,0.0,0.0,0.0,0.0,0.0,2.18,0.0,BALANCED,HIGH
RC-9010495113-1-SURRENDER_CLAIM-C5-20200810,0.0,4.88,45.76,4.88,0.0,0.0,0.0,0.0,-45.76,50.64,-45.76,MINOR_VARIANCE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C6-20210210,0.0,1.18,45.76,1.18,0.0,0.0,0.0,0.0,-45.76,46.94,-45.76,MINOR_VARIANCE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C7-20210429,0.0,0.68,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.68,0.0,BALANCED,HIGH
RC-9010495113-1-SURRENDER_CLAIM-C8-20220210,0.0,1.18,45.76,1.18,0.0,0.0,0.0,0.0,-45.76,46.94,-45.76,MINOR_VARIANCE,MEDIUM
RC-9010495113-1-SURRENDER_CLAIM-C9-20220810,0.0,9.82,45.76,9.82,0.0,0.0,0.0,0.0,-45.76,55.58,-45.76,MINOR_VARIANCE,MEDIUM
RC-9010496486-1-DEATH_CLAIM-C0-20231120,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,4007.5,-3.75,MINOR_VARIANCE,MEDIUM
RC-9010497768-1-DEATH_CLAIM-C0-20231215,4022.0,22.64,0.0,0.0,0.0,0.0,0.0,0.0,4044.64,8622.58,-266.65,UNBALANCED,LOW
RC-9010497768-1-DISBURSEMENT_CLAIM-C0-20211021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,-4.44,MINOR_VARIANCE,MEDIUM
RC-9010497768-1-SURRENDER_CLAIM-C0-20181015,0.0,95.11,0.0,95.11,0.0,0.0,0.0,0.0,0.0,95.11,0.0,BALANCED,HIGH
RC-9010497768-1-SURRENDER_CLAIM-C1-20191015,0.0,65.4,0.0,65.4,0.0,0.0,0.0,0.0,0.0,65.4,0.0,BALANCED,HIGH
RC-9010497768-1-SURRENDER_CLAIM-C2-20201015,0.0,35.88,0.0,35.88,0.0,0.0,0.0,0.0,0.0,35.88,0.0,BALANCED,HIGH
RC-9010497768-1-SURRENDER_CLAIM-C3-20211015,0.0,9.34,0.0,9.34,0.0,0.0,0.0,0.0,0.0,9.34,0.0,BALANCED,HIGH
RC-9010498153-1-DEATH_CLAIM-C0-20240405,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,13152.52,-3136.19,UNBALANCED,LOW
RC-9010498153-2-DEATH_CLAIM-C0-20240405,3119.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3119.86,3119.86,3119.86,UNBALANCED,LOW
RC-9010498260-1-DEATH_CLAIM-C0-20240415,2685.29,24.55,0.0,0.0,0.0,0.0,0.0,0.0,2709.84,7202.03,-1782.35,UNBALANCED,LOW
RC-9010498260-2-DEATH_CLAIM-C0-20240415,1782.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.35,1782.35,1782.35,UNBALANCED,LOW
RC-9010498617-1-DEATH_CLAIM-C0-20230115,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,14374.26,-3187.13,UNBALANCED,LOW
RC-9010499269-1-DEATH_CLAIM-C0-20180115,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,3008.68,-4.34,MINOR_VARIANCE,MEDIUM
RC-9010499674-1-DEATH_CLAIM-C0-20201002,2917.0,18.77,0.0,0.0,0.0,0.0,0.0,0.0,2935.77,7801.37,-1929.83,UNBALANCED,LOW
RC-9010499674-2-DEATH_CLAIM-C0-20201002,1929.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929.83,1929.83,1929.83,UNBALANCED,LOW
RC-9010499702-1-DEATH_CLAIM-C0-20220210,8568.0,59.86,0.0,0.0,0.0,0.0,0.0,0.0,8627.86,22942.63,-5686.91,UNBALANCED,LOW
RC-9010499702-2-DEATH_CLAIM-C0-20220210,5686.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5686.91,5686.91,5686.91,UNBALANCED,LOW
RC-9010500769-1-DEATH_CLAIM-C0-20230824,10000.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,10023.14,20046.28,0.0,BALANCED,HIGH
RC-9010501466-1-DEATH_CLAIM-C0-20201116,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10013.8,-6.9,MINOR_VARIANCE,MEDIUM
RC-9010501836-1-DEATH_CLAIM-C0-20190107,11423.53,72.13,0.0,0.0,0.0,0.0,0.0,0.0,11495.66,26486.54,-3457.48,UNBALANCED,LOW
RC-9010501836-2-DEATH_CLAIM-C0-20190107,3419.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3419.74,3419.74,3419.74,UNBALANCED,LOW
RC-9010502820-1-DEATH_CLAIM-C0-20241123,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,25440.17,-5411.88,UNBALANCED,LOW
RC-9010502820-2-DEATH_CLAIM-C0-20241123,5383.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5383.59,5383.59,5383.59,UNBALANCED,LOW
RC-9010503560-1-SURRENDER_CLAIM-C0-20250501,0.0,0.0,0.0,0.0,0.0,0.0,909.89,0.0,909.89,909.89,909.89,UNBALANCED,LOW
RC-9010503560-2-SURRENDER_CLAIM-C0-20250501,0.0,0.0,0.0,0.0,0.0,0.0,729.09,0.0,729.09,729.09,729.09,UNBALANCED,LOW
RC-9010503560-3-SURRENDER_CLAIM-C0-20250501,0.0,0.0,0.0,0.0,0.0,0.0,818.69,0.0,818.69,818.69,818.69,UNBALANCED,LOW
RC-9010503560-4-SURRENDER_CLAIM-C0-20250501,0.0,0.0,0.0,0.0,0.0,0.0,854.31,0.0,854.31,854.31,854.31,UNBALANCED,LOW
RC-9010505294-1-SURRENDER_CLAIM-C0-20181006,0.0,0.0,0.0,0.0,0.0,0.0,1115.5,0.0,1115.5,1115.5,1115.5,UNBALANCED,LOW
RC-9010505297-1-SURRENDER_CLAIM-C0-20200131,0.0,0.0,0.0,0.0,0.0,0.0,1403.32,0.0,1403.32,1403.32,1403.32,UNBALANCED,LOW
RC-9010505297-2-SURRENDER_CLAIM-C0-20200131,0.0,0.0,0.0,0.0,0.0,0.0,1403.32,0.0,1403.32,1403.32,1403.32,UNBALANCED,LOW
RC-9010505297-3-SURRENDER_CLAIM-C0-20200131,0.0,0.0,0.0,0.0,0.0,0.0,823.32,0.0,823.32,823.32,823.32,UNBALANCED,LOW
RC-9010505549-1-DEATH_CLAIM-C0-20221202,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,11461.16,-730.58,UNBALANCED,LOW
RC-9010506789-1-DEATH_CLAIM-C0-20210116,6477.25,550.41,0.0,0.0,0.0,0.0,0.0,0.0,7027.66,14055.32,0.0,BALANCED,HIGH
RC-9010506832-1-SURRENDER_CLAIM-C0-20241015,0.0,0.0,0.0,0.0,0.0,0.0,615.73,0.0,615.73,615.73,615.73,UNBALANCED,LOW
RC-9010510671-1-DISBURSEMENT_CLAIM-C0-20220823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17516.55,-17516.55,UNBALANCED,LOW
RC-9010510671-1-SURRENDER_CLAIM-C0-20171121,0.0,2690.63,362.39,2690.63,0.0,0.0,0.0,0.0,-362.39,3053.02,-362.39,UNBALANCED,LOW
RC-9010510671-1-SURRENDER_CLAIM-C1-20190621,0.0,1087.21,0.0,1087.21,0.0,0.0,0.0,0.0,0.0,1087.21,0.0,BALANCED,HIGH
RC-9010510671-1-SURRENDER_CLAIM-C2-20200621,0.0,1024.43,0.0,1024.43,0.0,0.0,0.0,0.0,0.0,1024.43,0.0,BALANCED,HIGH
RC-9010510671-1-SURRENDER_CLAIM-C3-20210621,0.0,1011.13,0.0,1011.13,0.0,0.0,0.0,0.0,0.0,1011.13,0.0,BALANCED,HIGH
RC-9010510671-1-SURRENDER_CLAIM-C4-20220621,0.0,742.16,0.0,742.16,0.0,0.0,0.0,0.0,0.0,742.16,0.0,BALANCED,HIGH
RC-9010510671-4-SURRENDER_CLAIM-C0-20180620,0.0,0.0,0.0,0.0,0.0,0.0,23205.49,0.0,23205.49,23205.49,23205.49,UNBALANCED,LOW
RC-9010511203-1-SURRENDER_CLAIM-C0-20180710,0.0,6.34,0.0,6.34,0.0,0.0,0.0,0.0,0.0,6.34,0.0,BALANCED,HIGH
RC-9010511203-1-SURRENDER_CLAIM-C1-20190710,0.0,6.34,0.0,6.34,0.0,0.0,0.0,0.0,0.0,6.34,0.0,BALANCED,HIGH
RC-9010511203-1-SURRENDER_CLAIM-C2-20200709,0.0,6.38,0.0,6.38,0.0,0.0,0.0,0.0,0.0,6.38,0.0,BALANCED,HIGH
RC-9010511203-1-SURRENDER_CLAIM-C3-20210712,0.0,6.28,0.0,6.28,0.0,0.0,0.0,0.0,0.0,6.28,0.0,BALANCED,HIGH
RC-9010511203-1-SURRENDER_CLAIM-C4-20220720,0.0,12.49,0.0,12.49,0.0,0.0,0.0,0.0,0.0,12.49,0.0,BALANCED,HIGH
RC-9010511240-1-DEATH_CLAIM-C0-20190528,2243.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.24,5798.15,-1311.67,UNBALANCED,LOW
RC-9010511240-2-DEATH_CLAIM-C0-20190528,1311.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.67,1311.67,1311.67,UNBALANCED,LOW
RC-9010511355-1-DEATH_CLAIM-C0-20190328,4188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4188.0,11071.43,-2689.62,UNBALANCED,LOW
RC-9010511355-2-DEATH_CLAIM-C0-20190328,2683.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.81,2683.81,2683.81,UNBALANCED,LOW
RC-9010512061-1-DISBURSEMENT_CLAIM-C0-20250819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5344.61,-5344.61,UNBALANCED,LOW
RC-9010513711-1-SURRENDER_CLAIM-C0-20190417,0.0,0.62,35.65,0.62,0.0,0.0,0.0,0.0,-35.65,36.27,-35.65,MINOR_VARIANCE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C1-20190817,0.0,1.91,0.0,1.91,0.0,0.0,0.0,0.0,0.0,1.91,0.0,BALANCED,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C10-20250817,0.0,6.39,0.0,6.39,0.0,0.0,0.0,0.0,0.0,6.39,0.0,BALANCED,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C11-20260407,0.0,4.58,0.0,4.58,0.0,0.0,0.0,0.0,0.0,4.58,0.0,BALANCED,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C2-20200817,0.0,2.01,0.0,2.01,0.0,0.0,0.0,0.0,0.0,2.01,0.0,BALANCED,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C3-20210817,0.0,2.12,0.0,2.12,0.0,0.0,0.0,0.0,0.0,2.12,0.0,BALANCED,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C4-20220425,0.0,1.32,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.32,0.0,BALANCED,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C5-20220817,0.0,6.42,0.0,6.42,0.0,0.0,0.0,0.0,0.0,6.42,0.0,BALANCED,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C6-20230817,0.0,2.23,0.0,2.23,0.0,0.0,0.0,0.0,0.0,2.23,0.0,BALANCED,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C7-20240417,0.0,2.13,35.65,2.13,0.0,0.0,0.0,0.0,-35.65,37.78,-35.65,MINOR_VARIANCE,MEDIUM
RC-9010513711-1-SURRENDER_CLAIM-C8-20240817,0.0,4.25,0.0,4.25,0.0,0.0,0.0,0.0,0.0,4.25,0.0,BALANCED,HIGH
RC-9010513711-1-SURRENDER_CLAIM-C9-20250417,0.0,3.5,35.65,3.5,0.0,0.0,0.0,0.0,-35.65,39.15,-35.65,MINOR_VARIANCE,MEDIUM
RC-9010514051-1-DEATH_CLAIM-C0-20241117,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,18167.62,-4083.81,UNBALANCED,LOW
RC-9010515598-1-DEATH_CLAIM-C0-20230214,7488.43,26.11,0.0,0.0,0.0,0.0,0.0,0.0,7514.54,19571.18,-4542.1,UNBALANCED,LOW
RC-9010515598-2-DEATH_CLAIM-C0-20230214,4542.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.1,4542.1,4542.1,UNBALANCED,LOW
RC-9010517231-1-DEATH_CLAIM-C0-20250803,4497.54,19.08,0.0,0.0,0.0,0.0,0.0,0.0,4516.62,12975.45,-3927.23,UNBALANCED,LOW
RC-9010517231-2-DEATH_CLAIM-C0-20250803,3912.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3912.25,3912.25,3912.25,UNBALANCED,LOW
RC-9010518048-1-SURRENDER_CLAIM-C0-20181101,0.0,1084.44,0.0,1084.44,0.0,0.0,0.0,0.0,0.0,1084.44,0.0,BALANCED,HIGH
RC-9010518048-1-SURRENDER_CLAIM-C1-20191101,0.0,379.72,0.0,379.72,0.0,0.0,0.0,0.0,0.0,379.72,0.0,BALANCED,HIGH
RC-9010518048-1-SURRENDER_CLAIM-C2-20200108,0.0,605.89,0.0,605.89,0.0,0.0,0.0,0.0,0.0,605.89,0.0,BALANCED,HIGH
RC-9010518048-1-SURRENDER_CLAIM-C3-20201101,0.0,1063.32,0.0,1063.32,0.0,0.0,0.0,0.0,0.0,1063.32,0.0,BALANCED,HIGH
RC-9010518048-1-SURRENDER_CLAIM-C4-20211101,0.0,1049.66,0.0,1049.66,0.0,0.0,0.0,0.0,0.0,1049.66,0.0,BALANCED,HIGH
RC-9010518048-1-SURRENDER_CLAIM-C5-20221101,0.0,1077.77,0.0,1077.77,0.0,0.0,0.0,0.0,0.0,1077.77,0.0,BALANCED,HIGH
RC-9010518048-1-SURRENDER_CLAIM-C6-20231101,0.0,1091.9,0.0,1091.9,0.0,0.0,0.0,0.0,0.0,1091.9,0.0,BALANCED,HIGH
RC-9010518048-1-SURRENDER_CLAIM-C7-20241101,0.0,1060.19,0.0,1060.19,0.0,0.0,0.0,0.0,0.0,1060.19,0.0,BALANCED,HIGH
RC-9010518048-1-SURRENDER_CLAIM-C8-20251101,0.0,1048.52,0.0,1048.52,0.0,0.0,0.0,0.0,0.0,1048.52,0.0,BALANCED,HIGH
RC-9010518049-1-SURRENDER_CLAIM-C0-20181101,0.0,526.76,0.0,526.76,0.0,0.0,0.0,0.0,0.0,526.76,0.0,BALANCED,HIGH
RC-9010518049-1-SURRENDER_CLAIM-C1-20191101,0.0,184.45,0.0,184.45,0.0,0.0,0.0,0.0,0.0,184.45,0.0,BALANCED,HIGH
RC-9010518049-1-SURRENDER_CLAIM-C2-20200108,0.0,294.31,0.0,294.31,0.0,0.0,0.0,0.0,0.0,294.31,0.0,BALANCED,HIGH
RC-9010518049-1-SURRENDER_CLAIM-C3-20201101,0.0,516.51,0.0,516.51,0.0,0.0,0.0,0.0,0.0,516.51,0.0,BALANCED,HIGH
RC-9010518049-1-SURRENDER_CLAIM-C4-20211101,0.0,509.87,0.0,509.87,0.0,0.0,0.0,0.0,0.0,509.87,0.0,BALANCED,HIGH
RC-9010518049-1-SURRENDER_CLAIM-C5-20221101,0.0,523.53,0.0,523.53,0.0,0.0,0.0,0.0,0.0,523.53,0.0,BALANCED,HIGH
RC-9010518049-1-SURRENDER_CLAIM-C6-20231101,0.0,530.4,0.0,530.4,0.0,0.0,0.0,0.0,0.0,530.4,0.0,BALANCED,HIGH
RC-9010518049-1-SURRENDER_CLAIM-C7-20241101,0.0,515.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,BALANCED,HIGH
RC-9010518049-1-SURRENDER_CLAIM-C8-20251101,0.0,509.31,0.0,509.31,0.0,0.0,0.0,0.0,0.0,509.31,0.0,BALANCED,HIGH
RC-9010518050-1-DEATH_CLAIM-C0-20210514,5987.29,44.66,0.0,0.0,0.0,0.0,0.0,0.0,6031.95,16720.81,-4648.2,UNBALANCED,LOW
RC-9010518050-2-DEATH_CLAIM-C0-20210514,4639.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4639.49,4639.49,4639.49,UNBALANCED,LOW
RC-9010518545-1-SURRENDER_CLAIM-C0-20181115,0.0,247.85,0.0,247.85,0.0,0.0,0.0,0.0,0.0,247.85,0.0,BALANCED,HIGH
