reconstructed_claim_id,policy_number,benefit_seq,claim_family,claim_subtype,reconstructed_lifecycle_status,first_activity_date,latest_activity_date,claim_activity_row_count,claim_relevant_transaction_codes,possible_reversal_flag,confidence_level,reconstruction_notes
RC-9010762331-2-SURRENDER_CLAIM-C0-20201221,9010762331,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20201221,20201221,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010762332-2-SURRENDER_CLAIM-C0-20201221,9010762332,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20201221,20201221,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010762678-1-DEATH_CLAIM-C0-20190626,9010762678,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20190626,20190626,2,0094|0530,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010763006-1-DEATH_CLAIM-C0-20231228,9010763006,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20231228,20240207,12,0038|0094|0530|0630,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010763006-1-DISBURSEMENT_CLAIM-C0-20240207,9010763006,1,DISBURSEMENT_CLAIM,CASH_DISBURSEMENT,PAID,20240207,20240207,1,0090,N,LOW,Prototype grouping by policy/benefit_seq/DISBURSEMENT_CLAIM with 60-day date cluster window
RC-9010763006-2-SURRENDER_CLAIM-C0-20180907,9010763006,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180907,20180907,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763006-2-SURRENDER_CLAIM-C1-20190907,9010763006,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190907,20190907,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763006-2-SURRENDER_CLAIM-C2-20200907,9010763006,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200907,20200907,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763006-2-SURRENDER_CLAIM-C3-20210907,9010763006,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210907,20210907,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763006-2-SURRENDER_CLAIM-C4-20220907,9010763006,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220907,20220907,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763006-2-SURRENDER_CLAIM-C5-20230907,9010763006,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230907,20230907,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763012-2-SURRENDER_CLAIM-C0-20210726,9010763012,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20210726,20210726,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763063-1-SURRENDER_CLAIM-C0-20180915,9010763063,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180915,20180918,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763063-1-SURRENDER_CLAIM-C1-20190915,9010763063,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190915,20190916,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763063-1-SURRENDER_CLAIM-C2-20200915,9010763063,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200915,20200916,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763063-1-SURRENDER_CLAIM-C3-20210915,9010763063,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210915,20210922,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763063-1-SURRENDER_CLAIM-C4-20220915,9010763063,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220915,20220915,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763063-1-SURRENDER_CLAIM-C5-20230915,9010763063,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20230915,20230918,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763063-1-SURRENDER_CLAIM-C6-20231208,9010763063,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20231208,20231208,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763378-1-SURRENDER_CLAIM-C0-20250729,9010763378,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20250729,20250930,5,0411|0412,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763378-2-SURRENDER_CLAIM-C0-20180919,9010763378,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180919,20180919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763378-2-SURRENDER_CLAIM-C1-20190919,9010763378,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190919,20190919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763378-2-SURRENDER_CLAIM-C2-20200919,9010763378,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200919,20200919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763378-2-SURRENDER_CLAIM-C3-20210919,9010763378,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210919,20210919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763378-2-SURRENDER_CLAIM-C4-20220919,9010763378,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220919,20220919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763378-2-SURRENDER_CLAIM-C5-20230919,9010763378,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230919,20230919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763378-2-SURRENDER_CLAIM-C6-20240919,9010763378,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240919,20240919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763450-1-DEATH_CLAIM-C0-20230825,9010763450,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_PAYOUT,SETTLED,20230825,20230825,3,0094|0530|0630,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010763450-2-SURRENDER_CLAIM-C0-20180901,9010763450,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180901,20180901,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763450-2-SURRENDER_CLAIM-C1-20190901,9010763450,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190901,20190901,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763450-2-SURRENDER_CLAIM-C2-20200901,9010763450,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200901,20200901,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763450-2-SURRENDER_CLAIM-C3-20210901,9010763450,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210901,20210901,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010763450-2-SURRENDER_CLAIM-C4-20220901,9010763450,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220901,20220901,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764120-1-DEATH_CLAIM-C0-20230821,9010764120,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_PAYOUT,SETTLED,20230821,20230821,3,0094|0530|0630,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010764120-2-SURRENDER_CLAIM-C0-20181001,9010764120,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20181001,20181001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764120-2-SURRENDER_CLAIM-C1-20191001,9010764120,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20191001,20191001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764120-2-SURRENDER_CLAIM-C2-20201001,9010764120,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20201001,20201001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764120-2-SURRENDER_CLAIM-C3-20211001,9010764120,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20211001,20211001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764121-1-DEATH_CLAIM-C0-20240817,9010764121,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20240817,20240817,2,0094|0530,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010764121-2-SURRENDER_CLAIM-C0-20181001,9010764121,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20181001,20181001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764121-2-SURRENDER_CLAIM-C1-20191001,9010764121,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20191001,20191001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764121-2-SURRENDER_CLAIM-C2-20201001,9010764121,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20201001,20201001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764121-2-SURRENDER_CLAIM-C3-20211001,9010764121,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20211001,20211001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764121-2-SURRENDER_CLAIM-C4-20221001,9010764121,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20221001,20221001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764121-2-SURRENDER_CLAIM-C5-20231001,9010764121,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20231001,20231001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764319-2-SURRENDER_CLAIM-C0-20180915,9010764319,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180915,20180915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764319-2-SURRENDER_CLAIM-C1-20190915,9010764319,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190915,20190915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764319-2-SURRENDER_CLAIM-C2-20200915,9010764319,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200915,20200915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764319-2-SURRENDER_CLAIM-C3-20210915,9010764319,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210915,20210915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764319-2-SURRENDER_CLAIM-C4-20220915,9010764319,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220915,20220915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764319-2-SURRENDER_CLAIM-C5-20230915,9010764319,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230915,20230915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764319-2-SURRENDER_CLAIM-C6-20240915,9010764319,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240915,20240915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764319-2-SURRENDER_CLAIM-C7-20250915,9010764319,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250915,20250915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764339-1-DEATH_CLAIM-C0-20180217,9010764339,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20180217,20180217,4,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010764348-1-DEATH_CLAIM-C0-20180920,9010764348,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20180920,20180920,8,0038|0094|0530,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010764348-1-SURRENDER_CLAIM-C0-20180920,9010764348,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180920,20181001,4,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764368-2-SURRENDER_CLAIM-C0-20181001,9010764368,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20181001,20181001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764368-2-SURRENDER_CLAIM-C1-20191001,9010764368,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20191001,20191001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764368-2-SURRENDER_CLAIM-C2-20201001,9010764368,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20201001,20201001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764368-2-SURRENDER_CLAIM-C3-20211001,9010764368,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20211001,20211001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764368-2-SURRENDER_CLAIM-C4-20221001,9010764368,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20221001,20221001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764368-2-SURRENDER_CLAIM-C5-20231001,9010764368,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20231001,20231001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764368-2-SURRENDER_CLAIM-C6-20241001,9010764368,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20241001,20241001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764368-2-SURRENDER_CLAIM-C7-20251001,9010764368,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20251001,20251001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764369-2-SURRENDER_CLAIM-C0-20181001,9010764369,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20181001,20181001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764369-2-SURRENDER_CLAIM-C1-20191001,9010764369,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20191001,20191001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764369-2-SURRENDER_CLAIM-C2-20201001,9010764369,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20201001,20201001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764369-2-SURRENDER_CLAIM-C3-20211001,9010764369,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20211001,20211001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764369-2-SURRENDER_CLAIM-C4-20221001,9010764369,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20221001,20221001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764369-2-SURRENDER_CLAIM-C5-20231001,9010764369,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20231001,20231001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764369-2-SURRENDER_CLAIM-C6-20241001,9010764369,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20241001,20241001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764369-2-SURRENDER_CLAIM-C7-20251001,9010764369,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20251001,20251001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764374-1-DEATH_CLAIM-C0-20191206,9010764374,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20191206,20191206,4,0094|0530,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010764374-2-SURRENDER_CLAIM-C0-20181001,9010764374,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20181001,20181001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764374-2-SURRENDER_CLAIM-C1-20191001,9010764374,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20191001,20191001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764376-1-DEATH_CLAIM-C0-20230217,9010764376,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20230217,20230217,4,0038|0094|0530|0630,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010764379-1-SURRENDER_CLAIM-C0-20181008,9010764379,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20181008,20181010,2,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764379-1-SURRENDER_CLAIM-C1-20191010,9010764379,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20191010,20191110,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764379-1-SURRENDER_CLAIM-C2-20200729,9010764379,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200729,20200729,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764385-2-SURRENDER_CLAIM-C0-20181001,9010764385,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20181001,20181001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764385-2-SURRENDER_CLAIM-C1-20191001,9010764385,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20191001,20191001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764385-2-SURRENDER_CLAIM-C2-20201001,9010764385,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20201001,20201001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764385-2-SURRENDER_CLAIM-C3-20210628,9010764385,2,SURRENDER_CLAIM,SURRENDER_CHARGE|TOTAL_CASH,FUNDED,20210628,20210628,4,0560|1020,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764400-1-DEATH_CLAIM-C0-20181116,9010764400,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20181116,20181116,2,0094|0530,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010764400-2-SURRENDER_CLAIM-C0-20181001,9010764400,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20181001,20181001,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764684-2-SURRENDER_CLAIM-C0-20180919,9010764684,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180919,20180919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764684-2-SURRENDER_CLAIM-C1-20190919,9010764684,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190919,20190919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764684-2-SURRENDER_CLAIM-C2-20200919,9010764684,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200919,20200919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764684-2-SURRENDER_CLAIM-C3-20210919,9010764684,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210919,20210919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764684-2-SURRENDER_CLAIM-C4-20220919,9010764684,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220919,20220919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764684-2-SURRENDER_CLAIM-C5-20230919,9010764684,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230919,20230919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764684-2-SURRENDER_CLAIM-C6-20240919,9010764684,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240919,20240919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764684-2-SURRENDER_CLAIM-C7-20250919,9010764684,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250919,20250919,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764810-2-SURRENDER_CLAIM-C0-20180915,9010764810,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180915,20180915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764810-2-SURRENDER_CLAIM-C1-20190915,9010764810,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190915,20190915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764810-2-SURRENDER_CLAIM-C2-20200915,9010764810,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200915,20200915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764810-2-SURRENDER_CLAIM-C3-20210915,9010764810,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210915,20210915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764810-2-SURRENDER_CLAIM-C4-20220915,9010764810,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220915,20220915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764810-2-SURRENDER_CLAIM-C5-20230915,9010764810,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230915,20230915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764810-2-SURRENDER_CLAIM-C6-20240915,9010764810,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240915,20240915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010764810-2-SURRENDER_CLAIM-C7-20250915,9010764810,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250915,20250915,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
