reconstructed_claim_id,policy_number,likely_payee_name_id,likely_payee_relationship,payee_resolution_method,fallback_strategy_used,address_available_flag,tax_id_available_flag,trust_indicator,business_indicator,confidence_level,resolution_notes
RC-9010719815-2-SURRENDER_CLAIM-C6-20240803,9010719815,597335,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010719815-2-SURRENDER_CLAIM-C7-20250803,9010719815,597335,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010720759-3-SURRENDER_CLAIM-C0-20180618,9010720759,597340,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010720759-3-SURRENDER_CLAIM-C1-20190618,9010720759,597340,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010720759-3-SURRENDER_CLAIM-C2-20200618,9010720759,597340,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010720759-3-SURRENDER_CLAIM-C3-20210618,9010720759,597340,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010720759-3-SURRENDER_CLAIM-C4-20220618,9010720759,597340,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010720759-3-SURRENDER_CLAIM-C5-20230618,9010720759,597340,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010720759-3-SURRENDER_CLAIM-C6-20240618,9010720759,597340,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010720759-3-SURRENDER_CLAIM-C7-20250618,9010720759,597340,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722345-3-SURRENDER_CLAIM-C0-20240719,9010722345,314705,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722516-1-SURRENDER_CLAIM-C0-20180105,9010722516,597343,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722734-2-SURRENDER_CLAIM-C0-20180710,9010722734,597347,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722734-2-SURRENDER_CLAIM-C1-20190710,9010722734,597347,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722734-2-SURRENDER_CLAIM-C2-20200710,9010722734,597347,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722734-2-SURRENDER_CLAIM-C3-20210710,9010722734,597347,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722734-2-SURRENDER_CLAIM-C4-20220710,9010722734,597347,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722734-2-SURRENDER_CLAIM-C5-20230710,9010722734,597347,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722734-2-SURRENDER_CLAIM-C6-20240710,9010722734,597347,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010722734-2-SURRENDER_CLAIM-C7-20250710,9010722734,597347,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723386-3-SURRENDER_CLAIM-C0-20180718,9010723386,597349,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723386-3-SURRENDER_CLAIM-C1-20190718,9010723386,597349,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723386-3-SURRENDER_CLAIM-C2-20200718,9010723386,597349,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723386-3-SURRENDER_CLAIM-C3-20210718,9010723386,597349,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723386-3-SURRENDER_CLAIM-C4-20220718,9010723386,597349,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723386-3-SURRENDER_CLAIM-C5-20230718,9010723386,597349,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723386-3-SURRENDER_CLAIM-C6-20240718,9010723386,597349,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723386-3-SURRENDER_CLAIM-C7-20250718,9010723386,597349,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723387-2-SURRENDER_CLAIM-C0-20180718,9010723387,352591,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723387-2-SURRENDER_CLAIM-C1-20190718,9010723387,352591,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723387-2-SURRENDER_CLAIM-C2-20200718,9010723387,352591,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723387-2-SURRENDER_CLAIM-C3-20210718,9010723387,352591,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723387-2-SURRENDER_CLAIM-C4-20220718,9010723387,352591,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723387-2-SURRENDER_CLAIM-C5-20230718,9010723387,352591,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723387-2-SURRENDER_CLAIM-C6-20240718,9010723387,352591,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723387-2-SURRENDER_CLAIM-C7-20250718,9010723387,352591,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723388-3-SURRENDER_CLAIM-C0-20180718,9010723388,597350,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723388-3-SURRENDER_CLAIM-C1-20190718,9010723388,597350,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723388-3-SURRENDER_CLAIM-C2-20200718,9010723388,597350,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723388-3-SURRENDER_CLAIM-C3-20210718,9010723388,597350,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723388-3-SURRENDER_CLAIM-C4-20220718,9010723388,597350,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723523-5-SURRENDER_CLAIM-C0-20180726,9010723523,597351,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723523-5-SURRENDER_CLAIM-C1-20190726,9010723523,597351,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723523-5-SURRENDER_CLAIM-C2-20200726,9010723523,597351,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723523-5-SURRENDER_CLAIM-C3-20210726,9010723523,597351,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723523-5-SURRENDER_CLAIM-C4-20220726,9010723523,597351,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723523-5-SURRENDER_CLAIM-C5-20230726,9010723523,597351,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723523-5-SURRENDER_CLAIM-C6-20240726,9010723523,597351,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723523-5-SURRENDER_CLAIM-C7-20250726,9010723523,597351,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723524-2-SURRENDER_CLAIM-C0-20180718,9010723524,597353,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723524-2-SURRENDER_CLAIM-C1-20190718,9010723524,597353,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723524-2-SURRENDER_CLAIM-C2-20200718,9010723524,597353,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723524-2-SURRENDER_CLAIM-C3-20210718,9010723524,597353,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723524-2-SURRENDER_CLAIM-C4-20220718,9010723524,597353,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723524-2-SURRENDER_CLAIM-C5-20230718,9010723524,597353,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723524-2-SURRENDER_CLAIM-C6-20240718,9010723524,597353,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010723524-2-SURRENDER_CLAIM-C7-20250718,9010723524,597353,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724403-1-DEATH_CLAIM-C0-20220711,9010724403,597380,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010724403-3-SURRENDER_CLAIM-C0-20180801,9010724403,597380,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724403-3-SURRENDER_CLAIM-C1-20190801,9010724403,597380,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724403-3-SURRENDER_CLAIM-C2-20200801,9010724403,597380,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724403-3-SURRENDER_CLAIM-C3-20210801,9010724403,597380,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724510-2-SURRENDER_CLAIM-C0-20180801,9010724510,597356,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724510-2-SURRENDER_CLAIM-C1-20190801,9010724510,597356,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724510-2-SURRENDER_CLAIM-C2-20200801,9010724510,597356,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724510-2-SURRENDER_CLAIM-C3-20210801,9010724510,597356,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724510-2-SURRENDER_CLAIM-C4-20220801,9010724510,597356,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724510-2-SURRENDER_CLAIM-C5-20230801,9010724510,597356,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724510-2-SURRENDER_CLAIM-C6-20240801,9010724510,597356,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010724510-2-SURRENDER_CLAIM-C7-20250801,9010724510,597356,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726104-1-DEATH_CLAIM-C0-20230501,9010726104,601068,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010726317-2-SURRENDER_CLAIM-C0-20180305,9010726317,597377,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726318-2-SURRENDER_CLAIM-C0-20180305,9010726318,597377,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726319-1-DISBURSEMENT_CLAIM-C0-20180307,9010726319,597377,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9010726319-2-SURRENDER_CLAIM-C0-20180305,9010726319,597377,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726922-2-SURRENDER_CLAIM-C0-20180820,9010726922,597380,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726922-2-SURRENDER_CLAIM-C1-20190820,9010726922,597380,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726922-2-SURRENDER_CLAIM-C2-20200820,9010726922,597380,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726922-2-SURRENDER_CLAIM-C3-20210820,9010726922,597380,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726922-2-SURRENDER_CLAIM-C4-20220820,9010726922,597380,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726922-2-SURRENDER_CLAIM-C5-20230820,9010726922,597380,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726922-2-SURRENDER_CLAIM-C6-20240820,9010726922,597380,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010726922-2-SURRENDER_CLAIM-C7-20250820,9010726922,597380,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010728696-2-SURRENDER_CLAIM-C0-20180902,9010728696,597403,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010728696-2-SURRENDER_CLAIM-C1-20190902,9010728696,597403,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010728696-2-SURRENDER_CLAIM-C2-20200902,9010728696,597403,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010728696-2-SURRENDER_CLAIM-C3-20210902,9010728696,597403,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010728696-2-SURRENDER_CLAIM-C4-20220902,9010728696,597403,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010728696-2-SURRENDER_CLAIM-C5-20230902,9010728696,597403,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010728696-2-SURRENDER_CLAIM-C6-20240129,9010728696,597403,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729500-2-SURRENDER_CLAIM-C0-20180913,9010729500,597409,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729500-2-SURRENDER_CLAIM-C1-20190913,9010729500,597409,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729500-2-SURRENDER_CLAIM-C2-20200913,9010729500,597409,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729500-2-SURRENDER_CLAIM-C3-20210913,9010729500,597409,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729500-2-SURRENDER_CLAIM-C4-20220913,9010729500,597409,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729500-2-SURRENDER_CLAIM-C5-20230913,9010729500,597409,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729500-2-SURRENDER_CLAIM-C6-20240913,9010729500,597409,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729500-2-SURRENDER_CLAIM-C7-20250913,9010729500,597409,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729999-2-SURRENDER_CLAIM-C0-20181009,9010729999,597410,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729999-2-SURRENDER_CLAIM-C1-20191009,9010729999,597410,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729999-2-SURRENDER_CLAIM-C2-20201009,9010729999,597410,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729999-2-SURRENDER_CLAIM-C3-20211009,9010729999,597410,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729999-2-SURRENDER_CLAIM-C4-20221009,9010729999,597410,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729999-2-SURRENDER_CLAIM-C5-20231009,9010729999,597410,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729999-2-SURRENDER_CLAIM-C6-20241009,9010729999,597410,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010729999-2-SURRENDER_CLAIM-C7-20251009,9010729999,597410,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010730647-1-SURRENDER_CLAIM-C0-20180924,9010730647,597413,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010730647-1-SURRENDER_CLAIM-C1-20190416,9010730647,597413,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010730647-2-SURRENDER_CLAIM-C0-20190416,9010730647,597413,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010731608-4-SURRENDER_CLAIM-C0-20181008,9010731608,597423,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010731608-4-SURRENDER_CLAIM-C1-20191008,9010731608,597423,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010731608-4-SURRENDER_CLAIM-C2-20201008,9010731608,597423,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010731608-4-SURRENDER_CLAIM-C3-20211008,9010731608,597423,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010731970-1-DEATH_CLAIM-C0-20220829,9010731970,597425,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010731970-1-SURRENDER_CLAIM-C0-20180115,9010731970,597425,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732270-3-SURRENDER_CLAIM-C0-20221010,9010732270,597433,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732270-3-SURRENDER_CLAIM-C1-20231010,9010732270,597433,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732270-3-SURRENDER_CLAIM-C2-20241010,9010732270,597433,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732270-3-SURRENDER_CLAIM-C3-20251010,9010732270,597433,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732276-3-SURRENDER_CLAIM-C0-20221010,9010732276,597437,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732276-3-SURRENDER_CLAIM-C1-20231010,9010732276,597437,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732276-3-SURRENDER_CLAIM-C2-20241010,9010732276,597437,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732276-3-SURRENDER_CLAIM-C3-20251010,9010732276,597437,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732278-3-SURRENDER_CLAIM-C0-20181010,9010732278,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732278-3-SURRENDER_CLAIM-C1-20191010,9010732278,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732278-3-SURRENDER_CLAIM-C2-20201010,9010732278,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732278-3-SURRENDER_CLAIM-C3-20211010,9010732278,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732278-3-SURRENDER_CLAIM-C4-20221010,9010732278,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732278-3-SURRENDER_CLAIM-C5-20231010,9010732278,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732280-2-SURRENDER_CLAIM-C0-20181010,9010732280,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732280-2-SURRENDER_CLAIM-C1-20191010,9010732280,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732280-2-SURRENDER_CLAIM-C2-20201010,9010732280,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732280-2-SURRENDER_CLAIM-C3-20211010,9010732280,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732280-2-SURRENDER_CLAIM-C4-20221010,9010732280,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732280-2-SURRENDER_CLAIM-C5-20231010,9010732280,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732280-2-SURRENDER_CLAIM-C6-20241010,9010732280,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010732280-2-SURRENDER_CLAIM-C7-20251010,9010732280,594343,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733162-3-SURRENDER_CLAIM-C0-20210518,9010733162,597444,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733472-1-SURRENDER_CLAIM-C0-20171126,9010733472,597400,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733665-1-SURRENDER_CLAIM-C0-20181028,9010733665,597452,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733665-1-SURRENDER_CLAIM-C1-20191028,9010733665,597452,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733665-1-SURRENDER_CLAIM-C2-20201027,9010733665,597452,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733665-1-SURRENDER_CLAIM-C3-20211022,9010733665,597452,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733665-1-SURRENDER_CLAIM-C4-20221027,9010733665,597452,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733665-1-SURRENDER_CLAIM-C5-20231028,9010733665,597452,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733665-1-SURRENDER_CLAIM-C6-20241028,9010733665,597452,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010733665-1-SURRENDER_CLAIM-C7-20251023,9010733665,597452,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736035-1-DEATH_CLAIM-C0-20190613,9010736035,709698,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010736035-1-SURRENDER_CLAIM-C0-20181120,9010736035,709698,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736035-1-SURRENDER_CLAIM-C1-20190613,9010736035,709698,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736283-1-DEATH_CLAIM-C0-20190214,9010736283,709287,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010736736-2-SURRENDER_CLAIM-C0-20201209,9010736736,597495,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736736-2-SURRENDER_CLAIM-C1-20211209,9010736736,597495,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736736-2-SURRENDER_CLAIM-C2-20221209,9010736736,597495,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736736-2-SURRENDER_CLAIM-C3-20231209,9010736736,597495,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736736-2-SURRENDER_CLAIM-C4-20241209,9010736736,597495,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736736-2-SURRENDER_CLAIM-C5-20251209,9010736736,597495,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736738-2-SURRENDER_CLAIM-C0-20200731,9010736738,597497,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736935-1-SURRENDER_CLAIM-C0-20180921,9010736935,597501,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736935-1-SURRENDER_CLAIM-C1-20181210,9010736935,597501,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736935-1-SURRENDER_CLAIM-C2-20191210,9010736935,597501,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736935-1-SURRENDER_CLAIM-C3-20201210,9010736935,597501,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736935-1-SURRENDER_CLAIM-C4-20211210,9010736935,597501,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736935-1-SURRENDER_CLAIM-C5-20220603,9010736935,597501,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736935-1-SURRENDER_CLAIM-C6-20221210,9010736935,597501,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736935-1-SURRENDER_CLAIM-C7-20231210,9010736935,597501,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010736935-1-SURRENDER_CLAIM-C8-20241210,9010736935,597501,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
