old_value,new_value,mapping_class,mapping_subtype,is_policy_number,quarantine_candidate,governance_action
9010778913,010778913C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010778914,010778914C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779031,010779031C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779032,010779032C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779034,010779034C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779074,010779074C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779130,010779130C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779191,010779191C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779197,010779197C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779456,010779456C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779551,010779551C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779552,010779552C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779553,010779553C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779556,010779556C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779563,010779563C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779718,010779718C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779719,010779719C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779720,010779720C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779727,010779727C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779736,010779736C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779847,010779847C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010779912,010779912C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780000,010780000C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780003,010780003C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780046,010780046C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780050,010780050C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780131,010780131C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780202,010780202C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780205,010780205C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780206,010780206C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780393,010780393C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780403,010780403C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780408,010780408C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780411,010780411C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780510,010780510C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780526,010780526C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780591,010780591C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780597,010780597C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780667,010780667C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780668,010780668C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780791,010780791C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010780870,010780870C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781047,010781047C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781117,010781117C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781121,010781121C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781128,010781128C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781300,010781300C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781368,010781368C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781702,010781702C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781713,010781713C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781721,010781721C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781775,010781775C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781852,010781852C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781853,010781853C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010781863,010781863C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782018,010782018C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782022,010782022C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782062,010782062C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782063,010782063C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782064,010782064C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782078,010782078C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782119,010782119C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782192,010782192C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782332,010782332C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782357,010782357C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782571,010782571C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782592,010782592C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782640,010782640C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782671,010782671C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782675,010782675C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782676,010782676C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782818,010782818C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010782822,010782822C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783066,010783066C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783070,010783070C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783071,010783071C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783085,010783085C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783086,010783086C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783087,010783087C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783101,010783101C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783102,010783102C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783138,010783138C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783269,010783269C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783278,010783278C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783296,010783296C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783347,010783347C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783502,010783502C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783715,010783715C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783747,010783747C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783785,010783785C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783786,010783786C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783867,010783867C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010783883,010783883C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784045,010784045C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784054,010784054C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784074,010784074C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784075,010784075C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784179,010784179C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784248,010784248C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784249,010784249C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784250,010784250C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784251,010784251C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784261,010784261C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784370,010784370C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784372,010784372C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784379,010784379C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784529,010784529C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784592,010784592C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784596,010784596C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784731,010784731C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784732,010784732C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784742,010784742C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784756,010784756C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784757,010784757C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784767,010784767C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784914,010784914C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784918,010784918C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784922,010784922C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784936,010784936C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784946,010784946C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010784950,010784950C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785049,010785049C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785059,010785059C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785061,010785061C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785099,010785099C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785163,010785163C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785164,010785164C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785284,010785284C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785298,010785298C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785300,010785300C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785310,010785310C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785320,010785320C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785324,010785324C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785777,010785777C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785831,010785831C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785834,010785834C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785921,010785921C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010785932,010785932C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786015,010786015C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786057,010786057C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786152,010786152C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786153,010786153C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786237,010786237C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786240,010786240C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786243,010786243C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786312,010786312C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786316,010786316C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786321,010786321C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786324,010786324C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786425,010786425C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786490,010786490C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786800,010786800C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786823,010786823C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786824,010786824C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786872,010786872C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786878,010786878C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786886,010786886C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786896,010786896C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010786945,010786945C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787147,010787147C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787151,010787151C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787237,010787237C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787351,010787351C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787390,010787390C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787511,010787511C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787513,010787513C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787560,010787560C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787639,010787639C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787668,010787668C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787669,010787669C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787730,010787730C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787761,010787761C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787762,010787762C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010787952,010787952C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788086,010788086C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788102,010788102C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788111,010788111C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788188,010788188C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788197,010788197C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788421,010788421C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788426,010788426C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788679,010788679C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788860,010788860C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788878,010788878C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010788886,010788886C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789095,010789095C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789213,010789213C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789348,010789348C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789351,010789351C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789375,010789375C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789384,010789384C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789525,010789525C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789531,010789531C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789532,010789532C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789546,010789546C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789547,010789547C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789876,010789876C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010789992,010789992C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790002,010790002C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790054,010790054C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790077,010790077C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790170,010790170C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790176,010790176C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790287,010790287C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790531,010790531C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790532,010790532C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790543,010790543C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790754,010790754C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790755,010790755C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790758,010790758C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790759,010790759C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790779,010790779C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790782,010790782C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010790787,010790787C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791078,010791078C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791176,010791176C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791323,010791323C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791405,010791405C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791457,010791457C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791462,010791462C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791466,010791466C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791497,010791497C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791498,010791498C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791597,010791597C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791744,010791744C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010791789,010791789C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010792037,010792037C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010792038,010792038C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010792068,010792068C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010792082,010792082C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010792116,010792116C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010792296,010792296C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
