reconstructed_claim_id,canonical_payment_stage_id,payment_sequence,distribution_type,payee_distribution_status,equal_split_detected,beneficiary_name_id,relationship_code,confidence_level
RC-9010811157-1-DEATH_CLAIM-C0-20190807,CPS-RC-9010811157-1-DEATH_CLAIM-C0-20190807-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709651,PE,HIGH_CONFIDENCE
RC-9010811157-1-DEATH_CLAIM-C0-20190807,CPS-RC-9010811157-1-DEATH_CLAIM-C0-20190807-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709652,PE,HIGH_CONFIDENCE
RC-9010811157-1-DEATH_CLAIM-C0-20190807,CPS-RC-9010811157-1-DEATH_CLAIM-C0-20190807-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709653,PE,HIGH_CONFIDENCE
RC-9010811157-1-DEATH_CLAIM-C0-20190807,CPS-RC-9010811157-1-DEATH_CLAIM-C0-20190807-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709654,PE,HIGH_CONFIDENCE
RC-9010811204-1-DEATH_CLAIM-C0-20230824,CPS-RC-9010811204-1-DEATH_CLAIM-C0-20230824-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710040,PE,HIGH_CONFIDENCE
RC-9010811204-1-DEATH_CLAIM-C0-20230824,CPS-RC-9010811204-1-DEATH_CLAIM-C0-20230824-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710041,PE,HIGH_CONFIDENCE
RC-9010811306-1-DEATH_CLAIM-C0-20210308,CPS-RC-9010811306-1-DEATH_CLAIM-C0-20210308-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,601650,PE,HIGH_CONFIDENCE
RC-9010811306-1-DEATH_CLAIM-C0-20210308,CPS-RC-9010811306-1-DEATH_CLAIM-C0-20210308-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,705648,PE,HIGH_CONFIDENCE
RC-9010811652-1-DEATH_CLAIM-C0-20180501,CPS-RC-9010811652-1-DEATH_CLAIM-C0-20180501-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,687220,PW,MODERATE_CONFIDENCE
RC-9010811652-1-DEATH_CLAIM-C0-20180501,CPS-RC-9010811652-1-DEATH_CLAIM-C0-20180501-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,687220,PW,MODERATE_CONFIDENCE
RC-9010813387-1-DEATH_CLAIM-C0-20260227,CPS-RC-9010813387-1-DEATH_CLAIM-C0-20260227-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,601776,PE,MODERATE_CONFIDENCE
RC-9010813387-1-DEATH_CLAIM-C0-20260227,CPS-RC-9010813387-1-DEATH_CLAIM-C0-20260227-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,701923,PE,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,CPS-RC-9010813391-1-DEATH_CLAIM-C0-20220408-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,704465,PW,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,CPS-RC-9010813391-1-DEATH_CLAIM-C0-20220408-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,704465,PW,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,CPS-RC-9010813391-1-DEATH_CLAIM-C0-20220408-P3,3,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,704465,PW,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,CPS-RC-9010813391-1-DEATH_CLAIM-C0-20220408-P4,4,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,704465,PW,MODERATE_CONFIDENCE
RC-9010813391-1-DEATH_CLAIM-C0-20220408,CPS-RC-9010813391-1-DEATH_CLAIM-C0-20220408-P5,5,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,704465,PW,MODERATE_CONFIDENCE
RC-9010814552-1-DEATH_CLAIM-C0-20180429,CPS-RC-9010814552-1-DEATH_CLAIM-C0-20180429-P1,1,INFERRED_CYCLIC,BENEFICIARY_INFERRED,Y,684018,PE,INFERRED
RC-9010814552-1-DEATH_CLAIM-C0-20180429,CPS-RC-9010814552-1-DEATH_CLAIM-C0-20180429-P2,2,INFERRED_CYCLIC,BENEFICIARY_INFERRED,Y,684018,B1,INFERRED
RC-9010814552-1-DEATH_CLAIM-C0-20180429,CPS-RC-9010814552-1-DEATH_CLAIM-C0-20180429-P3,3,INFERRED_CYCLIC,BENEFICIARY_INFERRED,Y,684018,PE,INFERRED
RC-9010814933-1-DEATH_CLAIM-C0-20181210,CPS-RC-9010814933-1-DEATH_CLAIM-C0-20181210-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,601867,PE,HIGH_CONFIDENCE
RC-9010814933-1-DEATH_CLAIM-C0-20181210,CPS-RC-9010814933-1-DEATH_CLAIM-C0-20181210-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704608,PE,HIGH_CONFIDENCE
RC-9010814933-1-DEATH_CLAIM-C0-20181210,CPS-RC-9010814933-1-DEATH_CLAIM-C0-20181210-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704609,PE,HIGH_CONFIDENCE
RC-9010814971-1-DEATH_CLAIM-C0-20180324,CPS-RC-9010814971-1-DEATH_CLAIM-C0-20180324-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,601874,PE,HIGH_CONFIDENCE
RC-9010814971-1-DEATH_CLAIM-C0-20180324,CPS-RC-9010814971-1-DEATH_CLAIM-C0-20180324-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708538,PE,HIGH_CONFIDENCE
RC-9010814971-1-DEATH_CLAIM-C0-20180324,CPS-RC-9010814971-1-DEATH_CLAIM-C0-20180324-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708539,PE,HIGH_CONFIDENCE
RC-9010816070-1-DEATH_CLAIM-C0-20230329,CPS-RC-9010816070-1-DEATH_CLAIM-C0-20230329-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,601952,PE,HIGH_CONFIDENCE
RC-9010816070-1-DEATH_CLAIM-C0-20230329,CPS-RC-9010816070-1-DEATH_CLAIM-C0-20230329-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712258,PE,HIGH_CONFIDENCE
RC-9010816070-1-DEATH_CLAIM-C0-20230329,CPS-RC-9010816070-1-DEATH_CLAIM-C0-20230329-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712259,PE,HIGH_CONFIDENCE
RC-9010816070-1-DEATH_CLAIM-C0-20230329,CPS-RC-9010816070-1-DEATH_CLAIM-C0-20230329-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712260,PE,HIGH_CONFIDENCE
RC-9010816156-1-DEATH_CLAIM-C0-20191029,CPS-RC-9010816156-1-DEATH_CLAIM-C0-20191029-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,705154,PW,MODERATE_CONFIDENCE
RC-9010816224-1-DEATH_CLAIM-C0-20190722,CPS-RC-9010816224-1-DEATH_CLAIM-C0-20190722-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,705126,PE,HIGH_CONFIDENCE
RC-9010816224-1-DEATH_CLAIM-C0-20190722,CPS-RC-9010816224-1-DEATH_CLAIM-C0-20190722-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,705127,PE,HIGH_CONFIDENCE
RC-9010816224-1-DEATH_CLAIM-C0-20190722,CPS-RC-9010816224-1-DEATH_CLAIM-C0-20190722-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,705128,PE,HIGH_CONFIDENCE
RC-9010816224-1-DEATH_CLAIM-C0-20190722,CPS-RC-9010816224-1-DEATH_CLAIM-C0-20190722-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,705129,PE,HIGH_CONFIDENCE
RC-9010817091-1-DEATH_CLAIM-C0-20191106,CPS-RC-9010817091-1-DEATH_CLAIM-C0-20191106-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,694740,PE,HIGH_CONFIDENCE
RC-9010817091-1-DEATH_CLAIM-C0-20191106,CPS-RC-9010817091-1-DEATH_CLAIM-C0-20191106-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708543,PE,HIGH_CONFIDENCE
RC-9010817345-1-DEATH_CLAIM-C0-20191008,CPS-RC-9010817345-1-DEATH_CLAIM-C0-20191008-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,602011,PE,MODERATE_CONFIDENCE
RC-9010817345-1-DEATH_CLAIM-C0-20191008,CPS-RC-9010817345-1-DEATH_CLAIM-C0-20191008-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709844,PE,MODERATE_CONFIDENCE
RC-9010817345-1-DEATH_CLAIM-C0-20191008,CPS-RC-9010817345-1-DEATH_CLAIM-C0-20191008-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709845,PE,MODERATE_CONFIDENCE
RC-9010817500-1-DEATH_CLAIM-C0-20201018,CPS-RC-9010817500-1-DEATH_CLAIM-C0-20201018-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709000,PE,HIGH_CONFIDENCE
RC-9010817500-1-DEATH_CLAIM-C0-20201018,CPS-RC-9010817500-1-DEATH_CLAIM-C0-20201018-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710525,PE,HIGH_CONFIDENCE
RC-9010820386-1-DEATH_CLAIM-C0-20191225,CPS-RC-9010820386-1-DEATH_CLAIM-C0-20191225-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,709920,PW,MODERATE_CONFIDENCE
RC-9010822225-1-DEATH_CLAIM-C0-20210717,CPS-RC-9010822225-1-DEATH_CLAIM-C0-20210717-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,703551,PE,HIGH_CONFIDENCE
RC-9010822225-1-DEATH_CLAIM-C0-20210717,CPS-RC-9010822225-1-DEATH_CLAIM-C0-20210717-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,703552,PE,HIGH_CONFIDENCE
RC-9010822225-1-DEATH_CLAIM-C0-20210717,CPS-RC-9010822225-1-DEATH_CLAIM-C0-20210717-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,703553,PE,HIGH_CONFIDENCE
RC-9010823868-1-DEATH_CLAIM-C0-20200227,CPS-RC-9010823868-1-DEATH_CLAIM-C0-20200227-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,602330,PE,HIGH_CONFIDENCE
RC-9010823868-1-DEATH_CLAIM-C0-20200227,CPS-RC-9010823868-1-DEATH_CLAIM-C0-20200227-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,693251,PE,HIGH_CONFIDENCE
RC-9010826532-1-DEATH_CLAIM-C0-20191114,CPS-RC-9010826532-1-DEATH_CLAIM-C0-20191114-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,700757,PW,MODERATE_CONFIDENCE
RC-9010827014-1-DEATH_CLAIM-C0-20210615,CPS-RC-9010827014-1-DEATH_CLAIM-C0-20210615-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,602417,PE,MODERATE_CONFIDENCE
RC-9010827014-1-DEATH_CLAIM-C0-20210615,CPS-RC-9010827014-1-DEATH_CLAIM-C0-20210615-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,702835,PE,MODERATE_CONFIDENCE
RC-9010827014-1-DEATH_CLAIM-C0-20210615,CPS-RC-9010827014-1-DEATH_CLAIM-C0-20210615-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710978,PE,MODERATE_CONFIDENCE
RC-9010828602-1-DEATH_CLAIM-C0-20240714,CPS-RC-9010828602-1-DEATH_CLAIM-C0-20240714-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708570,PE,HIGH_CONFIDENCE
RC-9010828602-1-DEATH_CLAIM-C0-20240714,CPS-RC-9010828602-1-DEATH_CLAIM-C0-20240714-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708571,PE,HIGH_CONFIDENCE
RC-9010829587-1-DEATH_CLAIM-C0-20181221,CPS-RC-9010829587-1-DEATH_CLAIM-C0-20181221-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709128,PE,MODERATE_CONFIDENCE
RC-9010829587-1-DEATH_CLAIM-C0-20181221,CPS-RC-9010829587-1-DEATH_CLAIM-C0-20181221-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709129,PE,MODERATE_CONFIDENCE
RC-9010830310-1-DEATH_CLAIM-C0-20190512,CPS-RC-9010830310-1-DEATH_CLAIM-C0-20190512-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,603605,PE,HIGH_CONFIDENCE
RC-9010830310-1-DEATH_CLAIM-C0-20190512,CPS-RC-9010830310-1-DEATH_CLAIM-C0-20190512-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709456,PE,HIGH_CONFIDENCE
RC-9010832681-1-DEATH_CLAIM-C0-20220109,CPS-RC-9010832681-1-DEATH_CLAIM-C0-20220109-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,602753,PE,HIGH_CONFIDENCE
RC-9010832681-1-DEATH_CLAIM-C0-20220109,CPS-RC-9010832681-1-DEATH_CLAIM-C0-20220109-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,687092,PE,HIGH_CONFIDENCE
RC-9010833639-1-DEATH_CLAIM-C0-20180322,CPS-RC-9010833639-1-DEATH_CLAIM-C0-20180322-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,704254,PW,MODERATE_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,CPS-RC-9010833740-1-DEATH_CLAIM-C0-20210103-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,602805,PE,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,CPS-RC-9010833740-1-DEATH_CLAIM-C0-20210103-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,684143,PE,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,CPS-RC-9010833740-1-DEATH_CLAIM-C0-20210103-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,706795,PE,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,CPS-RC-9010833740-1-DEATH_CLAIM-C0-20210103-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,706796,PE,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,CPS-RC-9010833740-1-DEATH_CLAIM-C0-20210103-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,706797,PE,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,CPS-RC-9010833740-1-DEATH_CLAIM-C0-20210103-P6,6,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,706798,PE,HIGH_CONFIDENCE
RC-9010833740-1-DEATH_CLAIM-C0-20210103,CPS-RC-9010833740-1-DEATH_CLAIM-C0-20210103-P7,7,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,706799,PE,HIGH_CONFIDENCE
RC-9010834690-1-DEATH_CLAIM-C0-20240928,CPS-RC-9010834690-1-DEATH_CLAIM-C0-20240928-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711372,PE,HIGH_CONFIDENCE
RC-9010834690-1-DEATH_CLAIM-C0-20240928,CPS-RC-9010834690-1-DEATH_CLAIM-C0-20240928-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711373,PE,HIGH_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,591329,PE,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708831,PE,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708832,PE,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708833,PE,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708887,PE,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P6,6,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708833,B1,MODERATE_CONFIDENCE
RC-9010834719-1-DEATH_CLAIM-C0-20180807,CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P7,7,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708887,B1,MODERATE_CONFIDENCE
RC-9010835891-1-DEATH_CLAIM-C0-20240517,CPS-RC-9010835891-1-DEATH_CLAIM-C0-20240517-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,405528,PE,HIGH_CONFIDENCE
RC-9010835891-1-DEATH_CLAIM-C0-20240517,CPS-RC-9010835891-1-DEATH_CLAIM-C0-20240517-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712943,PE,HIGH_CONFIDENCE
RC-9010835891-1-DEATH_CLAIM-C0-20240517,CPS-RC-9010835891-1-DEATH_CLAIM-C0-20240517-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712944,PE,HIGH_CONFIDENCE
RC-9010836057-1-DEATH_CLAIM-C0-20200121,CPS-RC-9010836057-1-DEATH_CLAIM-C0-20200121-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710095,PE,HIGH_CONFIDENCE
RC-9010836057-1-DEATH_CLAIM-C0-20200121,CPS-RC-9010836057-1-DEATH_CLAIM-C0-20200121-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710096,PE,HIGH_CONFIDENCE
RC-9010836057-1-DEATH_CLAIM-C0-20200121,CPS-RC-9010836057-1-DEATH_CLAIM-C0-20200121-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710097,PE,HIGH_CONFIDENCE
RC-9010836057-1-DEATH_CLAIM-C0-20200121,CPS-RC-9010836057-1-DEATH_CLAIM-C0-20200121-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710098,PE,HIGH_CONFIDENCE
RC-9010836057-1-DEATH_CLAIM-C0-20200121,CPS-RC-9010836057-1-DEATH_CLAIM-C0-20200121-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710099,PE,HIGH_CONFIDENCE
RC-9010836265-1-DEATH_CLAIM-C0-20230801,CPS-RC-9010836265-1-DEATH_CLAIM-C0-20230801-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,701923,PE,HIGH_CONFIDENCE
RC-9010836265-1-DEATH_CLAIM-C0-20230801,CPS-RC-9010836265-1-DEATH_CLAIM-C0-20230801-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,707572,PE,HIGH_CONFIDENCE
RC-9010836547-1-DEATH_CLAIM-C0-20180127,CPS-RC-9010836547-1-DEATH_CLAIM-C0-20180127-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,602950,PE,HIGH_CONFIDENCE
RC-9010836547-1-DEATH_CLAIM-C0-20180127,CPS-RC-9010836547-1-DEATH_CLAIM-C0-20180127-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708414,PE,HIGH_CONFIDENCE
RC-9010838364-1-DEATH_CLAIM-C0-20230307,CPS-RC-9010838364-1-DEATH_CLAIM-C0-20230307-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,693373,PE,MODERATE_CONFIDENCE
RC-9010838364-1-DEATH_CLAIM-C0-20230307,CPS-RC-9010838364-1-DEATH_CLAIM-C0-20230307-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,693377,PE,MODERATE_CONFIDENCE
RC-9010838364-1-DEATH_CLAIM-C0-20230307,CPS-RC-9010838364-1-DEATH_CLAIM-C0-20230307-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,693378,PE,MODERATE_CONFIDENCE
RC-9010838364-1-DEATH_CLAIM-C0-20230307,CPS-RC-9010838364-1-DEATH_CLAIM-C0-20230307-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709674,PE,MODERATE_CONFIDENCE
RC-9010840776-1-DEATH_CLAIM-C0-20180920,CPS-RC-9010840776-1-DEATH_CLAIM-C0-20180920-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,684026,PW,MODERATE_CONFIDENCE
RC-9010840776-1-DEATH_CLAIM-C0-20180920,CPS-RC-9010840776-1-DEATH_CLAIM-C0-20180920-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,684026,PW,MODERATE_CONFIDENCE
RC-9010840780-1-DEATH_CLAIM-C0-20190928,CPS-RC-9010840780-1-DEATH_CLAIM-C0-20190928-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712702,PE,HIGH_CONFIDENCE
RC-9010840780-1-DEATH_CLAIM-C0-20190928,CPS-RC-9010840780-1-DEATH_CLAIM-C0-20190928-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712703,PE,HIGH_CONFIDENCE
RC-9010840780-1-DEATH_CLAIM-C0-20190928,CPS-RC-9010840780-1-DEATH_CLAIM-C0-20190928-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712704,PE,HIGH_CONFIDENCE
RC-9010841063-1-DEATH_CLAIM-C0-20180317,CPS-RC-9010841063-1-DEATH_CLAIM-C0-20180317-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708493,PE,HIGH_CONFIDENCE
RC-9010841063-1-DEATH_CLAIM-C0-20180317,CPS-RC-9010841063-1-DEATH_CLAIM-C0-20180317-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708494,PE,HIGH_CONFIDENCE
RC-9010841424-1-DEATH_CLAIM-C0-20200220,CPS-RC-9010841424-1-DEATH_CLAIM-C0-20200220-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709985,PE,HIGH_CONFIDENCE
RC-9010841424-1-DEATH_CLAIM-C0-20200220,CPS-RC-9010841424-1-DEATH_CLAIM-C0-20200220-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710102,PE,HIGH_CONFIDENCE
RC-9010841424-1-DEATH_CLAIM-C0-20200220,CPS-RC-9010841424-1-DEATH_CLAIM-C0-20200220-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710103,PE,HIGH_CONFIDENCE
RC-9010841424-1-DEATH_CLAIM-C0-20200220,CPS-RC-9010841424-1-DEATH_CLAIM-C0-20200220-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710104,PE,HIGH_CONFIDENCE
RC-9010841470-1-DEATH_CLAIM-C0-20220202,CPS-RC-9010841470-1-DEATH_CLAIM-C0-20220202-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,702156,PE,HIGH_CONFIDENCE
RC-9010841470-1-DEATH_CLAIM-C0-20220202,CPS-RC-9010841470-1-DEATH_CLAIM-C0-20220202-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,702157,PE,HIGH_CONFIDENCE
RC-9010841470-1-DEATH_CLAIM-C0-20220202,CPS-RC-9010841470-1-DEATH_CLAIM-C0-20220202-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,702158,PE,HIGH_CONFIDENCE
RC-9010841470-1-DEATH_CLAIM-C0-20220202,CPS-RC-9010841470-1-DEATH_CLAIM-C0-20220202-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,702159,PE,HIGH_CONFIDENCE
RC-9010841471-1-DEATH_CLAIM-C0-20200128,CPS-RC-9010841471-1-DEATH_CLAIM-C0-20200128-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710035,PE,MODERATE_CONFIDENCE
RC-9010841471-1-DEATH_CLAIM-C0-20200128,CPS-RC-9010841471-1-DEATH_CLAIM-C0-20200128-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710036,PE,MODERATE_CONFIDENCE
RC-9010842291-1-DEATH_CLAIM-C0-20210915,CPS-RC-9010842291-1-DEATH_CLAIM-C0-20210915-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,603237,PE,MODERATE_CONFIDENCE
RC-9010842291-1-DEATH_CLAIM-C0-20210915,CPS-RC-9010842291-1-DEATH_CLAIM-C0-20210915-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,711261,PE,MODERATE_CONFIDENCE
