canonical_residual_stage_id,reconstructed_claim_id,policy_number,enhanced_settlement_group_id,residual_type,residual_amount,residual_reason,gap_direction,decomposition_status,balancing_status,payee_distribution_status,canonical_status,confidence_level,derivation_lineage,production_dbf_flag
CRS-RC-9010498260-1-DEATH_CLAIM-C0-20240415,RC-9010498260-1-DEATH_CLAIM-C0-20240415,9010498260,ESG-9010498260-RC-9010498260-1-DEATH_CLAIM-C0-20240415-SOLO,PAYOUT_EXCESS_RESIDUAL,-1782.35,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010498260-1-DEATH_CLAIM-C0-20240415,N
CRS-RC-9010498260-2-DEATH_CLAIM-C0-20240415,RC-9010498260-2-DEATH_CLAIM-C0-20240415,9010498260,ESG-9010498260-RC-9010498260-2-DEATH_CLAIM-C0-20240415-SOLO,UNRESOLVED_PAYEE_RESIDUAL,1782.35,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010498260-2-DEATH_CLAIM-C0-20240415,N
CRS-RC-9010498617-1-DEATH_CLAIM-C0-20230115,RC-9010498617-1-DEATH_CLAIM-C0-20230115,9010498617,ESG-9010498617-RC-9010498617-1-DEATH_CLAIM-C0-20230115-SOLO,PAYOUT_EXCESS_RESIDUAL,-3187.13,CLEARING_ONLY_DISTORTION,PAYOUT_EXCESS,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010498617-1-DEATH_CLAIM-C0-20230115,N
CRS-RC-9010499269-1-DEATH_CLAIM-C0-20180115,RC-9010499269-1-DEATH_CLAIM-C0-20180115,9010499269,ESG-9010499269-RC-9010499269-1-DEATH_CLAIM-C0-20180115-SOLO,PAYOUT_EXCESS_RESIDUAL,-4.34,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010499269-1-DEATH_CLAIM-C0-20180115,N
CRS-RC-9010499674-1-DEATH_CLAIM-C0-20201002,RC-9010499674-1-DEATH_CLAIM-C0-20201002,9010499674,ESG-9010499674-RC-9010499674-1-DEATH_CLAIM-C0-20201002-SOLO,PAYOUT_EXCESS_RESIDUAL,-1929.83,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010499674-1-DEATH_CLAIM-C0-20201002,N
CRS-RC-9010499674-2-DEATH_CLAIM-C0-20201002,RC-9010499674-2-DEATH_CLAIM-C0-20201002,9010499674,ESG-9010499674-RC-9010499674-2-DEATH_CLAIM-C0-20201002-SOLO,UNRESOLVED_PAYEE_RESIDUAL,1929.83,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010499674-2-DEATH_CLAIM-C0-20201002,N
CRS-RC-9010499702-1-DEATH_CLAIM-C0-20220210,RC-9010499702-1-DEATH_CLAIM-C0-20220210,9010499702,ESG-9010499702-RC-9010499702-1-DEATH_CLAIM-C0-20220210-SOLO,PAYOUT_EXCESS_RESIDUAL,-5686.91,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010499702-1-DEATH_CLAIM-C0-20220210,N
CRS-RC-9010499702-2-DEATH_CLAIM-C0-20220210,RC-9010499702-2-DEATH_CLAIM-C0-20220210,9010499702,ESG-9010499702-RC-9010499702-2-DEATH_CLAIM-C0-20220210-SOLO,UNRESOLVED_PAYEE_RESIDUAL,5686.91,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010499702-2-DEATH_CLAIM-C0-20220210,N
CRS-RC-9010501466-1-DEATH_CLAIM-C0-20201116,RC-9010501466-1-DEATH_CLAIM-C0-20201116,9010501466,ESG-9010501466-RC-9010501466-1-DEATH_CLAIM-C0-20201116-SOLO,PAYOUT_EXCESS_RESIDUAL,-6.9,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010501466-1-DEATH_CLAIM-C0-20201116,N
CRS-RC-9010501836-1-DEATH_CLAIM-C0-20190107,RC-9010501836-1-DEATH_CLAIM-C0-20190107,9010501836,ESG-9010501836-RC-9010501836-1-DEATH_CLAIM-C0-20190107-SOLO,PAYOUT_EXCESS_RESIDUAL,-3457.48,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010501836-1-DEATH_CLAIM-C0-20190107,N
CRS-RC-9010501836-2-DEATH_CLAIM-C0-20190107,RC-9010501836-2-DEATH_CLAIM-C0-20190107,9010501836,ESG-9010501836-RC-9010501836-2-DEATH_CLAIM-C0-20190107-SOLO,UNRESOLVED_PAYEE_RESIDUAL,3419.74,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010501836-2-DEATH_CLAIM-C0-20190107,N
CRS-RC-9010502820-1-DEATH_CLAIM-C0-20241123,RC-9010502820-1-DEATH_CLAIM-C0-20241123,9010502820,ESG-9010502820-RC-9010502820-1-DEATH_CLAIM-C0-20241123-SOLO,PAYOUT_EXCESS_RESIDUAL,-5411.88,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010502820-1-DEATH_CLAIM-C0-20241123,N
CRS-RC-9010502820-2-DEATH_CLAIM-C0-20241123,RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,ESG-9010502820-RC-9010502820-2-DEATH_CLAIM-C0-20241123-SOLO,UNRESOLVED_PAYEE_RESIDUAL,5383.59,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010502820-2-DEATH_CLAIM-C0-20241123,N
CRS-RC-9010505549-1-DEATH_CLAIM-C0-20221202,RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,ESG-9010505549-RC-9010505549-1-DEATH_CLAIM-C0-20221202-SOLO,PAYOUT_EXCESS_RESIDUAL,-730.58,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010505549-1-DEATH_CLAIM-C0-20221202,N
CRS-RC-9010511240-1-DEATH_CLAIM-C0-20190528,RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,ESG-9010511240-RC-9010511240-1-DEATH_CLAIM-C0-20190528-SOLO,PAYOUT_EXCESS_RESIDUAL,-1311.67,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010511240-1-DEATH_CLAIM-C0-20190528,N
CRS-RC-9010511240-2-DEATH_CLAIM-C0-20190528,RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,ESG-9010511240-RC-9010511240-2-DEATH_CLAIM-C0-20190528-SOLO,UNRESOLVED_PAYEE_RESIDUAL,1311.67,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010511240-2-DEATH_CLAIM-C0-20190528,N
CRS-RC-9010511355-1-DEATH_CLAIM-C0-20190328,RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,ESG-9010511355-RC-9010511355-1-DEATH_CLAIM-C0-20190328-SOLO,PAYOUT_EXCESS_RESIDUAL,-2689.62,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010511355-1-DEATH_CLAIM-C0-20190328,N
CRS-RC-9010511355-2-DEATH_CLAIM-C0-20190328,RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,ESG-9010511355-RC-9010511355-2-DEATH_CLAIM-C0-20190328-SOLO,UNRESOLVED_PAYEE_RESIDUAL,2683.81,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010511355-2-DEATH_CLAIM-C0-20190328,N
CRS-RC-9010514051-1-DEATH_CLAIM-C0-20241117,RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,ESG-9010514051-RC-9010514051-1-DEATH_CLAIM-C0-20241117-SOLO,PAYOUT_EXCESS_RESIDUAL,-4083.81,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010514051-1-DEATH_CLAIM-C0-20241117,N
CRS-RC-9010515598-1-DEATH_CLAIM-C0-20230214,RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,ESG-9010515598-RC-9010515598-1-DEATH_CLAIM-C0-20230214-SOLO,PAYOUT_EXCESS_RESIDUAL,-4542.1,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010515598-1-DEATH_CLAIM-C0-20230214,N
CRS-RC-9010515598-2-DEATH_CLAIM-C0-20230214,RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,ESG-9010515598-RC-9010515598-2-DEATH_CLAIM-C0-20230214-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4542.1,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010515598-2-DEATH_CLAIM-C0-20230214,N
CRS-RC-9010517231-1-DEATH_CLAIM-C0-20250803,RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,ESG-9010517231-RC-9010517231-1-DEATH_CLAIM-C0-20250803-SOLO,PAYOUT_EXCESS_RESIDUAL,-3927.23,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010517231-1-DEATH_CLAIM-C0-20250803,N
CRS-RC-9010517231-2-DEATH_CLAIM-C0-20250803,RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,ESG-9010517231-RC-9010517231-2-DEATH_CLAIM-C0-20250803-SOLO,UNRESOLVED_PAYEE_RESIDUAL,3912.25,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010517231-2-DEATH_CLAIM-C0-20250803,N
CRS-RC-9010518050-1-DEATH_CLAIM-C0-20210514,RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,ESG-9010518050-RC-9010518050-1-DEATH_CLAIM-C0-20210514-SOLO,PAYOUT_EXCESS_RESIDUAL,-4648.2,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010518050-1-DEATH_CLAIM-C0-20210514,N
CRS-RC-9010518050-2-DEATH_CLAIM-C0-20210514,RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,ESG-9010518050-RC-9010518050-2-DEATH_CLAIM-C0-20210514-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4639.49,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010518050-2-DEATH_CLAIM-C0-20210514,N
CRS-RC-9010520217-1-DEATH_CLAIM-C0-20221029,RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,ESG-9010520217-RC-9010520217-1-DEATH_CLAIM-C0-20221029-SOLO,PAYOUT_EXCESS_RESIDUAL,-4934.6,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010520217-1-DEATH_CLAIM-C0-20221029,N
CRS-RC-9010520217-4-DEATH_CLAIM-C0-20221029,RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,ESG-9010520217-RC-9010520217-4-DEATH_CLAIM-C0-20221029-SOLO,UNRESOLVED_PAYEE_RESIDUAL,5131.33,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010520217-4-DEATH_CLAIM-C0-20221029,N
CRS-RC-9010521160-1-DEATH_CLAIM-C0-20230107,RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,ESG-9010521160-RC-9010521160-1-DEATH_CLAIM-C0-20230107-SOLO,PAYOUT_EXCESS_RESIDUAL,-1877.32,CLEARING_ONLY_DISTORTION,PAYOUT_EXCESS,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010521160-1-DEATH_CLAIM-C0-20230107,N
CRS-RC-9010521160-2-DEATH_CLAIM-C0-20230107,RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,ESG-9010521160-RC-9010521160-2-DEATH_CLAIM-C0-20230107-SOLO,UNRESOLVED_PAYEE_RESIDUAL,0.0,UNRESOLVED_PAYEE;CLEARING_ONLY_DISTORTION,NONE,CLEARING_ONLY_DISTORTION,BALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010521160-2-DEATH_CLAIM-C0-20230107,N
CRS-RC-9010521651-1-DEATH_CLAIM-C0-20230502,RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,ESG-9010521651-RC-9010521651-1-DEATH_CLAIM-C0-20230502-SOLO,PAYOUT_EXCESS_RESIDUAL,-1548.51,CLEARING_ONLY_DISTORTION,PAYOUT_EXCESS,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010521651-1-DEATH_CLAIM-C0-20230502,N
CRS-RC-9010521651-2-DEATH_CLAIM-C0-20230502,RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,ESG-9010521651-RC-9010521651-2-DEATH_CLAIM-C0-20230502-SOLO,UNRESOLVED_PAYEE_RESIDUAL,5335.11,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010521651-2-DEATH_CLAIM-C0-20230502,N
CRS-RC-9010526526-1-DEATH_CLAIM-C0-20180906,RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,ESG-9010526526-RC-9010526526-1-DEATH_CLAIM-C0-20180906-SOLO,PAYOUT_EXCESS_RESIDUAL,-7965.19,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010526526-1-DEATH_CLAIM-C0-20180906,N
CRS-RC-9010526526-2-DEATH_CLAIM-C0-20180906,RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,ESG-9010526526-RC-9010526526-2-DEATH_CLAIM-C0-20180906-SOLO,UNRESOLVED_PAYEE_RESIDUAL,7747.22,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010526526-2-DEATH_CLAIM-C0-20180906,N
CRS-RC-9010545196-1-DEATH_CLAIM-C0-20230823,RC-9010545196-1-DEATH_CLAIM-C0-20230823,9010545196,ESG-9010545196-RC-9010545196-1-DEATH_CLAIM-C0-20230823-SOLO,PAYOUT_EXCESS_RESIDUAL,-201.4,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010545196-1-DEATH_CLAIM-C0-20230823,N
CRS-RC-9010545196-2-DEATH_CLAIM-C0-20230823,RC-9010545196-2-DEATH_CLAIM-C0-20230823,9010545196,ESG-9010545196-RC-9010545196-2-DEATH_CLAIM-C0-20230823-SOLO,UNRESOLVED_PAYEE_RESIDUAL,196.56,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010545196-2-DEATH_CLAIM-C0-20230823,N
CRS-RC-9010548366-1-DEATH_CLAIM-C0-20190404,RC-9010548366-1-DEATH_CLAIM-C0-20190404,9010548366,ESG-9010548366-RC-9010548366-1-DEATH_CLAIM-C0-20190404-SOLO,PAYOUT_EXCESS_RESIDUAL,-3111.42,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010548366-1-DEATH_CLAIM-C0-20190404,N
CRS-RC-9010548366-3-DEATH_CLAIM-C0-20190404,RC-9010548366-3-DEATH_CLAIM-C0-20190404,9010548366,ESG-9010548366-RC-9010548366-3-DEATH_CLAIM-C0-20190404-SOLO,UNRESOLVED_PAYEE_RESIDUAL,3104.96,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010548366-3-DEATH_CLAIM-C0-20190404,N
CRS-RC-9010549966-1-DEATH_CLAIM-C0-20200828,RC-9010549966-1-DEATH_CLAIM-C0-20200828,9010549966,ESG-9010549966-RC-9010549966-1-DEATH_CLAIM-C0-20200828-SOLO,PAYOUT_EXCESS_RESIDUAL,-2171.31,CLEARING_ONLY_DISTORTION,PAYOUT_EXCESS,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010549966-1-DEATH_CLAIM-C0-20200828,N
CRS-RC-9010549966-3-DEATH_CLAIM-C0-20200828,RC-9010549966-3-DEATH_CLAIM-C0-20200828,9010549966,ESG-9010549966-RC-9010549966-3-DEATH_CLAIM-C0-20200828-SOLO,UNRESOLVED_PAYEE_RESIDUAL,0.0,UNRESOLVED_PAYEE;CLEARING_ONLY_DISTORTION,NONE,CLEARING_ONLY_DISTORTION,BALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010549966-3-DEATH_CLAIM-C0-20200828,N
CRS-RC-9010550564-1-DEATH_CLAIM-C0-20190920,RC-9010550564-1-DEATH_CLAIM-C0-20190920,9010550564,ESG-9010550564-RC-9010550564-1-DEATH_CLAIM-C0-20190920-SOLO,PAYOUT_EXCESS_RESIDUAL,-2790.15,CLEARING_ONLY_DISTORTION,PAYOUT_EXCESS,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010550564-1-DEATH_CLAIM-C0-20190920,N
CRS-RC-9010550564-2-DEATH_CLAIM-C0-20190920,RC-9010550564-2-DEATH_CLAIM-C0-20190920,9010550564,ESG-9010550564-RC-9010550564-2-DEATH_CLAIM-C0-20190920-SOLO,UNRESOLVED_PAYEE_RESIDUAL,7212.44,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010550564-2-DEATH_CLAIM-C0-20190920,N
CRS-RC-9010586005-1-DEATH_CLAIM-C0-20251007,RC-9010586005-1-DEATH_CLAIM-C0-20251007,9010586005,ESG-9010586005-RC-9010586005-1-DEATH_CLAIM-C0-20251007-SOLO,PAYOUT_EXCESS_RESIDUAL,-112.62,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010586005-1-DEATH_CLAIM-C0-20251007,N
CRS-RC-9010586005-2-DEATH_CLAIM-C0-20251007,RC-9010586005-2-DEATH_CLAIM-C0-20251007,9010586005,ESG-9010586005-RC-9010586005-2-DEATH_CLAIM-C0-20251007-SOLO,UNRESOLVED_PAYEE_RESIDUAL,99.51,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,MINOR_VARIANCE,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010586005-2-DEATH_CLAIM-C0-20251007,N
CRS-RC-9010607249-1-DEATH_CLAIM-C0-20221102,RC-9010607249-1-DEATH_CLAIM-C0-20221102,9010607249,ESG-9010607249-RC-9010607249-1-DEATH_CLAIM-C0-20221102-SOLO,PAYOUT_EXCESS_RESIDUAL,-3339.97,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010607249-1-DEATH_CLAIM-C0-20221102,N
CRS-RC-9010607249-2-DEATH_CLAIM-C0-20221102,RC-9010607249-2-DEATH_CLAIM-C0-20221102,9010607249,ESG-9010607249-RC-9010607249-2-DEATH_CLAIM-C0-20221102-SOLO,UNRESOLVED_PAYEE_RESIDUAL,3339.97,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010607249-2-DEATH_CLAIM-C0-20221102,N
CRS-RC-9010726104-1-DEATH_CLAIM-C0-20230501,RC-9010726104-1-DEATH_CLAIM-C0-20230501,9010726104,ESG-9010726104-RC-9010726104-1-DEATH_CLAIM-C0-20230501-SOLO,PAYOUT_EXCESS_RESIDUAL,-286.11,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010726104-1-DEATH_CLAIM-C0-20230501,N
CRS-RC-9010731970-1-DEATH_CLAIM-C0-20220829,RC-9010731970-1-DEATH_CLAIM-C0-20220829,9010731970,ESG-9010731970-RC-9010731970-1-DEATH_CLAIM-C0-20220829-SOLO,PAYOUT_SHORTFALL_RESIDUAL,4575.18,CLEARING_ONLY_DISTORTION,PAYOUT_SHORTFALL,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010731970-1-DEATH_CLAIM-C0-20220829,N
CRS-RC-9010736035-1-DEATH_CLAIM-C0-20190613,RC-9010736035-1-DEATH_CLAIM-C0-20190613,9010736035,ESG-9010736035-RC-9010736035-1-DEATH_CLAIM-C0-20190613-SOLO,PAYOUT_SHORTFALL_RESIDUAL,67277.82,CLEARING_ONLY_DISTORTION,PAYOUT_SHORTFALL,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010736035-1-DEATH_CLAIM-C0-20190613,N
CRS-RC-9010736283-1-DEATH_CLAIM-C0-20190214,RC-9010736283-1-DEATH_CLAIM-C0-20190214,9010736283,ESG-9010736283-RC-9010736283-1-DEATH_CLAIM-C0-20190214-SOLO,PAYOUT_EXCESS_RESIDUAL,-27.65,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010736283-1-DEATH_CLAIM-C0-20190214,N
CRS-RC-9010741943-1-DEATH_CLAIM-C0-20250718,RC-9010741943-1-DEATH_CLAIM-C0-20250718,9010741943,ESG-9010741943-RC-9010741943-1-DEATH_CLAIM-C0-20250718-SOLO,PAYOUT_SHORTFALL_RESIDUAL,10484.45,CLEARING_ONLY_DISTORTION,PAYOUT_SHORTFALL,CLEARING_ONLY_DISTORTION,UNBALANCED,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010741943-1-DEATH_CLAIM-C0-20250718,N
CRS-RC-9010742224-1-DEATH_CLAIM-C0-20220411,RC-9010742224-1-DEATH_CLAIM-C0-20220411,9010742224,ESG-9010742224-RC-9010742224-1-DEATH_CLAIM-C0-20220411-SOLO,PAYOUT_EXCESS_RESIDUAL,-60.22,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010742224-1-DEATH_CLAIM-C0-20220411,N
