reconstructed_claim_id,policy_number,claim_family,baseline_balancing_status,enhanced_balancing_status,baseline_balancing_difference,enhanced_balancing_difference,linked_payout_added,in_group_payout,enhanced_payout_total,balancing_impact,cross_claim_linkage_applied
RC-9010717034-2-SURRENDER_CLAIM-C0-20180511,9010717034,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,320.2,320.2,0.0,0.0,0.0,No change,N
RC-9010717034-2-SURRENDER_CLAIM-C1-20190511,9010717034,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,320.2,320.2,0.0,0.0,0.0,No change,N
RC-9010717034-2-SURRENDER_CLAIM-C2-20200511,9010717034,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,320.2,320.2,0.0,0.0,0.0,No change,N
RC-9010717034-2-SURRENDER_CLAIM-C3-20210511,9010717034,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,320.2,320.2,0.0,0.0,0.0,No change,N
RC-9010717034-2-SURRENDER_CLAIM-C4-20220511,9010717034,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,320.2,320.2,0.0,0.0,0.0,No change,N
RC-9010717034-2-SURRENDER_CLAIM-C5-20230511,9010717034,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,320.2,320.2,0.0,0.0,0.0,No change,N
RC-9010717034-2-SURRENDER_CLAIM-C6-20240511,9010717034,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,320.2,320.2,0.0,0.0,0.0,No change,N
RC-9010717034-2-SURRENDER_CLAIM-C7-20250511,9010717034,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,320.2,320.2,0.0,0.0,0.0,No change,N
RC-9010717447-4-SURRENDER_CLAIM-C0-20230523,9010717447,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1242.0,1242.0,0.0,0.0,0.0,No change,N
RC-9010717447-4-SURRENDER_CLAIM-C1-20240523,9010717447,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1242.0,1242.0,0.0,0.0,0.0,No change,N
RC-9010717447-4-SURRENDER_CLAIM-C2-20250523,9010717447,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1242.0,1242.0,0.0,0.0,0.0,No change,N
RC-9010718276-5-SURRENDER_CLAIM-C0-20180622,9010718276,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1634.0,1634.0,0.0,0.0,0.0,No change,N
RC-9010718276-5-SURRENDER_CLAIM-C1-20190622,9010718276,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1634.0,1634.0,0.0,0.0,0.0,No change,N
RC-9010718276-5-SURRENDER_CLAIM-C2-20200622,9010718276,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1634.0,1634.0,0.0,0.0,0.0,No change,N
RC-9010718276-5-SURRENDER_CLAIM-C3-20210622,9010718276,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1634.0,1634.0,0.0,0.0,0.0,No change,N
RC-9010718276-5-SURRENDER_CLAIM-C4-20220622,9010718276,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1634.0,1634.0,0.0,0.0,0.0,No change,N
RC-9010718276-5-SURRENDER_CLAIM-C5-20230622,9010718276,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1634.0,1634.0,0.0,0.0,0.0,No change,N
RC-9010718276-5-SURRENDER_CLAIM-C6-20240622,9010718276,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1634.0,1634.0,0.0,0.0,0.0,No change,N
RC-9010718276-5-SURRENDER_CLAIM-C7-20250622,9010718276,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1634.0,1634.0,0.0,0.0,0.0,No change,N
RC-9010718277-2-SURRENDER_CLAIM-C0-20180604,9010718277,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,585.5,585.5,0.0,0.0,0.0,No change,N
RC-9010718277-2-SURRENDER_CLAIM-C1-20190604,9010718277,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,585.5,585.5,0.0,0.0,0.0,No change,N
RC-9010718277-2-SURRENDER_CLAIM-C2-20200604,9010718277,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,585.5,585.5,0.0,0.0,0.0,No change,N
RC-9010718277-2-SURRENDER_CLAIM-C3-20210604,9010718277,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,585.5,585.5,0.0,0.0,0.0,No change,N
RC-9010718277-2-SURRENDER_CLAIM-C4-20220604,9010718277,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,585.5,585.5,0.0,0.0,0.0,No change,N
RC-9010718277-2-SURRENDER_CLAIM-C5-20230604,9010718277,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,585.5,585.5,0.0,0.0,0.0,No change,N
RC-9010718277-2-SURRENDER_CLAIM-C6-20240604,9010718277,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,585.5,585.5,0.0,0.0,0.0,No change,N
RC-9010718277-2-SURRENDER_CLAIM-C7-20250604,9010718277,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,585.5,585.5,0.0,0.0,0.0,No change,N
RC-9010718278-4-SURRENDER_CLAIM-C0-20230604,9010718278,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,107.11,107.11,0.0,0.0,0.0,No change,N
RC-9010718495-1-DEATH_CLAIM-C0-20220214,9010718495,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,25000.0,25000.0,No change,N
RC-9010718495-2-SURRENDER_CLAIM-C0-20180602,9010718495,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1095.75,1095.75,0.0,0.0,0.0,No change,N
RC-9010718495-2-SURRENDER_CLAIM-C1-20190602,9010718495,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1095.75,1095.75,0.0,0.0,0.0,No change,N
RC-9010718495-2-SURRENDER_CLAIM-C2-20200602,9010718495,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1095.75,1095.75,0.0,0.0,0.0,No change,N
RC-9010719553-2-SURRENDER_CLAIM-C0-20180611,9010719553,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010719553-2-SURRENDER_CLAIM-C1-20190611,9010719553,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010719553-2-SURRENDER_CLAIM-C2-20200611,9010719553,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010719553-2-SURRENDER_CLAIM-C3-20210611,9010719553,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010719553-2-SURRENDER_CLAIM-C4-20220611,9010719553,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010719553-2-SURRENDER_CLAIM-C5-20230611,9010719553,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010719553-2-SURRENDER_CLAIM-C6-20240611,9010719553,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010719553-2-SURRENDER_CLAIM-C7-20250611,9010719553,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010719815-2-SURRENDER_CLAIM-C0-20180803,9010719815,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,246.75,246.75,0.0,0.0,0.0,No change,N
RC-9010719815-2-SURRENDER_CLAIM-C1-20190803,9010719815,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,246.75,246.75,0.0,0.0,0.0,No change,N
RC-9010719815-2-SURRENDER_CLAIM-C2-20200803,9010719815,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,246.75,246.75,0.0,0.0,0.0,No change,N
RC-9010719815-2-SURRENDER_CLAIM-C3-20210803,9010719815,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,246.75,246.75,0.0,0.0,0.0,No change,N
RC-9010719815-2-SURRENDER_CLAIM-C4-20220803,9010719815,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,246.75,246.75,0.0,0.0,0.0,No change,N
RC-9010719815-2-SURRENDER_CLAIM-C5-20230803,9010719815,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,246.75,246.75,0.0,0.0,0.0,No change,N
RC-9010719815-2-SURRENDER_CLAIM-C6-20240803,9010719815,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,246.75,246.75,0.0,0.0,0.0,No change,N
RC-9010719815-2-SURRENDER_CLAIM-C7-20250803,9010719815,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,246.75,246.75,0.0,0.0,0.0,No change,N
RC-9010720759-3-SURRENDER_CLAIM-C0-20180618,9010720759,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,279.25,279.25,0.0,0.0,0.0,No change,N
RC-9010720759-3-SURRENDER_CLAIM-C1-20190618,9010720759,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,279.25,279.25,0.0,0.0,0.0,No change,N
RC-9010720759-3-SURRENDER_CLAIM-C2-20200618,9010720759,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,279.25,279.25,0.0,0.0,0.0,No change,N
RC-9010720759-3-SURRENDER_CLAIM-C3-20210618,9010720759,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,279.25,279.25,0.0,0.0,0.0,No change,N
RC-9010720759-3-SURRENDER_CLAIM-C4-20220618,9010720759,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,279.25,279.25,0.0,0.0,0.0,No change,N
RC-9010720759-3-SURRENDER_CLAIM-C5-20230618,9010720759,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,279.25,279.25,0.0,0.0,0.0,No change,N
RC-9010720759-3-SURRENDER_CLAIM-C6-20240618,9010720759,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,279.25,279.25,0.0,0.0,0.0,No change,N
RC-9010720759-3-SURRENDER_CLAIM-C7-20250618,9010720759,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,279.25,279.25,0.0,0.0,0.0,No change,N
RC-9010722345-3-SURRENDER_CLAIM-C0-20240719,9010722345,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,56660.67,56660.67,0.0,0.0,0.0,No change,N
RC-9010722516-1-SURRENDER_CLAIM-C0-20180105,9010722516,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010722734-2-SURRENDER_CLAIM-C0-20180710,9010722734,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,912.0,912.0,0.0,0.0,0.0,No change,N
RC-9010722734-2-SURRENDER_CLAIM-C1-20190710,9010722734,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,912.0,912.0,0.0,0.0,0.0,No change,N
RC-9010722734-2-SURRENDER_CLAIM-C2-20200710,9010722734,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,912.0,912.0,0.0,0.0,0.0,No change,N
RC-9010722734-2-SURRENDER_CLAIM-C3-20210710,9010722734,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,912.0,912.0,0.0,0.0,0.0,No change,N
RC-9010722734-2-SURRENDER_CLAIM-C4-20220710,9010722734,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,912.0,912.0,0.0,0.0,0.0,No change,N
RC-9010722734-2-SURRENDER_CLAIM-C5-20230710,9010722734,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,912.0,912.0,0.0,0.0,0.0,No change,N
RC-9010722734-2-SURRENDER_CLAIM-C6-20240710,9010722734,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,912.0,912.0,0.0,0.0,0.0,No change,N
RC-9010722734-2-SURRENDER_CLAIM-C7-20250710,9010722734,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,912.0,912.0,0.0,0.0,0.0,No change,N
RC-9010723386-3-SURRENDER_CLAIM-C0-20180718,9010723386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,752.0,752.0,0.0,0.0,0.0,No change,N
RC-9010723386-3-SURRENDER_CLAIM-C1-20190718,9010723386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,752.0,752.0,0.0,0.0,0.0,No change,N
RC-9010723386-3-SURRENDER_CLAIM-C2-20200718,9010723386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,752.0,752.0,0.0,0.0,0.0,No change,N
RC-9010723386-3-SURRENDER_CLAIM-C3-20210718,9010723386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,752.0,752.0,0.0,0.0,0.0,No change,N
RC-9010723386-3-SURRENDER_CLAIM-C4-20220718,9010723386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,752.0,752.0,0.0,0.0,0.0,No change,N
RC-9010723386-3-SURRENDER_CLAIM-C5-20230718,9010723386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1504.0,1504.0,0.0,0.0,0.0,No change,N
RC-9010723386-3-SURRENDER_CLAIM-C6-20240718,9010723386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,752.0,752.0,0.0,0.0,0.0,No change,N
RC-9010723386-3-SURRENDER_CLAIM-C7-20250718,9010723386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,752.0,752.0,0.0,0.0,0.0,No change,N
RC-9010723387-2-SURRENDER_CLAIM-C0-20180718,9010723387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,509.0,509.0,0.0,0.0,0.0,No change,N
RC-9010723387-2-SURRENDER_CLAIM-C1-20190718,9010723387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,509.0,509.0,0.0,0.0,0.0,No change,N
RC-9010723387-2-SURRENDER_CLAIM-C2-20200718,9010723387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,509.0,509.0,0.0,0.0,0.0,No change,N
RC-9010723387-2-SURRENDER_CLAIM-C3-20210718,9010723387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,509.0,509.0,0.0,0.0,0.0,No change,N
RC-9010723387-2-SURRENDER_CLAIM-C4-20220718,9010723387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,509.0,509.0,0.0,0.0,0.0,No change,N
RC-9010723387-2-SURRENDER_CLAIM-C5-20230718,9010723387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,509.0,509.0,0.0,0.0,0.0,No change,N
RC-9010723387-2-SURRENDER_CLAIM-C6-20240718,9010723387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,509.0,509.0,0.0,0.0,0.0,No change,N
RC-9010723387-2-SURRENDER_CLAIM-C7-20250718,9010723387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,509.0,509.0,0.0,0.0,0.0,No change,N
RC-9010723388-3-SURRENDER_CLAIM-C0-20180718,9010723388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,768.53,768.53,0.0,0.0,0.0,No change,N
RC-9010723388-3-SURRENDER_CLAIM-C1-20190718,9010723388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,768.53,768.53,0.0,0.0,0.0,No change,N
RC-9010723388-3-SURRENDER_CLAIM-C2-20200718,9010723388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,768.53,768.53,0.0,0.0,0.0,No change,N
RC-9010723388-3-SURRENDER_CLAIM-C3-20210718,9010723388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,768.53,768.53,0.0,0.0,0.0,No change,N
RC-9010723388-3-SURRENDER_CLAIM-C4-20220718,9010723388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,768.53,768.53,0.0,0.0,0.0,No change,N
RC-9010723523-5-SURRENDER_CLAIM-C0-20180726,9010723523,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,222.25,222.25,0.0,0.0,0.0,No change,N
RC-9010723523-5-SURRENDER_CLAIM-C1-20190726,9010723523,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,222.25,222.25,0.0,0.0,0.0,No change,N
RC-9010723523-5-SURRENDER_CLAIM-C2-20200726,9010723523,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,222.25,222.25,0.0,0.0,0.0,No change,N
RC-9010723523-5-SURRENDER_CLAIM-C3-20210726,9010723523,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,222.25,222.25,0.0,0.0,0.0,No change,N
RC-9010723523-5-SURRENDER_CLAIM-C4-20220726,9010723523,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,222.25,222.25,0.0,0.0,0.0,No change,N
RC-9010723523-5-SURRENDER_CLAIM-C5-20230726,9010723523,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,222.25,222.25,0.0,0.0,0.0,No change,N
RC-9010723523-5-SURRENDER_CLAIM-C6-20240726,9010723523,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,222.25,222.25,0.0,0.0,0.0,No change,N
RC-9010723523-5-SURRENDER_CLAIM-C7-20250726,9010723523,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,222.25,222.25,0.0,0.0,0.0,No change,N
RC-9010723524-2-SURRENDER_CLAIM-C0-20180718,9010723524,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,517.0,517.0,0.0,0.0,0.0,No change,N
RC-9010723524-2-SURRENDER_CLAIM-C1-20190718,9010723524,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,517.0,517.0,0.0,0.0,0.0,No change,N
RC-9010723524-2-SURRENDER_CLAIM-C2-20200718,9010723524,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,517.0,517.0,0.0,0.0,0.0,No change,N
RC-9010723524-2-SURRENDER_CLAIM-C3-20210718,9010723524,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,517.0,517.0,0.0,0.0,0.0,No change,N
RC-9010723524-2-SURRENDER_CLAIM-C4-20220718,9010723524,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,517.0,517.0,0.0,0.0,0.0,No change,N
RC-9010723524-2-SURRENDER_CLAIM-C5-20230718,9010723524,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,517.0,517.0,0.0,0.0,0.0,No change,N
RC-9010723524-2-SURRENDER_CLAIM-C6-20240718,9010723524,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,517.0,517.0,0.0,0.0,0.0,No change,N
RC-9010723524-2-SURRENDER_CLAIM-C7-20250718,9010723524,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,517.0,517.0,0.0,0.0,0.0,No change,N
RC-9010724403-1-DEATH_CLAIM-C0-20220711,9010724403,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,100000.0,100000.0,No change,N
RC-9010724403-3-SURRENDER_CLAIM-C0-20180801,9010724403,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1184.0,1184.0,0.0,0.0,0.0,No change,N
RC-9010724403-3-SURRENDER_CLAIM-C1-20190801,9010724403,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1184.0,1184.0,0.0,0.0,0.0,No change,N
RC-9010724403-3-SURRENDER_CLAIM-C2-20200801,9010724403,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1184.0,1184.0,0.0,0.0,0.0,No change,N
RC-9010724403-3-SURRENDER_CLAIM-C3-20210801,9010724403,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1184.0,1184.0,0.0,0.0,0.0,No change,N
RC-9010724510-2-SURRENDER_CLAIM-C0-20180801,9010724510,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,633.5,633.5,0.0,0.0,0.0,No change,N
RC-9010724510-2-SURRENDER_CLAIM-C1-20190801,9010724510,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,633.5,633.5,0.0,0.0,0.0,No change,N
RC-9010724510-2-SURRENDER_CLAIM-C2-20200801,9010724510,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,633.5,633.5,0.0,0.0,0.0,No change,N
RC-9010724510-2-SURRENDER_CLAIM-C3-20210801,9010724510,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,633.5,633.5,0.0,0.0,0.0,No change,N
RC-9010724510-2-SURRENDER_CLAIM-C4-20220801,9010724510,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,633.5,633.5,0.0,0.0,0.0,No change,N
RC-9010724510-2-SURRENDER_CLAIM-C5-20230801,9010724510,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,633.5,633.5,0.0,0.0,0.0,No change,N
RC-9010724510-2-SURRENDER_CLAIM-C6-20240801,9010724510,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,633.5,633.5,0.0,0.0,0.0,No change,N
RC-9010724510-2-SURRENDER_CLAIM-C7-20250801,9010724510,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,633.5,633.5,0.0,0.0,0.0,No change,N
RC-9010726104-1-DEATH_CLAIM-C0-20230501,9010726104,DEATH_CLAIM,UNBALANCED,UNBALANCED,-286.11,-286.11,0.0,100399.6,100399.6,No change,N
RC-9010726317-2-SURRENDER_CLAIM-C0-20180305,9010726317,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,3084.94,3084.94,0.0,0.0,0.0,No change,N
RC-9010726318-2-SURRENDER_CLAIM-C0-20180305,9010726318,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,3267.04,3267.04,0.0,0.0,0.0,No change,N
RC-9010726319-1-DISBURSEMENT_CLAIM-C0-20180307,9010726319,DISBURSEMENT_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,2007.22,2007.22,No change,N
RC-9010726319-2-SURRENDER_CLAIM-C0-20180305,9010726319,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,3179.8,3179.8,0.0,0.0,0.0,No change,N
RC-9010726922-2-SURRENDER_CLAIM-C0-20180820,9010726922,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010726922-2-SURRENDER_CLAIM-C1-20190820,9010726922,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010726922-2-SURRENDER_CLAIM-C2-20200820,9010726922,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010726922-2-SURRENDER_CLAIM-C3-20210820,9010726922,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010726922-2-SURRENDER_CLAIM-C4-20220820,9010726922,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010726922-2-SURRENDER_CLAIM-C5-20230820,9010726922,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010726922-2-SURRENDER_CLAIM-C6-20240820,9010726922,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010726922-2-SURRENDER_CLAIM-C7-20250820,9010726922,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,134.75,134.75,0.0,0.0,0.0,No change,N
RC-9010728696-2-SURRENDER_CLAIM-C0-20180902,9010728696,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,131.5,131.5,0.0,0.0,0.0,No change,N
RC-9010728696-2-SURRENDER_CLAIM-C1-20190902,9010728696,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,131.5,131.5,0.0,0.0,0.0,No change,N
RC-9010728696-2-SURRENDER_CLAIM-C2-20200902,9010728696,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,131.5,131.5,0.0,0.0,0.0,No change,N
RC-9010728696-2-SURRENDER_CLAIM-C3-20210902,9010728696,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,131.5,131.5,0.0,0.0,0.0,No change,N
RC-9010728696-2-SURRENDER_CLAIM-C4-20220902,9010728696,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,131.5,131.5,0.0,0.0,0.0,No change,N
RC-9010728696-2-SURRENDER_CLAIM-C5-20230902,9010728696,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,131.5,131.5,0.0,0.0,0.0,No change,N
RC-9010728696-2-SURRENDER_CLAIM-C6-20240129,9010728696,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,5862.29,5862.29,0.0,0.0,0.0,No change,N
RC-9010729500-2-SURRENDER_CLAIM-C0-20180913,9010729500,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,181.0,181.0,0.0,0.0,0.0,No change,N
RC-9010729500-2-SURRENDER_CLAIM-C1-20190913,9010729500,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,181.0,181.0,0.0,0.0,0.0,No change,N
RC-9010729500-2-SURRENDER_CLAIM-C2-20200913,9010729500,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,181.0,181.0,0.0,0.0,0.0,No change,N
RC-9010729500-2-SURRENDER_CLAIM-C3-20210913,9010729500,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,181.0,181.0,0.0,0.0,0.0,No change,N
RC-9010729500-2-SURRENDER_CLAIM-C4-20220913,9010729500,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,181.0,181.0,0.0,0.0,0.0,No change,N
RC-9010729500-2-SURRENDER_CLAIM-C5-20230913,9010729500,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,181.0,181.0,0.0,0.0,0.0,No change,N
RC-9010729500-2-SURRENDER_CLAIM-C6-20240913,9010729500,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,181.0,181.0,0.0,0.0,0.0,No change,N
RC-9010729500-2-SURRENDER_CLAIM-C7-20250913,9010729500,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,181.0,181.0,0.0,0.0,0.0,No change,N
RC-9010729999-2-SURRENDER_CLAIM-C0-20181009,9010729999,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010729999-2-SURRENDER_CLAIM-C1-20191009,9010729999,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010729999-2-SURRENDER_CLAIM-C2-20201009,9010729999,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010729999-2-SURRENDER_CLAIM-C3-20211009,9010729999,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010729999-2-SURRENDER_CLAIM-C4-20221009,9010729999,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010729999-2-SURRENDER_CLAIM-C5-20231009,9010729999,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010729999-2-SURRENDER_CLAIM-C6-20241009,9010729999,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010729999-2-SURRENDER_CLAIM-C7-20251009,9010729999,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010730647-1-SURRENDER_CLAIM-C0-20180924,9010730647,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010730647-1-SURRENDER_CLAIM-C1-20190416,9010730647,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010730647-2-SURRENDER_CLAIM-C0-20190416,9010730647,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,6376.44,6376.44,0.0,0.0,0.0,No change,N
