mpolicy,population,policy_digits,effective_date,debit_code,credit_code,debit_account,credit_account,trans_amount,date_reversed,reversal_code,layer_class
9010786152C,AVAILABLE_MISMATCH,9010786152,20180318,0012,0126,2019,400116R,217.2,0,,unapplied_intraco
9010786152C,AVAILABLE_MISMATCH,9010786152,20180318,0013,0012,2031,2019,217.2,0,,reinstatement_clearing
9010786152C,AVAILABLE_MISMATCH,9010786152,20180318,0561,0013,604016R,2031,217.2,0,,partial_surrender
9010786152C,AVAILABLE_MISMATCH,9010786152,20190318,0561,0013,604016R,2031,217.2,0,,partial_surrender
9010786152C,AVAILABLE_MISMATCH,9010786152,20190318,0012,0126,2019,400116R,217.2,0,,unapplied_intraco
9010786152C,AVAILABLE_MISMATCH,9010786152,20190318,0013,0012,2031,2019,217.2,0,,reinstatement_clearing
9010786152C,AVAILABLE_MISMATCH,9010786152,20200318,0012,0126,2019,400116R,217.2,0,,unapplied_intraco
9010786152C,AVAILABLE_MISMATCH,9010786152,20200318,0013,0012,2031,2019,217.2,0,,reinstatement_clearing
9010786152C,AVAILABLE_MISMATCH,9010786152,20200318,0561,0013,604016R,2031,217.2,0,,partial_surrender
9010786152C,AVAILABLE_MISMATCH,9010786152,20210318,0561,0013,604016R,2031,217.2,0,,partial_surrender
9010786152C,AVAILABLE_MISMATCH,9010786152,20210318,0012,0126,2019,400116R,217.2,0,,unapplied_intraco
9010786152C,AVAILABLE_MISMATCH,9010786152,20210318,0013,0012,2031,2019,217.2,0,,reinstatement_clearing
9010786152C,AVAILABLE_MISMATCH,9010786152,20220318,0012,0126,2019,400116R,217.2,0,,unapplied_intraco
9010786152C,AVAILABLE_MISMATCH,9010786152,20220318,0013,0012,2031,2019,217.2,0,,reinstatement_clearing
9010786152C,AVAILABLE_MISMATCH,9010786152,20220318,0561,0013,604016R,2031,217.2,0,,partial_surrender
9010786152C,AVAILABLE_MISMATCH,9010786152,20220428,0530,0038,600116R,2032,7917.41,20220621,Y,reversal
9010786152C,AVAILABLE_MISMATCH,9010786152,20220428,0038,0012,2032,2019,7917.41,20220621,Y,reversal
9010786152C,AVAILABLE_MISMATCH,9010786152,20220621,0630,0038,603813R,2032,6.91,0,,interest_death_benefit
9010786152C,AVAILABLE_MISMATCH,9010786152,20220621,0012,0090,2019,1056,3965.62,20220621,Y,reversal
9010786152C,AVAILABLE_MISMATCH,9010786152,20220428,0530,0038,600116R,2032,7917.41,0,,clearing_death
9010786152C,AVAILABLE_MISMATCH,9010786152,20220428,0012,0038,2019,2032,6.91,0,,unapplied_intraco
9010786152C,AVAILABLE_MISMATCH,9010786152,20220428,0038,0012,2032,2019,7924.32,0,,clearing_death
9010786152C,AVAILABLE_MISMATCH,9010786152,20220621,0012,0094,2019,1058,3965.62,0,,payout_death_claim_payment
9010786152C,AVAILABLE_MISMATCH,9010786152,20220621,0038,0061,2032,2039,6.91,0,,clearing_death
9010786152C,AVAILABLE_MISMATCH,9010786152,20220621,0061,0012,2039,2019,6.91,0,,reinstatement_related
9010786152C,AVAILABLE_MISMATCH,9010786152,20220630,0630,0012,603813R,2019,11.35,0,,interest_death_benefit
9010786152C,AVAILABLE_MISMATCH,9010786152,20220630,0012,0090,2019,1056,3970.05,0,,payout_related
9010832681C,AVAILABLE_MISMATCH,9010832681,20180313,0012,0126,2019,400116R,263.2,0,,unapplied_intraco
9010832681C,AVAILABLE_MISMATCH,9010832681,20180313,0013,0012,2031,2019,263.2,0,,reinstatement_clearing
9010832681C,AVAILABLE_MISMATCH,9010832681,20180313,0561,0013,604016R,2031,263.2,0,,partial_surrender
9010832681C,AVAILABLE_MISMATCH,9010832681,20190313,0561,0013,604016R,2031,263.2,0,,partial_surrender
9010832681C,AVAILABLE_MISMATCH,9010832681,20190313,0012,0126,2019,400116R,263.2,0,,unapplied_intraco
9010832681C,AVAILABLE_MISMATCH,9010832681,20190313,0013,0012,2031,2019,263.2,0,,reinstatement_clearing
9010832681C,AVAILABLE_MISMATCH,9010832681,20200313,0012,0126,2019,400116R,263.2,0,,unapplied_intraco
9010832681C,AVAILABLE_MISMATCH,9010832681,20200313,0013,0012,2031,2019,263.2,0,,reinstatement_clearing
9010832681C,AVAILABLE_MISMATCH,9010832681,20200313,0561,0013,604016R,2031,263.2,0,,partial_surrender
9010832681C,AVAILABLE_MISMATCH,9010832681,20210313,0561,0013,604016R,2031,263.2,0,,partial_surrender
9010832681C,AVAILABLE_MISMATCH,9010832681,20210313,0012,0126,2019,400116R,263.2,0,,unapplied_intraco
9010832681C,AVAILABLE_MISMATCH,9010832681,20210313,0013,0012,2031,2019,263.2,0,,reinstatement_clearing
9010832681C,AVAILABLE_MISMATCH,9010832681,20220109,0530,0038,600116R,2032,10860.9,0,,clearing_death
9010832681C,AVAILABLE_MISMATCH,9010832681,20220109,0038,0094,2032,1058,10860.9,0,,payout_death_claim_payment
9010832681C,AVAILABLE_MISMATCH,9010832681,20220109,0020,0530,1015,600116R,10860.9,0,,reinstatement_endow_loop
9010832681C,AVAILABLE_MISMATCH,9010832681,20220401,0094,0020,1058,1015,10860.9,0,,payout_death_claim_payment
9010832681C,AVAILABLE_MISMATCH,9010832681,20220109,0530,0038,600116R,2032,10860.9,0,,clearing_death
9010832681C,AVAILABLE_MISMATCH,9010832681,20220109,0630,0038,603816R,2032,68.8,0,,interest_death_benefit
9010832681C,AVAILABLE_MISMATCH,9010832681,20220109,0038,0094,2032,1058,10929.7,0,,payout_death_claim_payment
9010834719C,AVAILABLE_MISMATCH,9010834719,20180201,0580,0012,600307R,2019,55.89,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180201,0012,0150,2019,400307R,55.89,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180301,0580,0012,600307R,2019,55.89,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180301,0012,0150,2019,400307R,55.89,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180401,0580,0012,600307R,2019,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180401,0012,0150,2019,400307R,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180501,0580,0012,600307R,2019,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180501,0012,0150,2019,400307R,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180601,0580,0012,600307R,2019,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180601,0012,0150,2019,400307R,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180701,0580,0012,600307R,2019,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180701,0012,0150,2019,400307R,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180801,0580,0012,600307R,2019,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180801,0012,0150,2019,400307R,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180901,0580,0012,600307R,2019,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180901,0012,0150,2019,400307R,60.35,0,,unapplied_intraco
9010834719C,AVAILABLE_MISMATCH,9010834719,20180807,0530,0038,600107R,2032,50000.0,0,,clearing_death
9010834719C,AVAILABLE_MISMATCH,9010834719,20180807,0038,0094,2032,1058,11271.4,0,,payout_death_claim_payment
9010834719C,AVAILABLE_MISMATCH,9010834719,20180807,0038,0094,2032,1058,38728.6,0,,payout_death_claim_payment
9010834719C,AVAILABLE_MISMATCH,9010834719,20180807,0020,0530,1015,600107R,50000.0,0,,reinstatement_endow_loop
9010834719C,AVAILABLE_MISMATCH,9010834719,20180822,0094,0020,1058,1015,50000.0,0,,payout_death_claim_payment
9010834719C,AVAILABLE_MISMATCH,9010834719,20180807,0530,0038,600107R,2032,50000.0,0,,clearing_death
9010834719C,AVAILABLE_MISMATCH,9010834719,20180807,0038,0094,2032,1058,11271.4,0,,payout_death_claim_payment
9010834719C,AVAILABLE_MISMATCH,9010834719,20180807,0038,0094,2032,1058,38728.6,0,,payout_death_claim_payment
9010834719C,AVAILABLE_MISMATCH,9010834719,20180917,0038,0094,2032,1058,38728.6,0,,payout_death_claim_payment
9010834719C,AVAILABLE_MISMATCH,9010834719,20180917,0094,0038,1058,2032,38728.6,0,,payout_death_claim_payment
9010836057C,AVAILABLE_MISMATCH,9010836057,20180115,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20180215,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20180315,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20180416,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20180515,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20180615,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20180716,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20180815,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20180917,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20181015,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20181115,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20181217,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20190115,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20190215,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20190315,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20190415,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20190515,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20190617,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20190715,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20190815,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20190916,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20191015,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20191115,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20191216,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20200115,0046,0110,1018,400116R,30.48,0,,unclassified
9010836057C,AVAILABLE_MISMATCH,9010836057,20200121,0530,0038,600116R,2032,15691.16,0,,clearing_death
9010836057C,AVAILABLE_MISMATCH,9010836057,20200121,0110,0038,400116R,2032,24.38,0,,clearing_death
9010836057C,AVAILABLE_MISMATCH,9010836057,20200121,0630,0038,603816R,2032,98.06,0,,interest_death_benefit
9010836057C,AVAILABLE_MISMATCH,9010836057,20200121,0038,0094,2032,1058,3162.72,0,,payout_death_claim_payment
9010836057C,AVAILABLE_MISMATCH,9010836057,20200121,0038,0094,2032,1058,3162.72,0,,payout_death_claim_payment
9010836057C,AVAILABLE_MISMATCH,9010836057,20200121,0038,0094,2032,1058,3162.72,0,,payout_death_claim_payment
9010836057C,AVAILABLE_MISMATCH,9010836057,20200121,0038,0094,2032,1058,3162.72,0,,payout_death_claim_payment
9010836057C,AVAILABLE_MISMATCH,9010836057,20200121,0038,0094,2032,1058,3162.72,0,,payout_death_claim_payment
9010836057C,AVAILABLE_MISMATCH,9010836057,20200325,0256,0020,1058000256,1015,3162.72,0,,payout_cash_death_claim
9010836057C,AVAILABLE_MISMATCH,9010836057,20200325,0020,0094,1015,1058,3162.72,0,,payout_death_claim_payment
9010840780C,AVAILABLE_MISMATCH,9010840780,20190928,0530,0038,600111R,2032,6176.57,0,,clearing_death
9010840780C,AVAILABLE_MISMATCH,9010840780,20190928,0038,0094,2032,1058,2058.86,0,,payout_death_claim_payment
9010840780C,AVAILABLE_MISMATCH,9010840780,20190928,0038,0094,2032,1058,2058.86,0,,payout_death_claim_payment
9010840780C,AVAILABLE_MISMATCH,9010840780,20190928,0038,0094,2032,1058,2058.85,0,,payout_death_claim_payment
9010840780C,AVAILABLE_MISMATCH,9010840780,20241023,0256,0012,1058000256,2019,2058.86,0,,payout_cash_death_claim
9010840780C,AVAILABLE_MISMATCH,9010840780,20241023,0012,0094,2019,1058,2058.86,0,,payout_death_claim_payment
9010841471C,AVAILABLE_MISMATCH,9010841471,20200128,0530,0038,600111R,2032,7315.24,0,,clearing_death
9010841471C,AVAILABLE_MISMATCH,9010841471,20200128,0038,0094,2032,1058,7315.24,0,,payout_death_claim_payment
9010841471C,AVAILABLE_MISMATCH,9010841471,20200221,0256,0020,1058000256,1015,7315.24,0,,payout_cash_death_claim
9010841471C,AVAILABLE_MISMATCH,9010841471,20200221,0020,0094,1015,1058,7315.24,0,,payout_death_claim_payment
9010847570C,AVAILABLE_MISMATCH,9010847570,20180116,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20180216,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20180316,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20180416,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20180516,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20180618,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20180716,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20180816,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20180801,0412,0451,1017,7046,82.16,0,,loan_interest_capitalized
9010847570C,AVAILABLE_MISMATCH,9010847570,20180917,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20181016,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20181116,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20181217,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20190116,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20190218,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20190318,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20190416,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20190516,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20190617,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20190716,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20190816,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20190801,0412,0451,1017,7046,88.73,0,,loan_interest_capitalized
9010847570C,AVAILABLE_MISMATCH,9010847570,20190916,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20191016,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20191118,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20191216,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20200116,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20200217,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20200316,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20200416,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20200518,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20200616,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20200716,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20200817,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20200801,0412,0451,1017,7046,95.82,0,,loan_interest_capitalized
9010847570C,AVAILABLE_MISMATCH,9010847570,20200916,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20201016,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20201116,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20201216,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20210118,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20210216,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20210316,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20210416,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20210517,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20210616,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20210716,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20210816,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20210801,0412,0451,1017,7046,103.48,0,,loan_interest_capitalized
9010847570C,AVAILABLE_MISMATCH,9010847570,20210916,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20211018,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20211019,0044,0012,1061000044,2019,95.82,0,,unapplied_intraco
9010847570C,AVAILABLE_MISMATCH,9010847570,20211018,0451,0412,7046,1017,82.03,0,,loan_unearned_interest_income
9010847570C,AVAILABLE_MISMATCH,9010847570,20211018,0012,0413,2019,1017,95.82,0,,unapplied_intraco
9010847570C,AVAILABLE_MISMATCH,9010847570,20211018,0412,0451,1017,7046,76.06,0,,loan_interest_capitalized
9010847570C,AVAILABLE_MISMATCH,9010847570,20211116,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20211216,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20220117,0046,0110,1018,400106R,10.92,0,,unclassified
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0451,0412,7046,1017,53.49,0,,loan_unearned_interest_income
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0038,0413,2032,1017,1243.05,0,,clearing_death
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0530,0038,600106R,2032,30000.0,0,,clearing_death
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0110,0038,400106R,2032,6.55,0,,clearing_death
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0630,0038,603806R,2032,70.65,0,,interest_death_benefit
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0038,0094,2032,1058,13653.41,0,,payout_death_claim_payment
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0038,0094,2032,1058,15180.74,0,,payout_death_claim_payment
9010847570C,AVAILABLE_MISMATCH,9010847570,20220421,0094,0020,1058,1015,28834.15,0,,payout_death_claim_payment
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0412,0451,1017,7046,53.49,0,,loan_interest_capitalized
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0451,0412,7046,1017,53.49,0,,loan_unearned_interest_income
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0413,0020,1017,1015,1243.05,0,,loan_principal_interest
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0038,0413,2032,1017,1243.05,0,,clearing_death
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0020,0530,1015,600106R,30000.0,0,,reinstatement_endow_loop
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0530,0038,600106R,2032,30000.0,0,,clearing_death
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0020,0110,1015,400106R,6.55,0,,reinstatement_endow_loop
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0110,0038,400106R,2032,6.55,0,,clearing_death
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0020,0630,1015,603806R,70.65,0,,interest_death_benefit
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0630,0038,603806R,2032,59.4,0,,interest_death_benefit
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0038,0094,2032,1058,13653.41,0,,payout_death_claim_payment
9010847570C,AVAILABLE_MISMATCH,9010847570,20220113,0038,0094,2032,1058,15169.49,0,,payout_death_claim_payment
9010894951C,AVAILABLE_MISMATCH,9010894951,20180207,0049,0012,1061000049,2019,74.55,0,,unapplied_intraco
9010894951C,AVAILABLE_MISMATCH,9010894951,20180207,0012,0110,2019,400116R,74.55,0,,unapplied_intraco
9010894951C,AVAILABLE_MISMATCH,9010894951,20180507,0049,0012,1061000049,2019,74.55,0,,unapplied_intraco
9010894951C,AVAILABLE_MISMATCH,9010894951,20180507,0012,0110,2019,400116R,74.55,0,,unapplied_intraco
9010894951C,AVAILABLE_MISMATCH,9010894951,20180801,0049,0012,1061000049,2019,74.55,0,,unapplied_intraco
9010894951C,AVAILABLE_MISMATCH,9010894951,20180801,0012,0110,2019,400116R,74.55,0,,unapplied_intraco
9010894951C,AVAILABLE_MISMATCH,9010894951,20181029,0049,0012,1061000049,2019,74.55,0,,unapplied_intraco
9010894951C,AVAILABLE_MISMATCH,9010894951,20181029,0012,0110,2019,400116R,74.55,0,,unapplied_intraco
9010894951C,AVAILABLE_MISMATCH,9010894951,20190211,0049,0012,1061000049,2019,74.55,0,,unapplied_intraco
9010894951C,AVAILABLE_MISMATCH,9010894951,20190211,0012,0110,2019,400116R,74.55,0,,unapplied_intraco
