policy_number,claim_activity_present_flag,likely_payee_candidates,beneficiary_candidates,payee_candidates,owner_candidates,trustee_candidates,relationship_resolution_priority,fallback_strategy_candidate
9010823906,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:602330|B2:602331|B2:602334|B2:602335|B2:693390,PE:602330,PO:602339,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010824098,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602345,PO:602345,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010824296,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708834,PE:602353|PE:708834,PO:602353,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010824297,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:589402,PO:589402,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010824299,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:589404,PO:589404,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010824389,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602357,PO:602357,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010824709,Y,PO:Policyowner|IN:Insured,,,PO:602365,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010824975,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602385,PO:602385,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825027,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602386|PE:602387,PO:602386,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825053,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602396,PO:602396,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825195,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602402,PO:602402,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825353,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602408,PO:602408,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825434,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602409,PO:602409,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825438,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712154,PE:587905|PE:712154,PO:587905,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825639,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:710940|B1:710943,PE:602411|PE:710943,PO:602411,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825694,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602416,PO:602416,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825719,Y,B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:702835|B2:703660|B2:703661,,PO:602417,,B1|PO|B2|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010825720,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:602420,PE:602420,PO:602419,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825759,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602423,PO:602423,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010825969,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:602434,PE:602434|PE:602435,PO:602435,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010826097,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602448,PO:602448,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010826133,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602455,PO:602455,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010826524,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602463,PO:602463,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010826525,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:705614|B1:705615|B1:705616|B1:705617|B1:705618,PE:602464|PE:705614,PO:602464,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010826532,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:700762,PE:602467|PE:700762,PO:602467,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010826551,Y,B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:706701,,PO:602472,,B1|PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010826765,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708702,PE:708702,PO:602486,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010826810,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:699160|B2:602491,PE:602491|PE:699160,PO:699160,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010826812,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:602493|B1:697740,PE:602492,PO:602492,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010827014,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:602417|B1:702835,PE:602417|PE:702835|PE:710978,PO:602503,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010827081,Y,PO:Policyowner|IN:Insured,,,PO:602505,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010827228,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:702214|B2:702215,PE:702214,PO:602512,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010827507,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602530,PO:602530,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010827528,Y,B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:678913|B1:678914,,PO:602534,,B1|PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010827575,Y,PO:Policyowner|IN:Insured,,,PO:602536,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010827590,Y,PE:Payee|PO:Policyowner|AS:Assignee|IN:Insured,,PE:602538,PO:602537,,PE|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010827674,Y,PO:Policyowner|IN:Insured,,,PO:602543,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010827675,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:678601|B2:694931,PE:602544,PO:602544,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010827699,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:713394,PE:602545,PO:602545,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010827968,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602556,PO:602556,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010828368,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:590958,PO:590958,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010828369,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:597415,PO:597415,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010828370,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602572,PO:602572,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010828463,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:644653,PE:644653,PO:602580,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010828602,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708570|B1:708571,PE:708570|PE:708571,PO:602598,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010829154,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711649,PE:711649,PO:591299,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010829155,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:602617,PE:602617,PO:602615,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010829171,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:709647|B2:709648,PE:709647,PO:602617,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010829587,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:709128,PE:709128|PE:709129,PO:602624,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010829942,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:699879|B1:699880|B1:699881|B1:699882,PE:602640,PO:602640,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010830094,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:700914|B2:700915|B2:703525,PE:697627,PO:697627,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010830145,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:710834|B2:710835,PE:710834,PO:602646,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010830310,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:603605|B1:709456,PE:603605|PE:709456,PO:602657,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010831077,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:707318,PO:602688,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010831150,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:700170|B1:700171,PE:602692|PE:687021,PO:602692,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010831478,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602708,PO:602708,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010831719,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:665631,PE:602716,PO:602716,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010831893,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602719,PO:602719,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010832205,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602730,PO:602730,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010832616,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602746,PO:602746,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010832617,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602746,PO:602746,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010832626,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:602748|B1:704403|B2:704404,PE:602748,PO:602748,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010832681,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:687092|B2:687093,PE:602753|PE:687092,PO:602753,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010832740,Y,PO:Policyowner|IN:Insured,,,PO:602756,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010833382,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602783,PO:602783,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010833467,Y,PO:Policyowner|IN:Insured,,,PO:602796,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010833595,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602799|PE:709186,PO:602799,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010833639,Y,PE:Payee|PO:Policyowner|AS:Assignee|IN:Insured,,PE:602801|PE:704305,PO:602801,,PE|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010833740,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:684143|B1:706795|B1:706796|B1:706797|B1:706798|B1:706799|B1:706800,PE:602805|PE:684143|PE:706795|PE:706796|PE:706797|PE:706798|PE:706799|PE:706800,PO:602805,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010833991,Y,PO:Policyowner|IN:Insured,,,PO:602817,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010834096,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:690684,PE:602820|PE:690684,PO:690684,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010834344,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711036,PE:711036,PO:602839,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010834414,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602848,PO:602848,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010834430,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:602850,PE:602850,PO:602850,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010834489,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602857,PO:602857,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010834574,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:602860|B2:694676,PE:602859,PO:602859,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010834575,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:602859|B2:694676,PE:602860,PO:602860,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010834689,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:602870,PE:602870,PO:602869,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010834690,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711372|B1:711373,PE:711372|PE:711373,PO:602870,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010834719,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:708833|B1:708887,PE:591329|PE:708831|PE:708832|PE:708833|PE:708887,PO:591329,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010834745,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:603380,PE:603380,PO:602880,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010835240,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:645955,PE:645955,PO:645955,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010835334,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:689946,PO:590940,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010835632,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602906,PO:602906,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010835891,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:698394|B2:405528|B2:712943|B2:712944,PE:405528|PE:712943|PE:712944,PO:588777,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010835949,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:710289,PE:602923,PO:602923,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010836057,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:710095|B1:710096|B1:710097|B1:710098|B1:710099,PE:710095|PE:710096|PE:710097|PE:710098|PE:710099,PO:602931,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010836094,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:602933,PO:602933,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010836250,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711599,PE:711599,PO:602936,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010836252,Y,PO:Policyowner|IN:Insured,,,PO:602938,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010836265,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|AS:Assignee|IN:Insured,B1:707572|B2:648388|B2:707573,PE:701923|PE:707572,PO:602943,,PE|B1|PO|B2|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010836547,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708414|B1:708415,PE:602950|PE:708414|PE:708415,PO:602950,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010836582,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:602953|B1:645179|B2:603383,PE:602952,PO:602952,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010836583,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:694503|B2:602859|B2:602955|B2:603231|B2:613827|B2:638471,PE:602954,PO:602954,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010836584,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:602954|B2:694503,PE:602956,PO:602956,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010837522,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708942|B1:708968|B1:708969,PE:602989|PE:708942|PE:708968|PE:708969,PO:602989,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010838037,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603019,PO:603019,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010838129,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:710793,PE:710793,PO:603021,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010838364,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:693373|B1:693377|B1:693378,PE:693373|PE:693377|PE:693378|PE:709674,PO:591343,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010838654,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603037,PO:603037,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010838710,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:603050|B2:705762,PE:603050,PO:603050,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010838834,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:641208,PE:641208,PO:603055,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010838863,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:704198|B2:560682,PE:603056,PO:603056,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010839122,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:603074|B2:607163|B2:698342,PE:603074,PO:603074,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010839234,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:709649,PE:709650,PO:603083,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010839714,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708703,PE:603109|PE:708703,PO:603109,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010839784,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:710020|B2:710021|B2:710022,PE:603111,PO:603111,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010840186,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:591352,PO:591352,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010840404,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603134,PO:603134,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010840477,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:703248|B2:703249|B2:703250,PE:603136,PO:603136,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010840582,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711856,PE:603142|PE:711856,PO:603142,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010840776,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:684024|B1:684025,PE:684024|PE:684025,PO:603149,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010840779,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:689431|B1:689432,PE:603151,PO:603151,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010840780,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712702|B1:712703|B1:712704,PE:712702|PE:712703|PE:712704,PO:603153,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010840848,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603155,PO:603155,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010841063,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708493|B1:708494,PE:708493|PE:708494,PO:603167,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010841424,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:709985|B1:710102|B1:710103|B1:710104,PE:709985|PE:710102|PE:710103|PE:710104,PO:603190,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010841470,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:702156|B1:702157|B1:702158|B1:702159,PE:702156|PE:702157|PE:702158|PE:702159,PO:603192,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010841471,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:710036,PE:710035|PE:710036,PO:603193,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010841782,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603201,PO:603201,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010841783,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:669700,PE:594894,PO:594894,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010842016,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:683732,PE:603216|PE:683732,PO:683732,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010842017,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:683732,PE:603216|PE:683732,PO:683732,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010842284,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603230,PO:603230,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010842285,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603231,PO:603231,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010842291,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:603237,PE:603237|PE:711261,PO:603237,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010842315,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:701974|B2:701975|B2:701976,PE:603245,PO:703649,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010842541,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:706027,PE:603248|PE:706027,PO:603248,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010842786,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:687535|B2:687536,PE:603254,PO:603254,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010842857,Y,PO:Policyowner|IN:Insured,,,PO:603260,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9010842863,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603263,PO:603263,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010842962,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:696748|B2:696749,PE:603266,PO:603266,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010842969,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:603270,PE:603270|PE:708579,PO:603270,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9010843137,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:606880|B2:687136,PE:606880,PO:603276,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010843241,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603277,PO:603277,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010843280,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603280,PO:603280,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010843553,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:592473|B2:704729|B2:704730,PE:592473,PO:314489,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9010844069,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:603309,PO:603309,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010844236,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:710039,PO:710039,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010844322,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:701805,PE:603331,PO:603331,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9010844324,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:706883|B2:706884|B2:706885|B2:706886,PE:603332,PO:603332,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
