reconstructed_claim_id,policy_number,claim_family,reconstructed_net_payment,raw_transaction_total,balancing_difference,balancing_gap_percent,balancing_gap_category,likely_missing_components,likely_grouping_issue,likely_reversal_issue,confidence_level,reconciliation_notes
RC-9010776653-1-SURRENDER_CLAIM-C0-20180115,9010776653,SURRENDER_CLAIM,0.0,36.0,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010776653-1-SURRENDER_CLAIM-C1-20190115,9010776653,SURRENDER_CLAIM,0.0,50.47,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010776672-1-DEATH_CLAIM-C0-20240610,9010776672,DEATH_CLAIM,11801.28,23602.56,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010776811-1-SURRENDER_CLAIM-C0-20180108,9010776811,SURRENDER_CLAIM,0.0,362.15,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010776811-1-SURRENDER_CLAIM-C1-20190108,9010776811,SURRENDER_CLAIM,0.0,391.09,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010776811-1-SURRENDER_CLAIM-C2-20200108,9010776811,SURRENDER_CLAIM,0.0,422.35,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010776811-1-SURRENDER_CLAIM-C3-20210108,9010776811,SURRENDER_CLAIM,0.0,456.1,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010776811-1-SURRENDER_CLAIM-C4-20210315,9010776811,SURRENDER_CLAIM,0.0,32110.63,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010776814-1-DEATH_CLAIM-C0-20201029,9010776814,DEATH_CLAIM,7955.12,15910.24,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010777788-1-DEATH_CLAIM-C0-20181209,9010777788,DEATH_CLAIM,7400.0,14800.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010777793-1-DEATH_CLAIM-C0-20230429,9010777793,DEATH_CLAIM,14724.31,29448.62,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010778142-1-DEATH_CLAIM-C0-20190227,9010778142,DEATH_CLAIM,5387.67,10775.34,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010778474-1-DEATH_CLAIM-C0-20210508,9010778474,DEATH_CLAIM,8479.28,16958.56,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010778635-1-DEATH_CLAIM-C0-20220521,9010778635,DEATH_CLAIM,25000.0,50000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010778697-1-SURRENDER_CLAIM-C0-20180122,9010778697,SURRENDER_CLAIM,0.0,35.37,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C1-20181025,9010778697,SURRENDER_CLAIM,0.0,17.56,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C10-20240124,9010778697,SURRENDER_CLAIM,0.0,83.22,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C11-20250124,9010778697,SURRENDER_CLAIM,0.0,82.63,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C12-20250801,9010778697,SURRENDER_CLAIM,0.0,25.24,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C13-20260124,9010778697,SURRENDER_CLAIM,0.0,76.42,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C2-20190124,9010778697,SURRENDER_CLAIM,0.0,33.49,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C3-20190730,9010778697,SURRENDER_CLAIM,0.0,32.62,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C4-20200124,9010778697,SURRENDER_CLAIM,0.0,100.87,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C5-20200421,9010778697,SURRENDER_CLAIM,0.0,47.39,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C6-20210124,9010778697,SURRENDER_CLAIM,0.0,92.65,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C7-20220124,9010778697,SURRENDER_CLAIM,0.0,93.33,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C8-20220428,9010778697,SURRENDER_CLAIM,0.0,42.25,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778697-1-SURRENDER_CLAIM-C9-20230124,9010778697,SURRENDER_CLAIM,0.0,83.63,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010778913-1-DEATH_CLAIM-C0-20190110,9010778913,DEATH_CLAIM,8000.0,16000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010779191-1-DEATH_CLAIM-C0-20191023,9010779191,DEATH_CLAIM,25296.27,50592.54,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010779556-1-SURRENDER_CLAIM-C1-20190828,9010779556,SURRENDER_CLAIM,0.0,292.65,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010780003-1-DEATH_CLAIM-C0-20231018,9010780003,DEATH_CLAIM,6048.26,12096.52,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010780403-1-DEATH_CLAIM-C0-20190722,9010780403,DEATH_CLAIM,25317.58,50635.16,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010780411-1-DEATH_CLAIM-C0-20180202,9010780411,DEATH_CLAIM,10000.0,20000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010780791-1-DEATH_CLAIM-C0-20230127,9010780791,DEATH_CLAIM,10000.0,20000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010781775-1-DEATH_CLAIM-C0-20220304,9010781775,DEATH_CLAIM,3508.05,7016.1,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010782592-1-DEATH_CLAIM-C0-20210427,9010782592,DEATH_CLAIM,6963.37,13926.74,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010782818-1-SURRENDER_CLAIM-C0-20180214,9010782818,SURRENDER_CLAIM,0.0,564.36,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010782818-1-SURRENDER_CLAIM-C1-20181101,9010782818,SURRENDER_CLAIM,0.0,170.83,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010782822-1-DEATH_CLAIM-C0-20180711,9010782822,DEATH_CLAIM,5054.02,10108.04,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010783066-1-SURRENDER_CLAIM-C0-20180212,9010783066,SURRENDER_CLAIM,0.0,58.05,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783066-1-SURRENDER_CLAIM-C1-20190212,9010783066,SURRENDER_CLAIM,0.0,62.69,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783066-1-SURRENDER_CLAIM-C2-20200212,9010783066,SURRENDER_CLAIM,0.0,67.69,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783066-1-SURRENDER_CLAIM-C3-20210212,9010783066,SURRENDER_CLAIM,0.0,1372.66,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783102-1-DEATH_CLAIM-C0-20220114,9010783102,DEATH_CLAIM,25000.0,50000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010783296-1-SURRENDER_CLAIM-C0-20180304,9010783296,SURRENDER_CLAIM,0.0,189.68,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783296-1-SURRENDER_CLAIM-C1-20190304,9010783296,SURRENDER_CLAIM,0.0,134.85,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783715-1-SURRENDER_CLAIM-C0-20180227,9010783715,SURRENDER_CLAIM,0.0,1133.48,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783715-1-SURRENDER_CLAIM-C1-20190227,9010783715,SURRENDER_CLAIM,0.0,1224.06,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783715-1-SURRENDER_CLAIM-C2-20200227,9010783715,SURRENDER_CLAIM,0.0,1321.88,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783715-1-SURRENDER_CLAIM-C3-20201127,9010783715,SURRENDER_CLAIM,0.0,341.9,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010783883-1-DEATH_CLAIM-C0-20201008,9010783883,DEATH_CLAIM,22827.5,45655.0,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010784045-1-DEATH_CLAIM-C0-20180702,9010784045,DEATH_CLAIM,5000.0,10000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010784074-1-DEATH_CLAIM-C0-20240614,9010784074,DEATH_CLAIM,50000.0,100000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010784248-1-SURRENDER_CLAIM-C0-20180304,9010784248,SURRENDER_CLAIM,0.0,542.86,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010784248-1-SURRENDER_CLAIM-C1-20190304,9010784248,SURRENDER_CLAIM,0.0,586.24,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010784248-1-SURRENDER_CLAIM-C2-20190604,9010784248,SURRENDER_CLAIM,0.0,443.09,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010784249-1-SURRENDER_CLAIM-C0-20180304,9010784249,SURRENDER_CLAIM,0.0,713.46,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010784249-1-SURRENDER_CLAIM-C1-20190304,9010784249,SURRENDER_CLAIM,0.0,770.48,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010784249-1-SURRENDER_CLAIM-C2-20190604,9010784249,SURRENDER_CLAIM,0.0,582.35,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010784250-1-DEATH_CLAIM-C0-20191011,9010784250,DEATH_CLAIM,3480.13,6960.26,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010784372-1-DEATH_CLAIM-C0-20230120,9010784372,DEATH_CLAIM,8632.48,17264.96,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010784529-1-DEATH_CLAIM-C0-20231210,9010784529,DEATH_CLAIM,17802.73,35605.46,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010784732-1-SURRENDER_CLAIM-C2-20190410,9010784732,SURRENDER_CLAIM,0.0,1.04,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010784732-1-SURRENDER_CLAIM-C4-20200703,9010784732,SURRENDER_CLAIM,0.0,12.96,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010784732-1-SURRENDER_CLAIM-C5-20201019,9010784732,SURRENDER_CLAIM,0.0,3.07,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010784732-1-SURRENDER_CLAIM-C7-20250703,9010784732,SURRENDER_CLAIM,0.0,4.73,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010784732-1-SURRENDER_CLAIM-C8-20251007,9010784732,SURRENDER_CLAIM,0.0,6.81,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010784922-1-DEATH_CLAIM-C0-20191010,9010784922,DEATH_CLAIM,6100.0,12200.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010784946-1-DEATH_CLAIM-C0-20210528,9010784946,DEATH_CLAIM,10331.09,20662.18,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010785049-1-SURRENDER_CLAIM-C0-20180304,9010785049,SURRENDER_CLAIM,0.0,685.93,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010785049-1-SURRENDER_CLAIM-C1-20190304,9010785049,SURRENDER_CLAIM,0.0,740.74,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010785049-1-SURRENDER_CLAIM-C2-20200304,9010785049,SURRENDER_CLAIM,0.0,1363.59,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010785777-1-DEATH_CLAIM-C0-20180831,9010785777,DEATH_CLAIM,9000.0,18000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010786015-1-DEATH_CLAIM-C0-20241217,9010786015,DEATH_CLAIM,10000.0,20000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010786152-0-DEATH_CLAIM-C0-20220621,9010786152,DEATH_CLAIM,0.0,6.91,0.0,0.0,BALANCED,0094|0411|0412|0530|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; 0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9010786237-1-DEATH_CLAIM-C0-20241224,9010786237,DEATH_CLAIM,5127.42,10254.84,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010786240-1-DEATH_CLAIM-C0-20190517,9010786240,DEATH_CLAIM,10500.0,21000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010786243-1-DEATH_CLAIM-C0-20200801,9010786243,DEATH_CLAIM,21899.8,43799.6,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010786312-1-DEATH_CLAIM-C0-20230726,9010786312,DEATH_CLAIM,14961.58,29923.16,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010786321-1-SURRENDER_CLAIM-C0-20180320,9010786321,SURRENDER_CLAIM,0.0,428.2,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010786321-1-SURRENDER_CLAIM-C1-20190313,9010786321,SURRENDER_CLAIM,0.0,8.65,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010786490-1-DEATH_CLAIM-C0-20180914,9010786490,DEATH_CLAIM,19667.67,39335.34,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010787147-1-DEATH_CLAIM-C0-20240218,9010787147,DEATH_CLAIM,28644.09,57288.18,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010787669-1-SURRENDER_CLAIM-C0-20180326,9010787669,SURRENDER_CLAIM,0.0,21.21,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010787669-1-SURRENDER_CLAIM-C1-20190327,9010787669,SURRENDER_CLAIM,0.0,22.78,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010787669-1-SURRENDER_CLAIM-C2-20200327,9010787669,SURRENDER_CLAIM,0.0,24.6,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010787669-1-SURRENDER_CLAIM-C3-20210326,9010787669,SURRENDER_CLAIM,0.0,24.74,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010787669-1-SURRENDER_CLAIM-C4-20220327,9010787669,SURRENDER_CLAIM,0.0,77.33,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010787669-1-SURRENDER_CLAIM-C5-20230327,9010787669,SURRENDER_CLAIM,0.0,77.47,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010787669-1-SURRENDER_CLAIM-C6-20240327,9010787669,SURRENDER_CLAIM,0.0,77.61,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010787669-1-SURRENDER_CLAIM-C7-20250327,9010787669,SURRENDER_CLAIM,0.0,126.74,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010787669-1-SURRENDER_CLAIM-C8-20260327,9010787669,SURRENDER_CLAIM,0.0,77.34,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010789095-1-DEATH_CLAIM-C0-20220511,9010789095,DEATH_CLAIM,5000.0,10000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010789348-1-DEATH_CLAIM-C0-20250516,9010789348,DEATH_CLAIM,8505.58,17011.16,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010789351-1-DEATH_CLAIM-C0-20250228,9010789351,DEATH_CLAIM,53331.73,106663.46,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010789547-1-SURRENDER_CLAIM-C0-20180118,9010789547,SURRENDER_CLAIM,0.0,3758.15,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010789547-1-SURRENDER_CLAIM-C1-20180619,9010789547,SURRENDER_CLAIM,0.0,2778.79,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010789547-1-SURRENDER_CLAIM-C2-20181018,9010789547,SURRENDER_CLAIM,0.0,906.45,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010789547-1-SURRENDER_CLAIM-C3-20181218,9010789547,SURRENDER_CLAIM,0.0,36015.3,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010789992-1-DEATH_CLAIM-C0-20241206,9010789992,DEATH_CLAIM,25110.99,50221.98,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010790176-1-DEATH_CLAIM-C0-20240318,9010790176,DEATH_CLAIM,20000.0,40000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010790531-1-SURRENDER_CLAIM-C0-20180406,9010790531,SURRENDER_CLAIM,0.0,9.88,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
