reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_offsets,withholding_amount,surrender_charges,payout_amount,unidentified_amount,missing_component_candidates,suspected_unlinked_transactions,balancing_status
RC-9010747320-1-SURRENDER_CLAIM-C3-20190307,0.0,12.79,12.79,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010747320-1-SURRENDER_CLAIM-C4-20190709,0.0,1.91,1.91,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010747438-1-DEATH_CLAIM-C0-20180602,40000.0,37.72,0.0,0.0,0.0,40043.66,40049.6,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9010747636-1-SURRENDER_CLAIM-C0-20230410,0.0,10.77,145.52,0.0,0.0,0.0,134.75,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010747636-3-SURRENDER_CLAIM-C0-20230410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010747636-3-SURRENDER_CLAIM-C1-20240410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010747636-3-SURRENDER_CLAIM-C2-20250410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010747636-3-SURRENDER_CLAIM-C3-20260410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748070-1-DEATH_CLAIM-C0-20190211,5784.69,380.56,0.0,0.0,0.0,6165.25,6165.25,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010748070-2-SURRENDER_CLAIM-C0-20180520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748073-1-SURRENDER_CLAIM-C0-20180123,0.0,67356.66,67356.66,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010748300-1-DEATH_CLAIM-C0-20200327,25000.0,0.0,0.0,0.0,0.0,15977.88,25000.0,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010748300-1-SURRENDER_CLAIM-C0-20171227,0.0,426.85,426.85,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010748300-1-SURRENDER_CLAIM-C1-20180312,0.0,17742.16,17742.16,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010748334-2-SURRENDER_CLAIM-C0-20180415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748334-2-SURRENDER_CLAIM-C1-20190415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748334-2-SURRENDER_CLAIM-C2-20200415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748334-2-SURRENDER_CLAIM-C3-20210415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748334-2-SURRENDER_CLAIM-C4-20220415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748334-2-SURRENDER_CLAIM-C5-20230415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748334-2-SURRENDER_CLAIM-C6-20240415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748334-2-SURRENDER_CLAIM-C7-20250415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748334-2-SURRENDER_CLAIM-C8-20260415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748335-2-SURRENDER_CLAIM-C0-20180415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748335-2-SURRENDER_CLAIM-C1-20190415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748335-2-SURRENDER_CLAIM-C2-20200415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748335-2-SURRENDER_CLAIM-C3-20210415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748335-2-SURRENDER_CLAIM-C4-20220415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748335-2-SURRENDER_CLAIM-C5-20230415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748335-2-SURRENDER_CLAIM-C6-20240415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748335-2-SURRENDER_CLAIM-C7-20250415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748335-2-SURRENDER_CLAIM-C8-20260415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748404-1-DEATH_CLAIM-C0-20181106,30000.0,88.04,0.0,0.0,0.0,20088.04,20088.04,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748404-1-DEATH_CLAIM-C1-20190131,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0038|0411|0412|0530|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748404-2-SURRENDER_CLAIM-C0-20180415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748432-2-SURRENDER_CLAIM-C0-20190128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748517-1-DEATH_CLAIM-C0-20180508,5000.0,9.43,0.0,0.0,0.0,5009.43,5009.43,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010748517-2-SURRENDER_CLAIM-C0-20180422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748556-2-SURRENDER_CLAIM-C0-20180421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748556-2-SURRENDER_CLAIM-C1-20190421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748556-2-SURRENDER_CLAIM-C2-20200421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748556-2-SURRENDER_CLAIM-C3-20210421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748556-2-SURRENDER_CLAIM-C4-20220421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748556-2-SURRENDER_CLAIM-C5-20230421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748556-2-SURRENDER_CLAIM-C6-20240421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748556-2-SURRENDER_CLAIM-C7-20250421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010748556-2-SURRENDER_CLAIM-C8-20260421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749038-2-SURRENDER_CLAIM-C0-20180425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749038-2-SURRENDER_CLAIM-C1-20190425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749038-2-SURRENDER_CLAIM-C2-20200425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749038-2-SURRENDER_CLAIM-C3-20210425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749038-2-SURRENDER_CLAIM-C4-20220425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749038-2-SURRENDER_CLAIM-C5-20230425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749038-2-SURRENDER_CLAIM-C6-20240425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749038-2-SURRENDER_CLAIM-C7-20250425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749041-1-DEATH_CLAIM-C0-20181212,25000.0,0.0,0.0,0.0,0.0,25443.33,25886.66,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010749042-3-SURRENDER_CLAIM-C0-20180425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749042-3-SURRENDER_CLAIM-C1-20190425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749042-3-SURRENDER_CLAIM-C2-20200225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749053-1-DEATH_CLAIM-C0-20220701,11978.17,0.0,0.0,0.0,0.0,3634.52,12007.47,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010749053-1-SURRENDER_CLAIM-C0-20180424,0.0,657.54,657.54,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010749053-1-SURRENDER_CLAIM-C1-20190424,0.0,1998.65,1998.65,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010749053-1-SURRENDER_CLAIM-C2-20200424,0.0,2013.63,2013.63,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010749053-1-SURRENDER_CLAIM-C3-20210424,0.0,2021.45,2021.45,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010749053-1-SURRENDER_CLAIM-C4-20220424,0.0,2525.44,2525.44,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010749054-1-DEATH_CLAIM-C0-20190313,10152.78,0.0,0.0,0.0,0.0,10174.71,10196.64,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9010749401-1-DISBURSEMENT_CLAIM-C0-20200117,0.0,0.0,0.0,0.0,0.0,27.23,27.23,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9010749401-1-SURRENDER_CLAIM-C0-20171201,0.0,883.92,988.36,0.0,0.0,0.0,104.44,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749401-1-SURRENDER_CLAIM-C1-20180501,0.0,6654.85,6863.73,0.0,0.0,0.0,208.88,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749401-1-SURRENDER_CLAIM-C2-20181019,0.0,4773.5,5295.7,0.0,0.0,0.0,522.2,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749401-1-SURRENDER_CLAIM-C3-20190724,0.0,1126.01,1126.01,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010749401-1-SURRENDER_CLAIM-C4-20190924,0.0,855.26,959.7,0.0,0.0,0.0,104.44,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749401-1-SURRENDER_CLAIM-C5-20200201,0.0,25797.2,33421.32,0.0,0.0,0.0,7624.12,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749459-2-SURRENDER_CLAIM-C0-20200420,0.0,0.0,0.0,0.0,4004.46,0.0,4004.46,0090|0411|0412|0561|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749463-2-SURRENDER_CLAIM-C0-20180424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749463-2-SURRENDER_CLAIM-C1-20190424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749463-2-SURRENDER_CLAIM-C2-20200424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749463-2-SURRENDER_CLAIM-C3-20210424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749463-2-SURRENDER_CLAIM-C4-20220424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749463-2-SURRENDER_CLAIM-C5-20230424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749463-2-SURRENDER_CLAIM-C6-20240424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749463-2-SURRENDER_CLAIM-C7-20250424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749463-2-SURRENDER_CLAIM-C8-20260424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749842-2-SURRENDER_CLAIM-C0-20180615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749842-2-SURRENDER_CLAIM-C1-20190615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749842-2-SURRENDER_CLAIM-C2-20200615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749842-2-SURRENDER_CLAIM-C3-20210615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749842-2-SURRENDER_CLAIM-C4-20220615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749842-2-SURRENDER_CLAIM-C5-20230615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749842-2-SURRENDER_CLAIM-C6-20240615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749842-2-SURRENDER_CLAIM-C7-20250615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749843-3-SURRENDER_CLAIM-C0-20180615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749843-3-SURRENDER_CLAIM-C1-20190615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749843-3-SURRENDER_CLAIM-C2-20200615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749843-3-SURRENDER_CLAIM-C3-20210615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749843-3-SURRENDER_CLAIM-C4-20220615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749843-3-SURRENDER_CLAIM-C5-20230615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749843-3-SURRENDER_CLAIM-C6-20240615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749843-3-SURRENDER_CLAIM-C7-20250615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749849-2-SURRENDER_CLAIM-C0-20180504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749849-2-SURRENDER_CLAIM-C1-20190504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749849-2-SURRENDER_CLAIM-C2-20200504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749849-2-SURRENDER_CLAIM-C3-20210504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749849-2-SURRENDER_CLAIM-C4-20220504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749849-2-SURRENDER_CLAIM-C5-20230504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749849-2-SURRENDER_CLAIM-C6-20240504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749849-2-SURRENDER_CLAIM-C7-20250504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749906-3-SURRENDER_CLAIM-C0-20180506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749906-3-SURRENDER_CLAIM-C1-20190506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749906-3-SURRENDER_CLAIM-C2-20200506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749906-3-SURRENDER_CLAIM-C3-20210506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749906-3-SURRENDER_CLAIM-C4-20220506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749906-3-SURRENDER_CLAIM-C5-20230506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749942-1-SURRENDER_CLAIM-C0-20180122,0.0,58776.01,58776.01,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010749968-1-DEATH_CLAIM-C0-20221025,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010749968-2-SURRENDER_CLAIM-C0-20180509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749968-2-SURRENDER_CLAIM-C1-20190509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749968-2-SURRENDER_CLAIM-C2-20200509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749968-2-SURRENDER_CLAIM-C3-20210509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010749968-2-SURRENDER_CLAIM-C4-20220509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010750265-1-SURRENDER_CLAIM-C0-20180430,0.0,105.98,105.98,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010750265-1-SURRENDER_CLAIM-C1-20190503,0.0,104.29,104.29,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010750265-1-SURRENDER_CLAIM-C2-20200508,0.0,319.08,319.08,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010750265-1-SURRENDER_CLAIM-C3-20210508,0.0,319.67,319.67,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010750265-1-SURRENDER_CLAIM-C4-20220426,0.0,108.18,108.18,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010750265-1-SURRENDER_CLAIM-C5-20230424,0.0,109.26,109.26,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010750265-1-SURRENDER_CLAIM-C6-20240502,0.0,104.8,104.8,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010750265-1-SURRENDER_CLAIM-C7-20250428,0.0,107.01,107.01,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010750754-2-SURRENDER_CLAIM-C0-20191114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010750755-2-SURRENDER_CLAIM-C0-20180514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010750755-2-SURRENDER_CLAIM-C1-20190514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010750755-2-SURRENDER_CLAIM-C2-20200514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010750755-2-SURRENDER_CLAIM-C3-20210514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010750755-2-SURRENDER_CLAIM-C4-20220514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
