policy_number,name_id,relate_code,address_present_flag,city_present_flag,state_present_flag,zip_present_flag,foreign_address_flag,incomplete_address_flag
9010767770,598946,PE,Y,Y,Y,Y,N,N
9010767770,598946,PE,Y,Y,Y,Y,N,N
9010767770,598946,PE,Y,Y,Y,Y,N,N
9010767770,598946,PO,Y,Y,Y,Y,N,N
9010767770,598946,PO,Y,Y,Y,Y,N,N
9010767770,598946,PO,Y,Y,Y,Y,N,N
9010767770,44781,SA,Y,Y,Y,Y,N,N
9010767770,44781,SA,Y,Y,Y,Y,N,N
9010767770,44781,SA,Y,Y,Y,Y,N,N
9010767770,44781,SA,Y,Y,Y,Y,N,N
9010767770,44781,SA,Y,Y,Y,Y,N,N
9010767770,44781,SA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,31011,WA,Y,Y,Y,Y,N,N
9010767770,35320,WA,Y,Y,Y,Y,N,N
9010767770,35320,WA,Y,Y,Y,Y,N,N
9010767770,35320,WA,Y,Y,Y,Y,N,N
9010767772,598947,IN,Y,Y,Y,Y,N,N
9010767772,598947,IN,Y,Y,Y,Y,N,N
9010767772,598947,IN,Y,Y,Y,Y,N,N
9010767772,598947,PA,Y,Y,Y,Y,N,N
9010767772,598947,PA,Y,Y,Y,Y,N,N
9010767772,598947,PA,Y,Y,Y,Y,N,N
9010767772,598947,PO,Y,Y,Y,Y,N,N
9010767772,598947,PO,Y,Y,Y,Y,N,N
9010767772,598947,PO,Y,Y,Y,Y,N,N
9010767772,31695,SA,Y,Y,Y,Y,N,N
9010767772,31695,SA,Y,Y,Y,Y,N,N
9010767772,31695,SA,Y,Y,Y,Y,N,N
9010767772,31695,SA,Y,Y,Y,Y,N,N
9010767772,31695,SA,Y,Y,Y,Y,N,N
9010767772,31695,SA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31011,WA,Y,Y,Y,Y,N,N
9010767772,31040,WA,Y,Y,Y,Y,N,N
9010767772,31040,WA,Y,Y,Y,Y,N,N
9010767772,31040,WA,Y,Y,Y,Y,N,N
9010767776,598948,IN,Y,Y,Y,Y,N,N
9010767776,598948,IN,Y,Y,Y,Y,N,N
9010767776,587963,PA,Y,Y,Y,Y,N,N
9010767776,587963,PA,Y,Y,Y,Y,N,N
9010767776,587963,PO,Y,Y,Y,Y,N,N
9010767776,587963,PO,Y,Y,Y,Y,N,N
9010767776,33824,SA,Y,Y,Y,Y,N,N
9010767776,33824,SA,Y,Y,Y,Y,N,N
9010767776,33824,SA,Y,Y,Y,Y,N,N
9010767776,33824,SA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010767776,31011,WA,Y,Y,Y,Y,N,N
9010768067,598962,IN,Y,Y,Y,Y,N,N
9010768067,598962,PA,Y,Y,Y,Y,N,N
9010768067,598962,PE,Y,Y,Y,Y,N,N
9010768067,598962,PO,Y,Y,Y,Y,N,N
9010768067,33182,SA,Y,Y,Y,Y,N,N
9010768067,33182,SA,Y,Y,Y,Y,N,N
9010768069,712224,B1,Y,Y,Y,Y,N,N
9010768069,712438,B1,Y,Y,Y,Y,N,N
9010768069,712439,B1,Y,Y,Y,Y,N,N
9010768069,712440,B1,Y,Y,Y,Y,N,N
9010768069,712444,B1,Y,Y,Y,Y,N,N
9010768069,598965,IN,Y,Y,Y,Y,N,N
9010768069,598965,PA,Y,Y,Y,Y,N,N
9010768069,712224,PE,Y,Y,Y,Y,N,N
9010768069,712438,PE,Y,Y,Y,Y,N,N
9010768069,712439,PE,Y,Y,Y,Y,N,N
9010768069,712440,PE,Y,Y,Y,Y,N,N
9010768069,712444,PE,Y,Y,Y,Y,N,N
9010768069,712444,PE,Y,Y,Y,Y,N,N
9010768069,712444,PE,Y,Y,Y,Y,N,N
9010768069,712444,PE,Y,Y,Y,Y,N,N
9010768069,598965,PO,Y,Y,Y,Y,N,N
9010768069,33747,SA,Y,Y,Y,Y,N,N
9010768207,614478,B1,Y,Y,Y,Y,N,N
9010768207,598969,IN,Y,Y,Y,Y,N,N
9010768207,598969,PA,Y,Y,Y,Y,N,N
9010768207,614478,PE,Y,Y,Y,Y,N,N
9010768207,598969,PO,Y,Y,Y,Y,N,N
9010768207,35188,SA,Y,Y,Y,Y,N,N
9010768208,598970,IN,Y,Y,Y,Y,N,N
9010768208,598971,PA,Y,Y,Y,Y,N,N
9010768208,598971,PE,Y,Y,Y,Y,N,N
9010768208,598971,PE,Y,Y,Y,Y,N,N
9010768208,598971,PO,Y,Y,Y,Y,N,N
9010768208,35052,SA,Y,Y,Y,Y,N,N
9010768209,598972,IN,Y,Y,Y,Y,N,N
9010768209,598971,PA,Y,Y,Y,Y,N,N
9010768209,598971,PE,Y,Y,Y,Y,N,N
9010768209,598971,PO,Y,Y,Y,Y,N,N
9010768209,35052,SA,Y,Y,Y,Y,N,N
9010768339,710692,B1,Y,Y,Y,Y,N,N
9010768339,205614,IN,Y,Y,Y,Y,N,N
9010768339,205614,PA,Y,Y,Y,Y,N,N
9010768339,205614,PE,Y,Y,Y,Y,N,N
9010768339,710692,PE,Y,Y,Y,Y,N,N
9010768339,205614,PO,Y,Y,Y,Y,N,N
9010768339,45873,SA,Y,Y,Y,Y,N,N
9010768384,598979,IN,Y,Y,Y,Y,N,N
9010768384,598979,PA,Y,Y,Y,Y,N,N
9010768384,598979,PO,Y,Y,Y,Y,N,N
9010768384,33740,SA,Y,Y,Y,Y,N,N
9010768385,598980,IN,Y,Y,Y,Y,N,N
9010768385,598980,PA,Y,Y,Y,Y,N,N
9010768385,598980,PO,Y,Y,Y,Y,N,N
9010768385,33740,SA,Y,Y,Y,Y,N,N
9010768503,711650,B1,Y,Y,Y,Y,N,N
9010768503,598983,IN,Y,Y,Y,Y,N,N
9010768503,598983,PA,Y,Y,Y,Y,N,N
9010768503,711650,PE,Y,Y,Y,Y,N,N
9010768503,598983,PO,Y,Y,Y,Y,N,N
9010768503,45741,SA,Y,Y,Y,Y,N,N
9010768629,710514,AS,Y,Y,Y,Y,N,N
9010768629,709184,B1,Y,Y,Y,Y,N,N
9010768629,709185,B1,Y,Y,Y,Y,N,N
9010768629,598988,IN,Y,Y,Y,Y,N,N
9010768629,598988,PA,Y,Y,Y,Y,N,N
9010768629,709184,PE,Y,Y,Y,Y,N,N
9010768629,709185,PE,Y,Y,Y,Y,N,N
9010768629,710514,PE,Y,Y,Y,Y,N,N
9010768629,598988,PO,Y,Y,Y,Y,N,N
9010768629,31338,SA,Y,Y,Y,Y,N,N
9010768635,710003,B1,Y,Y,Y,Y,N,N
9010768635,598990,IN,Y,Y,Y,Y,N,N
9010768635,598990,PA,Y,Y,Y,Y,N,N
9010768635,710003,PE,Y,Y,Y,Y,N,N
9010768635,598990,PO,Y,Y,Y,Y,N,N
9010768635,33759,SA,Y,Y,Y,Y,N,N
9010768802,711235,B1,Y,Y,Y,Y,N,N
9010768802,711235,B1,Y,Y,Y,Y,N,N
9010768802,711236,B2,Y,Y,Y,Y,N,N
9010768802,711236,B2,Y,Y,Y,Y,N,N
9010768802,591044,IN,Y,Y,Y,Y,N,N
9010768802,591044,IN,Y,Y,Y,Y,N,N
9010768802,591044,PA,Y,Y,Y,Y,N,N
9010768802,591044,PA,Y,Y,Y,Y,N,N
9010768802,591044,PO,Y,Y,Y,Y,N,N
9010768802,591044,PO,Y,Y,Y,Y,N,N
9010768802,33418,SA,Y,Y,Y,Y,N,N
9010768802,33418,SA,Y,Y,Y,Y,N,N
9010768802,32485,WA,Y,Y,Y,Y,N,N
9010768802,32485,WA,Y,Y,Y,Y,N,N
9010768997,599002,IN,Y,Y,Y,Y,N,N
9010768997,599002,PA,Y,Y,Y,Y,N,N
9010768997,599002,PE,Y,Y,Y,Y,N,N
9010768997,599002,PO,Y,Y,Y,Y,N,N
9010768997,32078,SA,Y,Y,Y,Y,N,N
9010769001,599006,IN,Y,Y,Y,Y,N,N
9010769001,599007,PA,Y,Y,Y,Y,N,N
9010769001,712029,PE,Y,Y,Y,Y,N,N
9010769001,599007,PO,Y,Y,Y,Y,N,N
9010769001,33824,SA,Y,Y,Y,Y,N,N
9010769001,33824,SA,Y,Y,Y,Y,N,N
9010769032,703599,B1,Y,Y,Y,Y,N,N
9010769032,703599,B1,Y,Y,Y,Y,N,N
9010769032,599008,IN,Y,Y,Y,Y,N,N
9010769032,599008,IN,Y,Y,Y,Y,N,N
9010769032,599008,PA,Y,Y,Y,Y,N,N
9010769032,599008,PA,Y,Y,Y,Y,N,N
9010769032,703599,PE,Y,Y,Y,Y,N,N
9010769032,703599,PE,Y,Y,Y,Y,N,N
9010769032,703599,PO,Y,Y,Y,Y,N,N
9010769032,703599,PO,Y,Y,Y,Y,N,N
9010769032,706843,PW,Y,Y,Y,Y,N,N
9010769032,706843,PW,Y,Y,Y,Y,N,N
9010769032,706844,PW,Y,Y,Y,Y,N,N
9010769032,706844,PW,Y,Y,Y,Y,N,N
9010769032,33458,SA,Y,Y,Y,Y,N,N
9010769032,33458,SA,Y,Y,Y,Y,N,N
9010769032,33458,SA,Y,Y,Y,Y,N,N
9010769032,33458,SA,Y,Y,Y,Y,N,N
9010769032,33458,SA,Y,Y,Y,Y,N,N
9010769032,33458,SA,Y,Y,Y,Y,N,N
9010769032,33458,SA,Y,Y,Y,Y,N,N
9010769032,33458,SA,Y,Y,Y,Y,N,N
9010769032,44746,WA,Y,Y,Y,Y,N,N
9010769032,44746,WA,Y,Y,Y,Y,N,N
9010769176,599062,B1,Y,Y,Y,Y,N,N
9010769176,599062,B1,Y,Y,Y,Y,N,N
9010769176,599019,IN,Y,Y,Y,Y,N,N
9010769176,599019,IN,Y,Y,Y,Y,N,N
9010769176,599019,PA,Y,Y,Y,Y,N,N
9010769176,599019,PA,Y,Y,Y,Y,N,N
9010769176,599019,PE,Y,Y,Y,Y,N,N
9010769176,599019,PE,Y,Y,Y,Y,N,N
9010769176,599062,PE,Y,Y,Y,Y,N,N
9010769176,599062,PE,Y,Y,Y,Y,N,N
9010769176,599019,PO,Y,Y,Y,Y,N,N
9010769176,599019,PO,Y,Y,Y,Y,N,N
9010769176,31100,SA,Y,Y,Y,Y,N,N
9010769176,31100,SA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769176,31186,WA,Y,Y,Y,Y,N,N
9010769184,699654,B1,Y,Y,Y,Y,N,N
9010769184,699654,B1,Y,Y,Y,Y,N,N
9010769184,699655,B1,Y,Y,Y,Y,N,N
9010769184,699655,B1,Y,Y,Y,Y,N,N
9010769184,699656,B1,Y,Y,Y,Y,N,N
9010769184,699656,B1,Y,Y,Y,Y,N,N
9010769184,599023,IN,Y,Y,Y,Y,N,N
9010769184,599023,IN,Y,Y,Y,Y,N,N
9010769184,599023,PA,Y,Y,Y,Y,N,N
9010769184,599023,PA,Y,Y,Y,Y,N,N
9010769184,599023,PE,Y,Y,Y,Y,N,N
9010769184,599023,PE,Y,Y,Y,Y,N,N
9010769184,599023,PO,Y,Y,Y,Y,N,N
9010769184,599023,PO,Y,Y,Y,Y,N,N
9010769184,31100,SA,Y,Y,Y,Y,N,N
9010769184,31100,SA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769184,31186,WA,Y,Y,Y,Y,N,N
9010769190,599032,IN,Y,Y,Y,Y,N,N
9010769190,599032,IN,Y,Y,Y,Y,N,N
9010769190,599032,PA,Y,Y,Y,Y,N,N
9010769190,599032,PA,Y,Y,Y,Y,N,N
9010769190,599032,PE,Y,Y,Y,Y,N,N
9010769190,599032,PE,Y,Y,Y,Y,N,N
9010769190,599032,PO,Y,Y,Y,Y,N,N
9010769190,599032,PO,Y,Y,Y,Y,N,N
9010769190,31100,SA,Y,Y,Y,Y,N,N
9010769190,31100,SA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769190,31186,WA,Y,Y,Y,Y,N,N
9010769191,599033,IN,Y,Y,Y,Y,N,N
9010769191,599033,IN,Y,Y,Y,Y,N,N
9010769191,599033,PA,Y,Y,Y,Y,N,N
9010769191,599033,PA,Y,Y,Y,Y,N,N
9010769191,599033,PE,Y,Y,Y,Y,N,N
9010769191,599033,PE,Y,Y,Y,Y,N,N
9010769191,599033,PO,Y,Y,Y,Y,N,N
9010769191,599033,PO,Y,Y,Y,Y,N,N
9010769191,31100,SA,Y,Y,Y,Y,N,N
9010769191,31100,SA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769191,31186,WA,Y,Y,Y,Y,N,N
9010769195,701888,B1,Y,Y,Y,Y,N,N
9010769195,701888,B1,Y,Y,Y,Y,N,N
9010769195,599039,IN,Y,Y,Y,Y,N,N
9010769195,599039,IN,Y,Y,Y,Y,N,N
9010769195,599039,PA,Y,Y,Y,Y,N,N
9010769195,599039,PA,Y,Y,Y,Y,N,N
9010769195,599037,PE,Y,Y,Y,Y,N,N
9010769195,599037,PE,Y,Y,Y,Y,N,N
9010769195,599037,PE,Y,Y,Y,Y,N,N
9010769195,599037,PE,Y,Y,Y,Y,N,N
9010769195,599039,PO,Y,Y,Y,Y,N,N
9010769195,599039,PO,Y,Y,Y,Y,N,N
9010769195,31100,SA,Y,Y,Y,Y,N,N
9010769195,31100,SA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769195,31186,WA,Y,Y,Y,Y,N,N
9010769198,707570,AS,Y,Y,Y,Y,N,N
9010769198,707570,AS,Y,Y,Y,Y,N,N
9010769198,707570,B1,Y,Y,Y,Y,N,N
9010769198,707570,B1,Y,Y,Y,Y,N,N
9010769198,599042,IN,Y,Y,Y,Y,N,N
9010769198,599042,IN,Y,Y,Y,Y,N,N
9010769198,599042,PA,Y,Y,Y,Y,N,N
9010769198,599042,PA,Y,Y,Y,Y,N,N
9010769198,599042,PO,Y,Y,Y,Y,N,N
9010769198,599042,PO,Y,Y,Y,Y,N,N
9010769198,31100,SA,Y,Y,Y,Y,N,N
9010769198,31100,SA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769198,31186,WA,Y,Y,Y,Y,N,N
9010769220,599056,IN,Y,Y,Y,Y,N,N
9010769220,599056,IN,Y,Y,Y,Y,N,N
9010769220,599056,IN,Y,Y,Y,Y,N,N
9010769220,599056,PA,Y,Y,Y,Y,N,N
9010769220,599056,PA,Y,Y,Y,Y,N,N
9010769220,599056,PA,Y,Y,Y,Y,N,N
9010769220,599056,PE,Y,Y,Y,Y,N,N
9010769220,599056,PE,Y,Y,Y,Y,N,N
9010769220,599056,PE,Y,Y,Y,Y,N,N
9010769220,599056,PO,Y,Y,Y,Y,N,N
9010769220,599056,PO,Y,Y,Y,Y,N,N
9010769220,599056,PO,Y,Y,Y,Y,N,N
9010769220,31100,SA,Y,Y,Y,Y,N,N
9010769220,31100,SA,Y,Y,Y,Y,N,N
9010769220,31100,SA,Y,Y,Y,Y,N,N
9010769221,599057,IN,Y,Y,Y,Y,N,N
9010769221,599057,IN,Y,Y,Y,Y,N,N
9010769221,599057,PA,Y,Y,Y,Y,N,N
9010769221,599057,PA,Y,Y,Y,Y,N,N
9010769221,599057,PE,Y,Y,Y,Y,N,N
9010769221,599057,PE,Y,Y,Y,Y,N,N
9010769221,599057,PO,Y,Y,Y,Y,N,N
9010769221,599057,PO,Y,Y,Y,Y,N,N
9010769221,713075,PW,Y,Y,Y,Y,N,N
9010769221,713075,PW,Y,Y,Y,Y,N,N
9010769221,31100,SA,Y,Y,Y,Y,N,N
9010769221,31100,SA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769221,31186,WA,Y,Y,Y,Y,N,N
9010769227,710273,B1,Y,Y,Y,Y,N,N
9010769227,710273,B1,Y,Y,Y,Y,N,N
9010769227,599059,IN,Y,Y,Y,Y,N,N
9010769227,599059,IN,Y,Y,Y,Y,N,N
9010769227,599059,PA,Y,Y,Y,Y,N,N
9010769227,599059,PA,Y,Y,Y,Y,N,N
9010769227,599059,PE,Y,Y,Y,Y,N,N
9010769227,599059,PE,Y,Y,Y,Y,N,N
9010769227,710273,PE,Y,Y,Y,Y,N,N
9010769227,710273,PE,Y,Y,Y,Y,N,N
9010769227,599059,PO,Y,Y,Y,Y,N,N
9010769227,599059,PO,Y,Y,Y,Y,N,N
9010769227,31100,SA,Y,Y,Y,Y,N,N
9010769227,31100,SA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769227,31186,WA,Y,Y,Y,Y,N,N
9010769232,711992,B1,Y,Y,Y,Y,N,N
9010769232,711992,B1,Y,Y,Y,Y,N,N
9010769232,599062,IN,Y,Y,Y,Y,N,N
9010769232,599062,IN,Y,Y,Y,Y,N,N
9010769232,599062,PA,Y,Y,Y,Y,N,N
9010769232,599062,PA,Y,Y,Y,Y,N,N
9010769232,599062,PE,Y,Y,Y,Y,N,N
9010769232,599062,PE,Y,Y,Y,Y,N,N
9010769232,599062,PO,Y,Y,Y,Y,N,N
9010769232,599062,PO,Y,Y,Y,Y,N,N
9010769232,31100,SA,Y,Y,Y,Y,N,N
9010769232,31100,SA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769232,31186,WA,Y,Y,Y,Y,N,N
9010769233,712646,B1,Y,Y,Y,Y,N,N
9010769233,712646,B1,Y,Y,Y,Y,N,N
9010769233,712647,B2,Y,Y,Y,Y,N,N
9010769233,712647,B2,Y,Y,Y,Y,N,N
9010769233,599063,IN,Y,Y,Y,Y,N,N
9010769233,599063,IN,Y,Y,Y,Y,N,N
9010769233,599063,PA,Y,Y,Y,Y,N,N
9010769233,599063,PA,Y,Y,Y,Y,N,N
9010769233,599063,PO,Y,Y,Y,Y,N,N
9010769233,599063,PO,Y,Y,Y,Y,N,N
9010769233,31100,SA,Y,Y,Y,Y,N,N
9010769233,31100,SA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769233,31186,WA,Y,Y,Y,Y,N,N
9010769345,601904,B1,Y,Y,Y,Y,N,N
9010769345,599071,IN,Y,Y,Y,Y,N,N
9010769345,599072,PA,Y,Y,Y,Y,N,N
9010769345,599072,PE,Y,Y,Y,Y,N,N
9010769345,601904,PO,Y,Y,Y,Y,N,N
9010769345,31856,SA,Y,Y,Y,Y,N,N
9010769554,301040,BK,Y,Y,Y,Y,N,N
9010769554,599081,IN,Y,Y,Y,Y,N,N
9010769554,599082,PA,Y,Y,Y,Y,N,N
9010769554,599082,PO,Y,Y,Y,Y,N,N
9010769554,44769,SA,Y,Y,Y,Y,N,N
9010769606,709058,B1,Y,Y,Y,Y,N,N
9010769606,709059,B2,Y,Y,Y,Y,N,N
9010769606,599088,IN,Y,Y,Y,Y,N,N
9010769606,599088,PA,Y,Y,Y,Y,N,N
9010769606,599088,PE,Y,Y,Y,Y,N,N
9010769606,709058,PO,Y,Y,Y,Y,N,N
9010769606,33897,SA,Y,Y,Y,Y,N,N
9010769711,591867,B1,Y,Y,Y,Y,N,N
9010769711,702098,B2,Y,Y,Y,Y,N,N
9010769711,702099,B2,Y,Y,Y,Y,N,N
9010769711,591432,IN,Y,Y,Y,Y,N,N
9010769711,591432,PA,Y,Y,Y,Y,N,N
9010769711,591432,PE,Y,Y,Y,Y,N,N
9010769711,591432,PO,Y,Y,Y,Y,N,N
9010769711,38875,SA,Y,Y,Y,Y,N,N
9010769714,599096,B1,Y,Y,Y,Y,N,N
9010769714,599097,IN,Y,Y,Y,Y,N,N
9010769714,599097,PA,Y,Y,Y,Y,N,N
9010769714,599096,PE,Y,Y,Y,Y,N,N
9010769714,599097,PO,Y,Y,Y,Y,N,N
9010769714,33182,SA,Y,Y,Y,Y,N,N
9010769714,33182,SA,Y,Y,Y,Y,N,N
9010770062,599113,IN,Y,Y,Y,Y,N,N
9010770062,599113,PA,Y,Y,Y,Y,N,N
9010770062,599113,PE,Y,Y,Y,Y,N,N
9010770062,599113,PO,Y,Y,Y,Y,N,N
9010770062,38233,SA,Y,Y,Y,Y,N,N
9010770062,38233,SA,Y,Y,Y,Y,N,N
9010770571,357981,AS,Y,Y,Y,Y,N,N
9010770571,599129,B1,Y,Y,Y,Y,N,N
9010770571,703230,B2,Y,Y,Y,Y,N,N
9010770571,599128,IN,Y,Y,Y,Y,N,N
9010770571,599128,PA,Y,Y,Y,Y,N,N
9010770571,357981,PE,Y,Y,Y,Y,N,N
9010770571,599128,PE,Y,Y,Y,Y,N,N
9010770571,599129,PE,Y,Y,Y,Y,N,N
9010770571,599128,PO,Y,Y,Y,Y,N,N
9010770571,45892,SA,Y,Y,Y,Y,N,N
9010770572,599128,B1,Y,Y,Y,Y,N,N
9010770572,703230,B2,Y,Y,Y,Y,N,N
9010770572,599129,IN,Y,Y,Y,Y,N,N
9010770572,599129,PA,Y,Y,Y,Y,N,N
9010770572,599129,PE,Y,Y,Y,Y,N,N
9010770572,599129,PE,Y,Y,Y,Y,N,N
9010770572,599129,PE,Y,Y,Y,Y,N,N
9010770572,599129,PO,Y,Y,Y,Y,N,N
9010770572,45892,SA,Y,Y,Y,Y,N,N
9010770580,710328,B1,Y,Y,Y,Y,N,N
9010770580,599130,IN,Y,Y,Y,Y,N,N
9010770580,599130,PA,Y,Y,Y,Y,N,N
9010770580,710328,PE,Y,Y,Y,Y,N,N
9010770580,599130,PO,Y,Y,Y,Y,N,N
9010770580,32920,SA,Y,Y,Y,Y,N,N
9010770719,599137,IN,Y,Y,Y,Y,N,N
9010770719,599137,PA,Y,Y,Y,Y,N,N
