COVERAGE_ID,SEQ   ,SEGT_FLAG,SEGT_ID   ,COVR_KEY0                     
659 CEN SR ,    32,N        ,          ,0x3635392043454E20535230303332
659 CEN SR ,    33,Y        ,659 CEN II,0x3635392043454E20535230303333
659 CEN SR ,    34,Y        ,IBA01 45  ,0x3635392043454E20535230303334
659 CEN SR ,    35,Y        ,L14       ,0x3635392043454E20535230303335
659 CEN SR ,    36,Y        ,659 CEN SR,0x3635392043454E20535230303336
659 CEN SR ,    37,N        ,          ,0x3635392043454E20535230303337
659 CEN SR ,    38,Y        ,659 CEN II,0x3635392043454E20535230303338
659 CEN SR ,    39,Y        ,659 CEN II,0x3635392043454E20535230303339
659 CEN SR ,    40,Y        ,659 CEN II,0x3635392043454E20535230303430
659 CEN SR ,    41,Y        ,659 CEN II,0x3635392043454E20535230303431
659 CEN SR ,    42,N        ,          ,0x3635392043454E20535230303432
659 CEN SR ,    43,N        ,          ,0x3635392043454E20535230303433
659 CEN SR ,    44,Y        ,LIFEWCV   ,0x3635392043454E20535230303434
659 CEN SR ,    45,N        ,          ,0x3635392043454E20535230303435
659 CEN SR ,    46,N        ,          ,0x3635392043454E20535230303436
659 CEN SR ,    47,N        ,          ,0x3635392043454E20535230303437
659 CEN SR ,    48,Y        ,LIFE      ,0x3635392043454E20535230303438
659 CEN SR ,    49,N        ,          ,0x3635392043454E20535230303439
659 CEN SR ,    50,N        ,          ,0x3635392043454E20535230303530
659 CEN SR ,    51,N        ,          ,0x3635392043454E20535230303531
659 CEN SR ,    52,N        ,          ,0x3635392043454E20535230303532
659 CEN SR ,    53,N        ,          ,0x3635392043454E20535230303533
659 CEN SR ,    54,N        ,          ,0x3635392043454E20535230303534
659 CEN SR ,    55,N        ,          ,0x3635392043454E20535230303535
659 CEN SR ,    56,N        ,          ,0x3635392043454E20535230303536
659 SR GD  ,     1,Y        ,659 CEN II,0x3635392053522047442030303031
659 SR GD  ,     2,Y        ,659 CEN II,0x3635392053522047442030303032
659 SR GD  ,     3,Y        ,659 CEN II,0x3635392053522047442030303033
659 SR GD  ,     4,Y        ,659 CEN II,0x3635392053522047442030303034
659 SR GD  ,     5,N        ,          ,0x3635392053522047442030303035
659 SR GD  ,     6,N        ,          ,0x3635392053522047442030303036
659 SR GD  ,     7,N        ,          ,0x3635392053522047442030303037
659 SR GD  ,     8,N        ,          ,0x3635392053522047442030303038
659 SR GD  ,     9,Y        ,659 CEN II,0x3635392053522047442030303039
659 SR GD  ,    10,Y        ,659 CEN II,0x3635392053522047442030303130
659 SR GD  ,    11,N        ,          ,0x3635392053522047442030303131
659 SR GD  ,    12,N        ,          ,0x3635392053522047442030303132
659 SR GD  ,    13,N        ,          ,0x3635392053522047442030303133
659 SR GD  ,    14,N        ,          ,0x3635392053522047442030303134
659 SR GD  ,    15,N        ,          ,0x3635392053522047442030303135
659 SR GD  ,    16,N        ,          ,0x3635392053522047442030303136
659 SR GD  ,    17,N        ,          ,0x3635392053522047442030303137
659 SR GD  ,    18,N        ,          ,0x3635392053522047442030303138
659 SR GD  ,    19,Y        ,659 CEN II,0x3635392053522047442030303139
659 SR GD  ,    20,Y        ,659 CEN II,0x3635392053522047442030303230
659 SR GD  ,    21,N        ,          ,0x3635392053522047442030303231
659 SR GD  ,    22,Y        ,659 CEN II,0x3635392053522047442030303232
659 SR GD  ,    23,N        ,          ,0x3635392053522047442030303233
659 SR GD  ,    24,N        ,          ,0x3635392053522047442030303234
659 SR GD  ,    25,Y        ,DEFRA     ,0x3635392053522047442030303235
659 SR GD  ,    26,Y        ,1576 659  ,0x3635392053522047442030303236
659 SR GD  ,    27,Y        ,BA1       ,0x3635392053522047442030303237
659 SR GD  ,    28,N        ,          ,0x3635392053522047442030303238
659 SR GD  ,    29,N        ,          ,0x3635392053522047442030303239
659 SR GD  ,    30,Y        ,659 CEN II,0x3635392053522047442030303330
659 SR GD  ,    31,Y        ,659 CEN SR,0x3635392053522047442030303331
659 SR GD  ,    32,N        ,          ,0x3635392053522047442030303332
659 SR GD  ,    33,Y        ,659 CEN II,0x3635392053522047442030303333
659 SR GD  ,    34,Y        ,IBA01 45  ,0x3635392053522047442030303334
659 SR GD  ,    35,Y        ,L14       ,0x3635392053522047442030303335
659 SR GD  ,    36,Y        ,659 SR GD ,0x3635392053522047442030303336
659 SR GD  ,    37,N        ,          ,0x3635392053522047442030303337
659 SR GD  ,    38,Y        ,659 CEN II,0x3635392053522047442030303338
659 SR GD  ,    39,Y        ,659 CEN II,0x3635392053522047442030303339
659 SR GD  ,    40,Y        ,659 CEN II,0x3635392053522047442030303430
659 SR GD  ,    41,Y        ,659 SR GD ,0x3635392053522047442030303431
659 SR GD  ,    42,N        ,          ,0x3635392053522047442030303432
659 SR GD  ,    43,N        ,          ,0x3635392053522047442030303433
659 SR GD  ,    44,Y        ,LIFEWCV   ,0x3635392053522047442030303434
659 SR GD  ,    45,N        ,          ,0x3635392053522047442030303435
659 SR GD  ,    46,N        ,          ,0x3635392053522047442030303436
659 SR GD  ,    47,N        ,          ,0x3635392053522047442030303437
659 SR GD  ,    48,Y        ,LIFE      ,0x3635392053522047442030303438
659 SR GD  ,    49,N        ,          ,0x3635392053522047442030303439
659 SR GD  ,    50,N        ,          ,0x3635392053522047442030303530
659 SR GD  ,    51,N        ,          ,0x3635392053522047442030303531
659 SR GD  ,    52,N        ,          ,0x3635392053522047442030303532
659 SR GD  ,    53,N        ,          ,0x3635392053522047442030303533
659 SR GD  ,    54,N        ,          ,0x3635392053522047442030303534
659 SR GD  ,    55,N        ,          ,0x3635392053522047442030303535
659 SR GD  ,    56,N        ,          ,0x3635392053522047442030303536
665 PUA    ,     1,N        ,          ,0x3636352050554120202030303031
665 PUA    ,     2,N        ,          ,0x3636352050554120202030303032
665 PUA    ,     3,N        ,          ,0x3636352050554120202030303033
665 PUA    ,     4,Y        ,665 PUA   ,0x3636352050554120202030303034
665 PUA    ,     5,N        ,          ,0x3636352050554120202030303035
665 PUA    ,     6,N        ,          ,0x3636352050554120202030303036
665 PUA    ,     7,N        ,          ,0x3636352050554120202030303037
665 PUA    ,     8,N        ,          ,0x3636352050554120202030303038
665 PUA    ,     9,N        ,          ,0x3636352050554120202030303039
665 PUA    ,    10,Y        ,665 STME95,0x3636352050554120202030303130
665 PUA    ,    11,N        ,          ,0x3636352050554120202030303131
665 PUA    ,    12,N        ,          ,0x3636352050554120202030303132
665 PUA    ,    13,N        ,          ,0x3636352050554120202030303133
665 PUA    ,    14,N        ,          ,0x3636352050554120202030303134
665 PUA    ,    15,N        ,          ,0x3636352050554120202030303135
665 PUA    ,    16,N        ,          ,0x3636352050554120202030303136
665 PUA    ,    17,N        ,          ,0x3636352050554120202030303137
665 PUA    ,    18,N        ,          ,0x3636352050554120202030303138
665 PUA    ,    19,Y        ,BASE      ,0x3636352050554120202030303139
665 PUA    ,    20,N        ,          ,0x3636352050554120202030303230
665 PUA    ,    21,N        ,          ,0x3636352050554120202030303231
665 PUA    ,    22,N        ,          ,0x3636352050554120202030303232
665 PUA    ,    23,N        ,          ,0x3636352050554120202030303233
665 PUA    ,    24,N        ,          ,0x3636352050554120202030303234
665 PUA    ,    25,N        ,          ,0x3636352050554120202030303235
665 PUA    ,    26,N        ,          ,0x3636352050554120202030303236
665 PUA    ,    27,N        ,          ,0x3636352050554120202030303237
665 PUA    ,    28,N        ,          ,0x3636352050554120202030303238
665 PUA    ,    29,N        ,          ,0x3636352050554120202030303239
665 PUA    ,    30,N        ,          ,0x3636352050554120202030303330
665 PUA    ,    31,N        ,          ,0x3636352050554120202030303331
665 PUA    ,    32,N        ,          ,0x3636352050554120202030303332
665 PUA    ,    33,N        ,          ,0x3636352050554120202030303333
665 PUA    ,    34,N        ,          ,0x3636352050554120202030303334
665 PUA    ,    35,N        ,          ,0x3636352050554120202030303335
665 PUA    ,    36,N        ,          ,0x3636352050554120202030303336
665 PUA    ,    37,N        ,          ,0x3636352050554120202030303337
665 PUA    ,    38,N        ,          ,0x3636352050554120202030303338
665 PUA    ,    39,N        ,          ,0x3636352050554120202030303339
665 PUA    ,    40,N        ,          ,0x3636352050554120202030303430
665 PUA    ,    41,N        ,          ,0x3636352050554120202030303431
665 PUA    ,    42,N        ,          ,0x3636352050554120202030303432
665 PUA    ,    43,N        ,          ,0x3636352050554120202030303433
665 PUA    ,    44,N        ,          ,0x3636352050554120202030303434
665 PUA    ,    45,N        ,          ,0x3636352050554120202030303435
665 PUA    ,    46,N        ,          ,0x3636352050554120202030303436
665 PUA    ,    47,N        ,          ,0x3636352050554120202030303437
665 PUA    ,    48,N        ,          ,0x3636352050554120202030303438
665 PUA    ,    49,N        ,          ,0x3636352050554120202030303439
665 PUA    ,    50,N        ,          ,0x3636352050554120202030303530
665 PUA    ,    51,N        ,          ,0x3636352050554120202030303531
665 PUA    ,    52,N        ,          ,0x3636352050554120202030303532
665 PUA    ,    53,N        ,          ,0x3636352050554120202030303533
665 PUA    ,    54,N        ,          ,0x3636352050554120202030303534
665 PUA    ,    55,N        ,          ,0x3636352050554120202030303535
665 PUA    ,    56,N        ,          ,0x3636352050554120202030303536
665 STME95 ,     1,Y        ,665 STME95,0x3636352053544D45393530303031
665 STME95 ,     2,Y        ,665 STME95,0x3636352053544D45393530303032
665 STME95 ,     3,Y        ,665 STME95,0x3636352053544D45393530303033
665 STME95 ,     4,N        ,          ,0x3636352053544D45393530303034
665 STME95 ,     5,N        ,          ,0x3636352053544D45393530303035
665 STME95 ,     6,Y        ,5 ADV     ,0x3636352053544D45393530303036
665 STME95 ,     7,Y        ,665 STME95,0x3636352053544D45393530303037
665 STME95 ,     8,N        ,          ,0x3636352053544D45393530303038
665 STME95 ,     9,N        ,          ,0x3636352053544D45393530303039
665 STME95 ,    10,Y        ,665 STME95,0x3636352053544D45393530303130
665 STME95 ,    11,N        ,          ,0x3636352053544D45393530303131
665 STME95 ,    12,Y        ,665 STME95,0x3636352053544D45393530303132
665 STME95 ,    13,Y        ,665 STME95,0x3636352053544D45393530303133
665 STME95 ,    14,N        ,          ,0x3636352053544D45393530303134
665 STME95 ,    15,N        ,          ,0x3636352053544D45393530303135
665 STME95 ,    16,N        ,          ,0x3636352053544D45393530303136
665 STME95 ,    17,N        ,          ,0x3636352053544D45393530303137
665 STME95 ,    18,Y        ,AGE 95    ,0x3636352053544D45393530303138
665 STME95 ,    19,Y        ,EA5       ,0x3636352053544D45393530303139
665 STME95 ,    20,N        ,          ,0x3636352053544D45393530303230
665 STME95 ,    21,N        ,          ,0x3636352053544D45393530303231
665 STME95 ,    22,Y        ,665 STME95,0x3636352053544D45393530303232
665 STME95 ,    23,N        ,          ,0x3636352053544D45393530303233
665 STME95 ,    24,N        ,          ,0x3636352053544D45393530303234
665 STME95 ,    25,N        ,          ,0x3636352053544D45393530303235
665 STME95 ,    26,N        ,          ,0x3636352053544D45393530303236
665 STME95 ,    27,Y        ,896 DAR   ,0x3636352053544D45393530303237
665 STME95 ,    28,N        ,          ,0x3636352053544D45393530303238
665 STME95 ,    29,N        ,          ,0x3636352053544D45393530303239
665 STME95 ,    30,N        ,          ,0x3636352053544D45393530303330
665 STME95 ,    31,Y        ,LIFEWCV   ,0x3636352053544D45393530303331
665 STME95 ,    32,N        ,          ,0x3636352053544D45393530303332
665 STME95 ,    33,N        ,          ,0x3636352053544D45393530303333
665 STME95 ,    34,N        ,          ,0x3636352053544D45393530303334
665 STME95 ,    35,N        ,          ,0x3636352053544D45393530303335
665 STME95 ,    36,N        ,          ,0x3636352053544D45393530303336
665 STME95 ,    37,Y        ,LIFE      ,0x3636352053544D45393530303337
665 STME95 ,    38,Y        ,LIFE      ,0x3636352053544D45393530303338
665 STME95 ,    39,N        ,          ,0x3636352053544D45393530303339
665 STME95 ,    40,N        ,          ,0x3636352053544D45393530303430
665 STME95 ,    41,N        ,          ,0x3636352053544D45393530303431
665 STME95 ,    42,N        ,          ,0x3636352053544D45393530303432
665 STME95 ,    43,N        ,          ,0x3636352053544D45393530303433
665 STME95 ,    44,N        ,          ,0x3636352053544D45393530303434
665 STME95 ,    45,N        ,          ,0x3636352053544D45393530303435
665 STME95 ,    46,N        ,          ,0x3636352053544D45393530303436
665 STME95 ,    47,N        ,          ,0x3636352053544D45393530303437
665 STME95 ,    48,N        ,          ,0x3636352053544D45393530303438
665 STME95 ,    49,N        ,          ,0x3636352053544D45393530303439
665 STME95 ,    50,N        ,          ,0x3636352053544D45393530303530
665 STME95 ,    51,N        ,          ,0x3636352053544D45393530303531
665 STME95 ,    52,N        ,          ,0x3636352053544D45393530303532
665 STME95 ,    53,N        ,          ,0x3636352053544D45393530303533
665 STME95 ,    54,N        ,          ,0x3636352053544D45393530303534
665 STME95 ,    55,N        ,          ,0x3636352053544D45393530303535
665 STME95 ,    56,N        ,          ,0x3636352053544D45393530303536
666 WL     ,     1,Y        ,666 WL    ,0x36363620574C2020202030303031
666 WL     ,     2,Y        ,666 WL    ,0x36363620574C2020202030303032
666 WL     ,     3,N        ,          ,0x36363620574C2020202030303033
666 WL     ,     4,N        ,          ,0x36363620574C2020202030303034
666 WL     ,     5,N        ,          ,0x36363620574C2020202030303035
666 WL     ,     6,Y        ,5 ADV     ,0x36363620574C2020202030303036
666 WL     ,     7,N        ,          ,0x36363620574C2020202030303037
666 WL     ,     8,N        ,          ,0x36363620574C2020202030303038
666 WL     ,     9,N        ,          ,0x36363620574C2020202030303039
666 WL     ,    10,Y        ,ENDOW100  ,0x36363620574C2020202030303130
666 WL     ,    11,N        ,          ,0x36363620574C2020202030303131
666 WL     ,    12,Y        ,666 WL    ,0x36363620574C2020202030303132
666 WL     ,    13,Y        ,666 WL    ,0x36363620574C2020202030303133
666 WL     ,    14,N        ,          ,0x36363620574C2020202030303134
666 WL     ,    15,N        ,          ,0x36363620574C2020202030303135
666 WL     ,    16,N        ,          ,0x36363620574C2020202030303136
666 WL     ,    17,N        ,          ,0x36363620574C2020202030303137
666 WL     ,    18,N        ,          ,0x36363620574C2020202030303138
666 WL     ,    19,Y        ,FA7       ,0x36363620574C2020202030303139
666 WL     ,    20,N        ,          ,0x36363620574C2020202030303230
666 WL     ,    21,N        ,          ,0x36363620574C2020202030303231
666 WL     ,    22,Y        ,666 WL    ,0x36363620574C2020202030303232
666 WL     ,    23,N        ,          ,0x36363620574C2020202030303233
666 WL     ,    24,N        ,          ,0x36363620574C2020202030303234
666 WL     ,    25,N        ,          ,0x36363620574C2020202030303235
666 WL     ,    26,N        ,          ,0x36363620574C2020202030303236
666 WL     ,    27,N        ,          ,0x36363620574C2020202030303237
666 WL     ,    28,N        ,          ,0x36363620574C2020202030303238
666 WL     ,    29,N        ,          ,0x36363620574C2020202030303239
666 WL     ,    30,N        ,          ,0x36363620574C2020202030303330
666 WL     ,    31,Y        ,LIFEWCV   ,0x36363620574C2020202030303331
666 WL     ,    32,Y        ,666 WL    ,0x36363620574C2020202030303332
666 WL     ,    33,Y        ,666 WL    ,0x36363620574C2020202030303333
666 WL     ,    34,N        ,          ,0x36363620574C2020202030303334
