audit_timestamp,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,claim_family,applied_balancing_profile,revised_balancing_status,revised_balancing_difference,balancing_confidence,balancing_notes,excluded_transaction_codes,optional_components_missing,root_cause,production_dbf_flag,failure_pattern,severity,remediability,governance_status,recommended_remediation,replay_simulation_eligible,balancing_difference_abs,lifecycle_only_excluded
2026-05-24T19:18:38Z,RC-9010770062-2-SURRENDER_CLAIM-C2-20201116,QDC-RC-9010770062-2-SURRENDER_CLAIM-C2-20201116,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,317.1,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,317.1,0.0
2026-05-24T19:18:38Z,RC-9010770062-2-SURRENDER_CLAIM-C3-20211116,QDC-RC-9010770062-2-SURRENDER_CLAIM-C3-20211116,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,317.1,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,317.1,0.0
2026-05-24T19:18:38Z,RC-9010770719-3-SURRENDER_CLAIM-C0-20191213,QDC-RC-9010770719-3-SURRENDER_CLAIM-C0-20191213,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,46312.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,46312.2,0.0
2026-05-24T19:18:38Z,RC-9010770816-2-SURRENDER_CLAIM-C0-20220711,QDC-RC-9010770816-2-SURRENDER_CLAIM-C0-20220711,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,20222.17,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,20222.17,0.0
2026-05-24T19:18:38Z,RC-9010770844-2-SURRENDER_CLAIM-C0-20181115,QDC-RC-9010770844-2-SURRENDER_CLAIM-C0-20181115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.75,0.0
2026-05-24T19:18:38Z,RC-9010770844-2-SURRENDER_CLAIM-C1-20191115,QDC-RC-9010770844-2-SURRENDER_CLAIM-C1-20191115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.75,0.0
2026-05-24T19:18:38Z,RC-9010770844-2-SURRENDER_CLAIM-C2-20201115,QDC-RC-9010770844-2-SURRENDER_CLAIM-C2-20201115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.75,0.0
2026-05-24T19:18:38Z,RC-9010770844-2-SURRENDER_CLAIM-C3-20211115,QDC-RC-9010770844-2-SURRENDER_CLAIM-C3-20211115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.75,0.0
2026-05-24T19:18:38Z,RC-9010770844-2-SURRENDER_CLAIM-C4-20221115,QDC-RC-9010770844-2-SURRENDER_CLAIM-C4-20221115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.75,0.0
2026-05-24T19:18:38Z,RC-9010770844-2-SURRENDER_CLAIM-C5-20231115,QDC-RC-9010770844-2-SURRENDER_CLAIM-C5-20231115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.75,0.0
2026-05-24T19:18:38Z,RC-9010770844-2-SURRENDER_CLAIM-C6-20241115,QDC-RC-9010770844-2-SURRENDER_CLAIM-C6-20241115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.75,0.0
2026-05-24T19:18:38Z,RC-9010770844-2-SURRENDER_CLAIM-C7-20251115,QDC-RC-9010770844-2-SURRENDER_CLAIM-C7-20251115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.75,0.0
2026-05-24T19:18:38Z,RC-9010770865-2-SURRENDER_CLAIM-C0-20181115,QDC-RC-9010770865-2-SURRENDER_CLAIM-C0-20181115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,306.04,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,306.04,0.0
2026-05-24T19:18:38Z,RC-9010770865-2-SURRENDER_CLAIM-C1-20191115,QDC-RC-9010770865-2-SURRENDER_CLAIM-C1-20191115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,306.04,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,306.04,0.0
2026-05-24T19:18:38Z,RC-9010770865-2-SURRENDER_CLAIM-C2-20201115,QDC-RC-9010770865-2-SURRENDER_CLAIM-C2-20201115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,306.04,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,306.04,0.0
2026-05-24T19:18:38Z,RC-9010770865-2-SURRENDER_CLAIM-C3-20211115,QDC-RC-9010770865-2-SURRENDER_CLAIM-C3-20211115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,306.04,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,306.04,0.0
2026-05-24T19:18:38Z,RC-9010770865-2-SURRENDER_CLAIM-C4-20221115,QDC-RC-9010770865-2-SURRENDER_CLAIM-C4-20221115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,306.04,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,306.04,0.0
2026-05-24T19:18:38Z,RC-9010770865-2-SURRENDER_CLAIM-C5-20230616,QDC-RC-9010770865-2-SURRENDER_CLAIM-C5-20230616,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,14910.71,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,14910.71,0.0
2026-05-24T19:18:38Z,RC-9010771070-2-SURRENDER_CLAIM-C0-20181113,QDC-RC-9010771070-2-SURRENDER_CLAIM-C0-20181113,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010771070-2-SURRENDER_CLAIM-C1-20191113,QDC-RC-9010771070-2-SURRENDER_CLAIM-C1-20191113,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010771070-2-SURRENDER_CLAIM-C2-20201113,QDC-RC-9010771070-2-SURRENDER_CLAIM-C2-20201113,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010771070-2-SURRENDER_CLAIM-C3-20211113,QDC-RC-9010771070-2-SURRENDER_CLAIM-C3-20211113,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010771111-1-DEATH_CLAIM-C0-20200430,QDC-RC-9010771111-1-DEATH_CLAIM-C0-20200430,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,20159.77,LOW,Excluded lifecycle-only amount 20159.77; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,20159.77,20159.77
2026-05-24T19:18:38Z,RC-9010771532-2-SURRENDER_CLAIM-C0-20181201,QDC-RC-9010771532-2-SURRENDER_CLAIM-C0-20181201,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,390.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,390.25,0.0
2026-05-24T19:18:38Z,RC-9010771532-2-SURRENDER_CLAIM-C1-20191201,QDC-RC-9010771532-2-SURRENDER_CLAIM-C1-20191201,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,390.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,390.25,0.0
2026-05-24T19:18:38Z,RC-9010771532-2-SURRENDER_CLAIM-C2-20201201,QDC-RC-9010771532-2-SURRENDER_CLAIM-C2-20201201,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,390.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,390.25,0.0
2026-05-24T19:18:38Z,RC-9010771532-2-SURRENDER_CLAIM-C3-20211201,QDC-RC-9010771532-2-SURRENDER_CLAIM-C3-20211201,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,390.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,390.25,0.0
2026-05-24T19:18:38Z,RC-9010771532-2-SURRENDER_CLAIM-C4-20221201,QDC-RC-9010771532-2-SURRENDER_CLAIM-C4-20221201,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,390.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,390.25,0.0
2026-05-24T19:18:38Z,RC-9010771532-2-SURRENDER_CLAIM-C5-20231201,QDC-RC-9010771532-2-SURRENDER_CLAIM-C5-20231201,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,390.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,390.25,0.0
2026-05-24T19:18:38Z,RC-9010771532-2-SURRENDER_CLAIM-C6-20241201,QDC-RC-9010771532-2-SURRENDER_CLAIM-C6-20241201,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,390.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,390.25,0.0
2026-05-24T19:18:38Z,RC-9010771532-2-SURRENDER_CLAIM-C7-20251201,QDC-RC-9010771532-2-SURRENDER_CLAIM-C7-20251201,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,390.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,390.25,0.0
2026-05-24T19:18:38Z,RC-9010771580-1-DEATH_CLAIM-C0-20220406,QDC-RC-9010771580-1-DEATH_CLAIM-C0-20220406,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-2485.99,LOW,Excluded lifecycle-only amount 20000.0; Optional components absent (not forced),0038,0810|0820|0411|0412|1020,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,2485.99,20000.0
2026-05-24T19:18:38Z,RC-9010771588-3-SURRENDER_CLAIM-C0-20191108,QDC-RC-9010771588-3-SURRENDER_CLAIM-C0-20191108,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,17788.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,17788.25,0.0
2026-05-24T19:18:38Z,RC-9010771662-1-DEATH_CLAIM-C0-20220923,QDC-RC-9010771662-1-DEATH_CLAIM-C0-20220923,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-113.15,LOW,Excluded lifecycle-only amount 46238.77; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,113.15,46238.77
2026-05-24T19:18:38Z,RC-9010771832-2-SURRENDER_CLAIM-C0-20181115,QDC-RC-9010771832-2-SURRENDER_CLAIM-C0-20181115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,343.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,343.25,0.0
2026-05-24T19:18:38Z,RC-9010771832-2-SURRENDER_CLAIM-C1-20191115,QDC-RC-9010771832-2-SURRENDER_CLAIM-C1-20191115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,343.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,343.25,0.0
2026-05-24T19:18:38Z,RC-9010771832-2-SURRENDER_CLAIM-C2-20201115,QDC-RC-9010771832-2-SURRENDER_CLAIM-C2-20201115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,343.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,343.25,0.0
2026-05-24T19:18:38Z,RC-9010771832-2-SURRENDER_CLAIM-C3-20211115,QDC-RC-9010771832-2-SURRENDER_CLAIM-C3-20211115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,343.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,343.25,0.0
2026-05-24T19:18:38Z,RC-9010771832-2-SURRENDER_CLAIM-C4-20221115,QDC-RC-9010771832-2-SURRENDER_CLAIM-C4-20221115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,343.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,343.25,0.0
2026-05-24T19:18:38Z,RC-9010771832-2-SURRENDER_CLAIM-C5-20231115,QDC-RC-9010771832-2-SURRENDER_CLAIM-C5-20231115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,343.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,343.25,0.0
2026-05-24T19:18:38Z,RC-9010771832-2-SURRENDER_CLAIM-C6-20241115,QDC-RC-9010771832-2-SURRENDER_CLAIM-C6-20241115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,343.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,343.25,0.0
2026-05-24T19:18:38Z,RC-9010771832-2-SURRENDER_CLAIM-C7-20251115,QDC-RC-9010771832-2-SURRENDER_CLAIM-C7-20251115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,343.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,343.25,0.0
2026-05-24T19:18:38Z,RC-9010771833-2-SURRENDER_CLAIM-C0-20181115,QDC-RC-9010771833-2-SURRENDER_CLAIM-C0-20181115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,458.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,458.75,0.0
2026-05-24T19:18:38Z,RC-9010771833-2-SURRENDER_CLAIM-C1-20191115,QDC-RC-9010771833-2-SURRENDER_CLAIM-C1-20191115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,458.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,458.75,0.0
2026-05-24T19:18:38Z,RC-9010771833-2-SURRENDER_CLAIM-C2-20201115,QDC-RC-9010771833-2-SURRENDER_CLAIM-C2-20201115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,458.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,458.75,0.0
2026-05-24T19:18:38Z,RC-9010771833-2-SURRENDER_CLAIM-C3-20211115,QDC-RC-9010771833-2-SURRENDER_CLAIM-C3-20211115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,458.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,458.75,0.0
2026-05-24T19:18:38Z,RC-9010771833-2-SURRENDER_CLAIM-C4-20221115,QDC-RC-9010771833-2-SURRENDER_CLAIM-C4-20221115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,458.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,458.75,0.0
2026-05-24T19:18:38Z,RC-9010771833-2-SURRENDER_CLAIM-C5-20231115,QDC-RC-9010771833-2-SURRENDER_CLAIM-C5-20231115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,458.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,458.75,0.0
2026-05-24T19:18:38Z,RC-9010771833-2-SURRENDER_CLAIM-C6-20241115,QDC-RC-9010771833-2-SURRENDER_CLAIM-C6-20241115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,458.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,458.75,0.0
2026-05-24T19:18:38Z,RC-9010771833-2-SURRENDER_CLAIM-C7-20251115,QDC-RC-9010771833-2-SURRENDER_CLAIM-C7-20251115,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,458.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,458.75,0.0
2026-05-24T19:18:38Z,RC-9010772668-2-SURRENDER_CLAIM-C0-20181123,QDC-RC-9010772668-2-SURRENDER_CLAIM-C0-20181123,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,164.3,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,164.3,0.0
2026-05-24T19:18:38Z,RC-9010772840-2-SURRENDER_CLAIM-C0-20210201,QDC-RC-9010772840-2-SURRENDER_CLAIM-C0-20210201,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,20080.65,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,20080.65,0.0
2026-05-24T19:18:38Z,RC-9010772898-2-SURRENDER_CLAIM-C0-20181126,QDC-RC-9010772898-2-SURRENDER_CLAIM-C0-20181126,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,458.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,458.75,0.0
