MPOLICY,TYPE_CODE,SOURCE_COL,SOURCE_RAW,CURRENT_MNFOPT,SIM_CURRENT,SIM_PROPOSED,WOULD_CHANGE
010796912C,BF,BF_NON_FORFEITURE,2,0,0,1,True
010796913C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010796916C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010796917C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010797181C,BA,NON_FORFEITURE,0,2,0,0,True
010797196C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010797197C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010797765C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010797766C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010797831C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010797832C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010797854C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010797922C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010798018C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010798024C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010798029C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010798030C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010798031C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010798045C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010798438C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010798462C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010798515C,BA,NON_FORFEITURE,0,2,0,0,True
010798517C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010799083C,BA,NON_FORFEITURE,0,2,0,0,True
010799173C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010799270C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010799472C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010799487C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010799590C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010799675C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010799703C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010799821C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010799895C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010800097C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010800286C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010800350C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010800356C,BA,NON_FORFEITURE,0,2,0,0,True
010800475C,BF,BF_NON_FORFEITURE,2,3,0,1,True
010800667C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010800881C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010801178C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010801256C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010801272C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010801398C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010801399C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010801730C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010801734C,BF,BF_NON_FORFEITURE,5,0,0,0,False
010801893C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010801948C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010801956C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010802045C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010802188C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010802494C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010802626C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010802627C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010802643C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010802644C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010802646C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010802647C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010802649C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010802656C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010802911C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803025C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803026C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803044C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803046C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803048C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803049C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803050C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803051C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803244C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803417C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803420C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803421C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803442C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803644C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803649C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803659C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803660C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803672C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803673C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803676C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803680C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803681C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803682C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803770C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803775C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010803776C,BF,BF_NON_FORFEITURE,2,0,0,1,True
010803782C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803964C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010803993C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010804004C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010804005C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010804327C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010804488C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010804489C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010804520C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010804588C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010804608C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010804616C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010804617C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010804710C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010804711C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010804850C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010804853C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010804854C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010805039C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010805041C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010805048C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010805141C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010805142C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010805370C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010805394C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010805448C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010806082C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010806155C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010806350C,BA,NON_FORFEITURE,0,0,0,0,False
010806362C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010806412C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010806596C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010806606C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010806651C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010806653C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010806873C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010806912C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010806913C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010807372C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807373C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807378C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010807493C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807516C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010807518C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807566C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807604C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807605C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807698C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010807720C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010807722C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807792C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010807842C,BA,NON_FORFEITURE,0,2,0,0,True
010807844C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010807868C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010807941C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807946C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010807963C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010808074C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010808106C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010808257C,BF,BF_NON_FORFEITURE,2,0,0,1,True
010808361C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010808545C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010808548C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010808553C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010808721C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010808831C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010808895C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010808901C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010808907C,BA,NON_FORFEITURE,0,2,0,0,True
010808970C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010808976C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010808977C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809282C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010809294C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010809296C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010809300C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010809302C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010809303C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010809308C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809309C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809311C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010809317C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809320C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809331C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809333C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809353C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809361C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809581C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809734C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809739C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010809930C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809932C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010809966C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809968C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010809977C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010810194C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010810221C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010810225C,BA,NON_FORFEITURE,0,2,0,0,True
010810226C,BA,NON_FORFEITURE,0,2,0,0,True
010810228C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010810271C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010810272C,BA,NON_FORFEITURE,0,2,0,0,True
010810273C,BA,NON_FORFEITURE,0,2,0,0,True
010810275C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010810504C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010810539C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010810612C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010810691C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010810912C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811059C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010811157C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010811204C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811249C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010811250C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811260C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811306C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811318C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811319C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811343C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811382C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811385C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811386C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010811517C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010811652C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010811700C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010811998C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010812079C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010812205C,BA,NON_FORFEITURE,0,2,0,0,True
010812225C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010812235C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010812360C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010812930C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010813120C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010813122C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010813155C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010813156C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010813163C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010813164C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010813171C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010813172C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010813185C,BF,BF_NON_FORFEITURE,2,3,0,1,True
010813188C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010813196C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010813276C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010813286C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010813387C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010813388C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010813391C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010813392C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010813414C,BF,BF_NON_FORFEITURE,1,2,0,1,True
010813426C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010813427C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010813433C,BA,NON_FORFEITURE,0,2,0,0,True
010813683C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010813804C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010813955C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010814022C,BA,NON_FORFEITURE,0,2,0,0,True
010814023C,BA,NON_FORFEITURE,0,2,0,0,True
010814115C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010814167C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814172C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814362C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814366C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814389C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814390C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814552C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814559C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010814606C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814693C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814696C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010814698C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814761C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814836C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010814931C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010814933C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010814935C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010814963C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010814968C,BF,BF_NON_FORFEITURE,1,2,0,1,True
010814971C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010815003C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010815026C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010815117C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010815118C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010815150C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815236C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815416C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815417C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815522C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815523C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815524C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815642C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815643C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815680C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010815681C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010815768C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010815772C,BA,NON_FORFEITURE,0,2,0,0,True
010815945C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010815946C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010816070C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010816151C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010816156C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010816224C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010816232C,BA,NON_FORFEITURE,0,2,0,0,True
010816326C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010816331C,BF,BF_NON_FORFEITURE,1,2,0,1,True
010816336C,BA,NON_FORFEITURE,0,2,0,0,True
010816337C,BA,NON_FORFEITURE,0,2,0,0,True
010816590C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010816784C,BA,NON_FORFEITURE,0,0,0,0,False
010816803C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010816898C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010816928C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010816969C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010816990C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010816991C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817091C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817116C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817130C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817132C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817242C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817304C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817345C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817366C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817367C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817415C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817419C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817477C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817483C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817500C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817639C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817649C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010817650C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010817803C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817808C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817835C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817836C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010817930C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010817956C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010818008C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010818051C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010818314C,BA,NON_FORFEITURE,0,2,0,0,True
010818531C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010818580C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010818657C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010818663C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010818717C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010818718C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010818768C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010818789C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010818794C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010818799C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010819247C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010819267C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010819271C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010819280C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010819400C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010819603C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010819774C,BF,BF_NON_FORFEITURE,2,0,0,1,True
010819955C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010819960C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010819961C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010820386C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010820635C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010820645C,BA,NON_FORFEITURE,0,2,0,0,True
010820704C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010820835C,BA,NON_FORFEITURE,0,2,0,0,True
010820944C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010820995C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010820996C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010821274C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010821322C,BA,NON_FORFEITURE,0,2,0,0,True
010821381C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010821385C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010821435C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010821678C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010821902C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010822046C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010822097C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010822098C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010822225C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010822238C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010822243C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010822330C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010822635C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010822738C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010822851C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010822990C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010823088C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010823095C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010823187C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010823222C,BA,NON_FORFEITURE,0,2,0,0,True
010823332C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010823333C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010823335C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010823597C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010823600C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010823601C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010823735C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010823736C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010823737C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010823866C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010823867C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010823868C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010823869C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010823870C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010823906C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010824098C,BF,BF_NON_FORFEITURE,9,0,0,9,True
010824296C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010824297C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010824299C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010824389C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010824559C,BA,NON_FORFEITURE,0,2,0,0,True
010824561C,BA,NON_FORFEITURE,0,2,0,0,True
010824611C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010824689C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010824709C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010824810C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010824811C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010824975C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010825027C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010825053C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010825195C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010825353C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010825434C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010825438C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010825639C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010825649C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010825694C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010825719C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010825720C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010825759C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010825968C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010825969C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010826040C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010826097C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010826123C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010826130C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010826133C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010826422C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010826524C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010826525C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010826532C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010826544C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010826547C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010826551C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010826627C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010826765C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010826810C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010826812C,BF,BF_NON_FORFEITURE,1,0,0,1,True
