generation_status,prototype_claimnum,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,claim_family,derivation_confidence,target_table,production_dbf_flag,record_type,canonical_payment_stage_id,rejection_reason
ACCEPTED,CLM0001332,RC-9010779563-1-SURRENDER_CLAIM-C19-20221101,QDC-RC-9010779563-1-SURRENDER_CLAIM-C19-20221101,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C19-20221101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001333,RC-9010779563-1-SURRENDER_CLAIM-C2-20180801,QDC-RC-9010779563-1-SURRENDER_CLAIM-C2-20180801,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C2-20180801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001334,RC-9010779563-1-SURRENDER_CLAIM-C20-20230201,QDC-RC-9010779563-1-SURRENDER_CLAIM-C20-20230201,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C20-20230201-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001335,RC-9010779563-1-SURRENDER_CLAIM-C21-20230501,QDC-RC-9010779563-1-SURRENDER_CLAIM-C21-20230501,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C21-20230501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001336,RC-9010779563-1-SURRENDER_CLAIM-C22-20230801,QDC-RC-9010779563-1-SURRENDER_CLAIM-C22-20230801,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C22-20230801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001337,RC-9010779563-1-SURRENDER_CLAIM-C23-20231101,QDC-RC-9010779563-1-SURRENDER_CLAIM-C23-20231101,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C23-20231101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001338,RC-9010779563-1-SURRENDER_CLAIM-C24-20240201,QDC-RC-9010779563-1-SURRENDER_CLAIM-C24-20240201,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C24-20240201-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001339,RC-9010779563-1-SURRENDER_CLAIM-C25-20240501,QDC-RC-9010779563-1-SURRENDER_CLAIM-C25-20240501,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C25-20240501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001340,RC-9010779563-1-SURRENDER_CLAIM-C26-20240801,QDC-RC-9010779563-1-SURRENDER_CLAIM-C26-20240801,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C26-20240801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001341,RC-9010779563-1-SURRENDER_CLAIM-C27-20241101,QDC-RC-9010779563-1-SURRENDER_CLAIM-C27-20241101,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C27-20241101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001342,RC-9010779563-1-SURRENDER_CLAIM-C28-20250201,QDC-RC-9010779563-1-SURRENDER_CLAIM-C28-20250201,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C28-20250201-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001343,RC-9010779563-1-SURRENDER_CLAIM-C29-20250501,QDC-RC-9010779563-1-SURRENDER_CLAIM-C29-20250501,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C29-20250501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001344,RC-9010779563-1-SURRENDER_CLAIM-C3-20181101,QDC-RC-9010779563-1-SURRENDER_CLAIM-C3-20181101,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C3-20181101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001345,RC-9010779563-1-SURRENDER_CLAIM-C30-20250801,QDC-RC-9010779563-1-SURRENDER_CLAIM-C30-20250801,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C30-20250801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001346,RC-9010779563-1-SURRENDER_CLAIM-C31-20251101,QDC-RC-9010779563-1-SURRENDER_CLAIM-C31-20251101,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C31-20251101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001347,RC-9010779563-1-SURRENDER_CLAIM-C32-20260201,QDC-RC-9010779563-1-SURRENDER_CLAIM-C32-20260201,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C32-20260201-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001348,RC-9010779563-1-SURRENDER_CLAIM-C4-20190201,QDC-RC-9010779563-1-SURRENDER_CLAIM-C4-20190201,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C4-20190201-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001349,RC-9010779563-1-SURRENDER_CLAIM-C5-20190501,QDC-RC-9010779563-1-SURRENDER_CLAIM-C5-20190501,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C5-20190501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001350,RC-9010779563-1-SURRENDER_CLAIM-C6-20190801,QDC-RC-9010779563-1-SURRENDER_CLAIM-C6-20190801,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C6-20190801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001351,RC-9010779563-1-SURRENDER_CLAIM-C7-20191101,QDC-RC-9010779563-1-SURRENDER_CLAIM-C7-20191101,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C7-20191101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001352,RC-9010779563-1-SURRENDER_CLAIM-C8-20200201,QDC-RC-9010779563-1-SURRENDER_CLAIM-C8-20200201,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C8-20200201-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001353,RC-9010779563-1-SURRENDER_CLAIM-C9-20200501,QDC-RC-9010779563-1-SURRENDER_CLAIM-C9-20200501,ESG-9010779563-RC-9010779563-1-SURRENDER_CLAIM-C9-20200501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001354,RC-9010779736-1-DEATH_CLAIM-C0-20201126,QDC-RC-9010779736-1-DEATH_CLAIM-C0-20201126,ESG-9010779736-RC-9010779736-1-DEATH_CLAIM-C0-20201126-SOLO,DEATH_CLAIM,MODERATE_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001355,RC-9010780000-1-DEATH_CLAIM-C0-20190802,QDC-RC-9010780000-1-DEATH_CLAIM-C0-20190802,ESG-9010780000-RC-9010780000-1-DEATH_CLAIM-C0-20190802-SOLO,DEATH_CLAIM,MODERATE_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001356,RC-9010780003-1-DEATH_CLAIM-C0-20231018,QDC-RC-9010780003-1-DEATH_CLAIM-C0-20231018,ESG-9010780003-RC-9010780003-1-DEATH_CLAIM-C0-20231018-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001357,RC-9010780003-1-DISBURSEMENT_CLAIM-C0-20240619,QDC-RC-9010780003-1-DISBURSEMENT_CLAIM-C0-20240619,ESG-9010780003-RC-9010780003-1-DISBURSEMENT_CLAIM-C0-20240619-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001358,RC-9010780050-1-DEATH_CLAIM-C0-20220714,QDC-RC-9010780050-1-DEATH_CLAIM-C0-20220714,ESG-9010780050-RC-9010780050-1-DEATH_CLAIM-C0-20220714-SOLO,DEATH_CLAIM,MODERATE_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001359,RC-9010780403-1-DEATH_CLAIM-C0-20190722,QDC-RC-9010780403-1-DEATH_CLAIM-C0-20190722,ESG-9010780403-RC-9010780403-1-DEATH_CLAIM-C0-20190722-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001360,RC-9010780411-1-DEATH_CLAIM-C0-20180202,QDC-RC-9010780411-1-DEATH_CLAIM-C0-20180202,ESG-9010780411-RC-9010780411-1-DEATH_CLAIM-C0-20180202-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001361,RC-9010780791-1-DEATH_CLAIM-C0-20230127,QDC-RC-9010780791-1-DEATH_CLAIM-C0-20230127,ESG-9010780791-RC-9010780791-1-DEATH_CLAIM-C0-20230127-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001362,RC-9010781775-1-DEATH_CLAIM-C0-20220304,QDC-RC-9010781775-1-DEATH_CLAIM-C0-20220304,ESG-9010781775-RC-9010781775-1-DEATH_CLAIM-C0-20220304-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001363,RC-9010781863-1-DEATH_CLAIM-C0-20230125,QDC-RC-9010781863-1-DEATH_CLAIM-C0-20230125,ESG-9010781863-RC-9010781863-1-DEATH_CLAIM-C0-20230125-SOLO,DEATH_CLAIM,MODERATE_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001364,RC-9010782018-1-DEATH_CLAIM-C0-20240916,QDC-RC-9010782018-1-DEATH_CLAIM-C0-20240916,ESG-9010782018-RC-9010782018-1-DEATH_CLAIM-C0-20240916-SOLO,DEATH_CLAIM,MODERATE_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001365,RC-9010782357-1-DEATH_CLAIM-C0-20231225,QDC-RC-9010782357-1-DEATH_CLAIM-C0-20231225,ESG-9010782357-RC-9010782357-1-DEATH_CLAIM-C0-20231225-SOLO,DEATH_CLAIM,MODERATE_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001366,RC-9010782592-1-DEATH_CLAIM-C0-20210427,QDC-RC-9010782592-1-DEATH_CLAIM-C0-20210427,ESG-9010782592-RC-9010782592-1-DEATH_CLAIM-C0-20210427-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001367,RC-9010782818-1-DISBURSEMENT_CLAIM-C0-20190701,QDC-RC-9010782818-1-DISBURSEMENT_CLAIM-C0-20190701,ESG-9010782818-RC-9010782818-1-DISBURSEMENT_CLAIM-C0-20190701-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001368,RC-9010782818-1-SURRENDER_CLAIM-C0-20180214,QDC-RC-9010782818-1-SURRENDER_CLAIM-C0-20180214,ESG-9010782818-RC-9010782818-1-SURRENDER_CLAIM-C0-20180214-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001369,RC-9010782818-1-SURRENDER_CLAIM-C1-20181101,QDC-RC-9010782818-1-SURRENDER_CLAIM-C1-20181101,ESG-9010782818-RC-9010782818-1-SURRENDER_CLAIM-C1-20181101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001370,RC-9010782822-1-DEATH_CLAIM-C0-20180711,QDC-RC-9010782822-1-DEATH_CLAIM-C0-20180711,ESG-9010782822-RC-9010782822-1-DEATH_CLAIM-C0-20180711-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001371,RC-9010783066-1-SURRENDER_CLAIM-C0-20180212,QDC-RC-9010783066-1-SURRENDER_CLAIM-C0-20180212,ESG-9010783066-RC-9010783066-1-SURRENDER_CLAIM-C0-20180212-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001372,RC-9010783066-1-SURRENDER_CLAIM-C1-20190212,QDC-RC-9010783066-1-SURRENDER_CLAIM-C1-20190212,ESG-9010783066-RC-9010783066-1-SURRENDER_CLAIM-C1-20190212-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001373,RC-9010783066-1-SURRENDER_CLAIM-C2-20200212,QDC-RC-9010783066-1-SURRENDER_CLAIM-C2-20200212,ESG-9010783066-RC-9010783066-1-SURRENDER_CLAIM-C2-20200212-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001374,RC-9010783066-1-SURRENDER_CLAIM-C3-20210212,QDC-RC-9010783066-1-SURRENDER_CLAIM-C3-20210212,ESG-9010783066-RC-9010783066-1-SURRENDER_CLAIM-C3-20210212-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001375,RC-9010783086-1-DEATH_CLAIM-C0-20240518,QDC-RC-9010783086-1-DEATH_CLAIM-C0-20240518,ESG-9010783086-RC-9010783086-1-DEATH_CLAIM-C0-20240518-SOLO,DEATH_CLAIM,MODERATE_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001376,RC-9010783102-1-DEATH_CLAIM-C0-20220114,QDC-RC-9010783102-1-DEATH_CLAIM-C0-20220114,ESG-9010783102-RC-9010783102-1-DEATH_CLAIM-C0-20220114-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001377,RC-9010783296-1-SURRENDER_CLAIM-C0-20180304,QDC-RC-9010783296-1-SURRENDER_CLAIM-C0-20180304,ESG-9010783296-RC-9010783296-1-SURRENDER_CLAIM-C0-20180304-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001378,RC-9010783296-1-SURRENDER_CLAIM-C1-20190304,QDC-RC-9010783296-1-SURRENDER_CLAIM-C1-20190304,ESG-9010783296-RC-9010783296-1-SURRENDER_CLAIM-C1-20190304-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001379,RC-9010783715-1-SURRENDER_CLAIM-C0-20180227,QDC-RC-9010783715-1-SURRENDER_CLAIM-C0-20180227,ESG-9010783715-RC-9010783715-1-SURRENDER_CLAIM-C0-20180227-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001380,RC-9010783715-1-SURRENDER_CLAIM-C1-20190227,QDC-RC-9010783715-1-SURRENDER_CLAIM-C1-20190227,ESG-9010783715-RC-9010783715-1-SURRENDER_CLAIM-C1-20190227-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001381,RC-9010783715-1-SURRENDER_CLAIM-C2-20200227,QDC-RC-9010783715-1-SURRENDER_CLAIM-C2-20200227,ESG-9010783715-RC-9010783715-1-SURRENDER_CLAIM-C2-20200227-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001382,RC-9010783715-1-SURRENDER_CLAIM-C3-20201127,QDC-RC-9010783715-1-SURRENDER_CLAIM-C3-20201127,ESG-9010783715-RC-9010783715-1-SURRENDER_CLAIM-C3-20201127-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001383,RC-9010783883-1-DEATH_CLAIM-C0-20201008,QDC-RC-9010783883-1-DEATH_CLAIM-C0-20201008,ESG-9010783883-RC-9010783883-1-DEATH_CLAIM-C0-20201008-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001384,RC-9010784045-1-DEATH_CLAIM-C0-20180702,QDC-RC-9010784045-1-DEATH_CLAIM-C0-20180702,ESG-9010784045-RC-9010784045-1-DEATH_CLAIM-C0-20180702-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001385,RC-9010784054-1-DISBURSEMENT_CLAIM-C0-20250409,QDC-RC-9010784054-1-DISBURSEMENT_CLAIM-C0-20250409,ESG-9010784054-RC-9010784054-1-DISBURSEMENT_CLAIM-C0-20250409-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001386,RC-9010784054-2-SURRENDER_CLAIM-C1-20250304,QDC-RC-9010784054-2-SURRENDER_CLAIM-C1-20250304,ESG-9010784054-RC-9010784054-2-SURRENDER_CLAIM-C1-20250304-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001387,RC-9010784074-1-DEATH_CLAIM-C0-20240614,QDC-RC-9010784074-1-DEATH_CLAIM-C0-20240614,ESG-9010784074-RC-9010784074-1-DEATH_CLAIM-C0-20240614-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001388,RC-9010784179-1-DISBURSEMENT_CLAIM-C0-20200227,QDC-RC-9010784179-1-DISBURSEMENT_CLAIM-C0-20200227,ESG-9010784179-RC-9010784179-1-DISBURSEMENT_CLAIM-C0-20200227-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001389,RC-9010784179-2-SURRENDER_CLAIM-C0-20200227,QDC-RC-9010784179-2-SURRENDER_CLAIM-C0-20200227,ESG-9010784179-RC-9010784179-2-SURRENDER_CLAIM-C0-20200227-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001390,RC-9010784248-1-SURRENDER_CLAIM-C0-20180304,QDC-RC-9010784248-1-SURRENDER_CLAIM-C0-20180304,ESG-9010784248-RC-9010784248-1-SURRENDER_CLAIM-C0-20180304-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001391,RC-9010784248-1-SURRENDER_CLAIM-C1-20190304,QDC-RC-9010784248-1-SURRENDER_CLAIM-C1-20190304,ESG-9010784248-RC-9010784248-1-SURRENDER_CLAIM-C1-20190304-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001392,RC-9010784248-1-SURRENDER_CLAIM-C2-20190604,QDC-RC-9010784248-1-SURRENDER_CLAIM-C2-20190604,ESG-9010784248-RC-9010784248-1-SURRENDER_CLAIM-C2-20190604-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001393,RC-9010784249-1-SURRENDER_CLAIM-C0-20180304,QDC-RC-9010784249-1-SURRENDER_CLAIM-C0-20180304,ESG-9010784249-RC-9010784249-1-SURRENDER_CLAIM-C0-20180304-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001394,RC-9010784249-1-SURRENDER_CLAIM-C1-20190304,QDC-RC-9010784249-1-SURRENDER_CLAIM-C1-20190304,ESG-9010784249-RC-9010784249-1-SURRENDER_CLAIM-C1-20190304-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001395,RC-9010784249-1-SURRENDER_CLAIM-C2-20190604,QDC-RC-9010784249-1-SURRENDER_CLAIM-C2-20190604,ESG-9010784249-RC-9010784249-1-SURRENDER_CLAIM-C2-20190604-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001396,RC-9010784250-1-DEATH_CLAIM-C0-20191011,QDC-RC-9010784250-1-DEATH_CLAIM-C0-20191011,ESG-9010784250-RC-9010784250-1-DEATH_CLAIM-C0-20191011-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001397,RC-9010784261-1-DISBURSEMENT_CLAIM-C0-20210308,QDC-RC-9010784261-1-DISBURSEMENT_CLAIM-C0-20210308,ESG-9010784261-RC-9010784261-1-DISBURSEMENT_CLAIM-C0-20210308-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001398,RC-9010784372-1-DEATH_CLAIM-C0-20230120,QDC-RC-9010784372-1-DEATH_CLAIM-C0-20230120,ESG-9010784372-RC-9010784372-1-DEATH_CLAIM-C0-20230120-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001399,RC-9010784529-1-DEATH_CLAIM-C0-20231210,QDC-RC-9010784529-1-DEATH_CLAIM-C0-20231210,ESG-9010784529-RC-9010784529-1-DEATH_CLAIM-C0-20231210-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001400,RC-9010784529-1-DISBURSEMENT_CLAIM-C0-20180523,QDC-RC-9010784529-1-DISBURSEMENT_CLAIM-C0-20180523,ESG-9010784529-RC-9010784529-1-DISBURSEMENT_CLAIM-C0-20180523-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001401,RC-9010784592-1-DISBURSEMENT_CLAIM-C0-20200227,QDC-RC-9010784592-1-DISBURSEMENT_CLAIM-C0-20200227,ESG-9010784592-RC-9010784592-1-DISBURSEMENT_CLAIM-C0-20200227-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001402,RC-9010784592-2-SURRENDER_CLAIM-C0-20190305,QDC-RC-9010784592-2-SURRENDER_CLAIM-C0-20190305,ESG-9010784592-RC-9010784592-2-SURRENDER_CLAIM-C0-20190305-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001403,RC-9010784732-1-DISBURSEMENT_CLAIM-C0-20181120,QDC-RC-9010784732-1-DISBURSEMENT_CLAIM-C0-20181120,ESG-9010784732-RC-9010784732-1-DISBURSEMENT_CLAIM-C0-20181120-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001404,RC-9010784732-1-SURRENDER_CLAIM-C0-20180703,QDC-RC-9010784732-1-SURRENDER_CLAIM-C0-20180703,ESG-9010784732-RC-9010784732-1-SURRENDER_CLAIM-C0-20180703-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001405,RC-9010784732-1-SURRENDER_CLAIM-C1-20181119,QDC-RC-9010784732-1-SURRENDER_CLAIM-C1-20181119,ESG-9010784732-RC-9010784732-1-SURRENDER_CLAIM-C1-20181119-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001406,RC-9010784732-1-SURRENDER_CLAIM-C2-20190410,QDC-RC-9010784732-1-SURRENDER_CLAIM-C2-20190410,ESG-9010784732-RC-9010784732-1-SURRENDER_CLAIM-C2-20190410-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0001407,RC-9010784732-1-SURRENDER_CLAIM-C3-20200403,QDC-RC-9010784732-1-SURRENDER_CLAIM-C3-20200403,ESG-9010784732-RC-9010784732-1-SURRENDER_CLAIM-C3-20200403-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
