prototype_claimnum,reconstructed_claim_id,policy_number,claim_family,quikclms_mpaid,quikclmp_sum_mamount,mpaid_variance,mnetamt,net_payment_variance,quikclms_mpaycount,quikclmp_payment_count,payment_count_match,amount_reconciliation,mresidual,residual_preserved,reconciliation_status
CLM0000953,RC-9010752513-1-SURRENDER_CLAIM-C4-20190312,9010752513,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000954,RC-9010752513-1-SURRENDER_CLAIM-C5-20190601,9010752513,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000955,RC-9010752513-1-SURRENDER_CLAIM-C6-20190901,9010752513,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000956,RC-9010752513-1-SURRENDER_CLAIM-C7-20191217,9010752513,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000957,RC-9010752703-1-DEATH_CLAIM-C0-20181206,9010752703,DEATH_CLAIM,22556.61,0.0,22556.61,22522.72,,1,0,N,PASS,-33.89,Y,REVIEW
CLM0000958,RC-9010753311-1-DEATH_CLAIM-C0-20210730,9010753311,DEATH_CLAIM,9031.0,9031.0,0.0,9031.0,0.0,2,2,Y,PASS,0.0,N,PASS
CLM0000959,RC-9010753409-1-SURRENDER_CLAIM-C0-20210612,9010753409,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000960,RC-9010753687-1-DEATH_CLAIM-C0-20240914,9010753687,DEATH_CLAIM,7898.88,7898.88,0.0,7898.88,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0000961,RC-9010754480-1-SURRENDER_CLAIM-C0-20180611,9010754480,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000962,RC-9010754480-1-SURRENDER_CLAIM-C1-20190609,9010754480,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000963,RC-9010754480-1-SURRENDER_CLAIM-C2-20200605,9010754480,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000964,RC-9010754480-1-SURRENDER_CLAIM-C3-20210609,9010754480,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000965,RC-9010754480-1-SURRENDER_CLAIM-C4-20220606,9010754480,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000966,RC-9010754480-1-SURRENDER_CLAIM-C5-20230619,9010754480,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000967,RC-9010754480-1-SURRENDER_CLAIM-C6-20240619,9010754480,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000968,RC-9010754480-1-SURRENDER_CLAIM-C7-20250610,9010754480,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000969,RC-9010756020-1-DEATH_CLAIM-C0-20201217,9010756020,DEATH_CLAIM,5051.63,5051.63,0.0,5051.63,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0000970,RC-9010756024-1-DEATH_CLAIM-C0-20250605,9010756024,DEATH_CLAIM,25075.51,25075.51,0.0,25075.51,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0000971,RC-9010756033-1-DEATH_CLAIM-C0-20231027,9010756033,DEATH_CLAIM,11408.8,11408.8,0.0,11408.8,0.0,7,7,Y,PASS,0.0,N,PASS
CLM0000972,RC-9010756033-1-DISBURSEMENT_CLAIM-C0-20181213,9010756033,DISBURSEMENT_CLAIM,0.0,0.0,0.0,104.22,,0,0,Y,PASS,0.0,N,PASS
CLM0000973,RC-9010756091-1-SURRENDER_CLAIM-C0-20180702,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000974,RC-9010756091-1-SURRENDER_CLAIM-C1-20190702,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000975,RC-9010756091-1-SURRENDER_CLAIM-C10-20230402,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000976,RC-9010756091-1-SURRENDER_CLAIM-C11-20230702,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000977,RC-9010756091-1-SURRENDER_CLAIM-C12-20231002,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000978,RC-9010756091-1-SURRENDER_CLAIM-C13-20240102,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000979,RC-9010756091-1-SURRENDER_CLAIM-C14-20240402,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000980,RC-9010756091-1-SURRENDER_CLAIM-C15-20240702,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000981,RC-9010756091-1-SURRENDER_CLAIM-C16-20241002,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000982,RC-9010756091-1-SURRENDER_CLAIM-C17-20250102,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000983,RC-9010756091-1-SURRENDER_CLAIM-C18-20250402,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000984,RC-9010756091-1-SURRENDER_CLAIM-C19-20250702,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000985,RC-9010756091-1-SURRENDER_CLAIM-C2-20200624,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000986,RC-9010756091-1-SURRENDER_CLAIM-C20-20251002,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000987,RC-9010756091-1-SURRENDER_CLAIM-C21-20260102,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000988,RC-9010756091-1-SURRENDER_CLAIM-C3-20210702,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000989,RC-9010756091-1-SURRENDER_CLAIM-C4-20211002,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000990,RC-9010756091-1-SURRENDER_CLAIM-C5-20220102,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000991,RC-9010756091-1-SURRENDER_CLAIM-C6-20220402,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000992,RC-9010756091-1-SURRENDER_CLAIM-C7-20220702,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000993,RC-9010756091-1-SURRENDER_CLAIM-C8-20221002,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000994,RC-9010756091-1-SURRENDER_CLAIM-C9-20230102,9010756091,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000995,RC-9010756212-1-SURRENDER_CLAIM-C0-20180705,9010756212,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000996,RC-9010756212-1-SURRENDER_CLAIM-C1-20190705,9010756212,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000997,RC-9010756212-1-SURRENDER_CLAIM-C2-20200705,9010756212,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000998,RC-9010756212-1-SURRENDER_CLAIM-C3-20210705,9010756212,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000999,RC-9010756212-1-SURRENDER_CLAIM-C4-20211105,9010756212,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001000,RC-9010756540-1-DISBURSEMENT_CLAIM-C0-20200724,9010756540,DISBURSEMENT_CLAIM,0.0,0.0,0.0,167.57,,0,0,Y,PASS,0.0,N,PASS
CLM0001001,RC-9010756540-1-SURRENDER_CLAIM-C0-20180708,9010756540,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001002,RC-9010756540-1-SURRENDER_CLAIM-C1-20190708,9010756540,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001003,RC-9010756540-1-SURRENDER_CLAIM-C2-20200713,9010756540,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001004,RC-9010756540-1-SURRENDER_CLAIM-C3-20220708,9010756540,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001005,RC-9010756833-1-SURRENDER_CLAIM-C0-20180712,9010756833,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001006,RC-9010756833-1-SURRENDER_CLAIM-C1-20190712,9010756833,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001007,RC-9010756833-1-SURRENDER_CLAIM-C2-20200712,9010756833,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001008,RC-9010756833-1-SURRENDER_CLAIM-C3-20210712,9010756833,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001009,RC-9010756833-1-SURRENDER_CLAIM-C4-20220712,9010756833,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001010,RC-9010756833-1-SURRENDER_CLAIM-C5-20230712,9010756833,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001011,RC-9010756833-1-SURRENDER_CLAIM-C6-20240712,9010756833,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001012,RC-9010756833-1-SURRENDER_CLAIM-C7-20250712,9010756833,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001013,RC-9010756929-1-DEATH_CLAIM-C0-20250610,9010756929,DEATH_CLAIM,26665.02,26665.02,0.0,26626.65,-38.37,1,1,Y,PASS,-38.37,Y,PASS
CLM0001014,RC-9010756931-1-DEATH_CLAIM-C0-20220905,9010756931,DEATH_CLAIM,40015.7,40015.7,0.0,40000.0,-15.7,1,1,Y,PASS,-15.7,Y,PASS
CLM0001015,RC-9010757042-1-DEATH_CLAIM-C0-20210520,9010757042,DEATH_CLAIM,5018.41,5018.41,0.0,5018.41,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0001016,RC-9010757508-1-DEATH_CLAIM-C0-20200305,9010757508,DEATH_CLAIM,3926.45,3926.45,0.0,3926.45,0.0,3,3,Y,PASS,0.0,N,PASS
CLM0001017,RC-9010757536-1-DEATH_CLAIM-C0-20230918,9010757536,DEATH_CLAIM,12722.03,12722.03,0.0,12685.72,-36.31,3,3,Y,PASS,-36.31,Y,PASS
CLM0001018,RC-9010757542-1-DEATH_CLAIM-C0-20180120,9010757542,DEATH_CLAIM,8156.69,0.0,8156.69,8156.69,,5,0,N,PASS,0.0,N,REVIEW
CLM0001019,RC-9010757551-1-DEATH_CLAIM-C0-20250918,9010757551,DEATH_CLAIM,11149.15,0.0,11149.15,11119.17,,1,0,N,PASS,-29.98,Y,REVIEW
CLM0001020,RC-9010757817-1-DEATH_CLAIM-C0-20180318,9010757817,DEATH_CLAIM,10413.54,10413.54,0.0,10386.19,-27.35,2,2,Y,PASS,-27.35,Y,PASS
CLM0001021,RC-9010758520-1-DISBURSEMENT_CLAIM-C0-20200804,9010758520,DISBURSEMENT_CLAIM,0.0,0.0,0.0,14399.61,,0,0,Y,PASS,0.0,N,PASS
CLM0001022,RC-9010758549-1-DEATH_CLAIM-C0-20190202,9010758549,DEATH_CLAIM,6000.0,6000.0,0.0,6000.0,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0001023,RC-9010758573-1-DEATH_CLAIM-C0-20250704,9010758573,DEATH_CLAIM,25000.0,25000.0,0.0,25000.0,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0001024,RC-9010759357-1-DEATH_CLAIM-C0-20180701,9010759357,DEATH_CLAIM,5020.3,5020.3,0.0,5020.3,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0001025,RC-9010759530-1-SURRENDER_CLAIM-C0-20180801,9010759530,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001026,RC-9010759530-1-SURRENDER_CLAIM-C1-20181101,9010759530,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001027,RC-9010759530-1-SURRENDER_CLAIM-C2-20190201,9010759530,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001028,RC-9010759530-1-SURRENDER_CLAIM-C3-20190701,9010759530,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001029,RC-9010759530-1-SURRENDER_CLAIM-C4-20191118,9010759530,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001030,RC-9010759555-1-SURRENDER_CLAIM-C0-20180801,9010759555,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001031,RC-9010759555-1-SURRENDER_CLAIM-C1-20190801,9010759555,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001032,RC-9010759555-1-SURRENDER_CLAIM-C2-20200801,9010759555,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001033,RC-9010759555-1-SURRENDER_CLAIM-C3-20210801,9010759555,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001034,RC-9010759555-1-SURRENDER_CLAIM-C4-20220801,9010759555,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001035,RC-9010759555-1-SURRENDER_CLAIM-C5-20230801,9010759555,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001036,RC-9010759555-1-SURRENDER_CLAIM-C6-20240801,9010759555,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001037,RC-9010759555-1-SURRENDER_CLAIM-C7-20250801,9010759555,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001038,RC-9010759932-1-DEATH_CLAIM-C0-20220518,9010759932,DEATH_CLAIM,25000.0,0.0,25000.0,25000.0,,1,0,N,PASS,0.0,N,REVIEW
CLM0001039,RC-9010759932-1-DISBURSEMENT_CLAIM-C0-20180219,9010759932,DISBURSEMENT_CLAIM,0.0,0.0,0.0,8.71,,0,0,Y,PASS,0.0,N,PASS
CLM0001040,RC-9010759932-1-DISBURSEMENT_CLAIM-C1-20200427,9010759932,DISBURSEMENT_CLAIM,0.0,0.0,0.0,244.51,,0,0,Y,PASS,0.0,N,PASS
CLM0001041,RC-9010759932-1-SURRENDER_CLAIM-C0-20180507,9010759932,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001042,RC-9010759932-1-SURRENDER_CLAIM-C1-20180807,9010759932,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001043,RC-9010759932-1-SURRENDER_CLAIM-C2-20190107,9010759932,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001044,RC-9010759932-1-SURRENDER_CLAIM-C3-20190807,9010759932,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001045,RC-9010760294-1-DEATH_CLAIM-C0-20200811,9010760294,DEATH_CLAIM,25000.0,25000.0,0.0,25000.0,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0001046,RC-9010760297-1-DEATH_CLAIM-C0-20181214,9010760297,DEATH_CLAIM,25048.97,25048.97,0.0,25000.0,-48.97,1,1,Y,PASS,-48.97,Y,PASS
CLM0001047,RC-9010760306-1-SURRENDER_CLAIM-C0-20180125,9010760306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001048,RC-9010760840-1-DISBURSEMENT_CLAIM-C0-20220314,9010760840,DISBURSEMENT_CLAIM,0.0,0.0,0.0,544.29,,0,0,Y,PASS,0.0,N,PASS
CLM0001049,RC-9010760840-1-SURRENDER_CLAIM-C0-20200225,9010760840,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001050,RC-9010760840-1-SURRENDER_CLAIM-C1-20201001,9010760840,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001051,RC-9010760840-1-SURRENDER_CLAIM-C2-20211001,9010760840,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001052,RC-9010760840-1-SURRENDER_CLAIM-C3-20220311,9010760840,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001053,RC-9010760840-1-SURRENDER_CLAIM-C4-20231001,9010760840,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001054,RC-9010760840-1-SURRENDER_CLAIM-C5-20241001,9010760840,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001055,RC-9010760840-1-SURRENDER_CLAIM-C6-20241209,9010760840,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001056,RC-9010760840-1-SURRENDER_CLAIM-C7-20251001,9010760840,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001057,RC-9010760865-1-DEATH_CLAIM-C0-20200505,9010760865,DEATH_CLAIM,6901.24,6901.24,0.0,6901.24,0.0,4,4,Y,PASS,0.0,N,PASS
CLM0001058,RC-9010760872-1-DEATH_CLAIM-C0-20190309,9010760872,DEATH_CLAIM,12000.0,12000.0,0.0,12000.0,0.0,3,3,Y,PASS,0.0,N,PASS
CLM0001059,RC-9010760873-1-SURRENDER_CLAIM-C0-20180915,9010760873,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001060,RC-9010760873-1-SURRENDER_CLAIM-C1-20190915,9010760873,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001061,RC-9010760873-1-SURRENDER_CLAIM-C2-20200915,9010760873,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001062,RC-9010760873-1-SURRENDER_CLAIM-C3-20210915,9010760873,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001063,RC-9010760873-1-SURRENDER_CLAIM-C4-20220915,9010760873,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001064,RC-9010760873-1-SURRENDER_CLAIM-C5-20230911,9010760873,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001065,RC-9010760873-1-SURRENDER_CLAIM-C6-20240915,9010760873,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001066,RC-9010760873-1-SURRENDER_CLAIM-C7-20250915,9010760873,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001067,RC-9010761639-1-SURRENDER_CLAIM-C0-20190821,9010761639,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001068,RC-9010761639-1-SURRENDER_CLAIM-C1-20200901,9010761639,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001069,RC-9010761639-1-SURRENDER_CLAIM-C2-20210901,9010761639,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001070,RC-9010761639-1-SURRENDER_CLAIM-C3-20220901,9010761639,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001071,RC-9010761639-1-SURRENDER_CLAIM-C4-20230901,9010761639,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001072,RC-9010761639-1-SURRENDER_CLAIM-C5-20240901,9010761639,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001073,RC-9010761639-1-SURRENDER_CLAIM-C6-20250303,9010761639,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001074,RC-9010761639-1-SURRENDER_CLAIM-C7-20250522,9010761639,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001075,RC-9010761804-1-DISBURSEMENT_CLAIM-C0-20220823,9010761804,DISBURSEMENT_CLAIM,0.0,0.0,0.0,14834.64,,0,0,Y,PASS,0.0,N,PASS
CLM0001076,RC-9010761804-1-DISBURSEMENT_CLAIM-C1-20230313,9010761804,DISBURSEMENT_CLAIM,0.0,0.0,0.0,29669.28,,0,0,Y,PASS,0.0,N,PASS
CLM0001077,RC-9010761874-1-DEATH_CLAIM-C0-20210731,9010761874,DEATH_CLAIM,7000.0,7000.0,0.0,7000.0,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0001078,RC-9010761943-1-DEATH_CLAIM-C0-20200109,9010761943,DEATH_CLAIM,8975.78,0.0,8975.78,8975.78,,4,0,N,PASS,0.0,N,REVIEW
CLM0001079,RC-9010761966-1-DISBURSEMENT_CLAIM-C0-20190916,9010761966,DISBURSEMENT_CLAIM,0.0,0.0,0.0,212.37,,0,0,Y,PASS,0.0,N,PASS
CLM0001080,RC-9010761966-1-SURRENDER_CLAIM-C0-20180901,9010761966,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001081,RC-9010761966-1-SURRENDER_CLAIM-C1-20190901,9010761966,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001082,RC-9010762047-1-SURRENDER_CLAIM-C0-20180110,9010762047,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001083,RC-9010762047-1-SURRENDER_CLAIM-C1-20180810,9010762047,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001084,RC-9010762047-1-SURRENDER_CLAIM-C2-20181116,9010762047,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001085,RC-9010762047-1-SURRENDER_CLAIM-C3-20200224,9010762047,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001086,RC-9010762047-1-SURRENDER_CLAIM-C4-20211110,9010762047,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001087,RC-9010762076-1-DISBURSEMENT_CLAIM-C0-20180301,9010762076,DISBURSEMENT_CLAIM,0.0,0.0,0.0,911.23,,0,0,Y,PASS,0.0,N,PASS
CLM0001088,RC-9010762319-1-DEATH_CLAIM-C0-20240625,9010762319,DEATH_CLAIM,25018.86,25018.86,0.0,25018.86,0.0,2,2,Y,PASS,0.0,N,PASS
CLM0001089,RC-9010762319-1-DISBURSEMENT_CLAIM-C0-20211213,9010762319,DISBURSEMENT_CLAIM,0.0,0.0,0.0,55.21,,0,0,Y,PASS,0.0,N,PASS
CLM0001090,RC-9010762319-1-DISBURSEMENT_CLAIM-C1-20220715,9010762319,DISBURSEMENT_CLAIM,0.0,0.0,0.0,110.42,,0,0,Y,PASS,0.0,N,PASS
CLM0001091,RC-9010762331-1-SURRENDER_CLAIM-C0-20180828,9010762331,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001092,RC-9010762331-1-SURRENDER_CLAIM-C1-20190828,9010762331,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001093,RC-9010762331-1-SURRENDER_CLAIM-C2-20200828,9010762331,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001094,RC-9010762331-1-SURRENDER_CLAIM-C3-20201221,9010762331,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001095,RC-9010762678-1-DEATH_CLAIM-C0-20190626,9010762678,DEATH_CLAIM,9049.49,9049.49,0.0,9049.49,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0001096,RC-9010763006-1-DISBURSEMENT_CLAIM-C0-20240207,9010763006,DISBURSEMENT_CLAIM,0.0,0.0,0.0,5016.39,,0,0,Y,PASS,0.0,N,PASS
CLM0001097,RC-9010763063-1-SURRENDER_CLAIM-C0-20180915,9010763063,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001098,RC-9010763063-1-SURRENDER_CLAIM-C1-20190915,9010763063,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0001099,RC-9010763063-1-SURRENDER_CLAIM-C2-20200915,9010763063,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
